"ne0013" "ne0014" "ne0016" "ne0020" "ne0022" "ne0045" "ne0048" "ne0054" "ne0055" "ne0065" "ne0115" "ne0237" "ne0248" "ne0305"
"tomar" 0.0143781452192667 0.00892817284942636 0.010492078480747 0.00455207574654042 0 0 0.00777801543936065 0.00212729748127978 0 0.0219632189293663 0.0316965247930217 0.0419314259910331 0.0204473245462267 0.0185474989856836
"voces" 0.0383417205847112 0.0624972099459846 0.0367222746826146 0.0682811361981063 0.044677307989115 0.0271609968085829 0.0213895424582418 0.0212729748127978 0.0192511310039465 0.00585685838116434 0.00760716595032521 0.0064509886140051 0.00314574223788103 0.00463687474642091
"hermana" 0.00479271507308891 0.0446408642471318 0.0314762354422411 0.031864530225783 0.0324925876284473 0.0679024920214572 0.0272230540377623 0.00425459496255956 0.00962556550197324 0.0248916481199485 0.0038035829751626 0 0.0235930667841077 0.0115921868660523
"orden" 0 0.00446408642471318 0.010492078480747 0.0136562272396213 0.0771698956175622 0.0135804984042914 0 0 0 0.00878528757174652 0.0545180226439973 0.0129019772280102 0.0220201956651672 0.0104329681794471
"pasaron" 0.00958543014617781 0 0.0157381177211206 0.0227603787327021 0 0 0.00777801543936065 0.0106364874063989 0.00962556550197324 0.0322127210964039 0.0367679687599052 0.0112892300745089 0.0173015823083457 0.0173882802990784
"quiero" 0.0287562904385334 0.0133922592741395 0.0367222746826146 0.00910415149308084 0.0243694407213354 0.0746927412236029 0.0350010694771229 0.0106364874063989 0.0168447396284532 0.0307485065011128 0.00507144396688347 0.00322549430700255 0.00629148447576206 0.0127514055526575
"seguía" 0.00479271507308891 0.00892817284942636 0.0209841569614941 0.0364166059723234 0.0284310141748914 0.0203707476064372 0.00777801543936065 0.019145677331518 0.0240639137549331 0.0161063605482019 0.0177500538840921 0.0161274715350127 0.0110100978325836 0.0197067176722889
"sociedad" 0 0 0 0 0 0 0.00194450385984016 0 0 0.0468548670493147 0.0304286638013008 0.0338676902235268 0.0188744534272862 0.0197067176722889
"aguas" 0.00479271507308891 0.0357126913977055 0.010492078480747 0 0.00812314690711182 0.00679024920214572 0.0330565656172827 0.0595643294758339 0.0505342188853595 0.00439264378587326 0 0.0112892300745089 0 0.0185474989856836
"año" 0.0239635753654445 0 0.0157381177211206 0.0273124544792425 0.00812314690711182 0.0271609968085829 0.00583351157952048 0.0106364874063989 0.00962556550197324 0.017570575143493 0.0405715517350678 0.017740218688514 0.00943722671364308 0.015069842925868
"llama" 0.0335490055116223 0.0223204321235659 0.0157381177211206 0.00910415149308084 0.00812314690711182 0.0271609968085829 0.0213895424582418 0.0170183798502383 0.0168447396284532 0.0161063605482019 0.00507144396688347 0.0241912073025191 0.0283116801409293 0.0104329681794471
"llamado" 0.00958543014617781 0.00446408642471318 0 0.00455207574654042 0.0121847203606677 0.00679024920214572 0 0.00212729748127978 0.00481278275098662 0.00146421459529109 0.0532501616522764 0.0419314259910331 0.0220201956651672 0.0139106242392627
"calles" 0 0.00446408642471318 0.010492078480747 0 0.00812314690711182 0.00679024920214572 0.00388900771968032 0.00850918992511913 0.0192511310039465 0.0190347897387841 0.0202857758675339 0.0145147243815115 0.0377489068545723 0.0266620297919202
"creía" 0.00479271507308891 0.0223204321235659 0.010492078480747 0.00910415149308084 0 0.0271609968085829 0.0213895424582418 0.00212729748127978 0 0.00878528757174652 0.0240893588426965 0.0209657129955166 0.0330302934977508 0.0231843737321046
"dado" 0.00479271507308891 0.0223204321235659 0.0209841569614941 0.0182083029861617 0.0162462938142236 0 0.00583351157952048 0.00425459496255956 0.00962556550197324 0.0219632189293663 0.0342322467764634 0.0145147243815115 0.0173015823083457 0.0185474989856836
"estar" 0.0191708602923556 0.0133922592741395 0.00524603924037352 0.0136562272396213 0.0162462938142236 0 0.011667023159041 0.00212729748127978 0 0.0278200773105306 0.0152143319006504 0.0322549430700255 0.0204473245462267 0.0220251550454993
"mayordomo" 0.0766834411694225 0.0312486049729923 0.19410345189382 0.10924981791697 0.0121847203606677 0 0.00194450385984016 0.0127637848876787 0.00721917412647993 0 0 0.00806373576750637 0.00471861335682154 0
"primera" 0.0143781452192667 0.0223204321235659 0.0209841569614941 0.00910415149308084 0.0121847203606677 0 0.0155560308787213 0.00212729748127978 0.00481278275098662 0.0146421459529109 0.0304286638013008 0.0225784601490178 0.00629148447576206 0.0289804671651307
"bastante" 0 0.00892817284942636 0 0 0.00812314690711182 0 0 0 0 0.0307485065011128 0.0240893588426965 0.0274167016095217 0.0408946490924534 0.0197067176722889
"hemos" 0.0239635753654445 0.0178563456988527 0.00524603924037352 0.00910415149308084 0.0162462938142236 0.0135804984042914 0.00194450385984016 0.00638189244383935 0.00481278275098662 0.0219632189293663 0.0114107489254878 0.00967648292100765 0.0424675202113939 0.0266620297919202
"marquesa" 0 0.0535690370965582 0.00524603924037352 0 0.117785630153121 0 0 0 0 0 0 0 0.0393217779735128 0.0428910914043934
"pequeña" 0.0431344356578001 0 0.010492078480747 0.0136562272396213 0.0121847203606677 0.0135804984042914 0.00194450385984016 0 0.00240639137549331 0.0117137167623287 0.0114107489254878 0.0306421959165242 0.0188744534272862 0.040572654031183
"pueblos" 0 0.00446408642471318 0 0.0136562272396213 0.00812314690711182 0.00679024920214572 0 0.00850918992511913 0.0192511310039465 0.0131779313576198 0.0202857758675339 0.00967648292100765 0.0471861335682154 0.0278212484785255
"puerto" 0 0.00892817284942636 0 0 0.00406157345355591 0 0.00388900771968032 0.00425459496255956 0.00240639137549331 0.00439264378587326 0.0164821928923713 0.0757991162145599 0.00471861335682154 0.0347765605981568
"santo" 0.0239635753654445 0.0357126913977055 0.0681985101248557 0.0227603787327021 0.00812314690711182 0.0135804984042914 0.0447235887763237 0.0148910823689585 0.00481278275098662 0.0117137167623287 0.0114107489254878 0.0112892300745089 0.0173015823083457 0.00231843737321046
"siguió" 0 0.00446408642471318 0.010492078480747 0.0182083029861617 0.0162462938142236 0.0203707476064372 0.0155560308787213 0.0106364874063989 0.0168447396284532 0.0424622232634415 0.019017914875813 0.0112892300745089 0.0173015823083457 0.00927374949284182
"soldados" 0 0 0 0.0591769847050255 0.0690467487104504 0 0 0.00212729748127978 0.00481278275098662 0.0161063605482019 0.0595894666108808 0.00967648292100765 0.00629148447576206 0.00347765605981568
"antigua" 0.0335490055116223 0.0312486049729923 0.0419683139229881 0.0273124544792425 0.0162462938142236 0.00679024920214572 0 0.00425459496255956 0 0.00439264378587326 0.00887502694204607 0.0112892300745089 0.0188744534272862 0.0452095287776039
"carlistas" 0 0 0 0 0.10966248324601 0 0 0 0 0 0.0710002155363686 0.0258039544560204 0.00471861335682154 0.00115921868660523
"fuerza" 0.00479271507308891 0.0133922592741395 0.010492078480747 0.031864530225783 0.0203078672677795 0.0135804984042914 0.011667023159041 0.0170183798502383 0.00721917412647993 0.0263558627152395 0.0240893588426965 0.0161274715350127 0.0173015823083457 0.00927374949284182
"ideas" 0.00479271507308891 0 0 0 0.0162462938142236 0 0.00583351157952048 0 0 0.0658896567880989 0.00887502694204607 0.0064509886140051 0.0408946490924534 0.015069842925868
"libros" 0.00479271507308891 0 0.010492078480747 0.00455207574654042 0 0.0203707476064372 0.00194450385984016 0.0106364874063989 0.00721917412647993 0.0292842919058217 0.00887502694204607 0.0129019772280102 0.0298845512598698 0.0382542166579725
"ti" 0.0383417205847112 0.0133922592741395 0.010492078480747 0.0136562272396213 0.0203078672677795 0.0135804984042914 0.0350010694771229 0.0276548672566372 0.0409086533833863 0.0219632189293663 0.00126786099172087 0.00483824146050382 0.00471861335682154 0.0115921868660523
"marido" 0.00958543014617781 0.00446408642471318 0.010492078480747 0.0409686817188638 0.0243694407213354 0 0.0311120617574426 0 0.0120319568774666 0.00439264378587326 0.0101428879337669 0.0161274715350127 0.0235930667841077 0.0289804671651307
"costa" 0 0.0133922592741395 0 0.00910415149308084 0 0 0.00583351157952048 0.00850918992511913 0 0.00292842919058217 0.00887502694204607 0.0612843918330484 0 0.0486871848374196
"hicieron" 0 0.00892817284942636 0.0209841569614941 0.0136562272396213 0.0121847203606677 0 0.00972251929920081 0.00425459496255956 0 0.0190347897387841 0.0405715517350678 0.0209657129955166 0.0125829689515241 0.0185474989856836
"sitio" 0 0.0133922592741395 0.0157381177211206 0 0.00812314690711182 0.00679024920214572 0.00583351157952048 0.00212729748127978 0.00481278275098662 0.0234274335246574 0.0164821928923713 0.0241912073025191 0.0125829689515241 0.0394134353445778
"cree" 0 0 0.00524603924037352 0 0.00406157345355591 0 0.00388900771968032 0.00212729748127978 0.00481278275098662 0.0263558627152395 0.00126786099172087 0.00483824146050382 0.0880807826606688 0.0173882802990784
"llegaron" 0.00479271507308891 0 0.0209841569614941 0.00455207574654042 0.00812314690711182 0.0203707476064372 0.00972251929920081 0.0148910823689585 0.00962556550197324 0.00878528757174652 0.0507144396688347 0.00967648292100765 0.0173015823083457 0.0115921868660523
"muchacha" 0 0 0 0.0182083029861617 0.0121847203606677 0 0 0 0 0.0322127210964039 0.0114107489254878 0.0112892300745089 0.0235930667841077 0.0463687474642091
"nueva" 0.00479271507308891 0.0178563456988527 0.00524603924037352 0.00455207574654042 0.00812314690711182 0.00679024920214572 0.00777801543936065 0.0148910823689585 0.0168447396284532 0.0146421459529109 0.038035829751626 0.0209657129955166 0.00786435559470257 0.0162290616124732
"caso" 0.0239635753654445 0.00446408642471318 0.0157381177211206 0.00455207574654042 0.00406157345355591 0 0 0 0 0.0322127210964039 0.0177500538840921 0.0290294487630229 0.0330302934977508 0.015069842925868
"diciendo" 0.00479271507308891 0 0 0.00910415149308084 0.00406157345355591 0.00679024920214572 0.00972251929920081 0.0276548672566372 0.00962556550197324 0.0395337940728593 0.0253572198344174 0.00967648292100765 0.0220201956651672 0.00579609343302614
"entraron" 0 0.00892817284942636 0 0.0182083029861617 0.0121847203606677 0.00679024920214572 0.00777801543936065 0.00425459496255956 0.00240639137549331 0.0366053648822771 0.0316965247930217 0.00967648292100765 0.0267388090219887 0.0104329681794471
"franceses" 0.00479271507308891 0 0 0 0.00812314690711182 0 0 0 0 0.00439264378587326 0.086214547437019 0.0112892300745089 0.0141558400704646 0.0104329681794471
"francia" 0 0.00446408642471318 0.00524603924037352 0 0.00812314690711182 0.00679024920214572 0.00194450385984016 0 0 0.00732107297645543 0.0798752424784147 0.0064509886140051 0.0251659379030482 0.00579609343302614
"piedras" 0.00479271507308891 0 0.010492078480747 0.0227603787327021 0.0121847203606677 0 0.0194450385984016 0.0276548672566372 0.0264703051304264 0.0219632189293663 0.00760716595032521 0.00806373576750637 0.00314574223788103 0.0301396858517359
"anita" 0 0 0 0 0 0 0 0 0 0 0 0 0.15256849853723 0.00115921868660523
"brazo" 0.0239635753654445 0.0357126913977055 0.00524603924037352 0.0728332119446468 0.044677307989115 0.0135804984042914 0.0213895424582418 0.0212729748127978 0.00240639137549331 0.0248916481199485 0.00253572198344174 0.0129019772280102 0.00157287111894051 0.00579609343302614
"vi" 0.0718907260963336 0.049104950671845 0.0367222746826146 0.00910415149308084 0.00812314690711182 0 0.00777801543936065 0.0212729748127978 0.00721917412647993 0.00878528757174652 0.00253572198344174 0.035480437377028 0.00471861335682154 0.0127514055526575
"chico" 0 0 0 0 0.00812314690711182 0.00679024920214572 0.00583351157952048 0 0.00240639137549331 0.0644254421928078 0.0240893588426965 0.0064509886140051 0.0125829689515241 0.0173882802990784
"daban" 0.0191708602923556 0.00892817284942636 0.0209841569614941 0.0227603787327021 0.00406157345355591 0.0135804984042914 0.0233340463180819 0.0170183798502383 0.0192511310039465 0.00732107297645543 0.0164821928923713 0.0274167016095217 0.00943722671364308 0.0115921868660523
"dicen" 0.00479271507308891 0.00446408642471318 0.00524603924037352 0.0136562272396213 0.0406157345355591 0.0271609968085829 0.0175005347385615 0.0127637848876787 0.0120319568774666 0.0190347897387841 0.0038035829751626 0.00806373576750637 0.0487590046871559 0.00579609343302614
"habrá" 0.00958543014617781 0.0133922592741395 0.010492078480747 0.0273124544792425 0.0162462938142236 0 0.011667023159041 0.00850918992511913 0.00721917412647993 0.0468548670493147 0.00887502694204607 0.0129019772280102 0.0204473245462267 0.0081145308062366
"libro" 0.0287562904385334 0.00892817284942636 0.0472143531633617 0 0.0121847203606677 0.0679024920214572 0.011667023159041 0.00425459496255956 0.00962556550197324 0.00732107297645543 0.0114107489254878 0.0145147243815115 0.0220201956651672 0.0208659363588941
"pasa" 0.0143781452192667 0.00892817284942636 0.00524603924037352 0.0136562272396213 0.0162462938142236 0.0203707476064372 0.00777801543936065 0.0127637848876787 0.0240639137549331 0.0204990043340752 0.0126786099172087 0.0064509886140051 0.0283116801409293 0.0173882802990784
"tipo" 0 0 0 0.00455207574654042 0 0 0 0 0 0.0219632189293663 0.0139464709089295 0.0209657129955166 0.0566233602818585 0.0243435924187098
"ve" 0 0.00892817284942636 0.00524603924037352 0.00455207574654042 0.0162462938142236 0.0135804984042914 0.0136115270188811 0.0127637848876787 0.0216575223794398 0.0234274335246574 0.00253572198344174 0.0064509886140051 0.0393217779735128 0.0208659363588941
"viva" 0.00479271507308891 0.00446408642471318 0 0 0.0121847203606677 0.0135804984042914 0.011667023159041 0.0106364874063989 0.0144383482529599 0.0292842919058217 0.0266250808261382 0.00806373576750637 0.0283116801409293 0.0104329681794471
"blancos" 0.0143781452192667 0.0267845185482791 0.0262301962018676 0.00455207574654042 0.0203078672677795 0.0271609968085829 0.0213895424582418 0.0148910823689585 0.0216575223794398 0.0146421459529109 0.00253572198344174 0.0209657129955166 0.00943722671364308 0.0162290616124732
"hubo" 0.00958543014617781 0.0312486049729923 0.0209841569614941 0.0182083029861617 0.0121847203606677 0.00679024920214572 0.0136115270188811 0.00425459496255956 0.00240639137549331 0.0161063605482019 0.02916080280958 0.017740218688514 0.0188744534272862 0.00927374949284182
"larga" 0.0191708602923556 0.0401767778224186 0.0262301962018676 0.0182083029861617 0.0203078672677795 0.00679024920214572 0.00972251929920081 0 0.00481278275098662 0.0248916481199485 0.0164821928923713 0.0241912073025191 0.00943722671364308 0.0115921868660523
"mío" 0.0191708602923556 0.0133922592741395 0.0419683139229881 0.0500728332119446 0.0121847203606677 0.0543219936171657 0.0330565656172827 0.00850918992511913 0.00962556550197324 0.0131779313576198 0.00507144396688347 0.017740218688514 0.00629148447576206 0.00695531211963137
"negra" 0.0383417205847112 0.0267845185482791 0.0157381177211206 0.0227603787327021 0.0121847203606677 0.0271609968085829 0.00972251929920081 0 0.0144383482529599 0.0190347897387841 0.00887502694204607 0.0064509886140051 0.0235930667841077 0.0197067176722889
"olor" 0 0.0178563456988527 0.0209841569614941 0.0227603787327021 0 0.0135804984042914 0.0291675578976024 0.0425459496255956 0.0553470016363461 0.00439264378587326 0.0038035829751626 0.00322549430700255 0.00157287111894051 0.0162290616124732
"posible" 0.00958543014617781 0.00446408642471318 0.00524603924037352 0.00455207574654042 0.00406157345355591 0.0271609968085829 0.0233340463180819 0.00212729748127978 0.00481278275098662 0.0204990043340752 0.019017914875813 0.0129019772280102 0.0283116801409293 0.0185474989856836
"primer" 0 0.0178563456988527 0 0 0.0121847203606677 0.0135804984042914 0.0155560308787213 0.0276548672566372 0.0120319568774666 0.0190347897387841 0.0164821928923713 0.0258039544560204 0.0110100978325836 0.0139106242392627
"quieres" 0.047927150730889 0.0223204321235659 0.010492078480747 0.0182083029861617 0.0324925876284473 0.0135804984042914 0.0194450385984016 0.0106364874063989 0.00721917412647993 0.0483190816446058 0 0.00483824146050382 0.0110100978325836 0.00463687474642091
"viene" 0.0335490055116223 0.0133922592741395 0 0.0273124544792425 0.0162462938142236 0.00679024920214572 0.00972251929920081 0.0234002722940776 0.0144383482529599 0.0278200773105306 0.0038035829751626 0.00967648292100765 0.0330302934977508 0.00463687474642091
"cuenta" 0.00958543014617781 0.0178563456988527 0.00524603924037352 0.00455207574654042 0.0203078672677795 0 0.00777801543936065 0.00212729748127978 0.00962556550197324 0.0204990043340752 0.0304286638013008 0.0129019772280102 0.0125829689515241 0.0220251550454993
"hombros" 0.0431344356578001 0.049104950671845 0.0209841569614941 0.0273124544792425 0.0243694407213354 0.0135804984042914 0.0233340463180819 0.0404186521443159 0.0240639137549331 0.00732107297645543 0.00126786099172087 0.00483824146050382 0.00314574223788103 0.00579609343302614
"convento" 0.0143781452192667 0.0401767778224186 0.0577064316441087 0.118353969410051 0.0121847203606677 0 0.00583351157952048 0 0 0 0.0101428879337669 0.0209657129955166 0.0125829689515241 0.0115921868660523
"debe" 0.0143781452192667 0.0178563456988527 0.00524603924037352 0.0227603787327021 0.00406157345355591 0.0135804984042914 0.00777801543936065 0.00425459496255956 0.00721917412647993 0.0248916481199485 0.0101428879337669 0.0129019772280102 0.0283116801409293 0.0208659363588941
"detuvo" 0.0575125808770669 0.0133922592741395 0.0419683139229881 0.0409686817188638 0.0568620283497827 0.0203707476064372 0.0136115270188811 0.0127637848876787 0.0120319568774666 0.0146421459529109 0.0126786099172087 0.00161274715350127 0.00471861335682154 0.00347765605981568
"hablando" 0.0191708602923556 0.0312486049729923 0.0314762354422411 0.00910415149308084 0.0406157345355591 0.0271609968085829 0.0136115270188811 0.00212729748127978 0.00240639137549331 0.0292842919058217 0.00507144396688347 0.0145147243815115 0.0188744534272862 0.0081145308062366
"nuestros" 0.0575125808770669 0.0401767778224186 0.00524603924037352 0.0227603787327021 0 0 0.00194450385984016 0.0212729748127978 0.0240639137549331 0.00732107297645543 0.00633930495860434 0.017740218688514 0.0251659379030482 0.0104329681794471
"pálida" 0.110232446681045 0.0267845185482791 0.0839366278459763 0.0273124544792425 0.0121847203606677 0.0271609968085829 0.0291675578976024 0.00425459496255956 0.00721917412647993 0.0102495021670376 0 0 0.00786435559470257 0.00463687474642091
"pocos" 0 0.0133922592741395 0.00524603924037352 0.00910415149308084 0.0243694407213354 0 0.00194450385984016 0.00425459496255956 0.00240639137549331 0.0117137167623287 0.0456429957019512 0.0258039544560204 0.0188744534272862 0.00695531211963137
"real" 0.00479271507308891 0.00892817284942636 0.010492078480747 0.0227603787327021 0.00812314690711182 0 0.00583351157952048 0.00212729748127978 0 0.00439264378587326 0.0748037985115312 0.00483824146050382 0.0141558400704646 0.00463687474642091
"sonriendo" 0.0718907260963336 0.0401767778224186 0.0419683139229881 0.031864530225783 0.00812314690711182 0.0203707476064372 0.0252785501779221 0.0127637848876787 0.00481278275098662 0.0219632189293663 0.0038035829751626 0 0.00629148447576206 0.0081145308062366
"caballos" 0 0.0714253827954109 0.00524603924037352 0.00455207574654042 0.00406157345355591 0 0 0.0106364874063989 0.0120319568774666 0.00878528757174652 0.048178717685393 0.00483824146050382 0.0110100978325836 0.0115921868660523
"cama" 0.0335490055116223 0 0 0.00910415149308084 0.0365541610820032 0 0.00777801543936065 0 0 0.0263558627152395 0.0164821928923713 0.0193529658420153 0.0235930667841077 0.015069842925868
"francisco" 0 0.00446408642471318 0.010492078480747 0 0 0 0.00388900771968032 0 0 0.00146421459529109 0.02916080280958 0.0451569202980357 0.0157287111894051 0.0301396858517359
"guillermo" 0 0 0 0 0 0 0.180838858965135 0 0 0 0 0 0 0
"trabajo" 0 0 0 0.00455207574654042 0 0.0135804984042914 0.00583351157952048 0.00425459496255956 0.00240639137549331 0.0497832962398969 0.0126786099172087 0.00483824146050382 0.0377489068545723 0.015069842925868
"caballero" 0.0335490055116223 0.0223204321235659 0.0419683139229881 0.182083029861617 0.0162462938142236 0 0.0213895424582418 0.00212729748127978 0.00240639137549331 0.00146421459529109 0.00507144396688347 0.00483824146050382 0.00471861335682154 0.00347765605981568
"campos" 0 0.00446408642471318 0 0.00455207574654042 0 0.0339512460107286 0.0272230540377623 0.0446732471068754 0.0457214361343729 0.00732107297645543 0.00760716595032521 0.00322549430700255 0.0220201956651672 0.00347765605981568
"cual" 0 0.0312486049729923 0 0.00455207574654042 0 0.00679024920214572 0.0213895424582418 0.00425459496255956 0.00240639137549331 0.0117137167623287 0.0367679687599052 0.0225784601490178 0.0157287111894051 0.0081145308062366
"dijeron" 0.00958543014617781 0.00446408642471318 0 0.00455207574654042 0.00406157345355591 0.00679024920214572 0.00777801543936065 0.0106364874063989 0.00962556550197324 0.0146421459529109 0.0228214978509756 0.035480437377028 0.0235930667841077 0.0081145308062366
"grito" 0.00958543014617781 0.0267845185482791 0.0209841569614941 0.0136562272396213 0.00406157345355591 0.0203707476064372 0.0155560308787213 0.0361640571817563 0.0409086533833863 0.00439264378587326 0.0101428879337669 0.0161274715350127 0.00629148447576206 0.00579609343302614
"media" 0.00958543014617781 0.00892817284942636 0.0157381177211206 0.0273124544792425 0.0406157345355591 0 0 0.00212729748127978 0.00721917412647993 0.0131779313576198 0.02916080280958 0.017740218688514 0.00943722671364308 0.0173882802990784
"pareció" 0.0191708602923556 0.0312486049729923 0.0524603924037352 0.00455207574654042 0.0121847203606677 0.0135804984042914 0.0155560308787213 0.00425459496255956 0.00481278275098662 0.0117137167623287 0.0114107489254878 0.0193529658420153 0.00471861335682154 0.0231843737321046
"pasos" 0.0575125808770669 0.0267845185482791 0.0577064316441087 0.0364166059723234 0.0203078672677795 0.0203707476064372 0.00777801543936065 0.0106364874063989 0.0168447396284532 0.0161063605482019 0.00760716595032521 0.017740218688514 0.00157287111894051 0.00115921868660523
"personas" 0 0.00446408642471318 0 0.00455207574654042 0 0 0 0 0.00240639137549331 0.0234274335246574 0.0316965247930217 0.0193529658420153 0.0298845512598698 0.0185474989856836
"policía" 0 0 0 0 0 0 0 0 0 0.0453906524540237 0.0494465786771138 0.017740218688514 0.0141558400704646 0.00115921868660523
"salón" 0.0239635753654445 0 0.152135137970832 0.0182083029861617 0.0162462938142236 0.00679024920214572 0 0 0 0.00292842919058217 0.0164821928923713 0.00322549430700255 0.0125829689515241 0.0266620297919202
"sonrió" 0.0383417205847112 0.0357126913977055 0.0419683139229881 0.0273124544792425 0.0324925876284473 0.00679024920214572 0.0155560308787213 0.0255275697753574 0.0336894792569063 0.017570575143493 0 0 0.00471861335682154 0.00347765605981568
"terrible" 0 0.00892817284942636 0 0.00910415149308084 0.0162462938142236 0.00679024920214572 0.00777801543936065 0.0106364874063989 0.00721917412647993 0.0248916481199485 0.0139464709089295 0.0209657129955166 0.0267388090219887 0.0139106242392627
"alegría" 0.0239635753654445 0.00892817284942636 0.00524603924037352 0.00455207574654042 0.0162462938142236 0.0814829904257486 0.0680576350944057 0.0106364874063989 0.0120319568774666 0.00585685838116434 0.00126786099172087 0.0064509886140051 0.00786435559470257 0.00695531211963137
"cartas" 0.0287562904385334 0.00892817284942636 0.00524603924037352 0.0136562272396213 0.00406157345355591 0 0.011667023159041 0.00212729748127978 0 0.0117137167623287 0.0304286638013008 0.00806373576750637 0.0346031646166913 0.0127514055526575
"compañía" 0.00479271507308891 0.00446408642471318 0.00524603924037352 0.00910415149308084 0.0121847203606677 0.0407414952128743 0.0175005347385615 0 0.00721917412647993 0.00439264378587326 0.0329643857847426 0.0129019772280102 0.0141558400704646 0.0208659363588941
"digo" 0.00958543014617781 0.00446408642471318 0.0157381177211206 0.0136562272396213 0.0243694407213354 0.0339512460107286 0.00777801543936065 0.0148910823689585 0.0120319568774666 0.033676935691695 0.00126786099172087 0.0064509886140051 0.0235930667841077 0.0127514055526575
"fin" 0.0191708602923556 0.0133922592741395 0.010492078480747 0.0182083029861617 0.0203078672677795 0.0203707476064372 0.0136115270188811 0.00212729748127978 0 0.0263558627152395 0.0266250808261382 0.00967648292100765 0.0110100978325836 0.0104329681794471
"pensó" 0 0 0 0.00910415149308084 0.00812314690711182 0.0339512460107286 0.0136115270188811 0.00638189244383935 0.00721917412647993 0.0161063605482019 0.0342322467764634 0.00483824146050382 0.00629148447576206 0.0266620297919202
"puertas" 0.0431344356578001 0.0223204321235659 0.0419683139229881 0.0455207574654042 0.0284310141748914 0.00679024920214572 0.0175005347385615 0.0106364874063989 0.0216575223794398 0.00585685838116434 0.0038035829751626 0.0129019772280102 0.0125829689515241 0.00463687474642091
"tus" 0.0335490055116223 0.0178563456988527 0.0157381177211206 0.0136562272396213 0.0365541610820032 0.0339512460107286 0.0252785501779221 0.0234002722940776 0.0433150447588796 0.0131779313576198 0 0 0.00314574223788103 0.00695531211963137
"clase" 0 0 0 0 0 0 0 0 0 0.0131779313576198 0.0266250808261382 0.0258039544560204 0.0377489068545723 0.0220251550454993
"encontraba" 0 0 0.00524603924037352 0 0 0 0 0 0 0.0351411502869861 0.0316965247930217 0.0193529658420153 0.0141558400704646 0.0208659363588941
"gesto" 0.0575125808770669 0.0133922592741395 0.0681985101248557 0.0773852876911872 0.0812314690711182 0 0.00777801543936065 0.0148910823689585 0.00481278275098662 0.00585685838116434 0 0 0.00629148447576206 0.00347765605981568
"parecer" 0.00479271507308891 0 0.0157381177211206 0 0 0.00679024920214572 0.00972251929920081 0 0 0.00585685838116434 0.0152143319006504 0.0516079089120408 0.0173015823083457 0.0231843737321046
"sueño" 0.047927150730889 0.0357126913977055 0.0367222746826146 0.0136562272396213 0.044677307989115 0.00679024920214572 0.0155560308787213 0.0127637848876787 0.00962556550197324 0.0131779313576198 0.00253572198344174 0.00483824146050382 0.0110100978325836 0.0115921868660523
"suyo" 0.0143781452192667 0.00892817284942636 0.00524603924037352 0 0.0162462938142236 0.0339512460107286 0.0175005347385615 0.0127637848876787 0.0288766965059197 0.0102495021670376 0.0164821928923713 0.0129019772280102 0.0125829689515241 0.0127514055526575
"abrió" 0.0431344356578001 0.0267845185482791 0.0314762354422411 0.0182083029861617 0.0203078672677795 0.0203707476064372 0.0213895424582418 0.0106364874063989 0.0288766965059197 0.0190347897387841 0.00887502694204607 0.00322549430700255 0.00157287111894051 0.00463687474642091
"conmigo" 0.0239635753654445 0.0223204321235659 0.0157381177211206 0.0227603787327021 0.0243694407213354 0.0543219936171657 0.011667023159041 0.00850918992511913 0.00481278275098662 0.0117137167623287 0.0038035829751626 0.0370931845305293 0.00629148447576206 0.00695531211963137
"empecinado" 0 0 0 0 0 0 0 0 0 0 0.111571767271436 0 0 0
"espíritu" 0 0.00892817284942636 0.00524603924037352 0.00455207574654042 0 0.0407414952128743 0.0175005347385615 0.0212729748127978 0.00481278275098662 0.00878528757174652 0.00887502694204607 0.0145147243815115 0.0314574223788103 0.0173882802990784
"flores" 0.0191708602923556 0.0178563456988527 0.010492078480747 0.00910415149308084 0.00406157345355591 0.0882732396278943 0.0272230540377623 0.00425459496255956 0.0120319568774666 0.00732107297645543 0.0126786099172087 0.00483824146050382 0.00629148447576206 0.0220251550454993
"junto" 0 0.00446408642471318 0 0 0 0.0339512460107286 0.0291675578976024 0.0553097345132743 0.0505342188853595 0.0161063605482019 0.00126786099172087 0 0.00629148447576206 0.00463687474642091
"mandó" 0.0143781452192667 0.00892817284942636 0.00524603924037352 0.00455207574654042 0.0284310141748914 0 0.00388900771968032 0.00638189244383935 0.0144383482529599 0 0.0507144396688347 0.0193529658420153 0.00157287111894051 0.0115921868660523
"oído" 0.00958543014617781 0.0267845185482791 0.0314762354422411 0.0364166059723234 0.00406157345355591 0.00679024920214572 0.0136115270188811 0.00638189244383935 0.0120319568774666 0.0102495021670376 0.0038035829751626 0.0241912073025191 0.0298845512598698 0.00579609343302614
"ahí" 0.0191708602923556 0.0178563456988527 0 0.00455207574654042 0 0 0.0136115270188811 0.00212729748127978 0.00240639137549331 0.0453906524540237 0.00507144396688347 0.00806373576750637 0.0298845512598698 0.0115921868660523
"anarquistas" 0 0 0 0 0 0 0 0 0 0.103959236265667 0 0 0.0251659379030482 0
"bayona" 0 0 0 0 0 0 0 0 0 0 0.109036045287995 0 0.00157287111894051 0
