"ne0005" "ne0006" "ne0009" "ne0020" "ne0021" "ne0022" "ne0024" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037" "ne0043" "ne0044" "ne0054" "ne0055" "ne0061" "ne0063" "ne0067" "ne0068" "ne0072" "ne0075" "ne0106" "ne0107" "ne0111" "ne0114" "ne0115" "ne0116" "ne0117" "ne0124" "ne0125" "ne0126" "ne0130" "ne0144" "ne0146" "ne0149" "ne0151" "ne0162" "ne0165" "ne0171" "ne0175" "ne0180" "ne0183" "ne0186" "ne0193" "ne0200" "ne0215" "ne0219" "ne0231" "ne0232" "ne0239" "ne0240" "ne0246" "ne0247" "ne0248" "ne0253" "ne0254" "ne0256" "ne0260" "ne0264" "ne0265" "ne0267" "ne0269" "ne0270" "ne0277" "ne0278" "ne0279" "ne0280" "ne0281" "ne0282" "ne0283" "ne0289" "ne0291" "ne0292" "ne0293" "ne0299" "ne0301" "ne0302" "ne0320" "ne0327" "ne0328" "ne0329"
"ne0036" 1.03561658207954 1.00705084515801 1.0479085106519 0.916481545486628 0.912305760231954 0.899466608518369 1.04847176599537 0.713461085588106 0.677239893035215 0.598281709410007 0 0.966288395812086 1.03326008422361 1.01122990602664 0.996354314958678 0.982808123426488 0.999929377754476 1.07781450238584 1.06242830346853 1.10217872695111 0.995117105614453 1.00505144393608 1.02161337833351 0.928378758643239 1.04848426937675 1.04666932544593 1.01357938568887 1.08485402752316 1.05510070637742 1.01307193612685 1.04372807632444 0.954747819394614 1.07898538277224 1.02677636150171 1.00953784028605 0.964369283795397 1.06332817464724 1.07590964105293 1.09390531204609 1.01894787507786 1.04133043606859 0.997566669511485 1.02921517013611 1.00746179203453 1.00539959524385 1.03494686180748 1.01166613110681 1.00507433911859 1.0635156000842 0.976323964750781 1.03714724982043 1.04280121197666 1.03760377192252 0.984410539472467 1.00635361195751 1.08429165547256 1.07933984999958 1.08456334633938 1.06872519846747 1.06458111747509 1.06497182347229 1.09116126013386 1.09356928194576 1.10961340298731 0.943241068164393 1.02808587105442 0.944471289636016 0.990522658410136 0.955529109533432 0.987826124110882 1.014147944305 0.984938967992135 1.05290584186271 1.00409564953039 1.07920423787205 1.09442228079001 1.01771100145469 1.06606265576332 1.0045394024569 1.0253317906775 1.06444017716264 1.0921905504254
"ne0037" 1.12363346755621 1.1147880863864 1.11528626338759 0.889937570231842 0.835994028241963 0.878551154365641 1.12718651617828 0.905054677814698 0.948958022116672 0.959688773281842 0.966288395812086 0 0.944512455583653 0.96101911597637 0.863663753480969 0.9093735103259 0.980313448372636 1.03102690867283 1.07591134882269 1.11440574507293 1.06644092032996 1.00256722505539 0.985962004713898 1.06283758788053 1.0546416543124 0.95248550875524 1.07245559308906 0.967731334496557 1.06244020069132 0.738583370443982 0.95190559701778 0.95604988380411 1.04777175437556 1.10461396506494 1.07592445100508 0.98794594373756 1.12659529390433 1.11855712127648 0.981346963711609 1.05314071698363 1.09733910943535 1.01249728691159 1.14644953041156 1.01726082940861 1.09076262239234 0.919905592106511 0.97508795347274 0.888616137663459 1.13652811872398 0.947939165932683 1.09095915091073 1.0442275321775 1.08858229592775 1.09868425798366 1.0675422675059 1.05262197003913 0.920488434400237 1.03474484618506 1.03354652109473 1.01098716918179 1.0520879023106 1.05609227212062 1.05776501881086 1.04538706694114 1.12742257426401 1.07123547861642 1.08336897952157 1.08582558574076 1.09846152330717 1.11618720439399 1.01774100115558 1.07157828923538 0.969115130080452 1.02554202706595 1.07624692016823 0.989670761258336 0.969515462635946 1.05453310599136 0.94375261620852 1.15216254532798 1.14152973245177 1.07681193708441
"ne0043" 1.09810732223662 1.10079267269955 1.05434995922948 0.933959892355911 0.929039673504822 0.959072106067069 1.05104187110152 1.00860357197831 0.995362781838484 1.01410921258839 1.03326008422361 0.944512455583653 0 0.791891572648315 0.733945807321762 0.753644711699882 0.812110337965587 1.00096484102656 1.01687108977817 1.08752003109034 1.00742393207016 1.01018534037776 0.950077584835122 1.04473264739177 1.10297966120142 0.991968682862762 1.06409494873104 0.96492226205978 1.08204233850376 1.01794790609369 1.02475315910412 1.07614510465326 1.09912777168741 1.08618644217393 1.04578685574811 1.10356665459361 1.0748527663595 1.06055095910629 1.03494598863302 1.02329723036411 1.03581528816969 1.01642331128213 1.10304576929898 1.01792782409722 1.04745431448951 0.92825501956844 0.957774199803006 0.994178188100093 1.07095627639379 1.03478447891435 1.0325860586173 1.02701899675106 1.0581502088004 1.10501853735514 1.08711887421015 0.976104392070313 0.957252864709972 1.00565292294669 0.99889296862081 1.00774975358626 1.05289942861372 1.03346661816279 1.03935351608121 1.04252727418133 1.12290040012965 1.08950031235249 1.12137281315363 1.07359276609873 1.10107225115553 1.08275547827863 1.01098080245186 1.0762066448402 0.984166423460751 1.02027895944813 0.993561516240399 1.00133605567386 0.99679516356818 1.04846127802872 0.947107458938979 1.09811073477603 1.09820305611797 1.03380077775121
"ne0044" 0.963009316330783 0.991356806143214 1.02388601036659 0.957436784185356 0.961787131279822 0.974242653472316 1.06763943649522 1.00128630993748 1.00020593287037 1.03164759080789 1.01122990602664 0.96101911597637 0.791891572648315 0 0.772734249311787 0.799594534242034 0.83499568400517 1.0228899639437 1.06393218240822 1.06157409826864 0.899677198637214 1.03468587829381 0.983652877896788 0.973736954780374 1.03029768666189 1.0278084588312 1.15300761061234 0.977075489275505 1.05264072118893 0.978381329603886 1.06334200234906 0.989167727417132 1.11384171179137 1.03819094563876 1.04035168055914 1.09001771692733 1.02730149075873 1.05309464888609 1.09239400529232 1.03436285039746 1.00542888126894 0.997298789579356 1.06229429354259 1.01422118350261 0.997097268642001 0.921618704166559 0.991081423324307 1.0324841037342 1.10157484645959 0.945796369512038 1.04952357893189 1.06358424837139 1.04164891433881 1.06776103941486 1.05492230794776 1.00990634879132 1.01223171431997 1.02107540197216 1.05386378914866 1.068781981062 1.07753560633598 1.11521849023147 1.12916194193958 1.11599350552912 1.0565087729613 1.0628879781794 0.995843088732365 1.08515751066442 0.996923308307191 1.05783564741375 1.04810323639886 1.02358075772752 0.966477639449807 1.0720608409825 1.01985837843281 1.02660036806959 1.01337511447339 1.03952363310237 0.925512092005498 1.09730303525326 1.11817972625842 1.00678913259552
"ne0054" 1.12401918455164 1.10765619529325 1.13632125354577 0.890529402310959 0.885975771380227 0.912683855515077 1.10904777273805 0.958764306905216 0.965634815462344 0.987529904638118 0.996354314958678 0.863663753480969 0.733945807321762 0.772734249311787 0 0.348407051769248 0.638358624879988 1.05491666195186 1.11713534849945 1.16091805925979 1.0061319203655 0.981738344137024 0.90810768195968 1.03508778399793 1.14539503473835 0.982798590296409 1.10316181883077 0.988733221708321 1.11863785036826 0.976204246661519 1.01308779100173 1.07647230317144 1.06627342699002 1.10884421057073 1.04625039384125 1.06889179953892 1.07755158145835 1.14600532035077 1.08741119473518 1.05140319226019 1.05386153735971 0.969646595054155 1.1371158020818 0.953049627851905 1.07600303256701 0.91288719135658 0.828021801759939 0.980298111065471 1.14942499937826 0.992275590405215 1.1195366144655 1.11273752531283 1.11193257813981 1.12976166176182 1.12679068920119 1.03282923529481 0.831335224341204 1.02583914181054 1.0418470768856 1.0352199928101 1.10961445432311 1.02159707707569 1.01604433443211 1.03864241671603 1.16073841242957 1.10730561240506 1.11241771938722 1.07888608392828 1.0839156483884 1.11084415536591 1.02118720673454 1.10895992172807 0.989679850201095 1.06527105764225 1.03520695044281 1.01244153772723 0.992953847225203 1.09971907955745 0.885881166329475 1.182377061989 1.17944530631153 1.09010709101133
"ne0055" 1.10151420475333 1.11362542009134 1.11841113752954 0.872960411633122 0.867671420568852 0.91667682136531 1.10056917962645 0.933450514711063 0.949528436915448 0.987680435229188 0.982808123426488 0.9093735103259 0.753644711699882 0.799594534242034 0.348407051769248 0 0.636833778670123 1.04188130720955 1.10068232141775 1.1432699140468 0.998554664596562 0.981650218082542 0.901882010017464 0.99233805825671 1.14607828515406 0.974988366758527 1.10436679794583 0.998317909722174 1.12194727200807 1.00568054746026 1.03846368643155 1.08864060935619 1.06763359931028 1.11234569810409 1.05418474193473 1.08941013362477 1.07541949656388 1.12441549503222 1.06471768867742 1.04319022740886 1.05253862315367 0.981416206946846 1.12379697761304 0.959804650514498 1.07313897126456 0.899378745476745 0.859338800618899 0.988805338763046 1.14421530963212 1.04174586581753 1.10752510734665 1.09347739104677 1.10199617013427 1.14512204563796 1.13197728308728 1.01821728094856 0.856962079420673 1.03252527237161 1.01330062500382 1.0233060206628 1.09411378092318 1.03828683898698 1.05274760058603 1.05815970013661 1.15276836590944 1.12147370654314 1.1173015590377 1.09093186790101 1.10190039797085 1.10171455125104 1.04027393834778 1.10978864022036 1.02540029224747 1.02582345714152 1.00254000215769 1.00248763266185 0.985208432396768 1.10567259503294 0.90940060119534 1.1535649502671 1.14247185219586 1.07940366655855
"ne0061" 1.04022974842509 1.01450184733303 1.0586979892401 0.88343858791954 0.930109031225411 0.941490005739639 1.05275078505087 0.979356192001904 0.92472049441444 0.919839385537703 0.999929377754476 0.980313448372636 0.812110337965587 0.83499568400517 0.638358624879988 0.636833778670123 0 1.05380580968319 1.05184320587928 1.10412425677764 0.945147876164073 0.976866184951332 0.968004830778436 1.03839506748814 1.11571738250973 1.01363485279085 1.0726240352388 0.998852630870983 1.0937825868757 1.05710236997501 1.05195243765992 1.05607284444519 1.11530089892359 1.07344466743651 1.00813687398685 1.06096562269812 1.0449004849332 1.07942465607422 1.09122806361517 0.953965188964711 1.00990384588356 0.959665710297546 1.0540904484355 0.930366206627884 1.04114003294686 0.947531939019162 0.942981010391655 1.02733589529193 1.07428230522205 1.0582325435557 1.06144155866843 1.06576656194027 1.07740529426208 1.10352869507706 1.09772387562538 1.01603070589433 1.01381212142193 1.01640192430266 1.04371690683118 1.05743867456177 1.0744854963658 1.0381008433415 1.06783992840689 1.08384175541523 1.0821664016606 1.07409058194697 1.06474355983732 1.03400147419223 1.04352093410199 1.03406188473175 1.0461354105724 1.08473418873077 1.00556359111468 1.04458030138571 1.02788120548175 1.01596884228748 0.973906001270091 1.08781901935405 0.909285477811055 1.12109470121344 1.10711177499238 1.06018910067258
"ne0063" 1.10702382057246 1.04321906099214 0.987016812628543 0.993563395678116 0.953765505600682 0.996278992855618 0.943044109136617 1.05858338147561 1.05197183706586 1.05663337903862 1.07781450238584 1.03102690867283 1.00096484102656 1.0228899639437 1.05491666195186 1.04188130720955 1.05380580968319 0 0.695042103208392 0.79704166248476 1.05680218461516 0.917552141584614 1.07601009596918 1.10289397205739 0.93417013536767 0.991065209559477 0.937638863784584 0.713885590183526 0.883719080964423 0.991057059343582 0.988313520891805 1.00023678331924 1.10887101939285 1.09240557420163 1.00547504975826 1.05281414065722 1.12442003839583 0.983153319950321 1.08464590067494 0.935808107973664 1.07979058615613 1.12446623542936 1.14040708976552 1.04627182653582 1.04999201085401 1.03615103483291 1.04660980910292 0.954393922783764 0.946423366020996 1.01151704815663 0.710745953430745 0.775476090666253 0.85133236575981 0.969489856893563 0.885789587501946 1.04458319483431 1.02568967324951 1.0698084004979 0.969856791277604 1.06631388902555 1.07031486432015 1.10306437520333 1.09825712057727 1.09440333913591 1.13561129075323 1.07502136358925 1.20356121878703 1.09843032999148 1.15665160091967 1.06278406580001 1.07435693074459 1.05562573706607 1.04351652640792 0.966255269144769 0.927787856657193 1.02427195735734 0.964402666779938 0.792636092997365 0.98267871481867 1.11616728340565 1.07747273415303 1.00751068818821
"ne0067" 1.07220170797646 1.00521753719205 0.968794064802096 1.03308121699886 1.00335370873814 1.03428711552332 0.892013971948452 1.06263991680939 1.04968054962555 1.02806884531768 1.06242830346853 1.07591134882269 1.01687108977817 1.06393218240822 1.11713534849945 1.10068232141775 1.05184320587928 0.695042103208392 0 0.788169902791049 1.08377617609761 0.974348552486198 1.10558022512831 1.07271397770464 0.908381701956807 1.06400552184214 0.880720169734013 0.765995038128944 0.866725831625885 1.0337685879084 1.00247005338099 1.01705112773565 1.06623574503616 1.04789748989756 1.00740903290458 1.02942865889796 1.09196449790756 0.967138088012992 1.08265537719979 0.887165709680012 1.08486794408233 1.11932942643647 1.08361499858926 1.03627719994079 0.980033109126147 1.04805162658207 1.05754010646298 1.02168079502612 0.886798466799931 1.00842341311388 0.706752872913492 0.792032198064352 0.842175811816164 0.919340063513418 0.873116518288947 1.07034928611725 1.08762708849681 1.09405270420778 1.03284109728522 1.07173248237733 1.07374621042044 1.06969547007919 1.08392126012483 1.08992982741209 1.04587333700606 1.07275785777855 1.13802108197261 1.07668124159056 1.12091481528287 1.05461622117391 1.08477809585765 0.997564830990558 1.03441998627499 0.992513557690365 0.953552837281504 1.02925405848311 0.981051140862132 0.802791759726582 1.01935517714564 1.04531155691846 1.0363583996795 0.98044019632512
"ne0068" 1.01278898533491 0.993009509599385 0.969910553429257 1.10141868566403 1.11699479813371 1.09601349848575 0.938507338986465 1.09887053602517 1.09521500017119 1.09877900884967 1.10217872695111 1.11440574507293 1.08752003109034 1.06157409826864 1.16091805925979 1.1432699140468 1.10412425677764 0.79704166248476 0.788169902791049 0 0.987573299485291 1.03965265343954 1.11686135987159 1.10773258136387 0.696235814928095 1.05113549379251 0.90723972794857 0.863438570132778 0.864489743950067 1.06196359787285 1.00113671781657 0.995640086263949 1.01913542122216 1.04351670410099 1.05326909058945 1.04674526496623 1.01438218794766 0.945856209880845 1.02005387557455 0.98591133375649 1.07443620923576 1.01977760582832 1.01259180158259 1.04486562413088 0.958385010707441 1.05833586979065 1.09081971380617 1.01191595581654 0.97117717390314 0.962486395047487 0.762615415813263 0.786359242235586 0.818890058033343 0.86698767151801 0.74990830696335 1.03443268644931 1.12259832214667 1.03018299636668 1.05904375853811 1.07394539051447 1.04364755607793 1.08287919928171 1.06234590135696 1.06157088360349 1.03997552705609 1.06424394955585 1.09190623155043 1.06268340813024 1.08214556287022 1.00480176103674 1.09373374619609 1.00095977786338 0.984368633875535 0.951857072851969 0.928249338428378 1.02683121713077 1.0363558966244 0.756414405980073 1.05014344232019 0.995292048669714 0.979120961619489 1.02299863329041
"ne0072" 0.826461420735447 0.864244305680855 0.947709248498341 0.993920480990775 1.00728916361713 0.970720756462045 0.99336350661676 1.02251806539777 0.973296900024835 1.00493926112842 0.995117105614453 1.06644092032996 1.00742393207016 0.899677198637214 1.0061319203655 0.998554664596562 0.945147876164073 1.05680218461516 1.08377617609761 0.987573299485291 0 0.995282261767939 0.986363990131281 0.958065773502299 1.02419902928495 0.954527412093228 1.15685446735649 1.06300099976479 1.11074604570329 1.02625021246177 1.08439799277905 0.962890418878573 1.11628600153591 1.01851624424337 0.902725272427354 1.0883794818026 0.971496934083903 0.951683549513634 1.13873907841538 0.995997017536479 0.9258548542946 0.998518540404336 0.914807860782615 0.956340098749484 0.95872226370211 1.00059270469155 1.00350906004738 1.09591601173114 0.952466439877076 0.891050906829631 1.06797367132358 1.07517887424566 1.08095757224653 1.05917424991635 1.01447635407071 1.04559515224261 1.11357299305349 1.04411510162643 1.10283833945229 1.12337872705999 1.0927157211601 1.12307383748441 1.13352861933808 1.11621413102804 0.95689506494119 0.945023399804394 0.902188971090844 0.966945042426539 0.958177306978078 0.95611220716732 1.03822990348924 1.00361402235866 1.01528115433282 1.0590907447243 1.02865161424239 1.04442589082003 0.998250122058314 1.0309673391408 0.933538526593 1.03125438313509 1.07416993153811 1.03622176451952
"ne0075" 0.95540420192202 0.926294256214472 0.927557604364845 0.9901361462877 0.978593061607539 1.01848154041628 0.927198574157021 1.01415515432407 1.0070376922342 0.999663159087579 1.00505144393608 1.00256722505539 1.01018534037776 1.03468587829381 0.981738344137024 0.981650218082542 0.976866184951332 0.917552141584614 0.974348552486198 1.03965265343954 0.995282261767939 0 0.980653864381769 0.943112859424266 1.06075785609507 0.972319567323692 1.07730447446193 0.940980190264565 1.08085014502135 0.998453561325479 1.04474098554345 1.01541259581914 1.05271408336462 0.96698121454628 0.882583786220421 0.999192525625687 1.00699344155392 0.974233370343123 1.08115174060449 1.01185441087676 0.989640454557306 1.01260668443311 0.991181273304096 0.957889455791144 1.03507387876901 1.04663542512886 1.01725857640584 0.99803879007853 0.946719242144922 1.04064566477506 0.998172576492433 1.00773071544455 1.03214374442988 1.06932210260773 1.02869638467241 1.01272593510264 1.02230514559128 1.06137369933757 0.984834112347013 1.05040738579893 1.07675426715053 1.07796256068618 1.06557223920925 1.09198930791051 1.00702011142645 0.998868569767375 1.07217791259962 0.980328093587839 1.0180864661237 0.942803788348599 1.00557790747013 1.04544218282365 1.03988003050857 1.02862415971035 1.02314163712285 0.992313089590842 1.00702455691361 1.03521680329623 0.970871422987458 1.08078850464271 1.06205343219788 0.981652792776319
"ne0106" 0.993212471107665 1.0392039947483 1.04905786845518 0.967580820447607 0.969106982127218 0.962030594835037 1.06607284777018 1.00751183905024 1.00377431870187 1.02061585831582 1.02161337833351 0.985962004713898 0.950077584835122 0.983652877896788 0.90810768195968 0.901882010017464 0.968004830778436 1.07601009596918 1.10558022512831 1.11686135987159 0.986363990131281 0.980653864381769 0 0.87607594985608 1.11043633446461 0.976667115049949 1.02160967542803 1.05092345557563 1.08125898981344 1.03871428384449 1.05551813809697 1.08522976599631 1.01870617354834 1.0485836700975 1.01978283625305 1.02018511207567 0.990471700159958 1.0550838182952 1.04343680860287 1.04283666711957 0.966857328905076 0.97780013017607 1.03858581413674 0.982443961675847 1.04207606626808 0.992359743172193 0.957724818937425 1.03639530199489 1.03274035922258 0.985093678996095 1.08727520449947 1.07287595983625 1.05978939680662 1.07789729253779 1.10393194108974 1.0110446654305 0.927358019675111 1.03500526558237 1.01415548610374 1.0155549314719 1.04657316819956 0.994657232796972 0.991565425280107 0.962008287704252 1.02952413335095 0.999923592858828 1.00940892737652 1.03772668739177 1.04847015098935 1.03908841129268 0.964445272546705 1.05475647204505 1.0311913342356 1.02616850622329 1.02079812903105 1.01260383733158 0.979070838297882 1.09591029165016 1.00271537998878 1.01630278920396 1.04154347659516 1.02401116529008
"ne0107" 0.953546776253871 0.96685977452441 0.980242680052374 1.00575234432354 1.03647360904244 1.0041181267976 1.05517383298864 0.984531684979478 0.987776314550734 0.968297489393546 0.928378758643239 1.06283758788053 1.04473264739177 0.973736954780374 1.03508778399793 0.99233805825671 1.03839506748814 1.10289397205739 1.07271397770464 1.10773258136387 0.958065773502299 0.943112859424266 0.87607594985608 0 1.08543926331163 1.05098413094255 1.07225615305675 1.08058186763722 1.05625128978487 1.02323080491702 1.07054373024643 1.01674142602937 1.00811058710777 0.969930413001729 0.999686025090497 0.923877754384896 0.966364913904104 1.00126564836605 1.00525288801868 0.998879201114955 0.909415056034717 0.969060040897835 0.96084396534873 0.981957022066983 0.988281446418872 0.992873783927902 0.985035105418954 1.0853883949355 0.996392610683952 1.03198407445965 1.07819665262672 1.10604313181462 1.04866957910085 1.03285050941506 1.09531427546617 1.01208596081757 1.01851248808031 1.02764464896212 1.06460406638844 0.990073796330444 0.9928365597694 1.02537581506033 1.0597426145752 1.04234635913827 0.938748740842328 1.01264608702129 0.899711668283673 1.02828089907213 0.953419064457179 0.999429119664264 1.01016526809189 1.01799478633791 1.03560884549048 1.01239641902276 1.01845191914853 1.02213814686723 1.01389744873325 1.06530953135953 1.06591540325197 0.869132028240524 0.901707419665482 0.962087480521607
"ne0111" 0.977594896292217 1.03608092712716 1.01848452602884 1.10197804395405 1.12688325475894 1.11004194955876 1.03447941275949 1.0673286005414 1.07612063709517 1.082246355096 1.04848426937675 1.0546416543124 1.10297966120142 1.03029768666189 1.14539503473835 1.14607828515406 1.11571738250973 0.93417013536767 0.908381701956807 0.696235814928095 1.02419902928495 1.06075785609507 1.11043633446461 1.08543926331163 0 1.0980402755901 0.944125130908244 0.902763127585207 0.843344661568668 1.04160733713729 1.00876951525729 0.941536326892925 0.992565184120607 1.06132791077841 1.10088117895879 0.979963641738629 0.971189388679066 0.941026895719018 1.03219600952277 0.992945462797118 1.08909238715272 1.03061058615728 1.0171937981231 1.07050855896956 0.989300743199106 1.03678342255782 1.06226475495726 1.0132735764607 0.994759991704783 0.896466806187647 0.784231886194192 0.763343850321114 0.885565707414532 0.815520671121238 0.69881120901815 1.02308322286613 1.10025113313701 1.03537103579313 1.07684939775264 1.06732107430961 1.00322954607866 1.03735046234433 1.05141802752906 1.07048538645474 1.00437234467845 1.05936680370203 0.999740349871086 1.04169321342952 1.0286140411586 1.02692138370387 1.08599517842167 0.974524622989917 0.943207909028762 1.01787783407253 1.03283948718113 1.09038071221254 1.07418369648724 0.800378425842291 1.05619782599452 0.991241488084149 0.983217321416016 1.02682573195673
"ne0114" 1.07715642677226 1.04319472635692 1.06122464624363 0.99966079521219 0.955458313349581 0.943004913358469 1.01157942285964 1.01853430838792 1.06603749010651 1.04460147826844 1.04666932544593 0.95248550875524 0.991968682862762 1.0278084588312 0.982798590296409 0.974988366758527 1.01363485279085 0.991065209559477 1.06400552184214 1.05113549379251 0.954527412093228 0.972319567323692 0.976667115049949 1.05098413094255 1.0980402755901 0 0.963279374114216 1.00331297215743 1.04861383949065 0.975995559727199 0.970491953114714 1.03078211838219 0.980323045968174 1.0260665043516 1.01381707198578 1.06702351103672 1.05819163667317 1.01965410206686 0.951876925291528 1.05256868819893 1.03000403034806 0.945260081738222 1.05668484449654 1.0142054189739 1.06524889308534 0.975965464137004 1.02034351157362 0.916137431380844 1.04314700638921 1.05307089941037 1.08863459147248 1.05964520161662 1.02386337855903 1.08681650443984 1.08497111113233 0.94829492538167 0.941052668375783 0.950462725984032 0.98515687319658 0.998162244767237 1.01783995987931 1.0043162321016 1.01696671952106 0.983926055713063 1.09935611410763 0.941766614187142 1.08160579555518 0.994803095677735 1.06800128325747 1.02722233776385 0.972297180130939 1.05413050916028 1.01888037296115 0.949981636018182 0.98856624326083 0.955158362464243 0.971546479160689 1.03356353299802 0.995446614139071 1.07756600745122 1.02444506681962 0.999905075389486
"ne0115" 1.1788262320614 1.13363194274799 1.11319364970945 1.0565662289658 1.01379985767487 1.00407826903189 1.07308370311592 1.03713166761426 1.08853035836203 1.01280075789308 1.01357938568887 1.07245559308906 1.06409494873104 1.15300761061234 1.10316181883077 1.10436679794583 1.0726240352388 0.937638863784584 0.880720169734013 0.90723972794857 1.15685446735649 1.07730447446193 1.02160967542803 1.07225615305675 0.944125130908244 0.963279374114216 0 1.01558889060092 0.60614963630969 1.09755494235165 0.915947430394559 1.04710644978742 0.929146314473822 1.02982926861193 1.07679395990045 1.00150980933063 1.05438689742626 1.03303936323494 0.998618178266986 1.03332773875156 1.06491307819948 1.10313099159486 1.09109868966865 1.07676729538628 0.966191295270483 1.1124601676698 1.10894110410476 0.939714427125684 0.999135762433214 1.10980210782602 0.851929263931197 0.865652142887606 0.701473411285331 0.638728925204715 0.8529131876331 1.11574586975636 1.07442079704458 1.11500593544669 1.06356503494648 1.03692664705502 1.05522980130621 0.935513713419935 0.940348344536345 0.915163624016571 0.974120350122156 0.965985073561526 1.08693245548795 0.999436882883645 1.04106467765287 1.03114763682007 0.992970195583962 1.00787913350806 1.06489941097251 0.902029810365703 0.932270282685393 1.04457214036333 1.03114641202747 0.854545187328443 1.06564143450848 0.993954821868475 1.00833890052081 1.04505464321631
"ne0116" 1.11939963005753 1.06060107453833 1.04826172306765 0.930347061161559 0.925108080976114 0.977048184690619 1.01690768166988 1.07190239497717 1.03879653419916 1.07785172109741 1.08485402752316 0.967731334496557 0.96492226205978 0.977075489275505 0.988733221708321 0.998317909722174 0.998852630870983 0.713885590183526 0.765995038128944 0.863438570132778 1.06300099976479 0.940980190264565 1.05092345557563 1.08058186763722 0.902763127585207 1.00331297215743 1.01558889060092 0 0.956117822778479 0.988181628320266 1.00242085711871 1.00762489825988 1.12861969256171 1.09331540556734 1.05169814734135 1.1016635642569 1.14323654457515 1.01706859506552 1.05578700949254 0.947914943648879 1.12777908843804 1.10628153989075 1.13540735727424 1.06393320426648 1.09187452486874 0.904908767434946 1.0011637562613 0.912814687071521 1.02002197865149 0.970368070513629 0.775866071238431 0.784787011947186 0.941233555880308 1.02235194902871 0.919613564248183 0.970918316637611 0.958615300772269 1.02048271200597 1.01179658729065 1.03472639533442 1.06705191331968 1.06745712960602 1.08358561802066 1.09281429083107 1.15805281355514 1.1396605834568 1.1996121689854 1.14209271687585 1.1663364685848 1.12771180799494 1.11491182885958 1.09864324100893 0.945023609415398 0.959766457153359 0.978860400110096 0.977540814546785 0.988381100649233 0.822027052863991 0.979050114914933 1.09996812291824 1.07627025958537 1.03124311515315
"ne0117" 1.13355909849662 1.09709989566764 1.10004489509167 1.05952850908407 1.03767636177939 1.02526794200163 1.0524943737874 1.06554582326318 1.08191438833106 1.05849836131131 1.05510070637742 1.06244020069132 1.08204233850376 1.05264072118893 1.11863785036826 1.12194727200807 1.0937825868757 0.883719080964423 0.866725831625885 0.864489743950067 1.11074604570329 1.08085014502135 1.08125898981344 1.05625128978487 0.843344661568668 1.04861383949065 0.60614963630969 0.956117822778479 0 1.07113528802629 0.968630457686558 1.01641217153524 0.976231475835008 1.00068372828247 1.0701203383186 1.00393646901716 1.03009499303166 1.03381744840037 1.04015330979595 0.98994368320143 1.05973152545089 1.06633028816176 1.0691611753816 1.07885813693909 0.968610320633315 1.10269121989348 1.05898562109543 0.982355837647758 1.02126540065168 1.01581104235025 0.804107451520632 0.828529640411258 0.750163389148496 0.673449922744856 0.826254780232197 1.09947671565443 1.09218477108733 1.06614566220985 1.08517319945091 1.07597827474128 1.06576858235288 0.990746028694798 0.999599768888031 0.997346754446214 0.999148886843202 1.0153053922338 1.07641283339705 1.02673731215911 1.00764489498128 1.04077147437718 1.03912067821177 0.934681218700316 1.02867543623158 0.992096011412625 0.941418209702114 1.05113121480532 1.04027077794954 0.834661559733531 1.0667878898403 1.01920016783629 1.04353241097121 0.945769946512595
"ne0124" 1.06933819966765 1.02772443510334 1.04225575259098 0.998349543076313 0.936982939359292 0.940533667153285 1.04005120679814 0.974883960940275 1.0011739351329 1.01268099342326 1.01307193612685 0.738583370443982 1.01794790609369 0.978381329603886 0.976204246661519 1.00568054746026 1.05710236997501 0.991057059343582 1.0337685879084 1.06196359787285 1.02625021246177 0.998453561325479 1.03871428384449 1.02323080491702 1.04160733713729 0.975995559727199 1.09755494235165 0.988181628320266 1.07113528802629 0 0.813477291138462 0.702763105154947 1.06399333470671 1.06860166590116 0.981006084566052 0.919142427994691 1.13398710512107 1.08712704126215 1.00942882835585 1.02066800252666 1.07386249129835 1.04891522351967 1.10551868906276 0.987412018047686 1.03618784200594 0.987651110833057 1.03042463292232 0.864079883966323 1.09238003311305 0.901059693515312 1.08779529733917 1.09197940739124 1.08094736761717 1.10323322007528 1.03543395357884 1.07487310097653 0.978674256198637 1.04513292101101 1.03152959219145 1.03645765306157 1.03365914091049 1.11352368822351 1.09371798972535 1.08505841035006 1.05866169550878 1.01134095225631 1.06464546342402 1.11099407113176 1.05102414517139 1.08069846810265 1.04409052900841 1.0209475912829 0.928597961080675 0.922940605267803 0.971958586200778 0.982454796538423 0.958312326649246 1.02117366190862 0.957876642523328 1.12215409881404 1.12360374950104 1.06537408557821
