"ne0007" "ne0008" "ne0013" "ne0014" "ne0016" "ne0017" "ne0018" "ne0020" "ne0021" "ne0022" "ne0026" "ne0029" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037" "ne0040" "ne0045" "ne0048" "ne0053" "ne0054" "ne0055" "ne0079" "ne0081" "ne0084" "ne0085" "ne0107" "ne0110" "ne0114" "ne0115" "ne0117" "ne0120" "ne0124" "ne0125" "ne0126" "ne0130" "ne0141" "ne0144" "ne0155" "ne0160" "ne0165" "ne0167" "ne0169" "ne0170" "ne0185" "ne0192" "ne0215" "ne0219" "ne0221" "ne0223" "ne0226" "ne0228" "ne0232" "ne0239" "ne0240" "ne0246" "ne0247" "ne0248" "ne0254" "ne0264" "ne0265" "ne0267" "ne0269" "ne0270" "ne0277" "ne0278" "ne0279" "ne0280" "ne0281" "ne0282" "ne0283" "ne0292" "ne0293" "ne0299" "ne0302" "ne0307" "ne0311" "ne0318"
"ne0053" 1.02542444306591 1.01649305157711 0.900970741650143 0.927930304974865 0.941228038686994 0.907562032067702 0.973231172669874 0.95316244375346 0.959908666257415 0.990664469460258 1.00615277658826 1.11014730574655 1.05181040318703 1.04880402540018 1.06182000480981 1.069276370778 0.985550541565196 0.956961245320342 0.706596693219095 0.541503130991142 0 0.684582685115209 0.698858350756562 1.06516980623874 1.08555675556492 1.02921553041899 1.05791306375697 1.08208442235453 1.08603604626839 1.00720573818054 1.11012995066889 1.12073575517398 1.02415888287695 1.0638233101656 1.07674614173339 1.09331333909967 1.11681107089489 0.944949174833675 1.08302866188405 1.05298772373544 1.05681678444172 1.05164914358294 0.970817252762734 0.988179125750919 1.02806343315683 1.00140569270814 1.07351893550473 0.935629964293802 1.02034869979446 1.03626578194571 1.03618693578028 1.00786497893759 0.994377344074342 1.05333273092534 1.06177026381803 1.0503001172508 1.12931801710638 1.13167070822987 1.12292966934254 0.983169088187156 1.04063785756237 1.06986940912371 1.05408592737116 1.06827346039218 1.06783190081525 1.12608648105407 1.0910735725743 1.08615350821109 1.07959033941321 1.10898280764963 1.0755115966352 1.04533102339758 1.03973822719291 1.03032242956161 1.00217217187388 1.0789597633696 1.00106410612144 1.04321655648685 1.01331906819975
"ne0054" 1.07079054120714 1.09444045082863 0.918940633531116 0.8998347649861 0.931954170560879 0.839916636449104 1.00095847850815 0.904883076317131 0.9035332840811 0.941106521731888 1.06492560144591 1.18939446546516 0.980694188081783 0.982095113615081 0.995616237996902 1.03025011616331 0.893985170408248 1.02244897430771 0.801037073641906 0.646527623566705 0.684582685115209 0 0.347048726862247 1.08635217726052 1.14052126447748 1.06079403269926 1.05380281025664 1.05921368574459 1.15672313290342 0.986359833273364 1.09040209878103 1.11860134556657 1.07019510800856 0.99625345542675 1.01801604695438 1.09460680212429 1.05614691301064 0.976106562332933 1.11773217794071 1.15063112131431 1.03973301958083 1.09610461909191 1.06503922231021 1.07262124736049 1.08856269853365 0.972729740693177 1.14268153416845 0.846243357772253 0.978239251468122 1.01306462241449 1.06490793048506 1.01265186834405 1.08048900387709 1.01904774462679 1.11301412244147 1.10831487764496 1.09705434184719 1.13030593271302 1.12783401941769 0.830809830356127 1.03831241874016 1.11873077282945 1.01921349197489 1.02054183482732 1.03366643758749 1.16430497608879 1.10471064547673 1.13403836616696 1.08526197502303 1.08916815758825 1.11628073053077 1.02400565925238 1.07652760047151 1.04103798795201 1.01104336849971 1.10495063543973 1.04609726301232 1.08281687556748 1.05098300436909
"ne0055" 1.04082578317688 1.05977731501364 0.919440366873423 0.896088328407734 0.924099231479746 0.872895169165565 0.987567681834623 0.891593560723164 0.890045955532425 0.94634534870343 1.04529444775405 1.1841021992752 0.961079772715039 0.975206007842069 1.00336548494021 1.01521901359222 0.935363736092769 1.00387886754593 0.799067132994469 0.653516456198903 0.698858350756562 0.347048726862247 0 1.08693020889198 1.13651186653391 1.04844610419273 1.03301194231579 1.02245040206592 1.14246475560587 0.989734049122794 1.08996273397246 1.11521541527087 1.06056741624074 1.02835838555241 1.04041520668432 1.10950676403694 1.06104397765705 0.97543302515956 1.12387834001716 1.12901491499805 1.06822104637882 1.07243632585467 1.06851048876661 1.04756833996328 1.07274155660449 0.977989089633816 1.1224585501141 0.881083474383178 0.992191195043949 0.995521134080147 1.03844065174108 1.01650203798172 1.05101719664678 1.05442494810608 1.10127675046458 1.0930458433465 1.10008125437884 1.1426501631049 1.1272724377687 0.861174684071736 1.03375261987378 1.10203337669386 1.03499404741503 1.05426404038953 1.05283856347199 1.15753345918088 1.12530211046346 1.14453602350876 1.10051791157172 1.11591655655228 1.11803840338298 1.04894085623946 1.04081552292043 1.01520173825851 1.01038823803485 1.11480527120305 1.06730792879161 1.06530589028391 1.0755444508452
"ne0079" 0.986837767308059 0.955610062734788 1.0578628416133 1.06324618747289 1.08591077272442 1.05388482575466 1.0628163612244 1.05839001444435 1.0587659839129 1.0455283857029 1.02816541197221 0.859053553281178 1.00505153186723 0.956150539313699 0.974058410400068 0.991522901716527 1.07913377471898 1.02935689828937 1.07346324769304 1.05423201435128 1.06516980623874 1.08635217726052 1.08693020889198 0 0.803998639364574 0.873413617377356 0.868020265104205 0.934529446180675 0.988813354863075 1.0665272731055 1.09466933604226 1.04188701457137 1.02082250414279 0.972158654571928 1.06142470878509 0.972579675656224 1.04747378694072 1.02861343280653 0.935475917711753 0.86883910289973 0.922137598724951 1.12543387439471 0.96029051032697 0.981259911120502 0.961261927386326 0.927516215304015 0.924571336829439 1.07027282709909 1.04640177090597 0.935677542573483 0.937019994462235 1.03950005048167 0.964484687384777 0.985325773739999 0.992297118783887 1.01266726914769 1.06468528446352 1.03953473461212 0.990498745114232 1.1313431067143 1.0943298386632 1.08087799317807 1.11653250598604 1.10871790853032 1.12187871366309 0.930201336586486 0.942351517076942 0.967941215542634 0.951423642270216 0.90901552336301 0.906135003312981 1.0054654548315 1.05655535418746 1.06829986029509 1.01538692357627 0.983078424840905 0.929019341989782 0.899866779830268 0.964496560699844
"ne0081" 0.929921821669754 0.936425826659008 1.12581991908915 1.10071078655497 1.09681135700209 1.13521444272783 1.04257439605063 1.11663161656496 1.14804701940907 1.11712785298315 0.95126536084096 0.829898532430226 0.994858491848469 1.00899525049381 0.97769127503016 0.967057620190236 1.12013407398246 0.936859944549056 1.06115835215975 1.10394336736427 1.08555675556492 1.14052126447748 1.13651186653391 0.803998639364574 0 0.808958556634077 0.788827046863176 0.824694545637816 0.980515885646917 1.08124156310117 1.11671674029012 1.08645627595057 0.928554310778659 1.03859425194059 1.05659161760271 0.966548835146604 0.957942880324494 1.03852539976222 0.861416781694513 0.851857230922366 0.943695594204515 1.07729050748621 1.00944071116471 1.02401878813606 0.924544446498267 1.00097206657026 0.878357042894091 1.06042160296194 1.11781106544184 1.00807413304097 0.934543886750968 0.912411203781654 0.975265549956614 1.0055232442284 1.05467698164106 1.07980198755473 1.06760765578759 0.996431126926489 1.00067261667766 1.13742739409596 1.11072050564608 1.02865295236252 1.09248451358851 1.08355757284758 1.08845233152762 0.846077573661946 0.93688153511207 0.812480125698713 0.9051423731493 0.866495729574443 0.880922337213484 1.00761001618328 1.07287853855058 1.07700566574681 1.07943655581411 1.01263724224456 0.968882893263957 0.976259963322297 0.921631619933007
"ne0084" 0.902117678636706 0.942333440662596 1.0443168902901 1.02767778171026 1.043116392611 1.0620474300411 1.03260753699536 1.08659775709164 1.11039294850427 1.08828139964389 0.974938222533427 0.930905415850634 1.01967593832576 1.02492989323091 1.04221451124034 1.02918338334516 1.06292239019785 0.913039344556904 0.979553661654595 0.991390041828371 1.02921553041899 1.06079403269926 1.04844610419273 0.873413617377356 0.808958556634077 0 0.735982375698338 0.839965422715135 0.954280562133762 1.05663816568457 1.15721799515821 1.11769229606134 0.93860239323088 1.00796825227514 1.08890960042947 1.0103753393463 1.0255162240496 0.999735486641967 0.97939910639717 0.933217194570242 0.923536188557731 1.05478199191919 0.984221060089545 1.01113802108754 0.959098349116077 0.981143004271373 0.935626250071647 1.01469785458872 1.08601819144494 1.00449211161364 0.917504811549122 0.919421741881142 1.00874120545966 0.964671916427471 1.04960681531567 1.04829148864454 1.10987921581658 1.06236957710509 1.0480693672373 1.04128006100847 1.05260376330619 1.01414355297856 1.07027777124788 1.08353239639448 1.10544614595833 0.948587776833425 1.01451399064917 0.928556583172932 1.00599223229997 0.963090085519447 0.957607939602944 1.04429906395979 1.0962083425346 1.10405972175629 1.04338632039505 1.03340261411817 0.980143227928549 1.02317454810065 0.920021417693461
"ne0085" 0.932717903495671 0.959819684486549 1.05127277114684 1.02191231232099 1.04467628847938 1.06737058240691 1.0138105057495 1.08165362799437 1.10092343584429 1.04960520858057 1.004155016244 0.914804357598655 0.985410874067668 0.985414469977459 0.985233326777708 0.97581131699016 1.0351980420481 0.943660989659784 1.03343440935569 1.05489649318451 1.05791306375697 1.05380281025664 1.03301194231579 0.868020265104205 0.788827046863176 0.735982375698338 0 0.834786728255215 0.997909920690529 1.0630487582172 1.15253964521085 1.09671437752371 0.921707686603084 0.953374078371673 1.07890193596062 0.971319687266515 0.99187759429243 1.013122380795 0.966478194635378 0.938646836212837 0.884236156316545 1.08957399484573 1.04544480315845 1.0311984670436 0.940269772985138 0.976979787288288 0.924226312196123 1.01352418468032 1.08494769703438 1.01116639437394 0.925402707373522 0.913594552314676 1.04280571292298 0.939981147817793 1.10064687241124 1.0983586553312 1.07682557292698 1.06998517827034 1.04747369282778 1.09082209027095 1.06835273646155 1.04121866868639 1.10253213809398 1.10634462621322 1.11498811259123 0.942555607506473 0.99322040827415 0.893444368289572 1.009491872928 0.948675635527912 0.969445908528693 1.03827914462501 1.09987077842461 1.10599920814501 1.06998309719646 1.07553982254717 0.999677831665775 1.02529939640157 0.891182686444762
"ne0107" 0.935060332803498 0.931214317495552 1.03584094754817 1.03285135247591 1.0023336010557 1.08301428923667 0.985210789893931 1.03836310201878 1.06740138003024 1.03565320923925 0.961634824264979 1.00176354509681 1.00356142569641 1.01178826864191 0.973431193992949 0.948022264611904 1.07795352179674 0.953720518370963 1.04176865303328 1.04401943722225 1.08208442235453 1.05921368574459 1.02245040206592 0.934529446180675 0.824694545637816 0.839965422715135 0.834786728255215 0 1.06911091415717 1.05546414416133 1.04349608291468 1.03556014385016 0.875537109345343 1.04076576509019 1.05992438703617 1.03685980696988 0.994343982972706 0.999612845389268 0.982096033415312 0.961532045134659 1.01980269781077 1.00383343353387 1.06716841094598 1.03288859622542 0.991912022949266 1.00254174087485 0.974623043801946 1.01556775948131 1.09211837236224 0.983642033109347 0.98074003710458 0.948939282838243 1.02611516035504 1.04999099547234 1.07908068997746 1.11355460457109 1.02817930231636 1.02611420590532 1.08763664585044 1.03370553537246 1.00236719034849 1.00339188175282 1.01003983068915 1.0433651060049 1.03073879850214 0.948501129615866 1.01273196614545 0.922677349184092 1.02036951185406 0.975215935438939 0.99933501724627 1.01127277872669 1.01472570866173 1.01736328366144 1.02225584050285 1.0723241190696 1.00528889752136 0.988561332724747 1.01130123604508
"ne0110" 0.960531401853115 1.00319404702905 1.06659433172873 1.09693696058411 1.09409999469883 1.12147418995637 1.07699608262567 1.10496680895171 1.1000747318605 1.07279610720907 0.996436383984958 0.943163928760497 1.09087885429842 1.07148501871504 1.07352250702584 1.0329899159246 1.07834695213766 0.993302414757788 1.03861749796875 1.06671184179016 1.08603604626839 1.15672313290342 1.14246475560587 0.988813354863075 0.980515885646917 0.954280562133762 0.997909920690529 1.06911091415717 0 1.08074280098805 0.962925836354292 0.907757621300832 1.01181800411147 1.0414846838623 1.02698213479388 0.950867041507748 1.0236966546573 1.04354025063539 1.0685897756618 0.969898049098652 0.990256290990241 1.03106523107816 0.949391237291904 0.961132938938175 0.975284587603729 1.05520718449721 0.934292423669916 1.05618988933849 1.00868793075589 1.07558743856481 0.941601460113554 1.01459583154815 1.01174058678959 0.861981734812922 0.837506778593685 0.803478770135274 0.883411277771498 0.877502103131209 0.740859693371451 1.10417172529917 1.0382520765254 1.02336656282936 1.05382208927924 1.04703377817128 1.05050980849574 0.992515466278316 1.01257300078522 1.00015436978078 1.03826668505478 1.04673149296085 1.0033968513034 1.06935636080406 0.964615750563368 0.986457138831398 1.05612171338808 0.788818183206526 1.04391650685701 0.986131924697181 0.996427310864302
"ne0114" 1.04909684722425 1.03587739602163 1.03735573105779 1.03340870483887 1.02816013264866 0.948171715540819 1.02913121662598 1.01173439226886 0.970694750080806 0.963827991714315 1.03632360094954 1.03725533824793 1.02228387258744 1.06628358950907 1.02920782186779 1.04690693181675 0.962677660330481 1.04708881821727 1.02333298516964 1.0035152689154 1.00720573818054 0.986359833273364 0.989734049122794 1.0665272731055 1.08124156310117 1.05663816568457 1.0630487582172 1.05546414416133 1.08074280098805 0 0.924528256247468 1.02263963147217 1.00061876774502 0.990965646900427 0.959415329925083 1.02198024503866 0.946204802626786 0.987984166365404 0.995365857945962 1.08773227073763 1.07449865370736 0.937790117329692 1.02016109166476 1.00930066274027 1.00054780674372 1.02313261539876 1.09586188590033 1.02908131125902 0.909703292466295 0.969030502225707 1.0985464696969 1.03106662984797 1.00209008243707 1.0473652090755 1.06098947242472 1.02865109007638 0.984521401226815 1.04932605451982 1.04535133898116 0.948083033916551 0.984131722894517 1.00402758258015 0.97596893470645 0.98426851897726 0.960309344561557 1.06644995680488 0.904170133506379 1.0681209966471 0.949602940922941 1.04493962877394 0.997113062372921 0.950355199459637 0.933250667241217 0.971374756716537 0.952727771044318 1.0122467895802 1.01862824820125 1.04042488107623 1.11176461991096
"ne0115" 1.10427005092437 1.10744237014531 1.13765064522627 1.14194338282391 1.11046295139823 1.11492141439391 1.11658738530212 1.04288251825422 1.00822942847677 0.993293916646894 1.0905207906706 1.05306401408994 1.01414985640409 1.05904069229082 0.98656689558775 0.993282212683155 1.05770234301449 1.10309280066942 1.08889061747427 1.10963465611969 1.11012995066889 1.09040209878103 1.08996273397246 1.09466933604226 1.11671674029012 1.15721799515821 1.15253964521085 1.04349608291468 0.962925836354292 0.924528256247468 0 0.592214818683915 1.15761905450432 1.07984532601599 0.885987285973329 1.01286342831119 0.894460566505679 1.01696330648434 0.973114774198241 1.05717631710124 1.15022449991977 0.953142030278047 1.06735956860166 1.05682476188386 1.1003032887583 1.08255070618024 1.05294941273463 1.09047268977819 0.899941596623956 1.07619695659781 1.07541198159717 1.18050179085562 0.996274021685359 1.07941227912857 0.807696189517732 0.839783301677845 0.673126255592774 0.61223106036349 0.812374154542084 1.04673640843828 0.999254147036352 1.0135260872401 0.903434363887868 0.901235388963721 0.885287488759285 0.935020711300556 0.926169778125456 1.05420854658166 0.944356375372955 0.989975729481555 0.9766898160503 0.948865881991646 0.870775653216347 0.898146097339137 1.0078027875679 0.820111412880533 1.07249457822603 1.06633077293157 1.15465584728875
"ne0117" 1.08745842220306 1.10159110002009 1.07472755216641 1.07865240305847 1.07287029674746 1.12302993824637 1.05972344042006 1.05526719603191 1.02757636026387 1.02268862282498 1.08610461437975 0.970464657282601 1.0551890027013 1.06722874646102 1.03990723860989 1.04481951268657 1.05122863358595 1.08036698357731 1.08521185688978 1.12312569451365 1.12073575517398 1.11860134556657 1.11521541527087 1.04188701457137 1.08645627595057 1.11769229606134 1.09671437752371 1.03556014385016 0.907757621300832 1.02263963147217 0.592214818683915 0 1.09078405973532 1.05823271580293 0.942145316335628 0.996995992458524 0.947091500074813 1.03322000632577 0.959206770191378 1.0543194025167 1.08794704378888 0.99207335911564 1.01639924646952 1.02971296712144 1.05674011254704 1.06285411057237 1.00706456506622 1.05136885967502 0.95008835558616 1.08086497259725 1.06000464924371 1.10772780421127 1.03562148009137 1.00545452242699 0.773518058698443 0.80480112420705 0.716649742280694 0.653103870609981 0.79058378649889 1.06854131717427 1.04771327965383 1.02882617824197 0.965522064626445 0.968120775712111 0.964336345232183 0.970508965310902 0.980918604868006 1.06305977075781 0.988410381043549 0.977142035441094 1.00370808454633 1.00127003886555 0.965592937710062 0.90680271248383 1.01923602765581 0.804189694953139 1.05173182816672 1.05129505308488 1.07866667514521
"ne0120" 0.912382012635743 0.881907604201191 0.990157719561704 0.934459007763236 0.953360633061089 1.03679434245627 0.96170483300357 1.07408636023209 1.11831960707366 1.07270775108131 0.899056160790292 0.957310112170085 1.1039694073515 1.10779673871315 1.13697279770537 1.08914044381769 1.05446887246277 0.87219529047562 1.02234341751139 1.0453896321403 1.02415888287695 1.07019510800856 1.06056741624074 1.02082250414279 0.928554310778659 0.93860239323088 0.921707686603084 0.875537109345343 1.01181800411147 1.00061876774502 1.15761905450432 1.09078405973532 0 1.03395104993127 1.08224647822889 1.05895811152044 0.984806887170423 1.0338303130502 0.929254549403184 0.917147875563203 0.995174005342161 1.02956877255003 1.04390442128931 0.984419427420915 0.914909075657868 0.982747998627758 0.984414987103857 0.985144490295495 1.10999169887811 0.998304246827819 0.985241396965337 0.861294277159752 1.01363267536655 1.01990563470153 1.14685988791444 1.11656568642123 1.08134343986292 1.10559675603407 1.11166334676654 1.01819569699294 1.01014497735899 1.0080874675674 1.02674682927443 1.04531982533287 1.00565194685349 1.00998621604903 1.01304851637356 0.907598050561236 1.04305705518899 0.98589904245029 1.0409875410349 1.03498517119445 1.07523909107666 1.05185064505133 0.979166009509019 1.09446213685889 0.938958125318077 0.964603746434068 0.950229629755751
"ne0124" 1.0161026051262 1.03358112586387 1.05639743391079 1.0360086021336 1.07887006188857 0.97126813234663 1.04889504398601 1.0151312884371 0.955638556416052 0.965490390485067 1.09598583787537 1.08065191983703 0.994265904407973 1.01697991907148 1.02132049797779 1.02431635083018 0.750933738732884 1.06716349466601 1.07733871864894 1.07646897052484 1.0638233101656 0.99625345542675 1.02835838555241 0.972158654571928 1.03859425194059 1.00796825227514 0.953374078371673 1.04076576509019 1.0414846838623 0.990965646900427 1.07984532601599 1.05823271580293 1.03395104993127 0 0.814245980024628 0.711214592699471 1.06105310437093 1.02078099484587 1.06669779466301 1.059455166381 0.814415670544974 1.0049210146932 1.02722536236898 1.02092354692903 1.05619364790806 0.984653634755623 1.02758983625029 1.04122392417305 0.866644864525304 0.983091940297484 1.05370817066552 0.9659673754009 1.07987382916423 0.913382539199959 1.08094123237423 1.08354066966885 1.06670823408882 1.0867295995718 1.02495539454462 0.98678482333778 1.03859403307711 1.03672543548068 1.10355349194627 1.08713740565124 1.07891485298848 1.06095516488613 1.01190847235915 1.06282545296987 1.0994973204736 1.04801563539719 1.08221646611524 1.0491078889858 0.929824216880567 0.972444814035493 0.988332456219887 1.01553773400651 1.01228375653516 1.04931551753407 0.972790486875963
"ne0125" 1.03677670417453 1.08089807046334 1.09307330084945 1.105981249006 1.08760884167149 1.04266305610164 1.09147251721234 1.03105923366252 0.984230531681426 1.01833634406806 1.08611907382275 1.07710762436513 1.028887911705 1.0496825801126 1.04039994249344 1.04232115568256 0.956385734591883 1.10280942971248 1.09644253166514 1.08686409143708 1.07674614173339 1.01801604695438 1.04041520668432 1.06142470878509 1.05659161760271 1.08890960042947 1.07890193596062 1.05992438703617 1.02698213479388 0.959415329925083 0.885987285973329 0.942145316335628 1.08224647822889 0.814245980024628 0 0.763919264070045 0.915381423152773 1.0376755137753 1.01021683369102 1.09717708863878 1.02891078300746 0.987594529315139 1.04200672861397 1.02839882373797 1.03791433084518 1.03054351056919 1.04074406517365 1.05980725015271 0.845174441990988 1.00435258635216 1.04484060586348 1.06386249781691 1.04712977224173 1.01911306086744 0.994004931663119 1.01841076012381 0.940372474578687 0.977483669327489 0.849722033816501 1.00878900993162 1.02022817266627 1.03533925399032 1.0117619953384 0.980770580101249 0.967936745831971 1.07224033528445 0.98933349839383 1.07516031885231 1.03655175034168 1.03355063362878 1.03293265902663 0.945459930678156 0.805968267393328 0.796322008939989 0.931526340435074 0.921230046410558 1.07861189986662 1.08128503885796 1.1049624500698
"ne0126" 0.97781684712256 1.04316876931216 1.08776601847971 1.11127396181929 1.11594282994121 1.05645895716949 1.08544223181604 1.06418216803836 1.04031403008019 1.01749962760956 1.06648288382576 1.01440949493194 1.00755571952406 1.01692532263297 0.997660139865521 0.970929676827677 0.962524710964791 1.06583152765172 1.10183972420422 1.11020681793972 1.09331333909967 1.09460680212429 1.10950676403694 0.972579675656224 0.966548835146604 1.0103753393463 0.971319687266515 1.03685980696988 0.950867041507748 1.02198024503866 1.01286342831119 0.996995992458524 1.05895811152044 0.711214592699471 0.763919264070045 0 1.01567864316123 1.02021959464017 1.01499660980114 1.02871150960839 0.888682279665957 1.06787118078993 0.986821622728519 0.986442447679448 1.00909578920399 1.03442020692599 0.934664916326033 1.0586845864522 0.884063738631965 0.992939184576237 0.996841748130859 0.994825048066087 1.05249990275394 0.886696983367516 0.992314277806507 1.01487258184167 0.984420253585903 0.984380220203364 0.878070908741411 1.08935664178165 1.08178381652752 1.04425888985216 1.10985127452968 1.12238177269315 1.09374095004822 1.00204022401025 0.998291529771471 1.00617039980594 1.03709002121733 0.991243342577245 1.00932471716152 1.05987733414823 0.851725659111616 0.905852624440875 1.03532593590217 0.941993764919029 1.04684580461959 1.05603161974764 0.946476653597701
"ne0130" 0.976507118176128 1.05383959928753 1.17454180201912 1.11454014359116 1.11957948855984 1.13746207991737 1.13964951146312 1.12542792345289 1.15475465598543 1.13573001460843 1.04596036677825 0.963186710059614 1.02131108151083 1.10394218393835 1.04032173021366 1.06357102846522 1.04509217203815 1.03096858421223 1.13065728644085 1.14039100813912 1.11681107089489 1.05614691301064 1.06104397765705 1.04747378694072 0.957942880324494 1.0255162240496 0.99187759429243 0.994343982972706 1.0236966546573 0.946204802626786 0.894460566505679 0.947091500074813 0.984806887170423 1.06105310437093 0.915381423152773 1.01567864316123 0 1.08303569300305 0.88012969935284 1.06647268122233 1.06150812969395 0.855727683095809 1.02749018079246 1.08493719175616 0.989051486837439 0.986988922353963 0.968784565034419 1.0318681914055 0.976244194321849 1.06381916368285 0.983299374253685 0.986987701360014 1.0652516223075 1.06814830994836 1.07324780151174 1.03401519907246 0.987395914660565 0.95728877093914 0.965510529177861 0.918232158555558 0.900768800953589 0.924124221607331 0.829701945705297 0.78389438377367 0.798191303917249 0.971004954113364 0.92467898116574 0.962778943546705 0.875330360215377 0.921275154179183 0.944388873832006 0.901781130357445 0.976216756208275 0.996578457849511 0.954920542098159 1.01164153909323 1.05041849733269 1.1057378890158 1.08034918845933
"ne0141" 1.03371658231967 0.97579544647381 0.968461118800645 0.994665760150772 0.976150439480472 0.947961334819503 0.99044898719127 0.968145648324562 0.978639212088026 0.985584714286412 0.959869946308134 1.07754633598694 1.04142906177978 1.05320641588788 1.06847112027836 1.05873330207185 1.02302660055536 1.0013447474631 0.956713276666277 0.943242468466703 0.944949174833675 0.976106562332933 0.97543302515956 1.02861343280653 1.03852539976222 0.999735486641967 1.013122380795 0.999612845389268 1.04354025063539 0.987984166365404 1.01696330648434 1.03322000632577 1.0338303130502 1.02078099484587 1.0376755137753 1.02021959464017 1.08303569300305 0 1.09088938440975 0.999304951601773 1.02384762226486 0.976138670179481 0.956764830991179 0.911416106158191 1.03985963087727 0.936955703111982 1.0640084295861 1.01275602970626 1.00821937658861 1.01856375049959 0.963736275417901 1.04207210761147 0.891186829654763 1.09429546923631 0.928916641782753 0.975645097308679 0.996231956398583 1.05389118598075 1.09002511025958 0.965956077162171 0.953533198597015 0.991884370809187 1.01558176427732 1.02735154799703 1.02644388250339 1.11274600859878 1.11615792921127 1.15778558459612 1.12593524639958 1.15302480103632 1.10620695290077 1.09617529605791 0.947902353824754 0.949440602878988 1.01258635868378 0.989063874246425 0.956125714498108 0.98014707433669 1.07233408496055
"ne0144" 0.991969124900882 1.00200724291289 1.12760175490243 1.07691564820907 1.07425479491769 1.12705091153328 1.06514671254593 1.1275468065988 1.13247174414558 1.12579198389311 0.968076612089472 0.796081249496799 1.01702900656109 1.01247685075942 0.993623452520998 1.02667051634239 1.11645962289377 0.979494750971013 1.09873497356688 1.09950851689258 1.08302866188405 1.11773217794071 1.12387834001716 0.935475917711753 0.861416781694513 0.97939910639717 0.966478194635378 0.982096033415312 1.0685897756618 0.995365857945962 0.973114774198241 0.959206770191378 0.929254549403184 1.06669779466301 1.01021683369102 1.01499660980114 0.88012969935284 1.09088938440975 0 0.93396255756928 1.01525368215927 1.03709040450388 1.02523263508198 1.04677003159435 0.933180463840506 0.955302007994461 0.965461939833525 1.05439092863481 1.06198110775521 0.972790049485577 0.968246138333488 1.01471386697322 0.988143457200978 1.08167989932169 1.0474919920019 1.05448675129116 0.97023910785302 0.925849229387091 1.03744487450764 1.1113010698579 1.06920580417938 1.02541174600465 1.0233959747974 0.993072476117967 1.01456828478301 0.861051812991654 0.933221655562941 0.878184647856356 0.840286420322339 0.827885855149322 0.859627305127311 0.9559506441132 1.00344063162874 0.996496309814248 0.832460442854414 1.04985472980954 0.950033770670666 0.983063457659941 1.02130441575733
"ne0155" 0.952035942048461 0.873505754063421 1.05997863603372 1.07933684731037 1.08392815089257 1.11419892840135 1.04570440966977 1.10586034566693 1.10979207504121 1.09177280261065 0.888096723755781 0.843939170416093 1.07694979820517 1.02432241163011 1.03996186889035 1.0435779460383 1.15038963856863 0.944870240618325 1.02955366320843 1.0344843349946 1.05298772373544 1.15063112131431 1.12901491499805 0.86883910289973 0.851857230922366 0.933217194570242 0.938646836212837 0.961532045134659 0.969898049098652 1.08773227073763 1.05717631710124 1.0543194025167 0.917147875563203 1.059455166381 1.09717708863878 1.02871150960839 1.06647268122233 0.999304951601773 0.93396255756928 0 0.973834973427456 1.08827803792471 0.949779454937445 0.926752102711169 0.988010883847807 0.975162796366384 0.826274582379171 1.04987789906924 1.13323646112356 0.976975775217052 0.881708350793307 0.964936751885298 0.862514674160117 1.04407949321887 0.989625624940982 1.01602979354426 1.02425025218291 1.01603769527226 1.05074472483248 1.1111422963123 1.07008120237043 0.996382497147407 1.07345942912831 1.0773498449402 1.08023833522857 0.893913193564155 0.956756376147924 0.891899845379548 0.966019362932392 0.967176581149584 0.924396368672443 1.02667111212643 1.05007591623722 1.04793514698419 1.02661962453886 1.01997271696008 0.951560613592077 0.849076632215812 0.885564535224591
"ne0160" 0.99520305256906 1.0627652265391 1.06633447107976 0.951418178996104 1.06187201717004 1.03383981936926 1.04711670460217 1.06990745283843 1.08769439521744 1.06683040715254 1.04815753065021 1.03038590749948 0.997794885697906 1.02781742350658 1.02882963688833 0.972164598018832 0.93390949487383 0.964382441732542 1.01386347761623 1.04090454294131 1.05681678444172 1.03973301958083 1.06822104637882 0.922137598724951 0.943695594204515 0.923536188557731 0.884236156316545 1.01980269781077 0.990256290990241 1.07449865370736 1.15022449991977 1.08794704378888 0.995174005342161 0.814415670544974 1.02891078300746 0.888682279665957 1.06150812969395 1.02384762226486 1.01525368215927 0.973834973427456 0 1.09053005386188 0.98394203739087 1.00630233912503 0.994612207844504 1.00235615202425 0.98603004201306 1.0182252755068 1.02848288945435 1.02446535352619 0.988534643048134 0.66613199243095 0.867702932546036 0.923793168551932 1.07558565625367 1.09165386325792 1.10668550877544 1.08653378184504 1.05016392339692 1.06344939286635 1.0160107337148 1.02961192701591 1.0866239034137 1.06601235932976 1.07850571251788 0.988085901537761 1.04812645844731 0.957996079405572 1.05804692380914 0.966172178177683 1.04508024629203 1.00433238264244 1.06027212255943 1.14520578299902 1.03459392894858 1.06002792663134 1.00492133773395 1.04058305143937 0.74183619841973
