À	Vvc	À
la	Da	LE
fin	Nc	FIN
des	S+Da	DE+LE|DE+LES
travaux	Nc	TRAVAIL|TRAVAUX
d'	S	DE
un	Dn	UN
triste	Ag	TRISTE
et	Cc	ET
long	Ag	LONG
voyage	Nc	VOYAGE
,	Fw	,
Dois	Vvc	DEVOIR
-je	Vvc	-je
remercier	Vvn	REMERCIER
les	Da	LE
Dieux	Nc	DIEU|DIEUX
,	Fw	,
ou	Cc	OU
cette	Dd	CE
image	Nc	IMAGE
?	Fs	?
Les	Da	LE
Dieux	Nc	DIEU|DIEUX
?	Fs	?
Je	Pp	JE
n'	Rp	NE
en	Pp	EN
saurais	Vvc	SAURER|SAVOIR
adorer	Vvn	ADORER
que	Cs	QUE
ces	Dd	CE
yeux	Nc	OEIL|YEUX
;	Fw	;
Qui	Vvc	Qui
font	Vvc	FAIRE
honte	Nc	HONTE
aux	S+Da	À+LES
objets	Nc	OBJET
qu'	Pr	QUE
on	Pp	ON
voit	Vvc	VOIR
dedans	Rg	DEDANS
les	Da	LE
Cieux	Nc	CIEL|CIEUX
;	Fw	;
Je	Vvc	Je
porte	Nc	PORTE|PORTÉ
,	Fw	,
beau	Ag	BEAU
Portrait	Vvc	Portrait
,	Fw	,
en	S	EN
ma	Ds	MON
triste	Ag	TRISTE
aventure	Nc	AVENTURE
Tout	Vvc	Tout
mon	Ds	MON
mal	Nc	MAL
en	S	EN
effet	Nc	EFFET
,	Fw	,
et	Cc	ET
mon	Ds	MON
bien	Nc	BIEN
en	S	EN
peinture	Nc	PEINTURE
:	Fw	:
Si	Cs	SI
tu	Pp	TU
me	Pp	JE
fais	Vvc	FAIRE
languir	Vvn	LANGUIR
,	Fw	,
réponds	Vvc	RÉPONDRE
à	S	À
mes	Ds	MON
sanglots	Nc	SANGLOT
,	Fw	,
Ouvre	Vvc	OUVRER|OUVRIR
-moi	Vvc	-moi
cette	Dd	CE
bouche	Nc	BOUCHE
,	Fw	,
ou	Cc	OU
tiens	Vvc	TENIR
ces	Dd	CE
beaux	Ag	BEAU
yeux	Nc	OEIL|YEUX
clos	Ge	CLORE
;	Fw	;
Un	Vvc	Un
mot	Nc	MOT
empêchera	Vvc	EMPÊCHER
qu'	Cs	QUE
ici	Rg	ICI
je	Pp	JE
ne	Rp	NE
périsse	Vvc	PÉRIR
;	Fw	;
Si	Vvc	Si
les	Da	LE
uns	Pi	UN
font	Vvc	FAIRE
le	Da	LE
mal	Nc	MAL
,	Fw	,
que	Cs	QUE
l'	Da	LE
autre	Pi	AUTRE
le	Pp	IL
guérisse	Vvc	GUÉRIR
.	Fs	.
Quoi	Pt	QUE|QUOI
?	Fs	?
Tu	Pp	TU
ne	Rp	NE
réponds	Vvc	RÉPONDRE
rien	Pi	RIEN
;	Fw	;
tu	Pp	TU
n'	Rp	NE
agis	Vvc	AGIR
seulement	Rg	SEULEMENT
,	Fw	,
Homicide	Nc	HOMICIDE
Portrait	Vvc	Portrait
,	Fw	,
qu'	Cs	QUE
à	S	À
donner	Vvn	DONNER
du	S+Da	DE+LE
tourment	Nc	TOURMENT
;	Fw	;
Si	Vvc	Si
je	Pp	JE
n'	Rp	NE
étais	Vuc	ÊTRE
ta	Ds	TON
soeur	Nc	SUR
,	Fw	,
tu	Pp	TU
chérirais	Vvc	CHÉRIR
Oronte	Vvc	Oronte
,	Fw	,
Quand	Nc	Quand
je	Pp	JE
rougis	Vvc	ROUGIR
d'	S	DE
amour	Nc	AMOUR
,	Fw	,
tu	Pp	TU
rougis	Vvc	ROUGIR
de	S	DE
ma	Ds	MON
honte	Nc	HONTE
.	Fs	.
Ferme	Vvc	FERMER
doncque	Rg	DONC
ces	Dd	CE
yeux	Nc	OEIL|YEUX
,	Fw	,
ouverts	Ge	OUVRIR
à	S	À
mon	Ds	MON
malheur	Nc	MALHEUR
,	Fw	,
Cache	Vvc	CACHER
tout	Di	TOUT
cet	Dd	CE
éclat	Nc	ÉCLAT
qui	Pr	QUI
nourrit	Vvc	NOURRIR
ma	Ds	MON
douleur	Nc	DOULEUR
;	Fw	;
Je	Vvc	Je
verrai	Vvc	VOIR
sans	S	SANS
rougir	Vvn	ROUGIR
cet	Dd	CE
objet	Nc	OBJET
qui	Pr	QUI
me	Pp	JE
dompte	Vvc	DOMPTER
,	Fw	,
Quand	Nc	Quand
il	Pp	IL
ne	Rp	NE
verra	Vvc	VOIR
plus	Rg	PLUS
ma	Ds	MON
fureur	Nc	FUREUR
ni	Cc	NI
ma	Ds	MON
honte	Nc	HONTE
.	Fs	.
Erreur	Nc	ERREUR
de	S	DE
mes	Ds	MON
esprits	Nc	ESPRIT|ESPRITS
!	Fs	!
Pensers	Vvc	Pensers
fallacieux	Ag	FALLACIEUX
!	Fs	!
Vous	Pp	VOUS
lui	Pp	IL
cachez	Vvc	CACHER
ma	Ds	MON
flamme	Nc	FLAMME
,	Fw	,
et	Cc	ET
la	Pp	IL
montrez	Vvc	MONTRER
aux	S+Da	À+LES
Cieux	Nc	CIEL|CIEUX
:	Fw	:
Lui	Pp	IL
cacher	Vvn	CACHER
?	Fs	?
Et	Cc	ET
comment	Rt	COMMENT
?	Fs	?
Si	Rg	SI
lorsque	Cs	LORSQUE
je	Pp	JE
l'	Pp	IL
appelle	Vvc	APPELER
Ce	Ag	Ce
nom	Nc	NOM
de	S	DE
