Malgré	Vvc	Malgré
le	Da	LE
voeu	Nc	VU
discret	Ag	DISCRET
d'	S	DE
une	Dn	UN
bouche	Nc	BOUCHE
muette	Ag	MUET
,	Fw	,
Enfin	Nc	Enfin
je	Pp	JE
vous	Pp	VOUS
connais	Vvc	CONNAÎTRE
amoureux	Ag	AMOUREUX
et	Cc	ET
poète	Nc	POÈTE
:	Fw	:
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
y	Pp	Y
prends	Vvc	PRENDRE
;	Fw	;
que	Pr	QUE
sert	Vvc	SERVIR
de	S	DE
le	Pp	IL
celer	Vvn	CELER
'	Vvc	'
C'	Nc	C'
est	Vuc	ÊTRE
trop	Rg	TROP
en	S	EN
même	Ag	MÊME
temps	Nc	TEMPS
,	Fw	,
que	Cs	QUE
se	Pp	IL
taire	Vvn	TAIRE
,	Fw	,
et	Cc	ET
brûler	Vvn	BRÛLER
;	Fw	;
Voyons	Vvc	VOIR
dans	S	DANS
ce	Dd	CE
Sonnet	Nc	SONNET
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
cache	Vvc	CACHER
comme	S	COMME
un	Dn	UN
crime	Nc	CRIME
;	Fw	;
Des	Vvc	Des
regrets	Nc	REGRET
mesurez	Vvc	MESURER
,	Fw	,
et	Cc	ET
des	S+Da	DE+LE|DE+LES
soupirs	Nc	SOUPIR
en	S	EN
rime	Nc	RIME
.	Fs	.
Rends-le	Nc	Rends-le
moi	Pp	JE
cher	Ag	CHER
ami	Nc	AMI
:	Fw	:
J'	Pp	JE
y	Pp	Y
suis	Vuc	ÊTRE
bien	Rg	BIEN
résolu	Ge	RÉSOUDRE
,	Fw	,
Mais	Vvc	Mais
ce	Pd	CE
ne	Rp	NE
sera	Vuc	ÊTRE
pas	Rg	PAS
avant	S	AVANT
que	Cs	QUE
l'	Pp	IL
avoir	Vun	AVOIR
leu	Ge	LIRE
.	Fs	.
Comme	Cs	COMME
tous	Di	TOUT
mes	Ds	MON
plaisirs	Nc	PLAISIR
ont	Vuc	AVOIR
déjà	Rg	DÉJÀ
fait	Ge	FAIRE
naufrage	Nc	NAUFRAGE
,	Fw	,
Le	Vvc	Le
désordre	Nc	DÉSORDRE
des	S+Da	DE+LE|DE+LES
sens	Nc	SENS
en	Pp	EN
met	Vvc	METTRE
en	S	EN
mon	Ds	MON
ouvrage	Nc	OUVRAGE
,	Fw	,
Et	Vvc	Et
mes	Ds	MON
vers	Nc	VER|VERS|VERT
sont	Vuc	ÊTRE
confus	Ag	CONFUS
,	Fw	,
autant	Rg	AUTANT
que	Cs	QUE
mon	Ds	MON
humeur	Nc	HUMEUR
:	Fw	:
Ici	Rg	ICI
l'	Da	LE
humilité	Nc	HUMILITÉ
ne	Rp	NE
sent	Vvc	SENTIR
point	Rg	POINT
le	Da	LE
Rimeur	Nc	RIMEUR
.	Fs	.
Il	Pp	IL
fallait	Vvc	FALLOIR
préparer	Vvn	PRÉPARER
mes	Ds	MON
yeux	Nc	OEIL|YEUX
et	Cc	ET
mes	Ds	MON
oreilles	Nc	OREILLE
;	Fw	;
Me	Vvc	Me
dire	Vvn	DIRE
qu'	Cs	QUE
à	S	À
genoux	Nc	GENOU
on	Pp	ON
doit	Vvc	DEVOIR
voir	Vvn	VOIR
des	Dn	UN
merveilles	Nc	MERVEILLE
;	Fw	;
Me	Vvc	Me
réciter	Vvn	RÉCITER
vos	Ds	VOTRE
vers	Nc	VER|VERS|VERT
en	S	EN
accents	Nc	ACCENT
relevés	Ge	RELEVER
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
tout	Di	TOUT
leur	Ds	LEUR
ornement	Nc	ORNEMENT
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
