Adorable	Ag	ADORABLE
se	Pp	IL
soumet	Vvc	SOUMETTRE
,	Fw	,
s'	Pp	SE
oublie	Vvc	OUBLIER
,	Fw	,
et	Cc	ET
ne	Rp	NE
se	Pp	IL
connaît	Vvc	CONNAÎTRE
plus	Rg	PLUS
Depuis	Ag	Depuis
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
épris	Ge	ÉPRENDRE
de	S	DE
cette	Dd	CE
indigne	Ag	INDIGNE
flamme	Nc	FLAMME
,	Fw	,
Je	Vvc	Je
perds	Vvc	PERDRE
l'	Da	LE
autorité	Nc	AUTORITÉ
que	Pr	QUE
j'	Pp	JE
avais	Vuc	AVOIR
sur	S	SUR
son	Ds	SON
âme	Nc	ÂME
;	Fw	;
Je	Vvc	Je
ne	Rp	NE
maîtrise	Vvc	MAÎTRISER
plus	Rg	PLUS
cet	Dd	CE
esprit	Nc	ESPRIT
plein	Ag	PLEIN
d'	S	DE
amour	Nc	AMOUR
,	Fw	,
Et	Vvc	Et
la	Da	LE
Comtesse	Nc	COMTE|COMTESSE
Élips	Nc	Élips
le	Da	LE
gouverne	Nc	GOUVERNE|GOUVERNÉ
à	S	À
son	Ds	SON
tour	Nc	TOUR
;	Fw	;
Tout	Vvc	Tout
cède	Vvc	CÉDER
à	S	À
son	Ds	SON
crédit	Nc	CRÉDIT
,	Fw	,
je	Pp	JE
lui	Pp	IL
cède	Vvc	CÉDER
moi-même	Pp	LUI-MÊME
,	Fw	,
Mais	Vvc	Mais
le	Da	LE
Ciel	Nc	CIEL
m'	Pp	JE
est	Vuc	ÊTRE
témoin	Ag	TÉMOIN
si	Cs	SI
ce	Dd	CE
pouvoir	Nc	POUVOIR
suprême	Ag	SUPRÊME
,	Fw	,
Que	Vvc	Que
j'	Pp	JE
avais	Vuc	AVOIR
dans	S	DANS
l'	Da	LE
État	Nc	État
,	Fw	,
et	Cc	ET
sur	S	SUR
l'	Da	LE
esprit	Nc	ESPRIT
du	S+Da	DE+LE
Roi	Nc	ROI
Me	Ag	Me
fut	Vuc	ÊTRE
jamais	Rg	JAMAIS
bien	Rg	BIEN
cher	Ag	CHER
que	Cs	QUE
pour	S	POUR
l'	Da	LE
amour	Nc	AMOUR
de	S	DE
toi	Pp	TU
.	Fs	.
Si	Cs	SI
j'	Pp	JE
estimai	Vvc	ESTIMER
jamais	Rg	JAMAIS
cette	Dd	CE
pompe	Nc	POMPE
importune	Ag	IMPORTUN
,	Fw	,
Que	Vvc	Que
pour	S	POUR
être	Vun	ÊTRE
en	S	EN
état	Nc	ÉTAT
d'	S	DE
établir	Vvn	ÉTABLIR
ta	Ds	TON
fortune	Nc	FORTUNE
,	Fw	,
Et	Vvc	Et
si	Cs	SI
je	Pp	JE
ne	Rp	NE
gardais	Vvc	GARDER
cet	Dd	CE
empire	Nc	EMPIRE
absolu	Ag	ABSOLU
,	Fw	,
Pour	Nc	POUR
t'	Pp	TU
élever	Vvn	ÉLEVER
au	S+Da	À+LE
point	Rg	POINT
que	Cs	QUE
j'	Pp	JE
avais	Vuc	AVOIR
résolu	Ge	RÉSOUDRE
,	Fw	,
Juge	Vvc	JUGER
si	Cs	SI
j'	Pp	JE
ai	Vuc	AVOIR
raison	Nc	RAISON
t'	Pp	TU
aimant	Ga	AIMER
comme	Cs	COMME
je	Pp	JE
t'	Pp	TU
aime	Vvc	AIMER
,	Fw	,
Ou	Vvc	Ou
plutôt	Rg	PLUTÔT
je	Pp	JE
dirai	Vvc	DIRE
t'	Pp	TU
aimant	Ga	AIMER
plus	Rg	PLUS
que	Cs	QUE
moi-même	Pp	LUI-MÊME
,	Fw	,
D'	Vvc	D'
avoir	Vun	AVOIR
quelque	Di	QUELQUE
douleur	Nc	DOULEUR
,	Fw	,
et	Cc	ET
quelque	Di	QUELQUE
aversion	Nc	AVERSION
Contre	Vvc	CONTRER
les	Da	LE
ennemis	Nc	ENNEMI
de	S	DE
mon	Ds	MON
affection	Nc	AFFECTION
.	Fs	.
Après	Vvc	Après
tant	Rg	TANT
de	S	DE
faveurs	Nc	FAVEUR
dont	Pr	DONT
vous	Pp	VOUS
comblez	Vvc	COMBLER
mon	Ds	MON
âme	Nc	ÂME
,	Fw	,
Comment	Vvc	Comment
pourra	Vvc	POUVOIR
répondre	Vvn	RÉPONDRE
un	Dn	UN
esprit	Nc	ESPRIT
tout	Rg	TOUT
de	S	DE
flamme	Nc	FLAMME
Aux	Vvc	Aux
bonnes	Ag	BON
volontés	Nc	VOLONTÉ
que	Pr	QUE
vous	Pp	VOUS
me	Pp	JE
témoignez	Vvc	TÉMOIGNER
,	Fw	,
Depuis	Vvc	Depuis
que	Cs	QUE
dans	S	DANS
mon	Ds	MON
coeur	Nc	CUR
doublement	Rg	DOUBLEMENT
vous	Pp	VOUS
régnez	Vvc	RÉGNER
,	Fw	,
Que	Vvc	Que
peut	Vvc	POUVOIR
faire	Vvn	FAIRE
un	Dn	UN
sujet	Nc	SUJET
que	Cs	QUE
sa	Ds	SON
bonne	Ag	BON
fortune	Nc	FORTUNE
,	Fw	,
À	Nc	À
pu	Ge	POUVOIR
joindre	Vvn	JOINDRE
avec	S	AVEC
vous	Pp	VOUS
d'	S	DE
une	Dn	UN
chaîne	Nc	CHAÎNE
commune	Ag	COMMUN
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
avec	S	AVEC
tant	Rg	TANT
d'	S	DE
éclat	Nc	ÉCLAT
de	S	DE
grandeurs	Nc	GRANDEUR
et	Cc	ET
d'	S	DE
appas	Nc	APPAS
,	Fw	,
Tout	Vvc	Tout
abaissé	Ge	ABAISSER
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
vous	Pp	VOUS
ne	Rp	NE
dédaignez	Vvc	DÉDAIGNER
pas	Rg	PAS
De	Vvc	De
ces	Dd	CE
excès	Nc	EXCÈS
d'	S	DE
honneur	Nc	HONNEUR
mon	Ds	MON
esprit	Nc	ESPRIT
incapable	Ag	INCAPABLE
Murmure	Vvc	MURMURER
des	Dn	UN
bontés	Nc	BONTÉ
dont	Pr	DONT
la	Da	LE
grandeur	Nc	GRANDEUR
l'	Pp	IL
accable	Vvc	ACCABLER
;	Fw	;
Il	Vvc	Il
n'	Rp	NE
en	Pp	EN
peut	Vvc	POUVOIR
plus	Rg	PLUS
souffrir	Vvn	SOUFFRIR
,	Fw	,
ni	Cc	NI
le	Da	LE
faix	Nc	FAIX
,	Fw	,
ni	Cc	NI
l'	Da	LE
éclat	Nc	ÉCLAT
,	Fw	,
Et	Vvc	Et
vos	Ds	VOTRE
faveurs	Nc	FAVEUR
enfin	Rg	ENFIN
le	Pp	IL
font	Vvc	FAIRE
mourir	Vvn	MOURIR
ingrat	Ag	INGRAT
,	Fw	,
Ne	Vvc	Ne
vous	Pp	VOUS
plaignez	Vvc	PLAINDRE
donc	Rg	DONC
plus	Rg	PLUS
du	S+Da	DE+LE
pouvoir	Nc	POUVOIR
qu'	Pr	QUE
on	Pp	ON
vous	Pp	VOUS
ôte	Vvc	ÔTER
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
souhaitez	Vvc	SOUHAITER
point	Rg	POINT
de	S	DE
fortune	Nc	FORTUNE
plus	Rg	PLUS
haute	Ag	HAUT
,	Fw	,
De	Vvc	De
grandeur	Nc	GRANDEUR
plus	Rg	PLUS
parfaite	Ag	PARFAIT
,	Fw	,
et	Cc	ET
de	S	DE
destin	Nc	DESTIN
plus	Rg	PLUS
doux	Ag	DOUX
,	Fw	,
À	Nc	À
qui	Pr	QUI
possède	Vvc	POSSÉDER
tout	Di	TOUT
étant	Ga	ÊTRE
aimé	Ge	AIMER
de	S	DE
vous	Pp	VOUS
,	Fw	,
Le	Vvc	Le
plus	Rg	PLUS
superbe	Ag	SUPERBE
rang	Nc	RANG
de	S	DE
toute	Di	TOUT
l'	Da	LE
Angleterre	Nc	Angleterre
,	Fw	,
Le	Vvc	Le
sceptre	Nc	SCEPTRE
du	S+Da	DE+LE
pays	Nc	PAYS
et	Cc	ET
de	S	DE
toute	Di	TOUT
la	Da	LE
terre	Nc	TERRE
Ne	Ag	Ne
peuvent	Vvc	POUVOIR
ajouter	Vvn	AJOUTER
,	Fw	,
ni	Cc	NI
bien	Rg	BIEN
ni	Cc	NI
dignité	Nc	DIGNITÉ
Au	Vvc	Au
glorieux	Ag	GLORIEUX
état	Nc	ÉTAT
où	Pr	OÙ
je	Pp	JE
me	Pp	JE
vois	Vvc	ALLER|VOIR
monté	Ge	MONTER
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
plus	Rg	PLUS
que	Cs	QUE
je	Pp	JE
n'	Rp	NE
attends	Vvc	ATTENDRE
,	Fw	,
plus	Rg	PLUS
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
souhaite	Vvc	SOUHAITER
,	Fw	,
Et	Vvc	Et
ma	Ds	MON
félicité	Nc	FÉLICITÉ
ne	Rp	NE
me	Pp	JE
semble	Vvc	SEMBLER
imparfaite	Ag	IMPARFAIT
,	Fw	,
Que	Vvc	Que
pour	S	POUR
m'	Pp	JE
avoir	Vun	AVOIR
placé	Ge	PLACER
dans	S	DANS
un	Dn	UN
faîte	Nc	FAÎTE
trop	Rg	TROP
haut	Ag	HAUT
,	Fw	,
Dont	Vvc	Dont
mon	Ds	MON
âme	Nc	ÂME
craintive	Ag	CRAINTIF
appréhende	Vvc	APPRÉHENDER
le	Da	LE
saut	Nc	SAUT
,	Fw	,
Si	Vvc	Si
ma	Ds	MON
bonne	Ag	BON
fortune	Nc	FORTUNE
était	Vuc	ÊTRE
plus	Rg	PLUS
modérée	Ge	MODÉRER
,	Fw	,
Certes	Ge	Certes
je	Pp	JE
la	Pp	IL
croirais	Vvc	CROIRE
de	S	DE
plus	Rg	PLUS
longue	Ag	LONG
durée	Nc	DURÉE
:	Fw	:
Mais	Cc	MAIS
je	Pp	JE
crains	Vvc	CRAINDRE
que	Cs	QUE
le	Da	LE
temps	Nc	TEMPS
ne	Rp	NE
vous	Pp	VOUS
ouvre	Vvc	OUVRER|OUVRIR
mes	Ds	MON
yeux	Nc	OEIL|YEUX
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
vous	Pp	VOUS
ne	Rp	NE
m'	Pp	JE
aimiez	Vvc	AIMER
plus	Rg	PLUS
en	S	EN
me	Pp	JE
connaissant	Ga	CONNAÎTRE
mieux	Rg	MIEUX
,	Fw	,
Et	Vvc	Et
que	Rg	QUE
...	Fs	...
Je	Vvc	Je
vous	Pp	VOUS
défends	Vvc	DÉFENDRE
d'	S	DE
en	Pp	EN
dire	Vvn	DIRE
davantage	Rg	DAVANTAGE
,	Fw	,
Étouffez	Nc	Étouffez
en	S	EN
naissant	Ga	NAÎTRE
un	Dn	UN
soupçon	Nc	SOUPÇON
qui	Pr	QUI
m'	Pp	JE
outrage	Vvc	OUTRAGER
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
m'	Pp	JE
accusez	Vvc	ACCUSER
point	Rg	POINT
d'	S	DE
un	Dn	UN
esprit	Nc	ESPRIT
si	Rg	SI
léger	Ag	LÉGER
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
fasse	Vvc	FAIRE
un	Dn	UN
choix	Nc	CHOIX
injuste	Ag	INJUSTE
,	Fw	,
et	Cc	ET
le	Pp	IL
puisse	Vvc	POUVOIR
changer	Vvn	CHANGER
:	Fw	:
Je	Pp	JE
vous	Pp	VOUS
aime	Vvc	AIMER
,	Fw	,
il	Pp	IL
suffit	Vvc	SUFFIRE
,	Fw	,
vous	Pp	VOUS
le	Pp	IL
devez	Vvc	DEVOIR
connaître	Vvn	CONNAÎTRE
,	Fw	,
Et	Vvc	Et
cet	Dd	CE
oubli	Nc	OUBLI
de	S	DE
vous	Pp	VOUS
que	Cs	QUE
vous	Pp	VOUS
faites	Vvc	FAIRE
paraître	Vvn	PARAÎTRE
Ce	Vvc	Ce
peu	Rg	PEU
d'	S	DE
ambition	Nc	AMBITION
que	Pr	QUE
vous	Pp	VOUS
me	Pp	JE
faites	Vvc	FAIRE
voir	Vvn	VOIR
Dans	Vvc	Dans
votre	Ds	VOTRE
affection	Nc	AFFECTION
m'	Pp	JE
enseigne	Vvc	ENSEIGNER
mon	Ds	MON
devoir	Nc	DEVOIR
;	Fw	;
Et	Vvc	Et
je	Pp	JE
dois	Vvc	DEVOIR
reconnaître	Vvn	RECONNAÎTRE
une	Dn	UN
rare	Ag	RARE
franchise	Nc	FRANCHISE
Par	Nc	PAR
toutes	Di	TOUT
ces	Dd	CE
grandeurs	Nc	GRANDEUR
que	Cs	QUE
votre	Ds	VOTRE
amour	Nc	AMOUR
méprise	Vvc	MÉPRISER
,	Fw	,
J'	Vvc	J'
en	Pp	EN
veux	Vvc	VOULOIR
prendre	Vvn	PRENDRE
le	Da	LE
soin	Nc	SOIN
,	Fw	,
mais	Cc	MAIS
pour	S	POUR
un	Dn	UN
tel	Ag	TEL
dessein	Nc	DESSEIN
Vous	Nc	Vous
me	Pp	JE
devez	Vvc	DEVOIR
prêter	Vvn	PRÊTER
le	Da	LE
conseil	Nc	CONSEIL
et	Cc	ET
la	Da	LE
main	Nc	MAIN
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
vous	Pp	VOUS
aidiez	Vvc	AIDER
.	Fs	.
Ma	Ds	MON
vie	Nc	VIE
est	Vuc	ÊTRE
toute	Rg	TOUTE
prête	Ag	PRÊT
,	Fw	,
Disposez	Vvc	DISPOSER
de	S	DE
ma	Ds	MON
main	Nc	MAIN
,	Fw	,
disposez	Vvc	DISPOSER
de	S	DE
ma	Ds	MON
tête	Nc	TÊTE
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
me	Pp	JE
privez	Vvc	PRIVER
point	Rg	POINT
d'	S	DE
un	Dn	UN
honneur	Nc	HONNEUR
qui	Pr	QUI
m'	Pp	JE
est	Vuc	ÊTRE
dû	Ge	DEVOIR
.	Fs	.
Depuis	S	DEPUIS
l'	Da	LE
amour	Nc	AMOUR
du	S+Da	DE+LE
Roi	Nc	ROI
mon	Ds	MON
crédit	Nc	CRÉDIT
est	Vuc	ÊTRE
perdu	Ge	PERDRE
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
gouverne	Vvc	GOUVERNER
plus	Rg	PLUS
,	Fw	,
et	Cc	ET
je	Pp	JE
le	Pp	IL
vois	Vvc	ALLER|VOIR
démise	Ge	DÉMETTRE
De	Vvc	De
cette	Dd	CE
autorité	Nc	AUTORITÉ
que	Cs	QUE
la	Da	LE
Comtesse	Nc	COMTE|COMTESSE
a	Vuc	AVOIR
prise	Ge	PRENDRE|PRISER
,	Fw	,
Perdons	Vvc	PERDRE
ce	Pd	CE
qui	Pr	QUI
nous	Pp	NOUS
nuit	Vvc	NUIRE
,	Fw	,
et	Cc	ET
trouvons	Vvc	TROUVER
un	Dn	UN
moyen	Nc	MOYEN
Pour	Ag	Pour
rompre	Vvn	ROMPRE
cet	Dd	CE
amour	Nc	AMOUR
qui	Pr	QUI
s'	Pp	SE
oppose	Vvc	OPPOSER
à	S	À
ton	Ds	TON
bien	Nc	BIEN
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
guérir	Vvn	GUÉRIR
le	Da	LE
Roi	Nc	ROI
de	S	DE
cette	Dd	CE
frénésie	Nc	FRÉNÉSIE
,	Fw	,
Prévenir	Vvn	Prévenir
son	Ds	SON
esprit	Nc	ESPRIT
de	S	DE
quelque	Di	QUELQUE
jalousie	Nc	JALOUSIE
,	Fw	,
Chercher	Vvn	CHERCHER
quelque	Di	QUELQUE
remède	Nc	REMÈDE
,	Fw	,
ou	Cc	OU
quelque	Di	QUELQUE
invention	Nc	INVENTION
,	Fw	,
Qui	Vvc	Qui
traverse	Vvc	TRAVERSER
le	Da	LE
cours	Nc	COUR|COURS|COURT
de	S	DE
cette	Dd	CE
affection	Nc	AFFECTION
:	Fw	:
Si	Cs	SI
nous	Pp	NOUS
n'	Rp	NE
y	Pp	Y
pouvons	Vvc	POUVOIR
rien	Pi	RIEN
,	Fw	,
par	S	PAR
ruse	Nc	RUSE
et	Cc	ET
par	S	PAR
adresse	Nc	ADRESSE
,	Fw	,
Sans	Vvc	Sans
que	Cs	QUE
le	Pp	IL
Roi	Vvc	Roi
s'	Cs	SI
en	Pp	EN
doute	Vvc	DOUTER
éloignons	Vvc	ÉLOIGNER
la	Da	LE
Comtesse	Nc	COMTE|COMTESSE
,	Fw	,
Les	Vvc	Les
plus	Rg	PLUS
sensibles	Ag	SENSIBLE
traits	Nc	TRAIT|TRAITS
que	Cs	QUE
son	Ds	SON
âme	Nc	ÂME
ressent	Vvc	RESSENTIR
Ne	Vvc	Ne
le	Pp	IL
toucheront	Vvc	TOUCHER
plus	Rg	PLUS
pour	S	POUR
un	Dn	UN
sujet	Nc	SUJET
absent	Ag	ABSENT
,	Fw	,
Et	Vvc	Et
cet	Dd	CE
éloignement	Nc	ÉLOIGNEMENT
éteindra	Vvc	ÉTEINDRE
dans	S	DANS
son	Ds	SON
âme	Nc	ÂME
,	Fw	,
Ce	Vvc	Ce
brasier	Nc	BRASIER
violent	Ag	VIOLENT
que	Pr	QUE
sa	Ds	SON
présence	Nc	PRÉSENCE
enflamme	Vvc	ENFLAMMER
,	Fw	,
Si	Vvc	Si
cette	Dd	CE
invention	Nc	INVENTION
ne	Rp	NE
produit	Vvc	PRODUIRE
point	Rg	POINT
d'	S	DE
effet	Nc	EFFET
,	Fw	,
Ayant	Ga	AVOIR
tout	Pi	TOUT
éprouvé	Ge	ÉPROUVER
perdons	Vvc	PERDRE
-la	Vvc	-la
tout	Rg	TOUT
à	S	À
fait	Nc	FAIT
:	Fw	:
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
de	S	DE
vertu	Nc	VERTU
qui	Pr	QUI
le	Pp	IL
puisse	Vvc	POUVOIR
défendre	Vvn	DÉFENDRE
,	Fw	,
Pour	Nc	POUR
notre	Ds	NOTRE
sûreté	Nc	SÛRETÉ
tout	Rg	TOUT
se	Pp	IL
doit	Vvc	DEVOIR
entreprendre	Vvn	ENTREPRENDRE
,	Fw	,
On	Vvc	On
ne	Rp	NE
nous	Pp	NOUS
peut	Vvc	POUVOIR
blâmer	Vvn	BLÂMER
de	S	DE
nuire	Vvn	NUIRE
à	S	À
qui	Pr	QUI
nous	Pp	NOUS
nuit	Vvc	NUIRE
,	Fw	,
Et	Vvc	Et
de	S	DE
vouloir	Vvn	VOULOIR
détruire	Vvn	DÉTRUIRE
un	Dn	UN
mal	Nc	MAL
qui	Pr	QUI
nous	Pp	NOUS
détruit	Vvc	DÉTRUIRE
.	Fs	.
Le	Da	LE
zèle	Nc	ZÈLE
que	Cs	QUE
mon	Ds	MON
coeur	Nc	CUR
vous	Pp	VOUS
promit	Vvc	PROMETTRE
par	S	PAR
ma	Ds	MON
bouche	Nc	BOUCHE
,	Fw	,
Ne	Vvc	Ne
considère	Vvc	CONSIDÉRER
rien	Pi	RIEN
en	S	EN
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
vous	Pp	VOUS
touche	Vvc	TOUCHER
,	Fw	,
Et	Vvc	Et
les	Da	LE
commandements	Nc	COMMANDEMENT
que	Pr	QUE
je	Pp	JE
reçois	Vvc	RECEVOIR
de	S	DE
vous	Pp	VOUS
.	Fs	.
Madame	Nc	MADAME
le	Da	LE
roi	Nc	ROI
vient	Vvc	VENIR
.	Fs	.
Adieu	Nc	ADIEU
,	Fw	,
séparons-nous	V	SÉPARER
,	Fw	,
Je	Vvc	Je
vais	Vvc	ALLER
l'	Pp	IL
entretenir	Vvn	ENTRETENIR
avec	S	AVEC
toute	Di	TOUT
licence	Nc	LICENCE
,	Fw	,
Vous	Nc	Vous
lui	Pp	IL
seriez	Vuc	ÊTRE
suspect	Ag	SUSPECT
dans	S	DANS
cette	Dd	CE
conférence	Nc	CONFÉRENCE
,	Fw	,
Quelques	Vvc	Quelques
nouveaux	Ag	NOUVEAU
soucis	Nc	SOUCI
vous	Pp	VOUS
rendent	Vvc	RENDRE
si	Rg	SI
changé	Ge	CHANGER
,	Fw	,
Vous	Nc	Vous
paraissez	Vvc	PARAÎTRE
si	Cs	SI
morne	Nc	MORNE
,	Fw	,
et	Cc	ET
si	Rg	SI
fort	Rg	FORT
affligé	Ge	AFFLIGER
,	Fw	,
Vos	Nc	Vos
yeux	Nc	OEIL|YEUX
si	Rg	SI
languissants	Ga	LANGUIR
,	Fw	,
et	Cc	ET
votre	Ds	VOTRE
teint	Nc	TEINT
si	Rg	SI
blême	Ag	BLÊME
,	Fw	,
Qu'	Vvc	Qu'
à	S	À
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
en	Pp	EN
puis	Vvc	POUVOIR
voir	Vvn	VOIR
vous	Pp	VOUS
n'	Rp	NE
êtes	Vuc	ÊTRE
plus	Rg	PLUS
vous	Pp	VOUS
-même	Vvc	-même
,	Fw	,
Avouez	Vvc	AVOUER
que	Cs	QUE
l'	Da	LE
amour	Nc	AMOUR
a	Vuc	AVOIR
changé	Ge	CHANGER
votre	Ds	VOTRE
humeur	Nc	HUMEUR
,	Fw	,
Que	Vvc	Que
votre	Ds	VOTRE
changement	Nc	CHANGEMENT
passe	Vvc	PASSER
jusques	Nc	jusques
au	S+Da	À+LE
coeur	Nc	CUR
,	Fw	,
Que	Vvc	Que
votre	Ds	VOTRE
passion	Nc	PASSION
cause	Vvc	CAUSER
votre	Ds	VOTRE
tristesse	Nc	TRISTESSE
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
effet	Nc	EFFET
des	S+Da	DE+LE|DE+LES
yeux	Nc	OEIL|YEUX
de	S	DE
la	Da	LE
Comtesse	Nc	COMTE|COMTESSE
,	Fw	,
Ne	Vvc	Ne
dissimulez	Vvc	DISSIMULER
point	Rg	POINT
ce	Pd	CE
qui	Pr	QUI
se	Pp	IL
voit	Vvc	VOIR
assez	Rg	ASSEZ
.	Fs	.
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
tairai	Vvc	TAIRE
point	Rg	POINT
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
connaissez	Vvc	CONNAÎTRE
:	Fw	:
Oui	Rg	OUI
j'	Pp	JE
aime	Vvc	AIMER
la	Da	LE
Comtesse	Nc	COMTE|COMTESSE
,	Fw	,
et	Cc	ET
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
Madame	Nc	MADAME
,	Fw	,
Vous	Vvc	Vous
cacher	Vvn	CACHER
plus	Rg	PLUS
longtemps	Rg	LONGTEMPS
une	Dn	UN
si	Rg	SI
vive	Ag	VIF
flamme	Nc	FLAMME
:	Fw	:
Oui	Ge	OUÏR
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
tout	Pi	TOUT
en	S	EN
feu	Nc	FEU
,	Fw	,
je	Pp	JE
ne	Rp	NE
le	Pp	IL
puis	Vvc	POUVOIR
nier	Vvn	NIER
:	Fw	:
Mais	Cc	MAIS
qui	Pr	QUI
m'	Pp	JE
a	Vuc	AVOIR
fait	Ge	FAIRE
le	Da	LE
mal	Nc	MAL
me	Pp	JE
peut	Vvc	POUVOIR
justifier	Vvn	JUSTIFIER
,	Fw	,
Élips	Nc	Élips
est	Vuc	ÊTRE
trop	Rg	TROP
aimable	Ag	AIMABLE
,	Fw	,
et	Cc	ET
l'	Pp	IL
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
sans	S	SANS
crime	Nc	CRIME
Avoir	Vvc	Avoir
pour	S	POUR
son	Ds	SON
mérite	Nc	MÉRITE
une	Dn	UN
légère	Ag	LÉGER
estime	Nc	ESTIME
,	Fw	,
Étant	Nc	Étant
digne	Ag	DIGNE
de	S	DE
tout	Pi	TOUT
elle	Pp	IL
est	Vuc	ÊTRE
digne	Ag	DIGNE
d'	S	DE
un	Dn	UN
Roi	Nc	ROI
,	Fw	,
Et	Vvc	Et
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
qu'	Rg	QUE
un	Dn	UN
tribut	Nc	TRIBUT
qu'	Pr	QUE
elle	Pp	IL
reçoit	Vvc	RECEVOIR
de	S	DE
moi	Pp	JE
.	Fs	.
Quoi	Pt	QUE|QUOI
que	Cs	QUE
la	Da	LE
médisance	Nc	MÉDISANCE
avec	S	AVEC
beaucoup	Rg	BEAUCOUP
d'	S	DE
outrage	Nc	OUTRAGE
,	Fw	,
Ait	Vvc	Ait
voulu	Ge	VOULOIR
publier	Vvn	PUBLIER
à	S	À
son	Ds	SON
désavantage	Nc	DÉSAVANTAGE
,	Fw	,
Je	Vvc	Je
veux	Vvc	VOULOIR
bien	Rg	BIEN
avouer	Vvn	AVOUER
à	S	À
votre	Ds	VOTRE
Majesté	Nc	Majesté
,	Fw	,
Qu'	Vvc	Qu'
Élips	Nc	Élips
a	Vuc	AVOIR
du	Dp	DU
mérite	Nc	MÉRITE
,	Fw	,
et	Cc	ET
beaucoup	Rg	BEAUCOUP
de	S	DE
beauté	Nc	BEAUTÉ
,	Fw	,
Mais	Vvc	Mais
si	Cs	SI
je	Pp	JE
garde	Vvc	GARDER
encor	Nc	encor
la	Da	LE
dignité	Nc	DIGNITÉ
de	S	DE
mère	Nc	MÈRE
,	Fw	,
Qui	Vvc	Qui
dans	S	DANS
votre	Ds	VOTRE
malheur	Nc	MALHEUR
défend	Vvc	DÉFENDRE
de	S	DE
vous	Pp	VOUS
complaire	Vvn	COMPLAIRE
,	Fw	,
Et	Vvc	Et
si	Cs	SI
je	Pp	JE
puis	Vvc	POUVOIR
parler	Vvn	PARLER
comme	S	COMME
autrefois	Rg	AUTREFOIS
je	Pp	JE
fis	Vvc	FAIRE
,	Fw	,
Avec	Vvc	Avec
l'	Da	LE
autorité	Nc	AUTORITÉ
que	Pr	QUE
j'	Pp	JE
avais	Vuc	AVOIR
sur	S	SUR
mon	Ds	MON
fils	Nc	FIL|FILS
,	Fw	,
Souffrez	Vvc	SOUFFRIR
l'	Da	LE
affection	Nc	AFFECTION
qui	Pr	QUI
vous	Pp	VOUS
ouvre	Vvc	OUVRER|OUVRIR
mon	Ds	MON
âme	Nc	ÂME
,	Fw	,
Pour	Nc	POUR
blâmer	Vvn	BLÂMER
un	Dn	UN
amour	Nc	AMOUR
que	Cs	QUE
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
blâme	Vvc	BLÂMER
.	Fs	.
Une	Dn	UN
simple	Ag	SIMPLE
sujette	Nc	sujette
(	Fw	(
excusez	Vvc	EXCUSER
ce	Dd	CE
discours	Nc	DISCOURS
)	Fw	)
Met	Vvc	METTRE
dans	S	DANS
l'	Da	LE
oisiveté	Nc	OISIVETÉ
le	Da	LE
plus	Rg	PLUS
beau	Ag	BEAU
de	S	DE
vos	Ds	VOTRE
jours	Nc	JOUR|JOURS
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
fait	Vvc	FAIRE
oublier	Vvn	OUBLIER
ce	Pd	CE
qu'	Pr	QUE
autrefois	Rg	AUTREFOIS
vous	Pp	VOUS
fûtes	Vuc	ÊTRE
L'	Vvc	L'
honneur	Nc	HONNEUR
qui	Pr	QUI
vous	Pp	VOUS
suivait	Vvc	SUIVRE
,	Fw	,
la	Da	LE
gloire	Nc	GLOIRE
que	Pr	QUE
vous	Pp	VOUS
eûtes	Vuc	AVOIR
Lorsque	Ge	Lorsque
bien	Rg	BIEN
jeune	Ag	JEUNE
encore	Rg	ENCORE
avec	S	AVEC
trop	Rg	TROP
de	S	DE
valeur	Nc	VALEUR
,	Fw	,
On	Vvc	On
vous	Pp	VOUS
vit	Vvc	VIVRE|VOIR
