idno,tpx_all_abs,tpx_date_abs,tpx_time_abs,tpx_duration_abs,tpx_set_abs,tpx_date_none_abs,tpx_date_year_abs,tpx_date_year_month_abs,tpx_date_month_abs,tpx_date_day_abs,tpx_date_month_day_abs,tpx_date_any_abs,tpx_date_full_abs,tpx_date_past_ref_abs,tpx_date_present_ref_abs,tpx_date_future_ref_abs,tpx_date_any_chapter_first_abs,tpx_date_any_chapter_other_abs,tpx_date_any_chapter_other_mean_abs,tpx_all_rel,tpx_date_rel,tpx_time_rel,tpx_duration_rel,tpx_set_rel,tpx_date_none_rel,tpx_date_year_rel,tpx_date_year_month_rel,tpx_date_month_rel,tpx_date_day_rel,tpx_date_month_day_rel,tpx_date_any_rel,tpx_date_full_rel,tpx_date_past_ref_rel,tpx_date_present_ref_rel,tpx_date_future_ref_rel,tpx_date_any_chapter_first_rel,tpx_date_any_chapter_other_rel,tpx_date_any_chapter_other_mean_rel,tpx_date_prop,tpx_time_prop,tpx_duration_prop,tpx_set_prop,tpx_date_none_prop,tpx_date_year_prop,tpx_date_year_month_prop,tpx_date_month_prop,tpx_date_day_prop,tpx_date_month_day_prop,tpx_date_any_prop,tpx_date_full_prop,tpx_date_past_ref_prop,tpx_date_present_ref_prop,tpx_date_future_ref_prop,tpx_date_any_chapter_first_prop,tpx_date_any_chapter_other_prop,tpx_date_any_chapter_other_mean_prop,temp_dist,num_words
nh0015,92.0,70.0,9.0,10.0,3.0,67,1,0,2,0,0,3,0,0.0,26.0,23.0,2,1,0.25,0.006406685236768802,0.004874651810584958,0.0006267409470752089,0.0006963788300835655,0.00020891364902506963,0.004665738161559889,6.963788300835655e-05,0.0,0.0001392757660167131,0.0,0.0,0.00020891364902506963,0.0,0.0,0.0018105849582172701,0.0016016713091922005,0.0001392757660167131,6.963788300835655e-05,1.7409470752089137e-05,76.08695652173913,9.782608695652174,10.869565217391305,3.260869565217391,72.82608695652173,1.0869565217391304,0.0,2.1739130434782608,0.0,0.0,3.260869565217391,0.0,0.0,28.26086956521739,25.0,2.1739130434782608,1.0869565217391304,0.2717391304347826,-30.0,14360
nh0016,183.0,114.0,12.0,54.0,3.0,85,27,3,5,0,0,29,0,2.0,48.0,22.0,6,23,1.9166666666666667,0.005857499519877089,0.003648934127136547,0.0003840983291722681,0.0017284424812752065,9.602458229306702e-05,0.002720696498303566,0.0008642212406376032,9.602458229306702e-05,0.00016004097048844505,0.0,0.0,0.0009282376288329813,0.0,6.401638819537802e-05,0.0015363933166890724,0.0007041802701491581,0.00019204916458613405,0.0007361884642468472,6.134903868723726e-05,62.295081967213115,6.557377049180328,29.508196721311474,1.639344262295082,46.448087431693985,14.754098360655737,1.639344262295082,2.73224043715847,0.0,0.0,15.846994535519125,0.0,1.0928961748633879,26.229508196721312,12.021857923497267,3.278688524590164,12.56830601092896,1.04735883424408,-75.0,31242
nh0019,39.0,13.0,13.0,12.0,1.0,12,1,0,0,0,0,1,0,0.0,6.0,2.0,1,0,0.0,0.002910230579807477,0.0009700768599358257,0.0009700768599358257,0.0008954555630176853,7.462129691814044e-05,0.0008954555630176853,7.462129691814044e-05,0.0,0.0,0.0,0.0,7.462129691814044e-05,0.0,0.0,0.00044772778150884264,0.00014924259383628088,7.462129691814044e-05,0.0,0.0,33.333333333333336,33.333333333333336,30.769230769230766,2.564102564102564,30.769230769230766,2.564102564102564,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,15.384615384615383,5.128205128205128,2.564102564102564,0.0,0.0,-333.0,13401
nh0021,122.0,56.0,12.0,37.0,17.0,54,2,1,1,1,1,2,1,2.0,28.0,8.0,0,2,0.05555555555555555,0.005014591639607054,0.002301779768999959,0.0004932385219285627,0.0015208187759464015,0.0006987545727321304,0.0022195733486785317,8.22064203214271e-05,4.110321016071355e-05,4.110321016071355e-05,4.110321016071355e-05,4.110321016071355e-05,8.22064203214271e-05,4.110321016071355e-05,8.22064203214271e-05,0.0011508898844999795,0.0003288256812857084,0.0,8.22064203214271e-05,2.2835116755951973e-06,45.90163934426229,9.836065573770492,30.327868852459016,13.934426229508198,44.26229508196722,1.639344262295082,0.819672131147541,0.819672131147541,0.819672131147541,0.819672131147541,1.639344262295082,0.819672131147541,1.639344262295082,22.950819672131146,6.557377049180328,0.0,1.639344262295082,0.04553734061930783,-872.0,24329
nh0022,347.0,175.0,104.0,62.0,6.0,131,11,9,30,38,26,44,9,0.0,41.0,47.0,2,42,1.024390243902439,0.005355847443238821,0.002701075799904305,0.001605210761085987,0.0009569525691089537,9.260831313957616e-05,0.0020219481702140794,0.0001697819074225563,0.00013891246970936425,0.0004630415656978808,0.0005865193165506491,0.00040130269027149673,0.0006791276296902252,0.00013891246970936425,0.0,0.0006328234731204372,0.0007254317862600133,3.086943771319205e-05,0.0006482581919770331,1.581117541407398e-05,50.43227665706051,29.971181556195965,17.86743515850144,1.7291066282420748,37.7521613832853,3.1700288184438037,2.593659942363112,8.645533141210374,10.951008645533141,7.492795389048991,12.680115273775215,2.593659942363112,0.0,11.815561959654177,13.544668587896252,0.5763688760806917,12.103746397694524,0.2952133267730372,-3.0,64789
nh0025,492.0,259.0,52.0,146.0,35.0,242,13,1,5,3,3,17,1,2.0,110.0,45.0,1,16,0.2962962962962963,0.006727653115641793,0.0035415897499008627,0.0007110527683198643,0.0019964173879750036,0.0004785932094460625,0.003309130191027061,0.00017776319207996608,1.367409169845893e-05,6.837045849229465e-05,4.102227509537679e-05,4.102227509537679e-05,0.0002324595588738018,1.367409169845893e-05,2.734818339691786e-05,0.0015041500868304824,0.0006153341264306518,1.367409169845893e-05,0.00021878546717534289,4.051582725469312e-06,52.642276422764226,10.56910569105691,29.67479674796748,7.1138211382113825,49.1869918699187,2.6422764227642275,0.2032520325203252,1.016260162601626,0.6097560975609756,0.6097560975609756,3.4552845528455287,0.2032520325203252,0.4065040650406504,22.357723577235774,9.146341463414634,0.2032520325203252,3.252032520325203,0.06022282445046673,-344.0,73131
nh0026,711.0,345.0,108.0,239.0,19.0,302,40,22,25,14,14,43,14,1.0,139.0,64.0,9,34,1.3076923076923077,0.006798428042798543,0.0032988152950288287,0.0010326726140959812,0.002285266247860551,0.00018167388581318187,0.0028876586060832066,0.0003824713385540671,0.00021035923620473692,0.00023904458659629194,0.0001338649684939235,0.0001338649684939235,0.00041115668894562215,0.0001338649684939235,9.561783463851678e-06,0.0013290879014753831,0.0006119541416865074,8.60560511746651e-05,0.000325100637770957,1.2503870683498348e-05,48.52320675105485,15.189873417721518,33.61462728551336,2.6722925457102673,42.47538677918425,5.625879043600563,3.0942334739803092,3.5161744022503516,1.9690576652601968,1.9690576652601968,6.047819971870605,1.9690576652601968,0.14064697609001406,19.549929676511955,9.0014064697609,1.2658227848101264,4.781997187060478,0.1839229687330953,-336.0,104583
nh0029,531.0,222.0,169.0,113.0,27.0,213,0,0,9,0,0,9,0,1.0,99.0,22.0,1,8,0.26666666666666666,0.005309946900530995,0.0022199778002219978,0.0016899831001689982,0.0011299887001129988,0.00026999730002699973,0.002129978700212998,0.0,0.0,8.99991000089999e-05,0.0,0.0,8.99991000089999e-05,0.0,9.99990000099999e-06,0.000989990100098999,0.00021999780002199978,9.99990000099999e-06,7.999920000799993e-05,2.666640000266664e-06,41.80790960451978,31.826741996233523,21.28060263653484,5.084745762711865,40.11299435028249,0.0,0.0,1.6949152542372883,0.0,0.0,1.6949152542372883,0.0,0.18832391713747648,18.64406779661017,4.143126177024483,0.18832391713747648,1.5065913370998119,0.05021971123666039,,100001
nh0035,581.0,352.0,82.0,133.0,14.0,346,6,1,1,1,1,6,1,3.0,217.0,65.0,0,6,0.14285714285714285,0.004092529197131708,0.002479466914613358,0.0005776030880633391,0.0009368440330783427,9.861516137666765e-05,0.0024372032740233576,4.226364059000042e-05,7.043940098333404e-06,7.043940098333404e-06,7.043940098333404e-06,7.043940098333404e-06,4.226364059000042e-05,7.043940098333404e-06,2.113182029500021e-05,0.0015285350013383486,0.0004578561063916712,0.0,4.226364059000042e-05,1.006277156904772e-06,60.58519793459553,14.113597246127368,22.89156626506024,2.4096385542168677,59.552495697074015,1.0327022375215147,0.17211703958691912,0.17211703958691912,0.17211703958691912,0.17211703958691912,1.0327022375215147,0.17211703958691912,0.5163511187607573,37.34939759036145,11.187607573149743,0.0,1.0327022375215147,0.024588148512417016,-1062.0,141966
nh0037,522.0,319.0,94.0,94.0,15.0,281,30,14,22,16,16,38,11,2.0,147.0,66.0,0,38,0.6551724137931034,0.005141337535703733,0.00314192849404117,0.0009258347286516301,0.0009258347286516301,0.00014773958435930268,0.0027676548803309367,0.00029547916871860535,0.00013789027873534917,0.00021668472372697725,0.00015758888998325618,0.00015758888998325618,0.0003742736137102334,0.00010834236186348862,1.9698611247907023e-05,0.001447847926721166,0.0006500541711809318,0.0,0.0003742736137102334,6.4529933398316106e-06,61.111111111111114,18.007662835249043,18.007662835249043,2.873563218390805,53.83141762452107,5.74712643678161,2.681992337164751,4.21455938697318,3.0651340996168583,3.0651340996168583,7.2796934865900385,2.10727969348659,0.3831417624521073,28.160919540229887,12.64367816091954,0.0,7.2796934865900385,0.12551195666534548,-79.0,101530
nh0038,533.0,282.0,90.0,116.0,45.0,275,1,0,5,0,0,6,0,0.0,112.0,71.0,1,5,0.45454545454545453,0.006858745866093603,0.003628829895381606,0.0011581372006537042,0.0014927101697314409,0.0005790686003268521,0.0035387525575529847,1.286819111837449e-05,0.0,6.434095559187245e-05,0.0,0.0,7.720914671024694e-05,0.0,0.0,0.0014412374052579428,0.0009136415694045888,1.286819111837449e-05,6.434095559187245e-05,5.849177781079313e-06,52.908067542213885,16.885553470919323,21.76360225140713,8.442776735459661,51.594746716697934,0.18761726078799248,0.0,0.9380863039399625,0.0,0.0,1.125703564727955,0.0,0.0,21.01313320825516,13.320825515947467,0.18761726078799248,0.9380863039399625,0.08528057308545113,-1866.0,77711
nh0039,299.0,135.0,36.0,112.0,16.0,112,7,0,16,2,2,23,0,1.0,36.0,21.0,0,23,1.0454545454545454,0.008093768610253911,0.0036543771317199933,0.0009745005684586649,0.0030317795463158464,0.0004331113637594066,0.0030317795463158464,0.0001894862216447404,0.0,0.0004331113637594066,5.413892046992583e-05,5.413892046992583e-05,0.000622597585404147,0.0,2.7069460234962914e-05,0.0009745005684586649,0.0005684586649342212,0.0,0.000622597585404147,2.8299890245643047e-05,45.1505016722408,12.040133779264213,37.45819397993311,5.351170568561873,37.45819397993311,2.341137123745819,0.0,5.351170568561873,0.6688963210702341,0.6688963210702341,7.692307692307692,0.0,0.33444816053511706,12.040133779264213,7.023411371237458,0.0,7.692307692307692,0.34965034965034963,-79.0,36942
nh0041,123.0,63.0,22.0,32.0,6.0,60,3,2,2,0,0,3,0,1.0,39.0,12.0,3,0,0.0,0.0061509226383957595,0.0031504725708856327,0.0011001650247537131,0.0016002400360054009,0.00030004500675101265,0.0030004500675101264,0.00015002250337550632,0.00010001500225033755,0.00010001500225033755,0.0,0.0,0.00015002250337550632,0.0,5.000750112516878e-05,0.0019502925438815823,0.0006000900135020253,0.00015002250337550632,0.0,0.0,51.21951219512195,17.88617886178862,26.016260162601625,4.878048780487805,48.78048780487805,2.4390243902439024,1.6260162601626016,1.6260162601626016,0.0,0.0,2.4390243902439024,0.0,0.8130081300813008,31.70731707317073,9.75609756097561,2.4390243902439024,0.0,0.0,-55.0,19997
nh0044,166.0,100.0,19.0,40.0,7.0,99,0,0,1,0,0,1,0,1.0,57.0,22.0,0,1,0.14285714285714285,0.007120185296388436,0.004289268250836407,0.0008149609676589174,0.001715707300334563,0.0003002487775585485,0.004246375568328044,0.0,0.0,4.289268250836407e-05,0.0,0.0,4.289268250836407e-05,0.0,4.289268250836407e-05,0.002444882902976752,0.0009436390151840096,0.0,4.289268250836407e-05,6.127526072623439e-06,60.24096385542169,11.44578313253012,24.096385542168676,4.216867469879518,59.638554216867476,0.0,0.0,0.6024096385542169,0.0,0.0,0.6024096385542169,0.0,0.6024096385542169,34.337349397590366,13.253012048192772,0.0,0.6024096385542169,0.08605851979345955,,23314
nh0048,347.0,148.0,55.0,108.0,36.0,130,11,5,10,2,1,17,0,0.0,64.0,16.0,0,17,1.8888888888888888,0.0052504160992585865,0.002239370555303374,0.0008321985171735512,0.001634135270086246,0.0005447117566954153,0.0019670146769556664,0.00016643970343471024,7.565441065214103e-05,0.00015130882130428205,3.0261764260856407e-05,1.5130882130428204e-05,0.0002572249962172795,0.0,0.0,0.000968376456347405,0.00024209411408685126,0.0,0.0002572249962172795,2.8580555135253275e-05,42.65129682997118,15.850144092219018,31.123919308357348,10.374639769452449,37.46397694524495,3.1700288184438037,1.440922190201729,2.881844380403458,0.5763688760806917,0.2881844380403458,4.899135446685879,0.0,0.0,18.443804034582133,4.610951008645533,0.0,4.899135446685879,0.5443483829650976,-1831.0,66090
nh0049,720.0,448.0,152.0,104.0,16.0,430,6,5,11,15,9,18,4,2.0,259.0,72.0,1,17,0.288135593220339,0.006273580384605331,0.0039035611281988724,0.001324422525638903,0.0009061838333318811,0.000139412897435674,0.003746721618583739,5.227983653837776e-05,4.356653044864813e-05,9.584636698702588e-05,0.0001306995913459444,7.841975480756664e-05,0.00015683950961513328,3.48532243589185e-05,1.742661217945925e-05,0.002256746277239973,0.0006273580384605331,8.713306089729625e-06,0.00014812620352540364,2.510613619074638e-06,62.22222222222222,21.11111111111111,14.444444444444445,2.2222222222222223,59.72222222222222,0.8333333333333333,0.6944444444444444,1.5277777777777777,2.0833333333333335,1.25,2.5,0.5555555555555556,0.2777777777777778,35.97222222222222,10.0,0.1388888888888889,2.361111111111111,0.04001883239171375,-244.0,114767
nh0054,480.0,283.0,62.0,120.0,15.0,281,2,0,0,0,0,2,0,0.0,141.0,94.0,1,1,0.03225806451612903,0.0033033508365047795,0.001947600597355943,0.00042668281638186733,0.0008258377091261949,0.00010322971364077436,0.001933836635537173,1.3763961818769915e-05,0.0,0.0,0.0,0.0,1.3763961818769915e-05,0.0,0.0,0.000970359308223279,0.000646906205482186,6.8819809093849574e-06,6.8819809093849574e-06,2.219993841737083e-07,58.958333333333336,12.916666666666668,25.0,3.125,58.54166666666667,0.4166666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,29.375,19.583333333333336,0.20833333333333334,0.20833333333333334,0.006720430107526882,-1774.0,145307
nh0064,695.0,293.0,128.0,264.0,10.0,244,42,21,27,13,13,48,9,3.0,137.0,33.0,4,44,2.0,0.008362511881986306,0.0035254906207510617,0.0015401460732291329,0.0031765512760350864,0.000120323911971026,0.0029359034520930346,0.0005053604302783092,0.0002526802151391546,0.0003248745623217702,0.00015642108556233381,0.00015642108556233381,0.0005775547774609248,0.0001082915207739234,3.60971735913078e-05,0.0016484375940030562,0.0003970689095043858,4.81295647884104e-05,0.0005294252126725144,2.40647823942052e-05,42.15827338129496,18.41726618705036,37.985611510791365,1.4388489208633093,35.10791366906475,6.043165467625899,3.0215827338129495,3.884892086330935,1.870503597122302,1.870503597122302,6.906474820143885,1.2949640287769784,0.4316546762589928,19.712230215827336,4.748201438848921,0.5755395683453237,6.330935251798561,0.28776978417266186,-48.0,83109
nh0069,1274.0,686.0,270.0,297.0,21.0,501,90,55,142,124,116,185,43,0.0,257.0,72.0,0,185,0.33393501805054154,0.005818786367414797,0.003133192659377198,0.0012331807843029789,0.0013564988627332768,9.59140610013428e-05,0.0022882354553177497,0.00041106026143432627,0.00025120349309875494,0.0006485617458186037,0.0005663496935317384,0.000529811003626465,0.0008449572040594484,0.00019639545824084477,0.0,0.0011738054132069094,0.00032884820914746103,0.0,0.0008449572040594484,1.5251935091325785e-06,53.84615384615385,21.19309262166405,23.312401883830454,1.6483516483516483,39.32496075353218,7.06436420722135,4.3171114599686025,11.145996860282574,9.733124018838305,9.105180533751962,14.521193092621663,3.3751962323390896,0.0,20.172684458398745,5.65149136577708,0.0,14.521193092621663,0.026211539878378456,-1002.0,218946
nh0074,79.0,38.0,9.0,30.0,2.0,33,5,1,1,0,0,5,0,1.0,15.0,4.0,2,3,0.3333333333333333,0.006150731859233883,0.0029585798816568047,0.0007007162877608222,0.0023357209592027406,0.00015571473061351605,0.0025692930551230145,0.0003892868265337901,7.785736530675803e-05,7.785736530675803e-05,0.0,0.0,0.0003892868265337901,0.0,7.785736530675803e-05,0.0011678604796013703,0.0003114294612270321,0.00015571473061351605,0.00023357209592027406,2.5952455102252672e-05,48.10126582278481,11.39240506329114,37.974683544303794,2.531645569620253,41.77215189873417,6.329113924050633,1.2658227848101264,1.2658227848101264,0.0,0.0,6.329113924050633,0.0,1.2658227848101264,18.987341772151897,5.063291139240506,2.531645569620253,3.7974683544303796,0.42194092827004215,-73.0,12844
nh0086,316.0,146.0,90.0,70.0,10.0,144,0,0,2,0,0,2,0,3.0,60.0,42.0,0,2,0.09523809523809523,0.0050118158316283645,0.0023155857956257634,0.0014274159014131418,0.001110212367765777,0.00015860176682368243,0.002283865442261027,0.0,0.0,3.172035336473648e-05,0.0,0.0,3.172035336473648e-05,0.0,4.758053004710473e-05,0.0009516106009420945,0.0006661274206594661,0.0,3.172035336473648e-05,1.5104930173684038e-06,46.20253164556962,28.481012658227847,22.151898734177212,3.1645569620253164,45.56962025316456,0.0,0.0,0.6329113924050632,0.0,0.0,0.6329113924050632,0.0,0.9493670886075949,18.987341772151897,13.291139240506329,0.0,0.6329113924050632,0.03013863773357444,,63051
nh0088,309.0,145.0,62.0,91.0,11.0,106,16,7,30,14,14,39,5,0.0,46.0,22.0,3,36,1.5,0.009593889716840536,0.004501987083954297,0.0019249875807252858,0.002825384997516145,0.00034153005464480874,0.0032911077993045207,0.0004967709885742673,0.00021733730750124193,0.0009314456035767511,0.00043467461500248385,0.00043467461500248385,0.0012108792846497764,0.00015524093392945852,0.0,0.0014282165921510185,0.0006830601092896175,9.314456035767511e-05,0.0011177347242921013,4.6572280178837556e-05,46.92556634304207,20.06472491909385,29.449838187702266,3.5598705501618126,34.3042071197411,5.177993527508091,2.26537216828479,9.708737864077671,4.53074433656958,4.53074433656958,12.62135922330097,1.6181229773462784,0.0,14.88673139158576,7.119741100323625,0.970873786407767,11.650485436893204,0.4854368932038835,-30.0,32208
nh0091,137.0,95.0,15.0,27.0,0.0,69,23,8,10,6,6,25,6,0.0,34.0,9.0,1,24,1.7142857142857142,0.005189000833270207,0.003598212256647224,0.0005681387773653511,0.001022649799257632,0.0,0.0026134383758806153,0.0008711461252935384,0.00030300734792818723,0.0003787591849102341,0.00022725551094614045,0.00022725551094614045,0.0009468979622755852,0.00022725551094614045,0.0,0.001287781228694796,0.0003408832664192107,3.7875918491023404e-05,0.0009090220437845618,6.493014598461156e-05,69.34306569343065,10.94890510948905,19.70802919708029,0.0,50.36496350364963,16.78832116788321,5.839416058394161,7.2992700729927,4.37956204379562,4.37956204379562,18.24817518248175,4.37956204379562,0.0,24.81751824817518,6.56934306569343,0.7299270072992701,17.51824817518248,1.2513034410844628,-86.0,26402
