0	0.029	peur petit soir suite besoin raison chéri pauvre envie épaule idée cœur moitié peine gens silence vérité merci mort cause tour bouche doigt honte matin histoire sourire confiance amour tort plaisir façon fond souris chemin geste dent jambe attention paix joue habitude compte larme figure folie courage contraire colère bonjour pitié signe pied fou chatte chance train horreur ouvre souvenir crise propos terre âge regard demande rire bêtise mignon douceur bonsoir phrase diable pardon bruit monstre bête espèce les lèvre dommage clef reproche cadeau bébé gamin journée nerf effort chien méchanceté grand-chose idiot santé amitié voleur sanglot jure regret 
1	0.02818	crime justice mort preuve assassin meurtre juge vol complice assassinat vérité affaire coupable innocence prison voleur raison victime criminel accusation police doute témoin lieu soupçon magistrat aveu devoir procès drame instruction peine erreur secret histoire malheureux meurtrier enquête assise opinion intérêt innocent témoignage circonstance conscience rue silence condamnation garde remords vengeance geste scène grâce fils cause fond arrestation détail auteur journaux fuite châtiment liberté pochard culpabilité conviction défense amant lettre bagne révélation acte tentative complicité bandit maîtresse docteur forfait peur alibi faute honneur scélérat exemple compte horreur lendemain question suicide cadavre délit scandale tribunal sorte piège gendarme situation motif 
2	0.02018	rue concierge appartement loge locataire étage chambre voisin portier quartier escalier ménage logement matin immeuble hôtel propriétaire mois portière meuble clef gens soir pièce franc palier dame fenêtre boulevard rez-de-chaussée mademoiselle numéro service sonnette loyer visite cordon entrée mansarde lettre cabinet logis terme habitude bonhomme fruitier adresse veuve cinquième allée quart trottoir atelier mobilier curiosité ouvrier boutique renseignement vieille peine domestique chapeau domicile vieux lendemain serrure gérant huissier pied tailleur entresol demoiselle logeur linge pipelet architecte toit hasard tapissier connaissance carte lit vestibule pauvre espèce commissionnaire garde servante amant fiacre commission congé temple affaire malle visiteur location garni époux 
3	0.02575	verre bouteille table whisky alcool gorgée champagne flacon santé soif liqueur goutte cognac eau-de-vie rhum goulot lèvre coupe moitié bouche bouchon langue gin boisson gobelet litre glace bière rasade liquide cave fond fauteuil cristal contenu ivresse cigare doigt plateau cuisine tonneau porto morceau citron goût carafe breuvage merci coin gourde fiole poche pipe café grog buveur vodka rire estomac pot tournée suite guéridon gosier mélange chaleur demi punch cocktail comptoir sorte cidre lampée kirsch poison signe sirop étiquette compagnon quart dose cabaret grimace pièce forme éclat sourire marc buffet placard sucre absinthe marque fine humeur boire demi-heure portée envie 
4	0.01872	plage île rocher vague côte falaise grève marée rivage pied barque bateau pêcheur flot pointe galet fond roche terre baie soleil écume pêche ciel pirogue tempête coquillage lame ligne grotte récif matin poisson milieu filet mètre horizon mouette voile navire phare banc crique surface dune algue océan endroit crabe golfe ressac bois digue cabane naufrage marin passe mouvement îlot canot épave bruit tour corail flanc chemin varech silhouette oiseau masse promontoire forme peine distance arrière lagon goémon jetée coquille mât creux barre brise granit sommet promenade houle ombre bloc vide couleur embarcation caillou coque lande écueil villa crête montagne 
5	0.00434	poupée masque pierrot paradis domino fakir confetti cire mannequin coin carton tour doigt char chapeau automate prosecteur chapelle figure pelle gaspard foule philosophe capuchon attraction rigolade bonnet personnage instant auto carnaval pistolet sens balcon marguillier mésange espèce trocart pancarte enseigne lunettes avance poupard ressort fou manège phénomène employé cirque file endroit face âne opération déguisement mécanique précaution arcade veilleur joujou cordon écriteau feutre musique stand mi-carême piqué ustensile puppy plâtras bascule plâtre étape semblant pourtour pince rémouleur reps palace mitrailleuse cahot attrape balustrade spectateur costume émoi tombeau boîte cage tonneau majo plumeau masseur turban zouave grêle voilette poignet badaud 
6	0.01998	policier journaliste effet instant bandit peine individu personnage aventure minute épaule revolver police inspecteur geste pièce compte surprise interlocuteur apache affaire attention enquête sorte attitude oreille monnaie façon crime automobile sûreté compagnon intérieur directeur agent visage chef cabinet réalité événement maîtresse émotion ordre allure face contraire hasard intention idée surplus diable audace vérité silhouette bâtonnier poche présence chemineau existence doute prisonnier situation personnalité satisfaction victime amant infant appartement domicile vêtement renseignement cri arrestation cours disposition train esprit poing exemple entrée malheureux stupéfaction dépit déclaration détail scandale apparence direction imbécile rendez-vous importance lèvre menotte pensée secondes dame quart réponse complice 
7	0.00822	île ingénieur colon marin compagnon lac reporter côte partie rive effet garçon plateau corral grève roche forêt pied naufragé littoral camarade convict îlot doute colonie terre arbre provision sloughi direction cours soin travail bois route distance nord animal lisière pointe embouchure rivière fusil exploration sud endroit baie sorte campement berge retour yole yacht chariot bande moyen excursion hauteur question milieu portion falaise disposition top gibier demeure munition feu incident marée présence schooner continent journée surface arme maître chaloupe caverne situation lieu lendemain projet petit chasse granit mont nombre hall brise creek rivage condition besoin promontoire parages embarcation centaine abri 
8	0.0136	maître seigneur intendant esclave serviteur compagnon loup sénéchal diable instant doute gens maîtresse vérité prince effet route beau-père signe lieu feu sabotier valet tour oreille ordre pays disciple banquier vieillard garde hasard gouverneur épaule moyen récit argent majordome colère impôt avis bique taverne voyageur figure forêt château émissaire gendre honneur fiancé pauvre écuyer croix coutume coquin prison caravansérail voleur lieue soldat pharisien prix dame demeure tartane docteur para gaulois galerie loge impatience banc hôte entêtement gardien charge kurde piastre manteau charbonnier logis bâton étranger vagabond convive denier milicien maudit scélérat capitaine domaine taxe dévouement villa audace inquiétude fidèle populace 
9	0.02467	couteau bandit poignard revolver arme lame cri gorge poche pistolet poing poitrine secours minute prisonnier instant tour mort pied lutte grâce épaule geste mouvement adversaire dent manche assassin ceinture complice corde poignet balle rage cadavre maître résistance danger genou ennemi terreur blessure garde bruit affaire corps ordre bande pointe colère bond bâillon peur menace vêtement face doute compagnon sang-froid lien doigt secondes brigand éclair détonation meurtre voleur browning chef scène stylet fer cervelle vengeance chemin fuite effort rire situation cœur agresseur piège poursuite mouchoir diable effroi fureur malheureux victime forces feu proie route colosse usage compte camarade moitié cachette 
