	tp000	tp001	tp002	tp003	tp004	tp005	tp006	tp007	tp008	tp009	tp010	tp011	tp012	tp013	tp014	tp015	tp016	tp017	tp018	tp019	tp020	tp021	tp022	tp023	tp024	tp025	tp026	tp027	tp028	tp029	tp030	tp031	tp032	tp033	tp034	tp035	tp036	tp037	tp038	tp039	tp040	tp041	tp042	tp043	tp044	tp045	tp046	tp047	tp048	tp049	tp050	tp051	tp052	tp053	tp054	tp055	tp056	tp057	tp058	tp059	tp060	tp061	tp062	tp063	tp064	tp065	tp066	tp067	tp068	tp069	tp070	tp071	tp072	tp073	tp074	tp075	tp076	tp077	tp078	tp079
Comédie$1	0.0021346409589985396	0.003931917051006586	0.014504733771113412	0.0011193708860020098	0.001014010718389825	0.001647271782855298	0.0082468909189912	0.013089227664674387	0.0021463926602447937	0.010782376656604723	0.006381804694153456	0.007114535318550533	0.0021967214681792913	0.017030646936329177	0.00865869700731343	0.05704115288726144	0.016478446888710477	0.006559801637979525	0.017729554811969982	0.00859268399846537	0.020284396337972875	0.03253468140317494	0.011949805236914345	0.0036683287696789154	0.006090761399838325	0.0036601061811935903	0.05420600796440481	0.002078188382294655	0.02134519164609197	0.0014651034194607165	0.0152236171748616	0.005462767364773827	0.030785588814735983	0.014926498455500226	0.02238216114257974	0.0024596141057078684	0.00676705437879722	0.0013463872877250934	0.037897369406240264	0.02028757993655999	0.0025797243105104835	0.006810320810286395	0.022022031156954232	0.03866188310485707	0.002230486845486919	0.002655609950781298	0.018411535533378903	0.0030450184854688275	0.002785180257528703	0.01391398981813633	0.019227654201471468	0.015639251871651504	0.03409576814616612	0.0052634646747424275	0.0021840820085726707	0.03939841627438769	0.024261832824526996	0.007164588403731514	0.001592476322254589	0.004453283557648721	0.04180368939739553	0.004763165800235072	0.000581304084747834	0.01012488946381994	0.0024047787909523568	0.013491970047942862	0.004888354930426845	0.020245664838862282	0.0026106734132588004	0.002488528851591665	0.005702265147076017	0.01000608812374488	0.03836278460303148	0.014845722267617104	0.00960366046570807	0.0037849659798509933	0.00038220907438777204	0.0023308991021552287	0.018423955031443912	0.005535744500908204
Comédie$2	0.0020961831131885602	0.004066634720417435	0.013388294696586657	0.001383295070544177	0.001231650598204211	0.0029545157614909896	0.009339401630899032	0.013494943130405432	0.002003077117344931	0.008151976692756475	0.007849535371777653	0.006429272100753837	0.0019173062696364355	0.016480173302303388	0.00938544699197328	0.060425723425161365	0.020436334322940855	0.007567390484236721	0.014669934734123868	0.006377637113011424	0.01373318069605894	0.03283508051780902	0.010568789698225283	0.0045470836491023885	0.007103101259712766	0.0052458745808303155	0.05343959115706522	0.0017493037302468027	0.028134349125430457	0.0018553594726753476	0.014733783217553906	0.005015023732518155	0.030232110530459908	0.015282145828581556	0.017385130055486343	0.0013580825149820442	0.007205442787643583	0.001464904110194566	0.036230804624936	0.022024401755376753	0.0023946862648156764	0.00939569991405842	0.01699904040724477	0.03465995283241411	0.0037551066561062134	0.0029504934800312897	0.019036563318036014	0.0032606231066608787	0.002087602183935575	0.012744472083803863	0.023052401914400247	0.01677806657762804	0.03298807561941193	0.006138495040852368	0.003384510249101581	0.046906827844169524	0.023900903109519554	0.007958469388988785	0.0011451207823041862	0.0041794426316527425	0.039299691396107485	0.005975411932718499	0.0012725419649148638	0.012619523257069764	0.0030889736668407524	0.012994091212620707	0.004217346088308208	0.02307623295470064	0.005380701283136241	0.0017500332042063367	0.006523067958486606	0.006461876586289056	0.03411762611344614	0.014227138241849948	0.007155685015566811	0.002210643001773817	0.0022791756844258017	0.003175360971134973	0.01742146458330864	0.0032445917853129425
Comédie$3	0.002981845640734484	0.0024517494781262374	0.010639468669319219	0.0012748435045980102	0.0006240106330146358	0.004375029954049759	0.0064650644414943935	0.011046462693860544	0.003030966447867839	0.011276524717749724	0.007401118650985225	0.006234516835449783	0.0016276555605356745	0.019551682950287266	0.007150231275821153	0.06350731111769868	0.013947231341521022	0.005220975435397268	0.01698382755139509	0.0079882518598059	0.01686331740702398	0.03013475456336925	0.011565327397853566	0.0034822296266706562	0.009500307648988545	0.0030759103616216895	0.05167169850542389	0.003533749256735881	0.024176322373084223	0.002240178125543455	0.015636283899760916	0.004107712337758305	0.029903327715050443	0.013980883676077291	0.01844927890696287	0.00045630574845844453	0.007316969224831306	0.0005348919845735545	0.03725172188207121	0.029387500734968427	0.003029687660094314	0.007605904001443851	0.018959089267455317	0.03585095518827041	0.0021247539548115263	0.0038936158152875163	0.020242254330685248	0.003122623042241178	0.0028332273241969256	0.01287983014473568	0.021680882148373822	0.01584206117828027	0.042846570329600236	0.007080681462750588	0.0020116843908244467	0.04101770867220032	0.0189440716646354	0.005994290784096175	0.0017111555727063383	0.0040089373026973435	0.03802277374908165	0.004039599251302242	0.0005809646445659972	0.013302621744941944	0.003709910831447602	0.013480755866990655	0.00391220000404893	0.021596957446548385	0.009111974245823743	0.002549052476371737	0.0032613956049011923	0.007445335388498678	0.040095237909778966	0.013644619197595869	0.009250994074536499	0.0014958451483520758	0.0031609757247907707	0.0031250517826361427	0.015088254696508293	0.004398055839351941
Comédie$4	0.0038281854302392913	0.003464618397248135	0.012457156473016021	0.000986021898652632	0.0009146537657760598	0.003036833172436954	0.007278691563130065	0.011279277180070402	0.0025335758812293266	0.010135552375417167	0.009020548190293479	0.007614424391431347	0.0024811417278436357	0.014765471942996182	0.010197231545584523	0.054605610073718086	0.018447625726147776	0.006368929655359787	0.015023135438034555	0.007031720312888807	0.014646281684647558	0.034176593069379396	0.012234971787024065	0.003983087502495861	0.009716761204794111	0.003945868314379937	0.048249383786023385	0.001806950555965154	0.024130576010065678	0.0019670515321614577	0.015808453237504114	0.005327644172951158	0.030060309062419136	0.016296449580694976	0.021969790927720393	0.0005358529755870782	0.008759595303769657	0.0009675127871171179	0.03664606670032713	0.02508885883380697	0.0022260189451213377	0.00785605819061103	0.015654613319396913	0.032294982147421956	0.003249616055711735	0.003609868065726197	0.018150421748462084	0.0039928545323497985	0.0039373124205243845	0.015109995675127342	0.022534858673014118	0.01735158629588133	0.03702063302732302	0.007771479745761672	0.0023867764066853466	0.0457591885893251	0.02011173934371567	0.006523435381742522	0.003012218210592569	0.0034699503225484904	0.034375071909764805	0.00413549821986314	0.0022302020594948523	0.012166170547430192	0.0038589468631577725	0.013162163556430623	0.004898327688897154	0.021341473277714604	0.005736650178003638	0.0024122784677563284	0.0049749446741534755	0.008889574065443499	0.038266141272270016	0.013263852564142073	0.01068590927950015	0.0027110908273738628	0.00336984096259495	0.0022868093333533127	0.01649363787215598	0.004929345113108436
Comédie$5	0.002287853267993171	0.002234944152900574	0.013764574122096765	0.0015816231880895822	0.0009745081634613297	0.001903574052549472	0.005258753835291359	0.010794314660652947	0.0031777989488898394	0.0111546274357212	0.00824227924535114	0.011237611911002405	0.001308430381195379	0.017572599063664464	0.010656560531904705	0.06076986881572695	0.013993987295588286	0.006191705012417608	0.015248269621534166	0.00969021335953073	0.016065360573986946	0.03185946730792826	0.011187091192960602	0.004615096554955871	0.006977077958453257	0.004797707396954085	0.04965666576922185	0.002175846158829447	0.018670861810150787	0.001364377214719194	0.016591117628792135	0.005968552707271594	0.030317651088531773	0.015319227266737885	0.021549190034144485	0.0006921301345028968	0.009778097145629607	0.0009328641698600296	0.0318485732890722	0.023594498923663654	0.002530808263473324	0.009105289456562941	0.018551103334858186	0.044816274167871074	0.004650038353253803	0.004438293938177257	0.017522332377951432	0.0026366437910826258	0.004074760515672679	0.0163938709398906	0.02269586115794431	0.014360890471650772	0.03664114582681192	0.005514982108920438	0.0015668316102272807	0.0463543560408314	0.021787973517316143	0.00770321767904367	0.0015851409850141701	0.003160116223254246	0.03153568419913285	0.004530560866080719	0.0007922624177573083	0.012247252997722266	0.0038782515193889274	0.013530591987533988	0.004323183385056002	0.022729619091015753	0.005155931269211791	0.0023683797076840506	0.005610055947193205	0.007649268873618209	0.034233258729082255	0.013051851617444916	0.011217797202067675	0.0031782435271020554	0.0017118753167892082	0.002862346273391132	0.0171015370584127	0.004196565862578188
Tragi-comédie$1	0.0036944820653697147	0.0025202928763975157	0.017644412316253653	0.007254884791370265	0.0027677763389699693	0.002021593702977195	0.00428733206201218	0.011836695381368105	0.006109820099725482	0.0075271651738379125	0.004734146503540679	0.003933592421625939	0.011150023063873003	0.010484935793944689	0.013394058846714003	0.03164182980272546	0.007876866253365157	0.015880640846435527	0.010266103711151246	0.012076180816343176	0.006678677619501844	0.021308193502175055	0.009210132713778027	0.029204037135706646	0.009069150641812431	0.008711957176586294	0.0350663419443561	0.0008705153686591578	0.03635960528213795	0.0012640274906453206	0.010905649075101935	0.013244256561547896	0.04124700916280692	0.009609992714518987	0.010173642340380375	0.004937385535661181	0.005129358828857805	0.0008588201413109	0.03397067463835255	0.007659542621209937	0.0016922229810194158	0.004981980389781954	0.010351606425591757	0.024881903992580556	0.0036743619315432255	0.0071898600907446455	0.006476670768128547	0.005360591358653838	0.003109072981653328	0.01013736090320444	0.037741388607394434	0.018744716392613957	0.01869934627664492	0.005594841922009974	0.006954507771194633	0.028103120556213765	0.032949612924324904	0.011861363799290132	0.013984619615199511	0.01139888688474691	0.08258000933497701	0.0019848743123668505	0.004195649485156581	0.01415709161459196	0.008131059170329115	0.003551645930423405	0.017379855940545325	0.00980396704162711	0.005514470538057651	0.0022853162096841055	0.02041538583636339	0.003066444410188226	0.010299263309614065	0.03129361564212234	0.008010565987736785	0.0019254865600155503	0.008102722756564451	0.0018414415758785281	0.01483949658389445	0.004151797824220111
Tragi-comédie$2	0.0023080678096017186	0.0016415767658869436	0.015291625438682748	0.004884159920984606	0.0015949643027719578	0.0005765339847048695	0.002639080756296119	0.01202565030390595	0.006104262253957783	0.005367242983225988	0.003379053378201648	0.002674177948412452	0.014225961777188897	0.014460331500362649	0.030854734713488412	0.02511309981910458	0.009952713709436883	0.021179557727310415	0.007029761407962921	0.005382376576830897	0.006585086526764324	0.023697165977734903	0.009165342722344708	0.027290227347056266	0.0067818452035532314	0.005038649360666842	0.026012977291258402	9.21809391227911e-05	0.03800423005894702	0.0038288989814772734	0.009001821331466292	0.01738313696603978	0.04181207430692763	0.015293964500129214	0.009262765562042122	0.002910186285343863	0.008393966320179814	0.0013173989675144449	0.03644554786568443	0.006496884239993449	0.0015258724498918494	0.00452309659250873	0.013060374859662771	0.028012374136640626	0.0028969709352204263	0.005140124919382472	0.004599275763354121	0.0038875682668387114	0.002664106133214919	0.007431663693305655	0.022195180220799072	0.011362427046171696	0.015759554970623365	0.0073972644051654365	0.005595882851824589	0.030986476236861623	0.023954379832822593	0.016822470650190283	0.0055060631129168975	0.01583807179271604	0.09620502925793188	0.0008757610001854612	0.0030514262720425026	0.011261430914094907	0.01106570137120226	0.004066358665268959	0.016772369419335874	0.014380208102109158	0.005375983805755511	0.0017268707077988626	0.0263693748871063	0.006835333452695118	0.01234147983265409	0.03904957659358488	0.008168250136149219	0.00245652859495746	0.01019354367814981	0.004212350500806235	0.010642668881020402	0.004291271224474119
Tragi-comédie$3	0.006375294693784269	0.004215081782793483	0.01679922761242034	0.005398648752279952	0.001856007742701067	0.003742756984291559	0.002988405385498491	0.013390717568530315	0.0025407147603258907	0.00579448812507243	0.0015733256071378805	0.004036496577746667	0.010381107144354846	0.008185700465526075	0.025775837903734018	0.02793543470647947	0.00815440546505913	0.01947864300224615	0.005400937160968007	0.005205440774324178	0.005122501995039276	0.022551799908132168	0.00938022688209788	0.024562902969409262	0.005739669535129575	0.005957748661410372	0.03745694370932569	0.0009790748270463569	0.04078592264882687	0.002654638050773589	0.0067824156426489835	0.015880362802542698	0.040198478895661506	0.011492207137053912	0.011770289096713783	0.004824635685316483	0.008594410562603176	0.0045906794490300495	0.031833693099568405	0.0056158413091748505	0.003536978551542886	0.004183140612387541	0.01350009193299747	0.019888290354902555	0.0022282839309299713	0.0072580149597612	0.008140741466030992	0.0031137940735655742	0.0009311269196015694	0.008192548016902694	0.021179663170042735	0.013905812796241946	0.024892783883172672	0.007613959610713808	0.0020417214075733833	0.028039722266580646	0.022904567949524626	0.010866206414150224	0.010092634861192907	0.01567947139961238	0.0923485032726856	0.001629670232661849	0.005161168694734339	0.014207092538060415	0.0076286899684129455	0.0028616485175010234	0.019282169180666116	0.010241553945597164	0.004752786446863128	0.0011528115565274583	0.033533238863334154	0.0062109312823744175	0.01678696904252153	0.03502456399979787	0.009196490792129539	0.00043838778733743943	0.013808748978015095	0.002286652215434453	0.014882507521490321	0.004372745503648292
Tragi-comédie$4	0.0031155788085804686	0.0027785077672813786	0.01691159989230261	0.005676360316779456	0.003336307774276492	0.004481827694853258	0.0026109695000184653	0.015925278361723725	0.005428928183300703	0.006265037111512456	0.0028678333806497376	0.002953832614399087	0.009294314735821988	0.011286816666852844	0.024355295338650215	0.02985020051033578	0.007991195780793612	0.01673860057807951	0.006837789923039428	0.007734741619251586	0.006081689291767846	0.024410527472606858	0.01020747583892249	0.025305568318786113	0.008112967294457466	0.00545321504985759	0.0391420289466325	0.0008319305681681659	0.0335293598781287	0.0031793065240861497	0.008866442962699315	0.015068343570598424	0.03823724871334363	0.008831257780293048	0.01298379711696204	0.006012932954665987	0.008274002785310826	0.0020047182757053734	0.03792384143267005	0.00756142325931928	0.004293711101607096	0.00689305410712962	0.013106257986431417	0.027493945064514573	0.004679446584655756	0.007309592351781927	0.004905243149604537	0.0038574808619795497	0.001842950663408646	0.010972925209126145	0.022929410894585178	0.01619113673787907	0.02121445873271542	0.0029960574992559438	0.0018698371078863891	0.032933997114076796	0.027424067448829404	0.015065540701154376	0.007054607455928767	0.013205177897846702	0.0844711471114772	0.0017866662145405675	0.005772231802169608	0.012220111492417042	0.005664163668866827	0.003572061347412246	0.015258507149046129	0.010895293076893058	0.0024467162029647056	0.0020740974674507903	0.02335791721256516	0.005112874859133644	0.013989718056882773	0.0431662349853665	0.007037717912647969	0.0021766409398698175	0.007247513177998498	0.002663578880440882	0.01391462596535015	0.0024741892126245784
Tragi-comédie$5	0.0022178288445260986	0.0018150264892744868	0.016250215618709367	0.006187190797495744	0.006918072592873342	0.002536988763345998	0.004097095003966752	0.007417001752216482	0.0012340653066615077	0.008400266023519407	0.002812293248223312	0.0025266289726174544	0.0060335700777199835	0.00729398059118095	0.024829286837749848	0.025341590040640436	0.005985107737265196	0.019649889131441604	0.008276087598437593	0.006525764702697289	0.0051597740333741045	0.0233624595875393	0.012589206431441895	0.02664983198392651	0.010942893126788535	0.007513893709270246	0.04281172823191438	0.00025471787225856204	0.04213503846371799	0.0017353618631012003	0.013398671072016527	0.013923582909549235	0.0418801703134398	0.013517852204261995	0.01255748239730087	0.005625550323852755	0.008972751377106495	0.0011009155233288712	0.03629482680163498	0.010330046451015394	0.0030471955225698263	0.00605087626093138	0.010287679808484567	0.02670046300987393	0.0025709617750550614	0.006967873775312912	0.003509613210499803	0.0024429032797859693	0.0014904882834125201	0.00804981163007518	0.028105008760669643	0.01539155144424213	0.01889098940535338	0.00419946283247674	0.005887207701541942	0.028303194658327653	0.031681299629268585	0.01578563041968925	0.007539487299598193	0.012720623611066444	0.07535248547618335	0.0021969775146566594	0.006079470819047937	0.011352627659757189	0.007791352304070425	0.003937603387763365	0.015564613886812455	0.01034226639941192	0.0065323638733679615	0.0007164709757425543	0.03029220541550658	0.006345957577119342	0.01963367113038644	0.026095322274313576	0.009872082967865839	0.0032752195922518585	0.00824704718774328	0.002045596547891965	0.013757150141951951	0.003842487742517716
