	tp000	tp001	tp002	tp003	tp004	tp005	tp006	tp007	tp008	tp009	tp010	tp011	tp012	tp013	tp014	tp015	tp016	tp017	tp018	tp019	tp020	tp021	tp022	tp023	tp024	tp025	tp026	tp027	tp028	tp029	tp030	tp031	tp032	tp033	tp034	tp035	tp036	tp037	tp038	tp039	tp040	tp041	tp042	tp043	tp044	tp045	tp046	tp047	tp048	tp049	tp050	tp051	tp052	tp053	tp054	tp055	tp056	tp057	tp058	tp059	tp060	tp061	tp062	tp063	tp064	tp065	tp066	tp067	tp068	tp069	tp070	tp071	tp072	tp073	tp074	tp075	tp076	tp077	tp078	tp079
Comédie$1.0	0.007849515394418584	0.004911695873984517	0.01922789690083343	0.006391141444058121	0.0025932313799292505	0.0019585991640845	0.002467495539284247	0.011388198289191962	0.008121665660961026	0.002715168813978691	0.002946926844937062	0.002774331104439796	0.00556560614405225	0.00602506679534812	0.018993869443922087	0.028281289532297943	0.006060072872205523	0.019313357941662945	0.005124507816017789	0.005414943552497005	0.00395243939155586	0.01617252148201572	0.006727171721596619	0.016169133868404927	0.005497153792655461	0.0136511282692107	0.013772451824482522	0.0006239353297590073	0.07411317310759967	0.0017476651161391727	0.008288904373038659	0.01815286446095762	0.03923057478017843	0.00815925898675976	0.012391479348562405	0.004948700482249045	0.006103402471490918	0.003592411407149728	0.03420164880581708	0.005493971014454129	0.0026669974590469	0.003313248070143217	0.010676488010579127	0.015533490505985403	0.0023517385681605346	0.004091371944625077	0.007420668449577497	0.004140307825497202	0.0006011217304706586	0.005600712305490221	0.024792588762124028	0.01202536069826828	0.028806791182533122	0.008116922830631378	0.01156077862945995	0.046736778979239196	0.02648985318252136	0.015162509806848292	0.006212937301453446	0.013754638270465724	0.0945880729427846	0.0024551218155396915	0.005543477334975429	0.017371693221670124	0.008722351797253393	0.0021921480616151055	0.023945939933244256	0.020934879516431925	0.005840608394425344	0.0009623931152718184	0.021673331346396794	0.0068498263972219696	0.005064913698090718	0.0419331468946685	0.005658210791058228	0.0022725838742319276	0.0050292281980368935	0.002858916058900522	0.011624109042774857	0.0033091725101051443
Comédie$2.0	0.005639548786130275	0.003419485504216969	0.016479069659001182	0.004744687541830912	0.0038901180534420808	0.0023805294941699655	0.002491004849883703	0.01597815765910921	0.0056531252433238656	0.0026251314641094186	0.0027172990236116355	0.0018884000337720537	0.00824083246437497	0.0064364097035913585	0.017422986156454046	0.027918128359681174	0.006521987756268934	0.0220139080540392	0.00482768893333681	0.005255914732451514	0.004921105723721679	0.018688185224616072	0.006407587913122541	0.016077316977339634	0.009176275146828982	0.011675897477698547	0.015474964602444668	0.000743840667346276	0.0599070911268006	0.0013490752795419082	0.00996433517686944	0.013279131789370622	0.042423728252497475	0.0095790520289877	0.010352233379750471	0.004426223111918241	0.005884314908032848	0.002596010095395733	0.03637993723182228	0.006570191430768176	0.002431341592303785	0.00444086535191866	0.009238208981971583	0.017893091748883413	0.0036886685540607096	0.005755626805789753	0.00723161882934871	0.004674027083123579	0.0007498812880256333	0.005658860968578334	0.025112405581824607	0.013876248122900363	0.029958656338106498	0.007092470189032893	0.006479225314459567	0.04891954121222279	0.033821243713789535	0.016249558155180577	0.006120277956988317	0.014363759757282504	0.09024593251852782	0.0033101861834395757	0.004273590961199819	0.015439904115996762	0.009614189468097601	0.003330129121683165	0.017672211381947918	0.024123629725252737	0.0047264394880479205	0.0011861573378957443	0.02335249750357467	0.006445807169122248	0.007032759373232142	0.0420611787549492	0.005957609694887591	0.0020586661064778463	0.0047038143313202834	0.004019556499348628	0.011501671449212068	0.0027675802523212324
Comédie$3.0	0.005049174070520507	0.003555886248262733	0.013196835190427315	0.005276483425027704	0.0026809978075709342	0.002100357558066756	0.002549389755921291	0.014154000148834217	0.005825986005226563	0.0027012006468738097	0.0026075827458567867	0.0027487750232251897	0.0041390031071940345	0.0067471376885981866	0.01658310098451279	0.030618665447540754	0.00672391508905222	0.02295977249653025	0.004060545509952438	0.006237899118832875	0.003490742152805601	0.01941512934488	0.006152618464845233	0.016960114193180637	0.009953786308162705	0.008907679210670094	0.018796614783003457	0.00048000954946120455	0.06015271622598671	0.0013245331067524007	0.011197532217977606	0.011215363561790138	0.0469349755837409	0.00848497995248159	0.010685616971986747	0.006162477705705935	0.005479494957565322	0.0036093518425830665	0.036476731268853264	0.005424089214547736	0.002734282793227666	0.004323746309707766	0.00914979094973108	0.01620702430074355	0.006458014980831802	0.00852185685305609	0.00892949619492313	0.004196719516164992	0.0006102890785826663	0.004610460593378591	0.025754666148677798	0.014653080622432245	0.02745531212483242	0.006806561507467429	0.004418585447630115	0.04597705120986272	0.03570871353985885	0.013536279076083263	0.0038593263654924624	0.012297224491251329	0.09137813286596425	0.0030425012300787065	0.005970221540533891	0.014857652909720903	0.011372715274394957	0.0031233760742657582	0.01973069538591887	0.02636225941063375	0.004207930364187347	0.0011741592796029338	0.02445420713805277	0.005847462150883119	0.006980154220383412	0.03803596072595753	0.006751102552782427	0.0019221870907709594	0.008702115245629242	0.0025490312178480757	0.011877499671421595	0.0036308888620259247
Comédie$4.0	0.005847579234862017	0.002548602787214202	0.011059937104618745	0.0071850296851278285	0.003191343363738722	0.0018366726434535816	0.00359723903201493	0.013425875789975453	0.005094903569048822	0.005347778485646423	0.003241878604613187	0.0026114359267528455	0.005569490040169408	0.008975174680822585	0.016951092886235614	0.030023954798853093	0.006043516431586953	0.021595229306730124	0.005094680016646104	0.006285985310819957	0.003437054013691512	0.02184684312572119	0.006937479826663742	0.017902829204453016	0.013472958566066742	0.008217002465734287	0.0197752836979028	0.0004326128387204756	0.056019861270190985	0.001529850061207404	0.014738794293345575	0.009832994296265196	0.046395147626089775	0.01103478492385236	0.012569196019156008	0.004289778566608332	0.006466314709430863	0.002816711641066243	0.040035144481860616	0.007572096084481622	0.004344545086603602	0.0050167320971317144	0.0066323227149968295	0.01947209962116901	0.007647226691962254	0.00954723106817167	0.007565860809746737	0.0037369493347611427	0.0008358788538644146	0.0043098054217223306	0.026630950739306443	0.01195123281956337	0.023373830974599722	0.007185440743320389	0.004310188147441507	0.042147072097683536	0.0339064781142863	0.013172893687936869	0.006402714305995451	0.009595921251886073	0.082463795265534	0.0032479488828409953	0.006618795690773421	0.010872431987122627	0.012241288587888418	0.0033624496079333105	0.01484055357165289	0.024942035903001394	0.0028909877309406984	0.0009784114105145542	0.02586480718756789	0.006117793039870009	0.010509189005835008	0.04422126104306152	0.005509104845504634	0.0021674526823272913	0.006962747417959565	0.00296787289516457	0.010934518904051943	0.003651042346866527
Comédie$5.0	0.004679909380913682	0.0026401159825718812	0.010483796121464724	0.0038580774909679747	0.003293675212826223	0.002033357211038714	0.0030885310980278023	0.014298060919092222	0.0038085439112315214	0.006319542208784596	0.00318257853929834	0.002782644240387782	0.004477253807357915	0.008488266033255218	0.019584291450049484	0.031070366570984064	0.0069416556698193195	0.019765744341059974	0.005866204180581415	0.006334276496547978	0.0036713582841325317	0.022828295472230455	0.00993868174813286	0.021881950358485586	0.01566887687462597	0.007927955460283869	0.022996945006950677	0.00047965823958312173	0.04565301115569253	0.0008059078034759606	0.015068808104243001	0.01054324899116597	0.044089934971441834	0.011077275485337719	0.011645634453594376	0.008092567830872872	0.0076415016936945595	0.0031778102292835974	0.034629467990876385	0.007483787255668272	0.002817366941808285	0.008033523674098457	0.00779347134972655	0.018549926631802546	0.007897052722274242	0.006515948428395898	0.008624020884843682	0.002936912150961267	0.0007860120268339999	0.005355920537733802	0.027346259366750125	0.01708716157374599	0.02241043088418019	0.006468669199201918	0.006661154241108748	0.04004689961352279	0.03985779600239088	0.018046624673271245	0.00606858176963147	0.012202480513635068	0.06922184283942188	0.0037668303488374456	0.0034870010538711623	0.01059384491983686	0.009010268955924836	0.00468099696028962	0.014453207268194835	0.022165220015997404	0.003838289185081764	0.001306604483325417	0.026054909916714886	0.005958953255836643	0.010653272982065486	0.04225895627755554	0.00603626568677757	0.0016060055616803797	0.00610804465239076	0.004097760624782596	0.01784495334820581	0.0030509902012590454
Comédie$nan	0.007806604898389147	0.007872108322888654	0.011645607239507826	0.0038815417580503777	0.0014124076518060623	4.972827919858295e-05	0.0008235223616409303	0.015279381629833763	0.0018576509460716268	0.0012307081842317321	0.0015225749066201343	0.005616666061925756	0.0014797326848035532	0.010166342840776327	0.01784746011274057	0.017984458709946017	0.016036214134977005	0.026338542267231493	0.010086717427218582	0.010541060989589365	0.002462234545772417	0.019999654403648964	0.00922318226231953	0.007883851894283214	0.009415176383145199	0.009706956646479836	0.025492304658165266	9.810199347586115e-05	0.06828215092452151	0.00017101060508676282	0.015569817887023213	0.01653831028297641	0.0245797560289422	0.007629870202696582	0.024437963117336314	0.0050429838677137915	0.007422827372362498	0.0010737736109877871	0.03241005478507678	0.009156694507138498	0.0017974349663505828	0.009913166903674678	0.00811224580838967	0.01283864602349785	0.004900112506873486	0.005605577490050123	0.0009439256338350531	0.003198692395769988	0.0003817823585224584	0.0076961459928186855	0.031172095678726336	0.01580860761473481	0.03871056074318489	0.0029803428032446583	0.008857259609828362	0.06096658849503902	0.009748642091446364	0.019676887654419082	0.010638325146304098	0.003836030481486702	0.06959961728016494	0.005967128191544775	0.007398547185696269	0.010172614508929633	0.006056394825037628	0.005388184537528412	0.008988501550289935	0.019789913154231124	0.00017443644524634333	0.008848278517297845	0.021127745816517902	0.0165749356162538	0.0035481639671790725	0.04796177289075576	0.010145760940010849	0.009139005449359283	0.0032222471170559666	0.002997523189477132	0.015477069606475885	0.0035633814261504817
Tragi-comédie$1.0	0.0029393192768702556	0.005717716298037601	0.01371155099968529	0.0010872085433336995	0.0006182919644611811	0.004033072212392345	0.004461981888515535	0.011431746067634958	0.003727206868442891	0.004146831514726477	0.028837830345497365	0.005807071324330893	0.00021662225726483305	0.015410153807765765	0.006217126481582925	0.03507350850705006	0.027164032999088063	0.0010255677833821337	0.004683259195394492	0.017269550594109107	0.030990174480089748	0.04755424666689752	0.008138869233607536	0.0005706563647596268	0.007879492336990469	0.004604534950322471	0.014756569870513402	0.0006056754599802661	0.013712473806413602	0.008211973013443044	0.01342194750344867	0.00897699630957107	0.02837293559369763	0.019994394218686783	0.016380316307334372	0.0002281680243966384	0.011635620499991025	0.0022866207494896353	0.022959875030864697	0.006972053206666252	0.0016202646515737285	0.005969995939536736	0.018668501856585105	0.018576786098745673	0.008780524769053931	0.004818679953016738	0.00590936582650642	0.00490544178529418	0.00036518359530660934	0.02617864607796241	0.012472232239992387	0.02044396869578418	0.06500022847709121	0.012519028117486187	0.0011229058099653363	0.11158667113585068	0.008482676263533674	0.005294953975798327	0.0008418961371893426	0.0016249924428692387	0.007359659163249764	0.005112622905198553	0.0003747657858656069	0.04182919400197665	0.005996547642745003	0.02145713763064015	0.0012903968507384396	0.01944110285554578	0.0041738142471026835	0.001770768144624255	0.0022173368386130925	0.022199948411534623	0.01742481751980342	0.010704992038451802	0.011114571618853325	0.0055788349184613725	0.0004683002911038767	0.0036772502160448053	0.015714063238134054	0.005077689275440377
Tragi-comédie$2.0	0.00529976226763789	0.0033753073089232716	0.009183788006166009	0.00023118972657653085	0.0012388331071752693	0.007232769790447594	0.004538994949464346	0.01002151139735865	0.002384462234090417	0.004879852847179203	0.031728709730664564	0.004119835676321898	0.0001922110784281647	0.010302145155389148	0.004675585871361871	0.04100635287063817	0.020024915934596207	0.0011664229280359702	0.0052935320121898135	0.013338963765303222	0.028383193731072634	0.05968345002763465	0.008358692417866038	0.0009871578284158492	0.007766390019051342	0.004257874952424507	0.013943911435693603	0.0006480648176672632	0.016461021893359656	0.008404657032627617	0.02198694124235488	0.0035290697553533533	0.027804712563877166	0.018068826696555976	0.022024229969524745	0.0002539912384831543	0.010158636023550209	0.0012044227135339556	0.024122248732708733	0.011293413362232307	0.003163432516457555	0.007554797954877025	0.0178082268925913	0.02019861009694231	0.012705937170059406	0.005061698288459075	0.006645837153560918	0.0026033418299546795	0.0008056496896339849	0.01817735614997138	0.013071663778897869	0.015100466086460367	0.05290511249614017	0.010159334177300259	0.0009629950407904827	0.1262201942206301	0.01108710718095625	0.005691631995044203	0.0006609510320512859	0.0011588292745217362	0.007509743284886021	0.004796751779360157	0.00024175094762985178	0.03829664908757143	0.008737685635679018	0.02278163367736371	0.0006649552903594867	0.01549669931059114	0.005296989454990021	0.0034640303771525474	0.0022068967478351504	0.0189886998041224	0.019822602565435634	0.015961121820178756	0.012236795868122902	0.005317981251781012	0.0004130801137076179	0.0033672982963620706	0.009623076178364748	0.0034563323712701256
Tragi-comédie$3.0	0.004432040394059924	0.006218223800693466	0.008708833570053184	0.0008243892279757361	0.0004221550375187553	0.0033133653864097458	0.007095453732926964	0.013488808346033346	0.0037231066056956762	0.007200146612549933	0.030739333165654942	0.0060416882737280905	0.00038214858054015866	0.01565486286595868	0.0060093814645910725	0.034622373543851746	0.014899737832630192	0.0013054773926603467	0.007289765381913126	0.009625428874964774	0.023384835941761745	0.052085261819030226	0.00852506048890129	0.0014556830487892128	0.009962974890988104	0.00553291339878106	0.0168671601836678	0.0009758677413803027	0.014306275968800308	0.01179725414920065	0.018625690349196672	0.005066241031729603	0.03370929551760307	0.016412281408294125	0.02063875781448554	0.000486573702588288	0.015060732086045182	0.0013438320769674332	0.027866434483699087	0.012622673536165476	0.0027497817332262143	0.010195727348565123	0.015329686217995435	0.020776861079097327	0.014077022994622587	0.005719690950945108	0.006172462889689673	0.0037934171029708687	0.0009163333610184591	0.011325385747440127	0.012007428550508148	0.015799915670610627	0.04792222076788323	0.008594646915074288	0.0005590463557447029	0.12397190544861164	0.008741927628441313	0.005537676003701144	0.0003773397660294507	0.0008522181739640913	0.005476830148626532	0.006171352726990567	0.00043153505951706113	0.03593422098470589	0.006433430832966353	0.026986693137185488	0.0012152699909616905	0.01829680457100971	0.0033679149413859692	0.004378719776823429	0.0021020081861909904	0.024205274327763548	0.026948203943710936	0.01168199777052871	0.00886505153180022	0.0031213265451390075	0.0016059616538553533	0.004421550202126782	0.008571955399731618	0.005640683834355628
Tragi-comédie$4.0	0.006168205102160222	0.0032602427844506906	0.006539054190523976	0.0012594368177335548	0.00013843325600062866	0.005192979345309675	0.006896901906886514	0.010891191835693039	0.0034003861391378384	0.015209854545950746	0.028944321680336876	0.005957846493576429	0.0005231793313149412	0.014767907835670757	0.002672091862264329	0.03505714181091112	0.02352025095927241	0.0029247390191926756	0.004111708972113373	0.014889109672138003	0.01810511110856674	0.06545121275530665	0.010736226875148022	0.0009033085507458121	0.014036058373862188	0.0023238836227310092	0.016221991081895055	0.0006655141104696286	0.01146472089290553	0.008397026851503276	0.01670423218049046	0.0021142594273011145	0.031249379356788634	0.012839145776286115	0.02661596805104481	0.00018407642791034968	0.012606711636962925	0.0006258758227129315	0.023935756172207997	0.011853044221265157	0.002170432955026635	0.010547917278775494	0.014249326200237384	0.022608500045614606	0.01316713324496317	0.0019131601469404727	0.0061204317047718615	0.0021804210410474823	0.0007223878445846073	0.011565341765156563	0.008873536291103053	0.014751305443825575	0.046421738772981946	0.011807087311054806	0.00015783100220452922	0.11693351348235395	0.013459807777069024	0.004474433227163532	0.00021691948658289514	0.0005108355359678088	0.006630051615001264	0.00486320526893807	0.0002935090602433749	0.03562460918467151	0.006694405945173163	0.02738781243262289	0.000892357315631182	0.014206773463269838	0.0046223126366585114	0.003850643579298215	0.0025304411054764067	0.026477918855400167	0.0382007460156825	0.010179779359527314	0.012462753834705756	0.006047931304186451	0.00017778766139399995	0.002994437173027144	0.010028941576184933	0.003623035198739683
Tragi-comédie$5.0	0.006203755413776685	0.002232232911470372	0.00576821961862398	0.0016046753891353278	0.00027177825075637435	0.009046536664533707	0.006248630462437624	0.01035825278161602	0.0009467010070553398	0.012334131664761843	0.03276763557577818	0.00645992031240885	0.00027306662845147167	0.015807522608344116	0.003093104143650339	0.029723875669400504	0.028952850822287785	0.00235066826164045	0.004259294225185705	0.010511937870860836	0.027286186164523968	0.06738029616555347	0.01544714804219154	0.0005643791566547799	0.012310578205390393	0.004156453415271649	0.010414090455725455	0.0009935458323695808	0.009936883901753164	0.00876161304956187	0.018775177071378345	0.003645420306068848	0.0311442689172621	0.017114028912097786	0.02274055576745968	0.00039480139895543966	0.011152918185840183	0.0011690453457570522	0.02114913650379441	0.01218989165919207	0.004243395047954322	0.019470109216076423	0.014671121306365656	0.01591067855779597	0.009006087024636813	0.004042024726881335	0.006793746388094971	0.002498170753603133	0.00026260436764514143	0.01377441476014814	0.01111160438617986	0.02780993980871221	0.03705448349208563	0.009704471615642541	0.0003111807845924325	0.0932474653146572	0.013458008855483953	0.0066359669170073235	0.001960555534318349	0.0008263169709116039	0.0062592908201223995	0.004150946453493653	0.0006282129239741967	0.039467470895355176	0.004653629596563273	0.025132619331725288	0.0013120150532275193	0.014890975004423525	0.005986695521471388	0.0019248315688297599	0.001597933175806477	0.022765712363603238	0.03933753922950699	0.016097684951223674	0.010496674381000892	0.0024820577329525235	0.000477459953287409	0.002010966052925722	0.016928843483400877	0.004664886939335713
Tragi-comédie$nan	0.00013543735227951196	0.0008353723012324815	0.01809805403404364	8.757844981478318e-05	6.0387375779366964e-05	4.022993741297736e-05	0.0035546121744505416	0.014599280908499022	0.0001266403656043171	0.08213175361381292	0.08637676379973531	0.00416495966346664	5.680802153875516e-05	0.006523685678766408	0.0002727451491462823	0.013697547303708087	0.03854344527454568	0.00019533015116965325	0.004106546624486415	0.02050962106237945	0.02154473987580648	0.027114104709500764	0.011878792178045916	0.0001910406699421475	0.022222879993476087	0.0002255550271941107	0.0027118113556582916	7.936403835455198e-05	0.010986673098814192	0.0021072857681489034	0.012791412987947125	0.00034677276523227215	0.03363314009120264	0.02709570156307346	0.03130531089292521	0.0007793925745508518	0.05290405636164906	6.0002639399609166e-05	0.016211859501219818	0.004978654545728074	0.006715862546529815	0.01282960759190758	0.019983053038188557	0.01290872144922913	0.010024853203962255	0.004439660505113647	0.005660675829033285	0.00018922459831462448	0.00011026463052459188	0.0229937280542876	0.0008020185569498626	0.019380870701931664	0.049695230062439075	0.0009397984046103997	9.019790619891554e-05	0.10769298241868756	0.0031474049642873916	0.00043454593984977396	6.990530527129255e-05	0.00019006800459819525	0.003034012211307296	0.00021032203232391818	0.0009813146340119407	0.042115706534913325	0.005743916164322403	0.030019403742962653	0.0014104699299290146	0.003019282060466942	0.00014111824072534195	0.004661497332894055	0.00023712943144274314	0.009417812595090455	0.032856596393448394	0.00048828024066031135	0.0004834488100188417	0.00014304166040592206	6.5042197281633e-05	0.00016113793422270348	0.013003124772217106	0.00022331948969795228
Tragédie$1.0	0.0006061413478570161	0.0023653267345125346	0.01917875593195278	0.0001717364467029447	0.0003595575137783833	0.00011062085922292787	0.007569739148699446	0.008936587894587173	0.0010577565717397013	0.005508528360016949	0.010182073703900302	0.015469118697156708	0.00012979824585784643	0.02167605918306603	0.00174185294105988	0.062245800087776255	0.0298573520484003	0.0006276761481926516	0.04797594481437123	0.011776526425486879	0.030408745269974908	0.026319582290197874	0.01597871790621445	0.0005625265970280278	0.0061351433732483	0.0025334470036624188	0.06668369140473544	0.0030915104432827343	0.007006060742773923	0.003389475325546979	0.012238691416951584	0.0068489243511604	0.021563818916816867	0.014680124503835656	0.028160153601050543	0.0003052875046321791	0.007136884145027389	0.00015327495211908278	0.03320281819051599	0.021606598663526044	0.003358861003536525	0.007366006358722672	0.03561634702140295	0.0456271607318009	0.0018300258829487877	0.0009951839689222065	0.017520107092928734	0.002984721598035126	0.006625922181185325	0.032773994951198274	0.01932118500885545	0.012702767348813279	0.04197433795729753	0.003809251264160683	0.0006850314368482268	0.02974155566671691	0.008535634235673923	0.006256976911497295	9.885708723510646e-05	0.001231975078649602	0.0050523107394959965	0.005109208044426832	0.00019979034232722157	0.011867475514451026	0.0009289716851336142	0.011022282365822138	0.0015428961264101605	0.012372281735033904	0.009948913266399979	0.004909926716266242	0.0008598089965335168	0.01087347640353742	0.03714932122749671	0.0013079938217148853	0.014101482168993222	0.0038978328495185037	0.00042876888462018125	0.0026323656157802625	0.025995098810735213	0.005191462192234743
