	tp00	tp01	tp02	tp03	tp04	tp05	tp06	tp07	tp08	tp09	tp10	tp11	tp12	tp13	tp14	tp15	tp16	tp17	tp18	tp19	tp20	tp21	tp22	tp23	tp24	tp25	tp26	tp27	tp28	tp29	tp30	tp31	tp32	tp33	tp34	tp35	tp36	tp37	tp38	tp39	tp40	tp41	tp42	tp43	tp44	tp45	tp46	tp47	tp48	tp49	tp50	tp51	tp52	tp53	tp54	tp55	tp56	tp57	tp58	tp59	tp60	tp61	tp62	tp63	tp64	tp65	tp66	tp67	tp68	tp69	tp70	tp71	tp72	tp73	tp74	tp75	tp76	tp77	tp78	tp79
BoursaultE	0.0009430890371053699	0.005783502254323325	0.024641065819021025	0.0024154472291684314	0.0007325400533698839	0.002721921911802484	0.009310013820528975	0.01728011933848986	0.005510092593657805	0.019223754970939227	0.00560104084811528	0.006215353606599946	0.004852377321485634	0.011652087002821306	0.003689974563769658	0.06673424200152066	0.004213954860252635	0.011293142029541882	0.00627683107498827	0.006861772548266017	0.016815678594527237	0.029402722959698948	0.00765058274991649	0.0005293777160756513	0.007618642616155825	0.00873138377605441	0.04238375743634912	0.0005766639598429512	0.04258575748092239	0.002327348682046462	0.014269165185756771	0.039716805641624324	0.03334064116401971	0.019206281893201265	0.010197756630484826	0.0016377817948748075	0.0039345488941586225	0.0033394954778944554	0.031002909139745037	0.015294533826094333	0.0015639670848293763	0.018770902187180877	0.014398148209053165	0.038988885060408894	0.0022986084342511894	0.0019496709207859854	0.013565147784416804	0.0025497129403335345	0.0003679389776050115	0.016707728472000114	0.038709248683502624	0.023732243751468186	0.029863403795553137	0.00565561419499824	0.002378257591625402	0.030722055063412412	0.019475941111319613	0.008714776216795202	0.0023174645117106357	0.0041853289917542285	0.019204764188696564	0.009658016920640186	0.0030884561017686493	0.009239454398924525	0.00381141754991117	0.0036051169827567963	0.006496459318951773	0.01336331935611349	0.0024613999111375447	0.0009173280192506653	0.018933446549540715	0.007073900763825742	0.020758586114953428	0.02568459750054057	0.009452684146902398	0.002421437860145835	0.00039553721079408716	0.0037199570130621996	0.011909284186591809	0.00437563341727593
BoyerA	0.0043771621379979555	0.008372993658349082	0.021653170514343924	0.0005589478015660803	5.611141630398154e-05	0.0010504823455332927	0.0017802027646901205	0.008230220034424909	0.009175970454475496	0.007433310041452552	0.003117172763674551	0.00625873623062172	5.278551195224758e-05	0.005605658585017508	0.01679682027100535	0.0072119766423080255	0.045076144025655934	0.001194512849385752	0.021405989412121587	0.018806565286789766	0.01126360054509803	0.04400177806637229	0.010589635766502233	0.00017751330346396692	0.0021418979130337786	0.005608431050453869	0.0644550795789643	0.0010645918293170754	0.004502182678564693	0.001542720102813509	0.007643085112021625	0.030813717623649494	0.0347427320432379	0.017677022543899995	0.08297135153476776	0.0002859682866601881	0.010138411981597498	5.5753922657449344e-05	0.013961195021220243	0.009575920508050072	0.009482264754490531	0.0038746392479761613	0.01386384584707786	0.014834942773058805	0.0005806312840155534	0.0004063729427254251	0.002044625025237529	0.015131601710452103	0.04292322459678971	0.016680100961896184	0.05187468252571035	0.01988825090391959	0.045170578226289025	0.0005022488902273271	8.381109791831864e-05	0.029004710878663544	0.011318429379410952	0.01338366940071947	0.0003112049917060389	0.0038768354268572786	0.028602543852978234	0.002529974330544766	0.0012574226278469808	0.012131637125662087	0.0001810338059561421	0.019680742746063955	0.0048983966915105695	0.010176290785178099	0.0005180182609425719	0.002849574939251308	0.00022033857364864108	0.022703612408028664	0.018778123031804702	0.006231696915159423	0.016014037421795444	0.009522547528234303	0.0003173435681955369	0.0022250943468675667	0.00401247287521318	0.0004849051399603009
BoyerC	0.0006381567996943716	0.0007593970106098871	0.010077361000660642	0.00014629060848160843	9.119765713143271e-05	5.654506739525569e-05	0.02709419307549345	0.010471541642492274	0.00043938324088465365	0.0074594942255788955	0.005372693265000669	0.017614169172113957	0.00011169172435602007	0.022923848725758367	0.0010602427577678733	0.08798102644108352	0.024472485685114672	0.0005146049525314276	0.005417512503987356	0.01607111840668207	0.0553241352644252	0.049431192563135495	0.023102608196713104	0.0006507668318896106	0.018541163789753706	0.0018069969613047196	0.04539824151491545	0.0005557812038850839	0.004805722108529532	0.007035392248197137	0.01591703702874085	0.005177430341389317	0.018285327239556698	0.016422433368527833	0.03495301048601154	0.0002404332242276495	0.00479069275613122	9.777673704569491e-05	0.04295319838086286	0.026573086798986675	0.008010890933097425	0.0058528165492683915	0.01536034805008319	0.04719275406554586	0.002772614969596232	0.0006158046554796629	0.006921256606600981	0.0015753507006956006	0.001512876330327706	0.025104988571199038	0.019197090001356283	0.01712241591169155	0.04236638214726913	0.007620398154523458	0.0006504726978348035	0.021019481271525548	0.009134879757527805	0.005825690765789408	0.00011220235533346962	0.0009433030934813404	0.0030300080732631675	0.0038827247791124154	0.0001963751944800012	0.014839595520539489	0.0005280318494675447	0.003968315972591544	0.0006988681203181667	0.008811689440119773	0.008815345438413278	0.0022679015965348217	0.0004187803057430746	0.006474279971989137	0.05471983915756461	0.0009504602701219407	0.017659009788676086	0.003185006550771736	6.625640582687053e-05	0.002352372774935365	0.012724100522115957	0.004663639672140436
Brueys-Palaprat	0.031689127945765914	0.0012822599090032108	0.001072557923001624	0.005807384385787701	7.829375980187512e-05	5.215913120921409e-05	0.0015504754305789923	0.0007983261872753666	0.014717689904988998	0.0011574985327991551	0.0013756995763745212	0.0004039409916475675	0.004907528224631081	0.0008642314651978475	0.026455382215481636	0.007234921406383725	0.0007447207955771501	0.015518119495701905	0.004753982941923529	0.0005454265651208965	0.0007519612612973817	0.015485315374444268	0.009385571974392068	0.020288936684772458	0.011600626678707752	0.0056883863203580345	0.008134587071193897	0.00010289748272123434	0.021505619705076064	0.00017937006332488845	0.0007552140775229901	0.0023356876973405754	0.07063969517471307	0.002779547778465414	0.007551488765519972	0.0013475001408833854	0.005091477008798084	7.779493935612737e-05	0.016533922914076297	0.0013370915149796775	0.0036333719696029863	0.004799740461651347	0.003383454387822245	0.006880555927997718	0.006730934833440377	0.0016426213994437714	0.0011604941078262186	0.0002453344769141882	0.00014296088189817677	0.0007231701020707208	0.011137255642069362	0.009038247915509341	0.004512865863576997	0.004427452377014963	0.0034894116936413705	0.023313228816326605	0.0175873081325741	0.02920911644279132	0.0012102066581622356	0.007725723747420379	0.06838454633545359	0.001019069608349099	9.755205034694767e-05	0.0016193329386516378	0.020822845795487096	0.005329831476648393	0.001073174985263831	0.00796646595392706	0.010224104732948365	0.00657850173959984	0.29899304425341094	0.0005673190573071247	0.0036974130775903873	0.09025547347510404	0.0006268036078668351	0.000185457130020033	0.013714080140860209	0.0008071508554284326	0.0021489374696133288	0.002313020062172907
CailhavaJ	0.0006058933000001187	0.0014544563582933995	0.020319938316003754	0.004025013868872014	6.334431224781842e-05	0.0005540587844666146	0.003993700189655413	0.004868900603191969	0.008184474355531901	0.006200355395024701	0.0008786171672840417	0.0013948463660162645	0.0051406987146329994	0.005379133726469149	0.00532168335443828	0.013416030609231041	0.0033718473169608576	0.001039364446104586	0.027041915120488414	0.010474914080088583	0.0018287722801561643	0.01814843635542101	0.009167892491344356	0.0105435487631659	0.010786837170758002	0.02489608012074444	0.045080116633682485	8.325018866768315e-05	0.04123581862173707	0.0008731015204153467	0.006126292456242661	0.0681817843750317	0.03201953079320657	0.011076368298184536	0.013719771163790143	0.041413892395591394	0.008899376582335474	6.294073681408017e-05	0.04581062169240558	0.0032301732041929996	0.0066356892791678175	0.0015854906851470725	0.013045743341990624	0.02407794207301722	0.0003829289577766423	0.003242352849860053	0.0006242054993987069	0.00936668004271947	0.00214810306856372	0.0107171715064989	0.08606357329130386	0.029106759431617838	0.020449343014811383	0.005176673194325817	0.0035039493024616184	0.01927179113343018	0.018939184169393036	0.006307054543417971	0.0017571879716281327	0.0010896130688855853	0.05034217885948309	0.00022062068960900452	0.00416367827728153	0.010042810870467845	0.006728689945740824	0.00031687388141499585	0.08578470071508502	0.005069450220106074	0.00014802825572399092	0.00013755082441221935	0.019691060723633472	0.004660586200174825	0.007146716445688684	0.010792935525412883	0.0014537731763071523	0.00040971936325168325	0.0005320511662533033	0.0024438899995322346	0.0057782236767624905	0.0037312325293535624
CampistronJ	0.0001316065111341348	0.00028338066112858505	0.026239098164266613	8.510129618358673e-05	5.867932080115438e-05	3.909203492947691e-05	0.009056354084065328	0.012018384158421781	0.0004960799814441953	0.0055651817004654216	0.004842199556576508	0.013108450238003125	0.00010190529280073076	0.013952302159061269	0.0008275090903855248	0.03876574726708105	0.026802243234339777	0.0004481435407188418	0.01539227544968265	0.01122206614062493	0.008688442300901777	0.05952312733389095	0.0064685358893867805	0.0004166883261806981	0.002897880007362801	0.0015490699341609146	0.14446914076830944	0.0038060451943405793	0.0016592140623144097	0.00013443361916197602	0.00786855277226177	0.0012660007482503829	0.025632470672355214	0.013781721469861879	0.02182409414390157	6.753390101262016e-05	0.00496438772574661	0.00011299987811728824	0.023684407536695012	0.018884747353632825	0.0016224277906561203	0.009163050101558112	0.019692832222251922	0.1118599452533466	0.0021062983362612323	0.0011422067339649563	0.007853796992278278	0.0010061550154239532	0.0043765939538798395	0.03605787741516876	0.04049717487312958	0.01270297896296002	0.038043482393288044	0.002802617003824938	0.00015515691943120778	0.014158482292645458	0.006925503021015207	0.005952211350881712	0.00014069922645423242	0.0004291047386252458	0.002794551222947672	0.0019935050144911357	0.0003010375653507415	0.005003278293248965	0.00043246690725668276	0.0033123227606228433	0.0008103921054450888	0.003725272204553999	0.013357112737767914	0.0025387591986712533	0.00034771257997775156	0.004023287323123417	0.06090449902681368	0.0006722146845189368	0.020319176559598747	0.0014175537774089434	0.00016539239214074383	0.0003968336609935504	0.02811210313048471	0.005548640737577698
ChabanonM	0.00012469876919532662	0.0011725170956844411	0.008231182848783063	8.063451268155207e-05	5.55993698037012e-05	3.704017832429362e-05	0.0005950251666992071	0.007416768405979713	0.0002884129964521934	0.002971306735397282	0.0010265980419354099	0.0059908510740584045	5.230381609708989e-05	0.0014773918068297673	0.00025111967880430975	0.04519210611230696	0.019539739375600104	0.00017984277621822258	0.08412201554868666	0.012755513926304392	0.012973055047842018	0.033707572210039775	0.034304895296042776	0.00017589340021113313	0.0041991101478479	0.00038503095038684113	0.1747613236344285	0.00025541151017399917	0.0014165275147673257	0.00012737748841989993	0.0025007631042919115	0.0034353390992956623	0.02405929737950138	0.01695999950068473	0.04216388457157579	6.398919219619444e-05	0.0029165674802888214	5.524513847672242e-05	0.015744842156247708	0.01279475310208717	0.00018638793669444297	0.019030312203084165	0.04182894318731325	0.05025954916453612	0.002951222823276225	0.0016481580139442887	0.007629638637045912	0.002167978261159951	0.001031149850453096	0.019472936223275606	0.010058825503445333	0.011606514230685363	0.00839403421611299	0.0013373922793708877	8.304627709930316e-05	0.0050685938954488545	0.005084437353643438	0.006557575913124272	6.436263985406058e-05	0.0003468115724903532	0.0016718827871733501	0.0023188599130576962	6.927541270306092e-05	0.004455654244670465	0.0007264119174287325	0.0032549980529683435	0.0028143614102217216	0.002807387097282098	0.0001299292302550569	0.008529170018025336	0.0005619553005302858	0.0015237446512661977	0.12133685214772065	0.0012709562567704467	0.013992102262593814	0.0005959249970528456	5.988511891491091e-05	0.0014247423201206664	0.05877562991804921	0.004310860600488896
ChamfortS	0.0002596581453422956	0.00010137268847175083	0.02908353825860464	7.075313703428006e-05	4.878593172971309e-05	3.2501080810183834e-05	0.018421943437120177	0.02563275841916872	0.000211827746273679	0.029484279943495055	0.009558298393080466	0.0010274979923184365	0.00040291089435324286	0.02482352267616806	0.0004790121325987313	0.03849354522541841	0.016621957125881947	0.00015780390018162068	0.07268592700153641	0.0025146104594021574	0.003303258136856006	0.019579266768377013	0.04336299949024406	0.00015433850140215454	0.0034489556441731502	0.0019050891200665238	0.19787544576089877	0.05416944432004573	0.0017508986060650077	0.000935719774334565	0.002688411834023062	0.0017949002288155911	0.006475341095518092	0.005974428058888564	0.019052465781632485	5.6147621329967284e-05	0.0017612574411158023	4.847510976544396e-05	0.03444868718556555	0.005315689380349136	0.011956157723277511	0.006586232873648513	0.03020487404034556	0.07520134270547661	0.0001455466798018316	0.007706657870585236	0.002690969068244451	0.010860977997547481	0.0030565791728558544	0.026656102034221585	0.005710791527258858	0.02451914204449731	0.011409102669828742	0.00430567481424364	0.0014067022872231414	0.00429623620835786	0.009256179717754555	0.0038708892318280027	5.647530475525794e-05	0.0006200865167529248	0.0020163019512813418	0.0012045794851062517	0.00027126849988720635	0.003473103709797342	0.0001573993935619084	0.0007784553379264933	0.0003870718381851744	0.0032561987463500855	0.0003820324183839657	0.0027030099341323194	0.0006587209469875175	0.0011293011395624756	0.03323212114124812	0.0005039904380204515	0.012839197737896652	0.00011556091962937211	5.25464826907824e-05	0.00013018059083703108	0.017910996912956015	0.00406751743859795
ChevalierJ	0.024852346753871612	0.0001879330339207428	0.010330193973929829	0.0022909607254610453	0.0020519514258499	0.00048759280791389856	0.00040894815442107376	0.004094623318208478	0.00018967179868490156	0.0010662591844597233	0.0004766086596779968	0.0022087965753168283	0.004815845532485223	0.007163024268403031	0.017967741785707446	0.026109226670098518	0.00817433221680337	0.06767756936409688	0.0019490595119694644	0.004726401681573968	0.0008686505174767802	0.01644749445516526	0.005724642339208219	0.00671864232004532	0.0009250139983428003	0.00033781825807418906	0.013551337941514413	0.00011886510145302543	0.11781238392648706	0.001736620858261328	0.02044919279034358	0.0076024171761208655	0.056430828139716054	0.004410462492132168	0.004654722851545927	0.0027813966132620906	0.0007968631823865452	0.0024436768085120946	0.022148473996291943	0.013401298119176452	0.00030319685760184185	0.0012753859076769924	0.0017084050755014854	0.013568223509537248	0.0024039034595956556	0.012707488182543386	0.0042105247802710416	0.001641612476928324	0.0001651455339940402	0.00170894876737726	0.016831431155619494	0.02163547837402472	0.022455417079996307	0.030783240497125938	0.05574912676652372	0.06906827350489723	0.019259194748085583	0.018915652057598344	0.011169774751847108	0.002368864399551016	0.02622247778421408	0.0003150034981625294	0.00011269016553937212	0.0291744490890159	0.0013716963195524008	0.0016351251194953694	0.006130167715404597	0.008790738551429809	0.001356792182810313	0.0001963958636054436	0.003885867963951084	0.002619002442869	0.00239562459139195	0.09740562009506402	0.0012660589652746244	0.0004842104367184869	9.741499473691502e-05	0.0006875570830677157	0.013393439657497725	0.007940490265531968
ChevreauU	0.004611123893694214	0.002042233503167761	0.00553538967239459	0.0003880782710236472	6.749458763149356e-05	0.0018141014939030444	0.0011102806715635424	0.00911266975127654	0.0020276331728166157	0.0008715639572122502	0.017777190676782115	0.0011484717560819215	6.349396605555686e-05	0.0027312332238293158	0.0003048455266110176	0.016840602271846028	0.01112987975662839	0.001037329364209721	0.002420572807309341	0.0120176197926528	0.0009871115114883859	0.08089302558703419	0.000581766427501999	0.000655809134309939	0.013401928138817994	0.010089517599026925	0.008087179124140465	8.870468326164245e-05	0.061770261688804215	0.0004103190437224381	0.0030332531481451143	0.015716888302632934	0.02007360945233198	0.015185142713744899	0.011371720654969263	0.000250063749369676	0.001056428417785271	0.002330370215655355	0.02923809614149148	0.0017756434690383814	0.003237849060697208	0.007355326109682993	0.0036647825954402653	0.018763738578557485	0.011397895540306556	0.0013336781418725658	0.0020191501943301045	0.006154621115752675	0.0001232420795165466	0.015117926555550366	0.015493887802297194	0.007929697984206653	0.08105554500042574	0.01607103286843263	0.0022923990093203744	0.22110801218943	0.01365725085989262	0.0015137659071136494	0.0022645532582927052	0.00021243780553019571	0.006502904978387308	0.00023507560410285027	0.0004110367634830315	0.0479071770816532	0.0061944742379282415	0.0032831639952472648	0.0020029708557910302	0.05823084145248902	0.0025867321924193964	0.00035240930394104896	0.020186982324641122	0.007533163597355524	0.0044565713905361575	0.005865802521503846	0.004268308677220822	0.0019290135058514606	0.0012793878924602588	0.0189082468085927	0.005269001063687222	0.0017812957760975578
ColardeauC	0.00012702849460706747	0.00011768882156998324	0.007628652936938239	0.0006896427810470565	5.663812315743769e-05	3.773219353225731e-05	0.0031085775957266784	0.004213320447144007	0.00011877768376633106	0.015861859788591243	0.0014048966208950527	0.006754387943322962	5.32809991942345e-05	0.011737423443925489	0.0002558113040775489	0.021450291031710114	0.005075100462193083	0.00044900063979154707	0.14958894171878323	0.00883239059673721	0.04383705727350325	0.019303632370503403	0.013312767898539449	0.00017917958600810357	0.0016026199185563115	0.000626961074079775	0.1964874608643243	7.443658745860881e-05	0.0015068524735992457	0.0012497339505134267	0.01796149816203439	0.0033075935582619247	0.004244396342454545	0.005033508989262335	0.06247271754506101	6.518469114216023e-05	0.008005480441789318	5.6277273788200583e-05	0.0370962088013742	0.008246204701629747	0.0012384717938990777	0.0018844618741282178	0.0365310616182403	0.04445014072450674	0.0008834130298001744	0.00044625092747792056	0.003347757236855906	0.0008616179566125426	0.0011666102330526226	0.0034852510327118905	0.0043894338000692295	0.003872010518865449	0.010670799900517504	0.0014054024090682199	8.459781624726107e-05	0.0022081177138139293	0.003878060960990239	0.0019372488289700588	6.55651158576517e-05	0.000909825017898743	0.0014624834073451133	0.0010159836821499791	7.05696731871428e-05	0.004051675030534755	0.0019220975946728223	0.0021925698465074107	0.0008165931133223743	0.0035737708587601567	0.0007398584632534655	0.002553746175041863	0.0002224068485999054	0.0017576119701237043	0.15821042098029103	0.0013503457420924341	0.011192417047149432	0.004969063956923524	0.00033814605814922377	0.001173619919532004	0.008816767388851404	0.007622537603334212
CorneilleP	0.003168980249144968	0.003947948663210347	0.011261216912086381	0.0004648814148371959	0.001090415262589646	0.00034228918496518007	0.00518508862073654	0.012098766487222724	0.001321169331419778	0.006233629439372302	0.004875850269993159	0.00843873261224939	9.367573681715941e-05	0.017552215788583653	0.0025429612141416634	0.0538943335944836	0.022245951305152084	0.0015306049038320332	0.006127184692412634	0.008122196095955306	0.03089328951711998	0.03441529426777402	0.007695186412404735	0.0005642098865372534	0.01073272514230975	0.0035761125328210653	0.014962181580710937	0.0022376638423474895	0.024629140691304282	0.0016534793100835678	0.01776928905816551	0.003680477017676239	0.028648241669750146	0.02498832269358299	0.018583438114131122	0.00028001773698127605	0.005318981309391857	0.0011559737391434216	0.03223934642853378	0.021525213934185612	0.0038377983459639753	0.010681834785813315	0.024536079979749867	0.023686358210471645	0.006806670572616538	0.00231870076498807	0.06988704334110017	0.0033599503850229606	0.003656416679384692	0.013950462003024446	0.011564210092199325	0.016889680682003656	0.053928385305664336	0.005997476248820117	0.0010036400615731516	0.051122125170522593	0.014866808406644543	0.006074814482856515	0.000518760863184537	0.0016403251230792232	0.007812110947766044	0.007291484866574863	0.00046112442753695114	0.013158448331778852	0.003740946497439671	0.005143349689827828	0.0014203376079358575	0.07534125755595684	0.0019503509472431875	0.0034441218075749397	0.0029475909690411524	0.009139237298217966	0.03726580486259482	0.005577369300811648	0.012165684133325225	0.002176560830466879	0.00046153955502939984	0.0035459181633087193	0.020214405195403042	0.004328138843321746
CorneilleT	0.002347554183810862	0.004547649552567096	0.010741694922986168	0.0010740393850114654	0.0018400181143079827	0.00039360558726459123	0.004889739564853128	0.010491187965493592	0.0015199390682392364	0.016344295785421705	0.003792300508960466	0.0023426038495650324	0.0012740029104357372	0.019321562366693145	0.004762108453080234	0.17613087927893237	0.011396099750624313	0.0029718256233223234	0.0025727328673822453	0.006337335362514637	0.013816021806530576	0.02338482110089679	0.007870954128345485	0.002170439073929433	0.011258771578300728	0.003011025455237074	0.02006423156306101	0.0011341606308903117	0.05778678774564187	0.0013083858318180305	0.015243622900392023	0.0029895277295752935	0.033441100785190525	0.013967112648889342	0.009501494317879625	0.00014680573956104174	0.004269006846025685	0.000642150438506864	0.06473472624075231	0.06808362865844923	0.002901648824267198	0.008398755255926121	0.015981907537824133	0.025142835872913685	0.0068812406576627475	0.0022298863393576374	0.007977164299740394	0.001839584915478324	0.00035253338041656065	0.007804361544087261	0.020785090538477317	0.013421037882205488	0.045683766100007746	0.0055335152930382665	0.0008838018572916272	0.032668169754506496	0.012786444769590639	0.0066019717264666575	0.0012471450038766204	0.001636225344074262	0.00938913675136298	0.003383237712421219	0.0016041140917221982	0.007503449022602693	0.006037907836633109	0.0032423594477263354	0.001549099267833108	0.020269632909037997	0.004010599807488915	0.0010737792802331758	0.004497620549204192	0.002874110927766148	0.02365256229777162	0.014032905449097702	0.006941601835877082	0.0014708746297160946	0.0018466800873223855	0.0025937985751189247	0.018742484685361775	0.004611007617153802
CrebillonP	0.00026945664521169695	0.00013110554584925188	0.01154506910569459	7.7442062043936e-05	0.00013069265195122344	0.00014619070556205527	0.008113496888171088	0.006951027124763676	0.00014959136184407643	0.01373297763069431	0.002552942035370535	0.008748527185958001	5.023302351093826e-05	0.022338167048574598	0.0004924869181083468	0.0357888179880537	0.010258144847401719	0.000172722510137172	0.022564329652155234	0.004892857689447786	0.019439797340972297	0.020987953149537646	0.01909699896584272	0.00033259298717904596	0.0031198628024186213	0.000519409663851835	0.2542637689799374	0.0002790031097212328	0.0019443553605652043	0.007823396916994095	0.01658971197595114	0.00214932616647143	0.008670562702499038	0.019446722912708783	0.026136173578586667	0.00023489738410577952	0.003144087851736595	0.0004062408739341267	0.03166696922376791	0.005191238331198536	0.005243276080219772	0.0051430488084768375	0.025410706640951554	0.07653587483140667	0.0009079656946792067	0.0007074922374096747	0.0036814915048924033	0.0022844244805598937	0.018420929693998393	0.023899289765741023	0.01689701248216808	0.014130971035333787	0.0344335483912377	0.00218002719408558	0.00031053462796406264	0.006531652212889598	0.004123179138722288	0.003430318139078947	7.678856333349961e-05	0.00031580652210716145	0.0017568721470272418	0.010209705351925965	0.00011229136363490864	0.003850261437682171	0.0004986934099741383	0.001958630703099139	0.0010966553925891443	0.00432295932759416	0.00043067342643813184	0.00024971764628079466	0.0003457070779354976	0.0019518125073101475	0.09549855795850304	0.0007803303529187351	0.008937871957303063	0.005003989590187488	0.00013737008600373305	0.0014779349163538797	0.02187170110304789	0.004294577300450508
CyranodbS	0.005271133494168037	0.0058631739959058085	0.009065554687568271	8.234638339305512e-05	5.677974442964915e-05	0.0002565624835756712	0.007615052740903485	0.005839139572185285	0.0032828378649639553	0.02340616154713058	0.005122759076716202	0.008937775752204911	5.341422611754921e-05	0.013117060478329988	0.004692108707226885	0.011694909544368517	0.030311429880862266	0.0015677951087888586	0.028143397589805934	0.011124556564655795	0.030350963018441736	0.021164131244852804	0.01890534568925803	0.003137843489820966	0.0050408690089123265	0.005862512381584442	0.012602551286373177	0.012483913425516479	0.006579155232993529	0.0008808846270900694	0.006843575353044465	0.006161999646214613	0.021330201173357696	0.018000977943810854	0.0706285889705897	0.0026713090290003245	0.008617937151390857	0.0022393412142146093	0.03646862829511678	0.025461026378488388	0.002090892563159631	0.009760409002110802	0.024075382600797796	0.027949891118839807	0.010326664456345176	0.001357295396033242	0.017331727500444562	0.0017423883449585898	0.0038472545521483514	0.02803685720991533	0.008863148025359115	0.01638245096798909	0.013284968106757524	0.00783220453696795	8.48093495696126e-05	0.03435973590511767	0.006088822514390051	0.0069630103897066874	0.000315996696897143	0.005448083918617433	0.00851661020557061	0.0012872099344684153	0.0029299563607514184	0.0025154089581556007	0.0031337392277466128	0.0049345424419585	0.000565049966333138	0.003967137337137677	0.00013268762782509208	0.0003516209802028916	0.0011339780139620543	0.07713631322906332	0.13456865130431195	0.005964835038033589	0.017295407918713552	0.00013449613956260012	0.0009042167349631624	0.0006909260289096755	0.0160626913918769	0.0006968240009551806
DalibrayC	0.002364031474163296	0.00034845776841632904	0.0024817209692076236	8.837189411075226e-05	6.093447405482183e-05	4.059441308518926e-05	0.0013793300383769997	0.015304087367619028	0.0008156112804080211	0.043674431468158796	0.0460262747573915	0.0028597098094173255	5.732269153748816e-05	0.005680171178861264	0.007108171439230863	0.013853038361909533	0.03668218275351703	0.0008849233825211315	0.005342322624623596	0.005685645152137327	0.022892356958593707	0.07166927367436145	0.034648037352059326	0.0007748906751748689	0.016735306535099085	0.009974618585693146	0.0254243860071225	0.003495034315247248	0.015456864116116	0.00013960014817963054	0.02408583580003997	0.008128247578409532	0.053444988072400834	0.004001368643881571	0.030276081433129015	0.00029197087593170343	0.010670917698814314	6.054625203577016e-05	0.05088314680864769	0.004606970378761331	0.00020427301483340297	0.01140747414754657	0.0028079338294612222	0.023273194060939643	0.0032769964210049656	0.012754937281414273	0.0058625638139154085	0.004681644059308642	0.00034558063027455424	0.013770571368446073	0.004046774700963341	0.009319402897284824	0.021423802413414964	0.0014221027754120056	0.0009350283755073269	0.12166390630013593	0.006111584198816445	0.0014580560976241016	7.053863419915993e-05	0.00019178998499878012	0.004684202249010306	0.0016661528954303047	0.00024405440492382448	0.02758226184434353	0.0006617408813272838	0.04837284947645676	0.00047553056402576207	0.008579990947671229	0.0070876498546208625	0.0029266950404744207	0.00023927777952589078	0.02691365699834843	0.023674351172795576	0.004482481999527406	0.001491031489225615	0.00014433759096618034	6.563146736507874e-05	0.00016259781362275725	0.0163051745569426	0.0008144007594480011
DancourtF	0.004194296019096974	0.002828856031114994	0.017820473281807248	0.0074673790120787596	0.0019613197161248257	0.008411528239761365	0.003412936462215497	0.009109052439599008	0.007254409672205705	0.002578347277876357	0.0020853183665368456	0.004420966258124363	0.0027081769449189535	0.004993939785953595	0.015075403034810253	0.019549114092964094	0.003975248426873331	0.03710219998101089	0.002676008076690244	0.002802545977246076	0.0018336701900357412	0.012715764732703317	0.006315666198645375	0.03294283920186603	0.004442010194858472	0.008786604878553882	0.013513185703666017	0.00043979415034086993	0.05179767634462959	0.0004885716922323068	0.00739574055263183	0.010586676355491712	0.05666121619182235	0.004731375232692924	0.007165866769295711	0.0021631398241619758	0.009574467659594108	0.0021889717712468377	0.03646202030430319	0.004230288059829705	0.0014881279677896441	0.0030552654606838454	0.007546266420728153	0.019114060671689838	0.003472401568504755	0.005594310291939054	0.003276981921340831	0.0028129513733243703	0.0004469587241868176	0.0038042428348032263	0.05271579363401665	0.0136277387445752	0.013141080333206712	0.004536207538731579	0.006836913123602869	0.023642839247082596	0.01984995642626189	0.013239137431082976	0.005525542586100035	0.020402207387405794	0.17058604383404954	0.0017642551129845529	0.0034148666700345876	0.008281525720241148	0.009812587180536536	0.00206771623528663	0.005389638449608264	0.009277374768893792	0.012135992903378127	0.0006597965631488763	0.05605114443814433	0.002443638439177487	0.004199024335099734	0.03123052074213966	0.0025644555986028936	0.00039125987450367035	0.002598062081662422	0.003671254034717435	0.010159572047865894	0.004309222177256532
