year_new,0_x,1_x,2_x,3_x,4_x,5_x,6_x,7_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_y
1900,-1.3698931987550833,0.3421493166405271,0.39833502505874135,-0.9400637403662001,0.7207799855132088,-0.7179512011570538,-1.0331866826148388,1.4755292813166963,-1.1963781157590916,1.6302567454212642,1.3172250009068465,-0.5079987800947653,0.9427741813262474,-0.5699615452805381,-0.6971806224357024,1.477932146970154
1905,-0.74718411642392,-0.5173877579053502,-1.364946807570972,-0.7125465684032293,-0.22746193006679044,0.10992212159248471,-1.731551300766472,0.13574574922153249,0.1699741737138754,0.5600088728789425,-0.88909761930584,-0.023126195103575723,-0.04457463919974456,0.19954427786917378,-1.03485231374269,0.4910967552671521
1910,-1.360164491140037,-1.1686034131482401,-0.471518611767434,1.686973387692239,-1.5875728072801765,1.2044937562148426,0.3042919910446059,1.984524443465075,-0.6877483978547577,-0.07261823387655629,0.08190199033898402,2.18279329307235,-1.6250960846085558,1.2098369609177977,0.8146589627933861,2.1234223235928686
1915,-0.4804803414548035,-1.4867027707810676,-1.746867573668218,-0.6431705551998095,1.2400764816367527,-0.596155947481266,-0.3825822268304024,1.0100633746337577,0.6145278131160294,-1.5812569528014715,-1.341350196354752,0.0947352482101128,1.3700532585567056,-0.3551101511055324,0.06093503474539281,1.1576450880503688
1920,-0.2510205606253932,-0.5434158182583853,0.21928869517230712,0.029417034768557202,-0.8759529064839479,0.3912644144696503,-1.1598809872319262,0.859831726311857,0.7090796280304638,-0.1087300039820384,0.6970362226674592,0.48176045562375414,-0.8206944839093337,0.5557734448691135,-0.5322847841581455,0.8448783828851568
1925,-0.80524607955406,-0.06491398557585064,0.33071771206576966,0.4761941398103112,-0.10186350506144157,0.6046890544880257,-0.03680082325211977,1.545403308828165,-1.0317876772366652,0.28187532660430226,0.8299403964210033,0.5037445707892099,-0.052116044871401625,0.37099165372357523,-0.04082911289159075,1.2983796375376437
1930,0.3177245916645506,-0.10850215524807186,0.0060793551075398146,-0.27344392828075587,-0.7859949217765291,-1.1163529625559239,-0.6112694629971501,-0.7494548233788596,1.0486554483131685,0.03480329607523238,0.49843934430567094,-0.3924317247746805,-0.8191073853027426,-0.981403284640395,-0.7442504802637386,-0.7877356357223889
1935,0.26549670146501764,-0.1327326851830173,0.6943975677360351,0.9996474412194563,-0.14151829389738368,-1.2310184768542145,1.019583173196115,-0.5410081365036071,-0.47189396644232057,-1.047280661599243,0.41969066981961434,-0.2461596941863358,-0.033694782819666605,-1.4115830564270904,-0.18357740916664955,-0.8681619139767894
1940,0.7327073451197549,1.26525166218505,-0.08296743174598187,1.8728044091037737,-0.922651482501301,-0.3207101037376213,0.7286818619734675,-0.8776360116319339,-0.3401416187355008,1.032733780440196,-0.6232853940767511,0.652560428447514,-1.1678503763143642,-0.6535533722519113,0.3222269634121139,-1.20914068433806
1945,-0.1988395687458382,0.5795088723797522,-0.16661674690611672,-0.648008753631839,0.028026115852094573,-0.8695956551112382,0.2381395084558049,-1.29410921583152,-0.17233646409173828,1.58410261831771,0.11656069853049851,-0.2757741612575969,-0.016706053596421352,-0.7731531484398279,0.30465551160820564,-1.0207763688338318
