 Boursault_Comédie_tc0086 Boursault_Comédie_tc0089 Boursault_Comédie_tc0091 Boursault_Tragédie_tc0085 BoyerC_Tragédie_tc0093 BoyerC_Tragédie_tc0094 BoyerC_Tragédie_tc0095 BoyerC_Tragédie_tc0100 BoyerC_Tragédie_tc0101 BoyerC_Tragédie_tc0102 BoyerC_Tragédie_tc0104 CorneilleP_Comédie_tc0179 CorneilleP_Comédie_tc0191 CorneilleP_Tragédie_tc0163 CorneilleP_Tragédie_tc0164 CorneilleP_Tragédie_tc0165 CorneilleP_Tragédie_tc0173 CorneilleP_Tragédie_tc0180 CorneilleP_Tragédie_tc0181 CorneilleP_Tragédie_tc0182 CorneilleP_Tragédie_tc0186 CorneilleP_Tragédie_tc0188 CorneilleP_Tragédie_tc0190 CorneilleP_Tragédie_tc0193 CorneilleP_Tragédie_tc0196 CorneilleT_Comédie_tc0199 CorneilleT_Comédie_tc0208 CorneilleT_Comédie_tc0211 CorneilleT_Comédie_tc0213 CorneilleT_Comédie_tc0214 CorneilleT_Comédie_tc0215 CorneilleT_Comédie_tc0217 CorneilleT_Comédie_tc0218 CorneilleT_Tragédie_tc0200 CorneilleT_Tragédie_tc0201 CorneilleT_Tragédie_tc0206 CorneilleT_Tragédie_tc0209 CorneilleT_Tragédie_tc0212 CorneilleT_Tragédie_tc0221 CorneilleT_Tragédie_tc0222 CorneilleT_Tragédie_tc0224 CorneilleT_Tragédie_tc0225 CorneilleT_Tragédie_tc0228 DuRyer_Tragédie_tc0381 DuRyer_Tragédie_tc0385 DuRyer_Tragédie_tc0386 DuRyer_Tragédie_tc0387 Molière_Comédie_tc0554 Molière_Comédie_tc0557 Molière_Comédie_tc0558 Molière_Comédie_tc0560 Molière_Comédie_tc0561 Molière_Comédie_tc0563 Molière_Comédie_tc0565 Molière_Comédie_tc0571 Molière_Comédie_tc0574 Molière_Comédie_tc0576 Molière_Comédie_tc0581 Quinault_Comédie_tc0643 Quinault_Tragédie_tc0636 Quinault_Tragédie_tc0637 Racine_Comédie_tc0663 Racine_Tragédie_tc0650 Racine_Tragédie_tc0652 Racine_Tragédie_tc0654 Racine_Tragédie_tc0655 Racine_Tragédie_tc0656 Racine_Tragédie_tc0659 Racine_Tragédie_tc0661 Racine_Tragédie_tc0665 Scarron_Comédie_tc0722 Scarron_Comédie_tc0723 Scarron_Comédie_tc0726 Scarron_Comédie_tc0727 Scarron_Comédie_tc0729 Scarron_Comédie_tc0730 TristanLHermite_Comédie_tc0756 TristanLHermite_Tragédie_tc0753 TristanLHermite_Tragédie_tc0754 TristanLHermite_Tragédie_tc0755
BoyerC_Tragédie_tc0104 1.0375881909826299 1.03459946247498 1.05067800316617 0.9702724944237758 1.20293972746978 1.197157057002992 1.1510081709492082 1.1532227665469938 1.1187085736107338 1.176686283490528 0.0 1.05688876420427 1.04097895847157 1.00420058704633 1.02900768635011 1.01384463406474 0.884664586467648 1.0039491866516 0.9962347961607451 0.990704584629636 0.9845042779552572 0.872244840664868 1.0052101782924399 0.9798677633041991 1.04185076328184 1.02464970714675 1.0710676400232901 1.089491858945 1.02477445705121 1.09130483263515 1.0292779795811802 0.9419188167747049 1.07658176930833 0.986985805769055 0.9414708579920942 1.0716929419058199 0.9401633848969151 1.0265217792282901 0.984410008192905 0.9802155627764431 0.93755539222689 0.9120211086749409 0.9490763666740641 0.9879366509344741 0.971916744599677 1.00115182864873 0.954643625458847 1.1088192880243701 1.0061449922652 1.08704128112974 1.07027333280119 1.07251251745226 1.0918528319715899 1.07370815424115 1.08438534563056 1.0775026483227899 1.0952298575552901 1.06106113361331 1.0489178492343199 0.992267560275777 0.962060749370021 1.0749680338974001 1.0224897512289 0.981632471002745 1.0007122687747 0.9883388012821859 1.0017083490121 0.997386177607155 0.9800106280261109 0.966465886036585 1.03869269137621 1.06686943371501 1.06182234479984 1.0648516475370502 1.068876832732 0.9755199115008829 1.0680686011465501 1.0189318967177698 1.03444014483958 1.0531194764759102
CorneilleP_Comédie_tc0179 0.96606738100603 0.9776991893904 0.9508904409739379 1.0535385517582199 1.1177758290181101 1.04065046889623 1.07753706053589 1.10712466221825 1.0799111593918 1.0854512944216 1.05688876420427 0.0 0.9293601985146024 1.1277626963802374 1.1510293750544953 1.1986652937118953 1.1318831872888353 1.1610213926114854 1.1516924548036052 1.1703981283352753 1.1736167198345253 1.2019699419525351 1.1656062926132251 1.1615257543412754 1.1754166320503954 0.885652080291965 0.8851256574619959 0.8723999554808379 0.869918994014323 0.9635788043950121 0.8686988670125779 1.03872828959343 0.960111618951187 1.05911171342383 1.08477469814782 1.0554495845824101 1.09054817381061 0.9275695444184642 1.10690763477887 1.0919394814171899 1.11652976493906 1.08919790425184 1.08753548944261 1.08917210818884 1.0961327150903 1.07140896554518 1.05298134426911 0.954945633850818 1.0485597278863799 0.9774292743246821 0.934242575837772 0.8889797847992671 0.9886622266453041 0.932143872087316 0.956974011465227 0.9698196975616958 0.9468704420272769 0.97025088116494 0.9040264259369509 1.07336505876281 1.06662780799644 0.9268298741280221 1.10271929562238 1.08914612707077 1.05565849418845 1.0525454272179302 1.07654418590453 1.09163707564302 1.0703985071884499 1.08079161618379 0.99569243602255 0.934374458725901 0.9472941377332049 0.9241426561016031 0.9273474515722681 1.0704169381093 0.90748995482334 1.03861613487207 0.997786285067351 1.00714556048841
CorneilleP_Comédie_tc0191 0.9611113551829 0.9745572143797429 0.960382170913739 1.07088497545148 1.14946453706343 1.04532769053333 1.0776876510161701 1.0836781514367901 1.08853600573662 1.07375931808587 1.04097895847157 0.9293601985146024 0.0 1.1247990214706243 1.1817507238681952 1.2024391023327254 1.1568400904057654 1.1605414217508754 1.1350271588971443 1.1794174260912254 1.1653990966040952 1.1664932294303254 1.1346897562353273 1.1439428520277852 1.1667714053023155 0.8568728176937808 0.9118888261777429 0.896692533194364 0.883306655037048 0.9739377430686501 0.868699425153812 1.01281749455058 0.9248956982454031 1.04293270592862 1.07572313614993 1.04325704624034 1.08225297166283 0.9224978007498342 1.0855312449419898 1.09914476903267 1.11819885977879 1.08734484934349 1.08014404064557 1.07449105415899 1.09814517302615 1.06867824889815 1.0657796575484801 0.9540612520324251 1.01679146535355 0.95361333747457 0.9541949159049781 0.903301932404065 0.98686032659443 0.951294936302714 0.95672774999531 0.95370603497999 0.950255885593798 0.9782590531549731 0.9174476731932031 1.07552501373375 1.03874573913818 0.923895342269937 1.1011687181245902 1.09279437407529 1.0621834985924399 1.04974177321109 1.07827828810925 1.09053702291022 1.09732981425505 1.10246485001564 1.0143912678653901 0.943507882386891 0.9476285701358279 0.8947515791376491 0.890207896352925 1.06974598899514 0.910531862477289 1.03558122870509 1.03248601450014 1.0187295837066102
CorneilleP_Tragédie_tc0163 1.0180568065226898 1.03596892345915 1.0538357199015 0.9786736419341999 1.05834086595664 1.0025701730613699 1.0478858146699301 1.02448819564991 1.0411691119500601 1.0618752486096 1.00420058704633 1.1277626963802374 1.1247990214706243 0.0 1.0811504492367545 0.9876059589407283 1.1104605315933744 1.1282044333345433 1.0504864205981375 1.1045915594966345 1.1337949612555895 1.0931831121465845 1.0074002955238233 0.9331557880802663 1.0804088279875694 1.0021566006946898 1.0495464289549201 1.0219594064850799 1.03628723563825 1.0501606158849301 1.0052583644971 1.01601789828202 0.9825619410855171 0.9577730286517149 0.9535328878514371 0.9921707140375541 0.953458942519394 1.01646580881072 0.920961239050713 0.98460712830477 0.965072278160633 0.9485734165585742 1.00975965985621 1.0078436368795698 1.06751027151581 1.07975750484593 0.9889672859438409 1.02970431639437 0.9716434456279829 1.0361500817128002 1.01641283234701 1.06271388009132 0.960754549817297 1.05843871319475 1.05639261392251 0.9864843179789059 1.04329306338613 0.9984090440678599 1.02206324251124 0.9962638769481371 0.9430585990725671 1.06280285693031 1.01351039222828 1.02494438750878 1.03526343160284 1.01896487207974 1.02826243897197 1.05249651992411 1.08416457518828 1.02400551595147 1.0677131026651099 1.06005437674933 1.06535644491575 1.05805286132024 1.06119637445663 1.0203141834629599 1.09270237564718 1.03493486263368 1.08601085645669 1.07326776102671
CorneilleP_Tragédie_tc0164 1.03667201207091 1.04236052280004 1.06789109174169 1.01824741283284 0.9600317018865859 0.920665803765091 0.9441903933873209 0.9573771484839259 1.01597597312895 0.957625727574315 1.02900768635011 1.1510293750544953 1.1817507238681952 1.0811504492367545 0.0 1.0759757262709884 1.0907909458042644 1.0590342020686754 1.1329510410171846 1.0569000844797114 1.0860777037486862 1.0741407381486083 1.1076077336975985 1.1256169151443853 0.9594657897336253 1.05847575237949 1.11079568448972 1.1062311310475101 1.1015111953237 1.10272729666007 1.12068661948577 1.04201562426804 1.0254617509401802 1.02272005552696 1.0066813379606199 0.9046100097061079 1.0198118075739 1.07094142985727 1.03370193707786 0.9783397700663521 1.01116777716015 1.03126610395589 0.9899970804163242 0.9932452498034209 0.988890529675312 0.9738724795177328 0.9987553359413279 1.05393693586866 0.9918983043414972 1.07417078489664 1.08497595753499 1.07175095030715 1.04615733259509 1.08116449883292 1.07303400788443 1.06111958849112 1.04399288968829 1.08460247271236 1.10881385922377 0.9317025609474671 1.00428086781653 1.06952063090602 0.97679806431005 0.9886951545029509 1.00536844870192 1.00445611972554 0.999165832940251 0.9790405693022289 0.947733959692486 0.995901600542577 0.944677098020051 1.0577925878002299 1.0515233914380602 1.10031311857728 1.08611352661327 0.9745820514362621 1.06466036402878 0.9983096872214119 1.01692070455997 0.993799252389341
CorneilleP_Tragédie_tc0165 1.03577976435186 1.05767539406291 1.06568487429835 0.9643710308205921 0.9843790850387379 0.994197134248741 1.02610786421927 0.9854312101169409 1.0086300592512298 0.982512792187808 1.01384463406474 1.1986652937118953 1.2024391023327254 0.9876059589407283 1.0759757262709884 0.0 1.0860514808147732 1.0603752292995963 1.0358008075655063 1.0600690467513003 1.1121105086262213 1.0346336235819644 1.0007032983187152 0.9915256761365383 1.0299595502979662 1.05177952595609 1.07101722848276 1.0938473156758701 1.0906195508002 1.07703015571085 1.0539612860686198 1.02762567260358 1.03729775083959 1.01217990482164 1.00983803056599 1.00778741401046 0.9713063293834742 1.08530838431713 0.889586847737907 0.9501170061347629 0.925716464572282 0.9621095471260931 0.974393836481278 0.9918199575774109 1.02413143417617 0.9958047957717429 1.01497541578509 1.05035754451333 0.993877626134611 1.07620025687633 1.07580015197855 1.08509283964652 1.0177029869134 1.07440259198808 1.06819367322228 1.01088575724653 1.05531538379748 1.03024695343373 1.07530873587098 1.01401337708972 0.9929763358439749 1.07687047774033 0.9425584983001551 1.00311709905872 1.0350768873042 1.03401129740779 1.0068935701132902 0.9976024419873771 1.05287344222747 0.9397873805990792 1.03154952107884 1.07387488983846 1.0718943948764201 1.0800379905814699 1.08711904890104 0.99685131505994 1.09636808738568 1.03565458007786 1.04916381552195 1.04302188697641
CorneilleP_Tragédie_tc0173 1.04917669027925 1.01898380400408 1.0545122893343701 0.995843868966008 1.01024372877363 1.0099333855053498 0.9978405111456221 0.964284029139996 0.8728451424799201 0.981958216136803 0.884664586467648 1.1318831872888353 1.1568400904057654 1.1104605315933744 1.0907909458042644 1.0860514808147732 0.0 1.0949545627953925 1.0744152985891482 1.056273713282926 1.0820430897053963 1.0619366199499483 1.1279971490028764 1.1139185756639711 1.1114582376154076 1.05188560626634 1.0755428408147 1.0621995228508299 1.0302815983531302 1.0961163533949498 1.04348390482538 0.9722699679882351 1.06882919154534 1.03429073557972 0.9399361986765921 1.0793005128329498 0.883726379908682 1.022571045324 0.997058041950739 1.02831847948672 0.9290167907366871 0.9074699742012671 0.9517044429037641 0.985889734263501 0.99593480374247 0.982495539142746 1.0120613777724898 1.07367935639059 1.01048270269314 1.0895164090307399 1.05478085272931 1.05399646003444 1.0786271918030201 1.05885497264926 1.0849800335989 1.07728533718035 1.0752034564655601 1.07005181775001 1.04490458004331 1.06468595843084 0.990641653354021 1.07655989918965 1.00961046262273 1.00469107419224 0.985888493568768 1.02861156274423 0.9738102792124531 0.992862564289287 1.0059973269796 0.980733861902035 1.04267609633103 1.07534850373188 1.0473035561714201 1.0802105042621601 1.07914111982044 1.01544661476382 1.05825574404406 1.01379949334904 0.993569242809248 1.00435491311665
CorneilleP_Tragédie_tc0180 1.04756376526932 1.0570331984385402 1.09226091710928 1.0085622723083298 0.951871567070107 1.02510762890021 0.9338255539001569 0.932219801781698 0.990090886427775 0.8853140032399109 1.0039491866516 1.1610213926114854 1.1605414217508754 1.1282044333345433 1.0590342020686754 1.0603752292995963 1.0949545627953925 0.0 1.0373926720277633 1.0871287851427405 1.0619180534445822 1.0465406508168744 1.0340366967218482 1.1238273336251985 1.0490099992712913 1.06928440224288 1.1071135687415 1.1194145175531 1.0813825120159901 1.08845503320667 1.10424745672722 1.01274994102145 1.10345803080034 1.0279753898978101 0.9545399147489292 1.0401886955377702 0.9968952929111221 1.07650357026607 0.970466973253317 1.00368587917701 0.986174743518523 1.013503232084 0.948980875967121 0.946407182607532 0.961041950939403 0.9249742905993991 0.9708929611884559 1.0615710598705899 0.9945584667198231 1.08416191213494 1.07384127206533 1.06969090341997 1.0625077564771999 1.0766936139581 1.08797291683614 1.06794978023639 1.07966274143357 1.10292523422218 1.0915323828957901 1.0481299525585699 1.01749592982995 1.08060272395226 0.9175955678530922 0.994345107628188 0.9847804092673691 1.00825023140083 0.980206163038082 0.9717005807119329 0.983761261943803 0.9725363506487379 1.00718159200865 1.0669813626153501 1.06412853852595 1.09514159065464 1.1055018483881298 0.97748647693949 1.0784728187415 0.9756058505690391 0.9967246360019499 0.98251088440788
CorneilleP_Tragédie_tc0181 1.05046404194171 1.04273441134231 1.06889361471883 1.0185790012067 1.01939224607573 1.03167306292315 1.01124756023591 0.989144716409608 0.992693310098888 1.01298872211359 0.9962347961607451 1.1516924548036052 1.1350271588971443 1.0504864205981375 1.1329510410171846 1.0358008075655063 1.0744152985891482 1.0373926720277633 0.0 1.0720826755298205 1.1249118294840794 1.0475104820930214 1.0286716909123403 1.0443382591697024 1.0736095566868133 1.01399212607603 1.05324842657289 1.06645188935476 1.0478577126667499 1.06752353351486 1.05902191841869 1.04104396286229 1.06433337349462 1.0547221667916 0.9573381023604409 1.04244650162184 0.951777440221981 1.04315455661747 0.8729079822966701 1.04780295400246 0.928012646729341 1.00485895551314 0.9812244112415831 0.965557162143005 1.0168197157030199 0.9885274367616721 1.01663465245454 1.03985224221338 0.9963416979127661 1.036370062675 1.03102486226577 1.0453499906827601 1.02587692087546 1.04908564919444 1.04434010459889 1.02388395987315 1.046439454276 1.0205601948054899 1.0486787266876898 1.0670969859113701 1.02779847973967 1.0448442296808 0.9588679657744681 1.01694238189666 1.02720426535251 1.00611410080649 0.988920051693354 0.9858762760441371 1.0516414810534 0.9777538583048521 1.06632270181445 1.04920914881615 1.05471805385276 1.06112212344774 1.07001442662662 1.01831143381661 1.04925576889156 1.02099437214743 1.02557482003233 1.02161361089301
CorneilleP_Tragédie_tc0182 1.05274706442209 1.00953005030818 1.05418608956568 0.990561455207019 0.9690520761832979 1.00787543903387 0.95694947514853 0.9757621691091051 0.951029559129375 0.9600057207908951 0.990704584629636 1.1703981283352753 1.1794174260912254 1.1045915594966345 1.0569000844797114 1.0600690467513003 1.056273713282926 1.0871287851427405 1.0720826755298205 0.0 1.0967874068737653 1.0540681495747144 1.0435750611031083 1.0721193269444713 1.0781170014506145 1.0510727542032499 1.06928474484172 1.0614575231508598 1.06912312182843 1.06917613621525 1.06112230022456 0.963536206500415 1.06869375238658 0.984057402383432 0.968647871798284 1.03592580631519 0.966965090629673 1.05441282758669 0.995837072012858 0.966168906626596 0.9540918574627579 0.9681227853746421 0.975924530736533 1.01957562073634 0.9925242770981141 1.0169810138134499 1.0347648072824498 1.0671271175191601 1.0054226858674302 1.05930471075975 1.07792845529833 1.06918768408416 1.07211495811149 1.07776122070666 1.0787090160803101 1.07295165120321 1.07680497511751 1.0825001309567 1.06954148099648 1.03985144101169 0.952751054412483 1.06267006578487 1.0220225872684598 1.01683762701729 0.990247004295478 1.0118069092922901 0.9891504231684609 0.9862611757379008 0.9439787857296701 0.936590669887924 1.0263809474016101 1.06138401409816 1.05843549571019 1.09658711073949 1.08247710375377 0.99871796286206 1.07194078678178 0.9858184098897049 1.01502121747724 1.02560932319738
CorneilleP_Tragédie_tc0186 1.04064329672691 1.03649219339375 1.0705025024184 0.967814170640118 0.991726786433164 1.0042815016772701 0.924276225287247 0.938822131309405 0.9905893274975991 0.9373214064169781 0.9845042779552572 1.1736167198345253 1.1653990966040952 1.1337949612555895 1.0860777037486862 1.1121105086262213 1.0820430897053963 1.0619180534445822 1.1249118294840794 1.0967874068737653 0.0 1.0662408714345673 1.1248472658253061 1.1172762676498293 1.1053685260896544 1.03551749344365 1.08739718428276 1.1067779596693899 1.03508417212224 1.07734525583239 1.0779623464209 0.9790766311625458 1.0783351723623 0.9808473357757941 0.993273294306431 1.03148412809452 1.0098392419504 1.04970257413347 1.0247094751350898 0.992231936645556 0.981556231073788 1.00309046988527 0.9969016097361091 0.967046623706842 0.9509759968905991 0.975259345410452 0.963388002480436 1.0668730823868 1.00206123780191 1.06229849345788 1.0328749495565601 1.06079410864844 1.05762713115167 1.0853930288196998 1.08266036565659 1.04671399754852 1.07108065719978 1.04594778501641 1.06153876636154 1.0076290981246898 0.98807084031383 1.0795355955409398 0.9988282715084821 1.00052213427384 1.01893707763733 0.9946540835946841 1.00114269644363 0.98976846656261 0.985786674626047 0.9655626469692751 1.0012935218902 1.06091593080031 1.0662377126516098 1.04971222516054 1.0542446323144699 0.9698619989536099 1.06594553270031 0.967680255167665 1.00706869836625 1.00205518944259
CorneilleP_Tragédie_tc0188 1.0597976516641099 1.0469110088489 1.0508555355331801 0.9782117561599151 0.9566700725695529 1.0057898320099201 0.9543211849893349 0.911200960731232 0.9433632180068521 0.9602037365405899 0.872244840664868 1.2019699419525351 1.1664932294303254 1.0931831121465845 1.0741407381486083 1.0346336235819644 1.0619366199499483 1.0465406508168744 1.0475104820930214 1.0540681495747144 1.0662408714345673 0.0 1.0379145719287943 1.0450517890477093 1.0761717642895303 1.05045530964091 1.10272245651952 1.13271893723269 1.06759210193766 1.1259409128459599 1.0846739950301 0.971819976814398 1.08450278345467 0.999362288112423 0.935672269434202 1.04859608341067 0.9608679867815151 1.05276985860146 0.965404357706729 0.977081193624713 0.931166636810718 0.965509059256848 0.9624742938100679 0.958078439500543 0.983797620345206 0.988696224487913 0.9892898015957479 1.09481741880287 0.9868450597549551 1.10849464628695 1.08254287182552 1.11273164917584 1.09143588399014 1.0871464819136198 1.08359703555869 1.09575570831458 1.0761642829022902 1.1061589313218 1.09523242256459 0.992186280071782 0.9804203217978279 1.09441436226109 0.974779286498578 0.9987991009712129 1.0104274203491201 1.00722858506411 0.985800523746918 0.9833878510821029 0.986222436271544 0.948913884379437 1.0257147062735799 1.07817746457571 1.08235927537543 1.08986787577865 1.0776111783784799 0.995098360762513 1.08622848873863 1.01422937913545 1.04146431318186 1.04247193457531
CorneilleP_Tragédie_tc0190 1.06346524939101 1.0723515171371099 1.07570244984397 0.958119346318527 0.98147269028064 1.01931971086175 1.00313597507921 1.014103787659 1.014166402089 0.988558015015802 1.0052101782924399 1.1656062926132251 1.1346897562353273 1.0074002955238233 1.1076077336975985 1.0007032983187152 1.1279971490028764 1.0340366967218482 1.0286716909123403 1.0435750611031083 1.1248472658253061 1.0379145719287943 0.0 1.0059229070196523 1.0573618608162012 1.03540022925779 1.0713968357063 1.06185223603388 1.03208692093263 1.07024201176798 1.03689203298239 1.01444354682444 1.03259783150473 0.9521079233113021 0.9661536216028571 1.00789169559053 0.9787070176600879 1.0327377148311199 0.8901034169039421 0.956254952704024 0.938602084226055 0.958920856352278 0.9853352513293359 1.00539089063725 1.0584631718238 1.01976617161129 1.05126441438948 1.07483277995572 0.9905264623895541 1.05867072269457 1.06595136435917 1.05687712505849 1.04346818607205 1.06786797830951 1.08273631393454 1.02857855168575 1.0703228137752099 1.04729017667596 1.0140927250208 1.0464026398727 0.9706564291244041 1.06668442656048 0.9535470063045259 1.0026817753578399 0.9850985421206391 0.9959588332697751 1.00721350876511 0.9968005323561608 1.0360688872163901 0.999170715397381 1.07038259294107 1.06586317473012 1.05416262326139 1.07247278221431 1.07697608255292 0.9989111266464709 1.09793774293484 1.03097841477595 1.05880292421932 1.06007724313802
CorneilleP_Tragédie_tc0193 1.0433521342254102 1.05140251737791 1.07083259227277 0.9259081054928209 1.02989567529267 0.9756386116237942 1.0521445082374599 1.05386042614317 0.9872981285496479 1.04808669326608 0.9798677633041991 1.1615257543412754 1.1439428520277852 0.9331557880802663 1.1256169151443853 0.9915256761365383 1.1139185756639711 1.1238273336251985 1.0443382591697024 1.0721193269444713 1.1172762676498293 1.0450517890477093 1.0059229070196523 0.0 1.0855907601379196 1.01955717311717 1.0372630929084499 1.04040519315704 1.04317114961918 1.07747865037584 1.01267173489569 0.99046564698973 0.985815915055245 0.9065710281658509 0.9607087698640391 0.9816651089855041 0.953455868076361 1.0491178355211601 0.919173739452557 0.946172766103537 0.921717684245735 0.9223631654808271 0.947966051540183 1.03001391942526 1.05229104108026 1.0690953258859202 1.0187690151136 1.06720776160748 0.9983348904777261 1.08459686395119 1.04547267510476 1.0978660743136701 1.01631403497465 1.07874941385863 1.0752149909427 0.998299189555194 1.06640446479353 1.04519557684068 1.03433892091921 1.0067397394550799 0.922649712098701 1.09143844883855 0.972934426908066 0.99438377367367 0.990596083525494 0.9893786330016899 1.00091994186955 1.00705453395458 1.0303317233969 1.01777057123057 1.09757893582727 1.0691689355395202 1.05885425357321 1.05582334709251 1.07679426340868 1.01967992817027 1.1088212827360902 1.05569915521817 1.07100433943884 1.08643345947011
CorneilleP_Tragédie_tc0196 1.05013362962183 1.0500433628920602 1.08083138035255 1.00797091011794 0.959123749505163 0.8973573615815459 0.9946962764604971 1.00308606242823 1.0302645806357098 0.9983490234659019 1.04185076328184 1.1754166320503954 1.1667714053023155 1.0804088279875694 0.9594657897336253 1.0299595502979662 1.1114582376154076 1.0490099992712913 1.0736095566868133 1.0781170014506145 1.1053685260896544 1.0761717642895303 1.0573618608162012 1.0855907601379196 0.0 1.05094251904514 1.0921169074157 1.0969752906738102 1.08204251249134 1.06033952371182 1.08968208081556 1.0613287621193002 1.00488844345475 1.02139812208277 1.00174431354088 0.865290654952288 1.0128861872446702 1.07880137609208 1.00517597252903 1.0087361302375 0.9937937578168822 1.00627959608457 0.99141206543493 1.00274129422504 1.00174727923203 0.987315476214145 0.998468984171636 1.05248998801897 0.995266442724407 1.06660260347741 1.06538473160474 1.0647224946573102 1.03140796822571 1.07306280444031 1.07866023175669 1.05030120687316 1.04610240494276 1.0537674578265201 1.08054933786528 0.94448687583956 1.00963388604345 1.08088363780471 0.930890352822807 1.0126784643909201 1.0107812394557099 1.02315974349361 1.0112502301342399 0.9685471884542229 0.959313517018062 0.9956094429776751 0.9726792475702221 1.0801592329374499 1.05219930552226 1.10357491555756 1.09135320738555 1.01794399152734 1.07906028207238 0.984357505995979 1.01395083599063 0.9881741767339559
CorneilleT_Comédie_tc0199 0.944661055439285 0.9662410381434859 0.953881178573588 1.02304883317298 1.12985868769413 1.02757907550331 1.07617039248622 1.10222071413074 1.06885346903422 1.09342236798979 1.02464970714675 0.885652080291965 0.8568728176937808 1.0021566006946898 1.05847575237949 1.05177952595609 1.05188560626634 1.06928440224288 1.01399212607603 1.0510727542032499 1.03551749344365 1.05045530964091 1.03540022925779 1.01955717311717 1.05094251904514 0.0 0.9985423891246261 1.035011113026516 0.953458027055874 1.058338274539325 0.938677614292836 1.083947519111224 1.028341593712439 1.1146970356435562 1.139819112838959 1.1257301293715292 1.149294544284379 0.948156456359148 1.149234966899129 1.1640543542426391 1.166696898116329 1.168549158206609 1.168430600265599 1.09022815893299 1.1005534407313 1.10211449829405 1.05698603879121 0.9912613493579391 1.01035155413571 0.9912091669617091 0.9537550774244599 0.9435060187804399 0.984847990801778 0.997037026130864 0.9853605358087391 0.9546311600863672 0.972782085471711 0.969117001749693 0.8926424181032091 1.05663304194327 1.04477169921161 0.9765441831560742 1.0764473380230601 1.0800999290164701 1.05105997915817 1.05515627395612 1.06449451875712 1.07776982067927 1.09152955148942 1.1072667617899 1.06428001781993 0.989478327508972 0.9872809328939991 0.9541499572448451 0.9498389427715871 1.0599222576175 0.9583346829908441 1.07439500120424 1.03955702832223 1.0651729575532298
CorneilleT_Comédie_tc0208 0.944825666886219 0.9573569683058589 0.902895453320854 1.03804077119215 1.1078159186663301 1.059361176004 1.1092926464376598 1.1378650553582699 1.1078525876090901 1.1379042446115502 1.0710676400232901 0.8851256574619959 0.9118888261777429 1.0495464289549201 1.11079568448972 1.07101722848276 1.0755428408147 1.1071135687415 1.05324842657289 1.06928474484172 1.08739718428276 1.10272245651952 1.0713968357063 1.0372630929084499 1.0921169074157 0.9985423891246261 0.0 0.870883653545845 1.0437961596926981 0.968384074443653 0.961088791868065 1.171622215282049 0.955876241644389 1.137726536656689 1.189030063193949 1.121094925756666 1.2008607901165689 1.0717370655858751 1.158917817460359 1.172747298221479 1.214071675427029 1.188799432256199 1.2140981375173892 1.10431602352435 1.1247660948604499 1.12021213413577 1.10715112252943 0.923696591430978 1.08159911561289 0.9496323359288721 0.915888250357971 0.9051662876971801 0.9355026920823041 0.9084766330957231 0.891436310184625 0.92735016717812 0.911653185851939 0.9277022712179279 0.8501774337461708 1.08025308961126 1.04169968621866 0.8783916691567341 1.10009774275694 1.0680412300821 1.06528854615647 1.07401514215412 1.08612494888529 1.09547153630763 1.11425096285259 1.0947904280593699 1.04031374236508 0.8527516965449351 0.958909474115338 0.8460059790025641 0.8765040012399701 1.08412682111469 0.9166350387769251 1.06780186120468 1.05107570179465 1.0574524426335201
CorneilleT_Comédie_tc0211 0.974034333262408 0.9609092506499329 0.92544909886406 1.03832101340927 1.1096183939741202 1.07676698504643 1.1145150865074498 1.12568553857106 1.07870550995788 1.12959417089997 1.089491858945 0.8723999554808379 0.896692533194364 1.0219594064850799 1.1062311310475101 1.0938473156758701 1.0621995228508299 1.1194145175531 1.06645188935476 1.0614575231508598 1.1067779596693899 1.13271893723269 1.06185223603388 1.04040519315704 1.0969752906738102 1.035011113026516 0.870883653545845 0.0 0.986342136564097 0.96292468133451 0.921482940619517 1.1435977487871192 1.01881428510602 1.158257768497359 1.213030669424119 1.137800805179559 1.192711818168449 1.046655593922472 1.181271375121889 1.179838554709229 1.2178792117332191 1.172567488460799 1.2162144136799289 1.13475701969073 1.14235404675574 1.1237423151852501 1.1110295484911201 0.923477202040361 1.07527717701424 0.9092165825219091 0.91984517573049 0.898836037824112 0.9452846698600921 0.8896469694484129 0.8849380477557529 0.950049799696054 0.9237249622219279 0.9013985049206941 0.863070423689995 1.0746577450548 1.04076466034418 0.893099551657428 1.1137932826291599 1.0671343100314699 1.04613896857834 1.0547374740945301 1.05603538220471 1.07188600045973 1.09591866913762 1.10392496821305 1.0532072483769102 0.884397061846115 0.942758717832859 0.8750186807515842 0.8589805060907979 1.07869314281464 0.8716905594646709 1.06443089027768 1.03738479268575 1.05660808082112
