idno,tpx_all_abs,tpx_date_abs,tpx_time_abs,tpx_duration_abs,tpx_set_abs,tpx_date_none_abs,tpx_date_year_abs,tpx_date_year_month_abs,tpx_date_month_abs,tpx_date_day_abs,tpx_date_month_day_abs,tpx_date_any_abs,tpx_date_full_abs,tpx_date_past_ref_abs,tpx_date_present_ref_abs,tpx_date_future_ref_abs,tpx_date_any_chapter_first_abs,tpx_date_any_chapter_other_abs,tpx_date_any_chapter_other_mean_abs,tpx_all_rel,tpx_date_rel,tpx_time_rel,tpx_duration_rel,tpx_set_rel,tpx_date_none_rel,tpx_date_year_rel,tpx_date_year_month_rel,tpx_date_month_rel,tpx_date_day_rel,tpx_date_month_day_rel,tpx_date_any_rel,tpx_date_full_rel,tpx_date_past_ref_rel,tpx_date_present_ref_rel,tpx_date_future_ref_rel,tpx_date_any_chapter_first_rel,tpx_date_any_chapter_other_rel,tpx_date_any_chapter_other_mean_rel,tpx_date_prop,tpx_time_prop,tpx_duration_prop,tpx_set_prop,tpx_date_none_prop,tpx_date_year_prop,tpx_date_year_month_prop,tpx_date_month_prop,tpx_date_day_prop,tpx_date_month_day_prop,tpx_date_any_prop,tpx_date_full_prop,tpx_date_past_ref_prop,tpx_date_present_ref_prop,tpx_date_future_ref_prop,tpx_date_any_chapter_first_prop,tpx_date_any_chapter_other_prop,tpx_date_any_chapter_other_mean_prop,temp_dist,num_words
np0011,211.0,116.0,9.0,84.0,2.0,106,6,0,4,0,0,10,0,1.0,70.0,8.0,2,8,0.5,0.0031947914300855477,0.0017563782269664622,0.00013627072450601862,0.0012718600953895071,3.0282383223559693e-05,0.0016049663108486639,9.084714967067908e-05,0.0,6.0564766447119386e-05,0.0,0.0,0.00015141191611779846,0.0,1.5141191611779846e-05,0.0010598834128245894,0.00012112953289423877,3.0282383223559693e-05,0.00012112953289423877,7.570595805889923e-06,54.976303317535546,4.265402843601896,39.81042654028436,0.9478672985781991,50.236966824644554,2.843601895734597,0.0,1.8957345971563981,0.0,0.0,4.739336492890995,0.0,0.47393364928909953,33.17535545023697,3.7914691943127963,0.9478672985781991,3.7914691943127963,0.23696682464454977,-1832.0,66045
np0012,166.0,119.0,4.0,39.0,4.0,89,22,8,15,7,6,30,6,3.0,68.0,3.0,1,29,0.9666666666666667,0.0029846452587291884,0.002139595095113093,7.19191628609443e-05,0.0007012118378942069,7.19191628609443e-05,0.0016002013736560107,0.00039555539573519365,0.0001438383257218886,0.0002696968607285411,0.00012585853500665252,0.00010787874429141645,0.0005393937214570822,0.00010787874429141645,5.3939372145708224e-05,0.001222625768636053,5.3939372145708224e-05,1.7979790715236074e-05,0.0005214139307418462,1.7380464358061537e-05,71.6867469879518,2.4096385542168677,23.49397590361446,2.4096385542168677,53.6144578313253,13.253012048192772,4.819277108433735,9.036144578313253,4.216867469879518,3.6144578313253013,18.072289156626507,3.6144578313253013,1.8072289156626506,40.96385542168675,1.8072289156626506,0.6024096385542169,17.46987951807229,0.5823293172690763,-194.0,55618
np0013,749.0,422.0,2.0,305.0,20.0,230,161,83,108,56,51,191,43,2.0,111.0,24.0,2,189,3.2586206896551726,0.007940714982401086,0.004473940884610492,2.1203511301471523e-05,0.0032335354734744073,0.00021203511301471525,0.0024384037996692254,0.0017068826597684576,0.0008799457190110683,0.0011449896102794623,0.0005936983164412027,0.0005406895381875239,0.0020249353292905304,0.0004558754929816378,2.1203511301471523e-05,0.0011767948772316696,0.0002544421356176583,2.1203511301471523e-05,0.0020037318179890588,3.454710031015619e-05,56.34178905206942,0.26702269692923897,40.720961281708945,2.67022696929239,30.707610146862482,21.49532710280374,11.081441922563418,14.419225634178904,7.4766355140186915,6.809078771695594,25.50066755674232,5.740987983978638,0.26702269692923897,14.819759679572764,3.2042723631508676,0.26702269692923897,25.233644859813083,0.4350628424105704,-140.0,94324
np0014,1207.0,840.0,43.0,311.0,13.0,639,133,61,121,24,21,196,13,2.0,426.0,32.0,6,190,3.9583333333333335,0.005095062812373362,0.003545859786573011,0.0001815142509793327,0.0013128123733621504,5.487640145886803e-05,0.0026973861947858974,0.0005614277995407267,0.0002574969606916115,0.0005107726597325409,0.00010131027961637174,8.864649466432528e-05,0.0008273672835337026,5.487640145886803e-05,8.442523301364311e-06,0.0017982574631905984,0.00013508037282182898,2.5327569904092935e-05,0.0008020397136296097,1.6709160700616868e-05,69.5940347970174,3.5625517812758907,25.76636288318144,1.0770505385252693,52.94117647058823,11.019055509527755,5.0538525269262635,10.024855012427507,1.988400994200497,1.739850869925435,16.23860811930406,1.0770505385252693,0.16570008285004142,35.294117647058826,2.651201325600663,0.49710024855012425,15.741507870753935,0.327948080640707,-522.0,236896
np0015,604.0,342.0,4.0,227.0,31.0,227,104,37,44,30,29,112,26,1.0,98.0,15.0,22,90,1.8,0.00627930428635291,0.003555500109160091,4.158479659836364e-05,0.0023599372069571366,0.0003222821736373182,0.0023599372069571366,0.0010812047115574546,0.00038465936853486363,0.000457432762582,0.0003118859744877273,0.00030148977533813636,0.0011643743047541819,0.00027030117788936364,1.039619914959091e-05,0.0010188275166599092,0.00015594298724386365,0.000228716381291,0.0009356579234631819,1.8713158469263636e-05,56.62251655629139,0.6622516556291391,37.58278145695364,5.132450331125828,37.58278145695364,17.218543046357617,6.125827814569536,7.28476821192053,4.966887417218543,4.801324503311259,18.543046357615893,4.304635761589404,0.16556291390728478,16.225165562913908,2.4834437086092715,3.642384105960265,14.900662251655628,0.2980132450331126,-156.0,96189
np0016,296.0,175.0,7.0,104.0,10.0,89,79,25,31,18,17,86,17,2.0,52.0,7.0,4,82,3.9047619047619047,0.005094752061137024,0.0030121000361452003,0.00012048400144580801,0.0017900480214805762,0.00017212000206544002,0.0015318680183824163,0.0013597480163169762,0.00043030000516360007,0.0005335720064028641,0.00030981600371779205,0.00029260400351124806,0.0014802320177627842,0.00029260400351124806,3.4424000413088e-05,0.0008950240107402881,0.00012048400144580801,6.8848000826176e-05,0.0014113840169366083,6.720876271126705e-05,59.12162162162162,2.364864864864865,35.13513513513514,3.3783783783783785,30.06756756756757,26.68918918918919,8.445945945945946,10.472972972972974,6.081081081081082,5.743243243243243,29.054054054054056,5.743243243243243,0.6756756756756757,17.56756756756757,2.364864864864865,1.3513513513513513,27.7027027027027,1.319176319176319,-47.0,58099
np0017,169.0,133.0,3.0,27.0,6.0,116,8,0,9,0,0,17,0,2.0,94.0,0.0,2,15,0.625,0.004769968952864804,0.00375388089189952,8.467400508044031e-05,0.0007620660457239627,0.00016934801016088062,0.003274061529777025,0.00022579734688117414,0.0,0.0002540220152413209,0.0,0.0,0.00047981936212249506,0.0,5.6449336720293535e-05,0.0026531188258537963,0.0,5.6449336720293535e-05,0.0004233700254022015,1.764041772509173e-05,78.69822485207101,1.7751479289940828,15.976331360946746,3.5502958579881656,68.63905325443787,4.733727810650888,0.0,5.325443786982249,0.0,0.0,10.059171597633137,0.0,1.183431952662722,55.621301775147934,0.0,1.183431952662722,8.875739644970414,0.3698224852071006,-14.0,35430
np0018,408.0,292.0,10.0,85.0,21.0,179,91,33,55,16,16,113,16,1.0,110.0,3.0,11,102,6.8,0.005866873732798412,0.004198841004845922,0.0001437959248234905,0.0012222653609996693,0.00030197144212933005,0.00257394705434048,0.0013085429158937636,0.00047452655191751865,0.0007908775865291978,0.0002300734797175848,0.0002300734797175848,0.0016248939505054427,0.0002300734797175848,1.437959248234905e-05,0.0015817551730583955,4.313877744704715e-05,0.00015817551730583956,0.001466718433199603,9.778122887997355e-05,71.56862745098039,2.450980392156863,20.833333333333332,5.147058823529411,43.872549019607845,22.30392156862745,8.088235294117647,13.480392156862745,3.9215686274509802,3.9215686274509802,27.69607843137255,3.9215686274509802,0.24509803921568626,26.96078431372549,0.7352941176470588,2.6960784313725488,25.0,1.6666666666666665,-1699.0,69543
np0019,546.0,368.0,24.0,136.0,18.0,360,1,0,6,0,0,7,0,10.0,239.0,38.0,3,4,0.0975609756097561,0.005588021574266445,0.0037662856031685926,0.00024562732194577776,0.0013918881576927408,0.00018422049145933332,0.0036844098291866664,1.023447174774074e-05,0.0,6.140683048644444e-05,0.0,0.0,7.164130223418519e-05,0.0,0.00010234471747740741,0.002446038747710037,0.00038890992641414814,3.070341524322222e-05,4.093788699096296e-05,9.984850485600722e-07,67.3992673992674,4.395604395604396,24.90842490842491,3.2967032967032965,65.93406593406594,0.18315018315018314,0.0,1.098901098901099,0.0,0.0,1.2820512820512822,0.0,1.8315018315018314,43.772893772893774,6.95970695970696,0.5494505494505495,0.7326007326007326,0.01786831055123738,-1672.0,97709
np0020,667.0,556.0,14.0,77.0,20.0,527,16,3,13,4,3,27,1,3.0,399.0,53.0,0,27,1.2272727272727273,0.004817623690863127,0.004015890213073312,0.00010111953773925604,0.0005561574575659083,0.0001444564824846515,0.003806428313470567,0.0001155651859877212,2.1668472372697723e-05,9.389671361502347e-05,2.88912964969303e-05,2.1668472372697723e-05,0.00019501625135427952,7.222824124232575e-06,2.1668472372697723e-05,0.0028819068255687974,0.0003828096785843265,0.0,0.00019501625135427952,8.864375061558161e-06,83.35832083958022,2.098950524737631,11.544227886056971,2.9985007496251876,79.01049475262369,2.39880059970015,0.4497751124437781,1.949025487256372,0.5997001499250375,0.4497751124437781,4.047976011994003,0.14992503748125938,0.4497751124437781,59.82008995502249,7.946026986506746,0.0,4.047976011994003,0.18399890963609106,-122.0,138450
