"ne0005" "ne0006" "ne0009" "ne0024" "ne0039" "ne0043" "ne0044" "ne0061" "ne0063" "ne0066" "ne0067" "ne0068" "ne0072" "ne0075" "ne0106" "ne0111" "ne0112" "ne0113" "ne0116" "ne0118" "ne0143" "ne0146" "ne0149" "ne0151" "ne0162" "ne0166" "ne0171" "ne0175" "ne0180" "ne0182" "ne0183" "ne0186" "ne0193" "ne0200" "ne0231" "ne0233" "ne0237" "ne0243" "ne0244" "ne0245" "ne0253" "ne0256" "ne0260" "ne0266" "ne0284" "ne0285" "ne0286" "ne0289" "ne0291" "ne0301" "ne0304" "ne0320" "ne0327" "ne0328" "ne0329"
"pronto" 0.059021761894789 0.0620437368056339 0.0556169560412136 0.0609373758069787 0.0617332450360859 0.0469116497263487 0.0705787457148619 0.0408274360370169 0.0548245614035088 0.0558451228592703 0.0245700245700246 0.0382531080650303 0.0517277053589903 0.0531781781781782 0.0401176785236694 0.0290198004330647 0.0544924863244818 0.0554290804711472 0.0580046403712297 0.0281495508867109 0.068804911612152 0.0797937638104591 0.0379874261619404 0.0490390237462042 0.0763285945997519 0.0829440782293622 0.060689431946917 0.0540818258024391 0.0469794948322556 0.0259107633310877 0.0866983932526033 0.0342811434665854 0.0224700165716372 0.0208008320332813 0.0523170412700968 0.0373213039739075 0.0306902065935486 0.0423320585058243 0.0326574236261616 0.0428549704853671 0.0379469477188988 0.0122320418335831 0.0520828656351865 0.0367735781840747 0.0520419622558821 0.0604470130329657 0.056028512287364 0.0352102344414777 0.0633624331174317 0.0517911091929219 0.0450156962625126 0.0437349661054013 0.0559894850952814 0.0386122589814579 0.0353500728425743
"hacia" 0.032366772651981 0.0451227176768247 0.0477735391636065 0.0229619097243688 0.0549987092139674 0.0234558248631744 0.0453720508166969 0.029940119760479 0.0419246646026832 0.0628257632166791 0.0737100737100737 0.015938795027096 0.00344851369059935 0.0469219219219219 0.073549077293394 0.0379489697970846 0.0670676754762853 0.0574086904879739 0.0944647000331455 0.099802953143793 0.132317137715677 0.0815474729051945 0.0455849113943285 0.0471529074482733 0.0699678783831059 0.0509305743513628 0.0647353940767114 0.00405613693518293 0.0193444978721052 0.150282427320309 0.0433491966263017 0.0514217151998781 0.0561750414290931 0.124804992199688 0.079481658852647 0.0324533078033979 0.056534591093379 0.0686071293025428 0.071252560638898 0.0359428784715982 0.0342746624557796 0.0183480627503746 0.0655525722649761 0.0689504590951401 0.0397162343531732 0.0648699652061096 0.0669229452321292 0.0733546550864118 0.0563221627710504 0.0884764782045749 0.0687081679796245 0.0656024491581019 0.0166777189645519 0.023413816616416 0.0728425743422744
"casi" 0.0685414009100775 0.0354535638889337 0.0313736675104282 0.0512227216928226 0.0796920072284018 0.0469116497263487 0.0554547287759629 0.0585193249863909 0.0499871001031992 0.044210722263589 0.0341250341250341 0.0621613006056742 0.0413821642871922 0.0547422422422422 0.0267451190157796 0.0580396008661294 0.0398214323140444 0.0237553202019202 0.0314882333443818 0.0230314507254907 0.0608658833492114 0.0403353091789134 0.0493836540105225 0.118825326769649 0.108132175682982 0.0552960521529081 0.0242757727787668 0.0378572780617074 0.0303984966561654 0.0310929159973053 0.0706780379776657 0.0380901594073171 0.0224700165716372 0.0728029121164847 0.0543292351651005 0.0259626462427183 0.0419971248122244 0.0627682246810498 0.0430484220526675 0.0359428784715982 0.0685493249115591 0.0519861777927281 0.0475929634252566 0.0609062388673738 0.019173354515325 0.0294863478209589 0.0249015610166062 0.0293418620345647 0.0281610813855252 0.0345274061286146 0.0722620387371913 0.0218674830527006 0.0567836621888315 0.059150694609893 0.068557717028023
"algunos" 0.0247510614397502 0.029007461363673 0.0399301222859995 0.0370923157085957 0.0370399470216515 0.0234558248631744 0.0302480338777979 0.0326619488296135 0.0532120743034056 0.0628257632166791 0.0627900627900628 0.0573796620975454 0.0068970273811987 0.0265890890890891 0.0200588392618347 0.0669687702301493 0.0775469997694549 0.0296941502524003 0.0762346702021876 0.0870077027407426 0.0502805123319572 0.0131528182105152 0.0303899409295523 0.028291744468964 0.025442864866584 0.0378341409467266 0.00809192425958893 0.0365052324166464 0.0469794948322556 0.0103643053324351 0.0188474767940442 0.0438036833184147 0.0196612645001826 0.0208008320332813 0.0905487252751675 0.0957372580200237 0.0953011678431246 0.0540098677488103 0.0638304189056794 0.0705033385404426 0.0318264722803667 0.0315994414034229 0.0493889243092285 0.0586078902308691 0.0314990824180339 0.0560240608598219 0.0513594695967503 0.0645520964760424 0.0140805406927626 0.0388433318946914 0.0592311792927797 0 0.0619458132969071 0.0743491369749349 0.109263861513412
"han" 0.0380785560611542 0.0539861086490581 0.054190880245285 0.0538721728148652 0.0415296375697305 0.0156372165754496 0.0302480338777979 0.0326619488296135 0.0370872033023736 0.0395569620253165 0.0477750477750478 0.0334714695569015 0.0310366232153942 0.0156406406406406 0.0334313987697245 0.0870594012991941 0.0712594051935531 0.0613679105216272 0.0447464368578058 0.197046856206976 0.0502805123319572 0.0324436182526043 0.098767308021045 0.054697372639997 0.0572464459498139 0.0232825482749087 0.0404596212979446 0.0378572780617074 0.0331619963521804 0.103643053324351 0.0414644489468972 0.0590397470813415 0.115158834929641 0 0.0392377809525726 0.045434630924757 0.0258443844998304 0.0306542492628383 0.0475017070925986 0.0718857569431964 0.0428433280697245 0.0611602091679154 0.0305313350275231 0.0482653213665981 0.0561505382234517 0.053075426077726 0.070035640359205 0.0792230274933247 0.359053787665446 0.0690548122572292 0.0414618255049458 0.109337415263503 0.0337525264758789 0.0361476467060457 0.0439197874710772
"manos" 0.0571178340917312 0.0543889900568869 0.0641734108167849 0.0706520299211347 0.0853041204135005 0.101641907740422 0.141157491429724 0.108873162765378 0.0193498452012384 0.0209419210722264 0.0395850395850396 0.0175326745298055 0.0310366232153942 0.0922797797797798 0.0534902380315592 0.0223229234100498 0.0272462431622409 0.0514698604374938 0.0265164070268479 0.0179133505642705 0.0396951413147031 0.0754094910736207 0.0531823966267166 0.0226333955751712 0.0699678783831059 0.0392893002139084 0.0404596212979446 0.0392093237067683 0.0221079975681203 0.0362750686635228 0.0480610658248127 0.0495172072295123 0.0252787686430919 0.166406656266251 0.0704267863251303 0.0162266539016989 0.0113069182186758 0.017516713864479 0.0326574236261616 0.0193538576385529 0.0648770396484399 0.0315994414034229 0.0736343962428498 0.0655029361403831 0.0493029116108357 0.0501267912956301 0.0389086890884472 0.0381444206449341 0.140805406927626 0.0431592576607682 0.0189539773736895 0.109337415263503 0.0409001203178297 0.0443630209574197 0.0642728597137715
"sino" 0.0704453287131352 0.0672811951074082 0.0677386003066063 0.0653531276770496 0.0639780903101254 0.0781860828772478 0.115950796531559 0.0857376156777354 0.0177373581011352 0.0279225614296351 0.0313950313950314 0.0557857825948358 0.151734602386371 0.073511011011011 0.073549077293394 0.0513427238431145 0.0293421080208748 0.0138572701177868 0.0182300298309579 0.0307086009673209 0.0238170847888218 0.0455964364631195 0.0873710801724629 0.160319885324129 0.111312533791305 0.00436547780154538 0.0364136591681502 0.0716584191882318 0.0690874924003758 0.0310929159973053 0.0782170286952834 0.0742758108442684 0.0702188017863663 0.0104004160166407 0.0452743626375838 0.0356986385837376 0.0290749325623092 0.0335737015735848 0.0282041385862304 0.0400901336798595 0.00734457052623848 0.0295607677644924 0.00718384353588779 0.017237614773785 0.045194335643266 0.0589726956419178 0.0498031220332125 0.0234734896276518 0.0422416220782878 0.0690548122572292 0.0402772019190902 0.0437349661054013 0.0325612608355537 0.0197168982032976 0.0846259319564659
"sé" 0.196104563714944 0.0829935700127311 0.0641734108167849 0.0353260149605673 0.0314278338365528 0.0312744331508991 0.0655374067352289 0.0449101796407186 0.032249742002064 0.0698064035740879 0.0368550368550369 0.0446286260758687 0.251741499413753 0.0594344344344344 0.0601765177855041 0.0357166774560796 0.0314379728795087 0.0395922003365337 0.0596619158104077 0.0537400516928116 0.068804911612152 0.0517344182946933 0.0151949704647762 0.0471529074482733 0.044525013516522 0.0291031853436359 0.0242757727787668 0.0486736432221952 0.0552699939203007 0.057003679328393 0.0386373274277906 0.0647532709924391 0.0421312810718198 0.0520020800832033 0.0311890053725577 0.0292079770230581 0.032305480624788 0.0277347969520918 0.0400795653593801 0.0359428784715982 0.035498757543486 0.0489281673343323 0.0377151785634109 0.0114917431825234 0.0602591141910214 0.0766645043344931 0.0887118111216597 0.0792230274933247 0.0352013517319065 0.00647388864911524 0.0450156962625126 0.0656024491581019 0.0401059432242796 0.0225922791912786 0.0332076441854486
"pueblo" 0.00761571121223083 0.0157123749053229 0.0442083496737852 0.0185461578542979 0.0202036074663554 0.0938232994526974 0.015124016938899 0.029940119760479 0.0338622291021672 0.134959046909903 0.0395850395850396 0.140261396238444 0 0.0547422422422422 0.00668627975394491 0.109382324709244 0.184436107559785 0 0.192243950944647 0.176574455562095 0.00793902826294062 0.00876854547367683 0.0474842827024255 0 0.0890500270330439 0.0174619112061815 0.086988185790581 0.0689543278981098 0.0607969933123307 0.0207286106648702 0.00282712151910663 0.00571352391109757 0.0758363059292756 0 0.0231402297925428 0.0665292809969656 0.088840071718167 0.148892067848072 0.148442834664371 0.204597923607559 0.0171373312278898 0.0458701568759365 0.0296333545855371 0.0218343120467944 0.0629981648360678 0.0398065695582945 0.0669229452321292 0.0293418620345647 0.0563221627710504 0.0237375917134225 0.0947698868684475 0.0218674830527006 0.0131039220435765 0.0127338300896297 0.0246379295569458
"estos" 0.0475981950764427 0.0390794965593928 0.0577560697351064 0.0697688795471205 0.048264173391849 0.00781860828772478 0.020165355918532 0.0108873162765378 0.032249742002064 0.0721332836932241 0.0341250341250341 0.0605674211029646 0.0448306779777916 0.0297172172172172 0.0133725595078898 0.0580396008661294 0.0838345943453566 0.0772047906562407 0.0298309579052038 0.0537400516928116 0.0264634275431354 0.0464732910104872 0.0569811392429106 0.0396084422565495 0.00954107432496899 0.0756682818934532 0.0060689431946917 0.0419134149968903 0.0165809981760902 0.0880965953256983 0.0556000565424304 0.0228540956443903 0.0308962727860012 0.0520020800832033 0.0462804595850856 0.0860012656790043 0.0953011678431246 0.0700668554579161 0.0890657007986224 0.0580615729156587 0.020809616491009 0.0366961255007492 0.0520828656351865 0.0930831197784392 0.0698457914486839 0.0648699652061096 0.056028512287364 0.0528153516622165 0.246409462123346 0.00863185153215365 0.0734466623230468 0.0218674830527006 0.0190602502452022 0.0201276669158664 0.0707001456851487
"hecho" 0.0418864116672696 0.0382737337437352 0.0655994866127135 0.052989022440851 0.0314278338365528 0.0234558248631744 0.010082677959266 0.00136091453456723 0.0370872033023736 0.0488644825018615 0.055965055965056 0.0398469875677399 0.068970273811987 0.0203328328328328 0.0267451190157796 0.0513427238431145 0.0377255674554105 0.0494902504206671 0.0430891614186278 0.0818896025795225 0.0476341695776437 0.0534881273894286 0.0569811392429106 0.0452667911503423 0.034983939191553 0.0509305743513628 0.0404596212979446 0.060842054027744 0.0248714972641353 0.0259107633310877 0.0612542995806436 0.039994667377683 0.064601297643457 0.031201248049922 0.065396301587621 0.0486799617050968 0.0678415093120548 0.0423320585058243 0.0460172787459549 0.0428549704853671 0.0342746624557796 0.0315994414034229 0.0520828656351865 0.0609062388673738 0.0164343038702786 0.0398065695582945 0.0466904269061367 0.0850913999002377 0.070402703463813 0.0539490720759603 0.0592311792927797 0.0218674830527006 0.0504302454404308 0.052167626496225 0.0492758591138915
"mañana" 0.0380785560611542 0.0624466182134627 0.0563299939391779 0.062703676555007 0.0606108223990661 0.0469116497263487 0.0705787457148619 0.0340228633641807 0.0419246646026832 0.0628257632166791 0.0409500409500409 0.0414408670704495 0.0172425684529968 0.0344094094094094 0.0334313987697245 0.0379489697970846 0.0188627837277052 0.0336533702860536 0.0348027842227378 0.099802953143793 0.0396951413147031 0.0587492546736347 0.0265911983133583 0.00565834889379279 0.044525013516522 0.0363789816795448 0.052597507687328 0.0676022822530489 0.0303984966561654 0.00518215266621755 0.0263864675116619 0.0476126992591464 0.0758363059292756 0.031201248049922 0.0392377809525726 0.0584159540461162 0.0452276728747032 0.0569293200595568 0.0846124157586913 0.0580615729156587 0.0489638035082565 0.0315994414034229 0.0287353741435512 0.0620554131856261 0.0506724369333589 0.0560240608598219 0.0342396463978336 0.0645520964760424 0.0633624331174317 0.0776866637893828 0.0533080613635017 0 0.0472535370662304 0.0394337964065953 0.0289227868711972
"medio" 0.0361746282580965 0.0503601759785989 0.0270954401226425 0.0406249172046524 0.0404072149327108 0.0312744331508991 0.010082677959266 0.0285792052259118 0.0773993808049536 0.0511913626209978 0.0614250614250614 0.0621613006056742 0.0172425684529968 0.0750750750750751 0.0401176785236694 0.0491104315021095 0.0377255674554105 0.0593883005048006 0.0646337421279417 0.0307086009673209 0.0555731978405843 0.0771632001683561 0.0645786244752987 0.0660140704275826 0.041344655408199 0.0363789816795448 0.0465285644926363 0.0851788756388416 0.0138174984800752 0.0466393739959579 0.0490034396645149 0.0342811434665854 0.0280875207145465 0.0520020800832033 0.0643902046401191 0.060038619436286 0.0549193170621396 0.0510904154380638 0.0341418519728053 0.049767062499136 0.0269300919295411 0.0417928095980755 0.0287353741435512 0.0425194497753364 0.0356076583856035 0.0383322521672466 0.0373523415249093 0.0293418620345647 0.0211208110391439 0.107898144151921 0.0509388141917906 0.0437349661054013 0.0401059432242796 0.0394337964065953 0.0546319307567058
"pobre" 0.0742531843192506 0.0640581438447779 0.0734429034903205 0.0715351802951489 0.0224484527403949 0.0625488663017983 0.0403307118370639 0.0326619488296135 0.016124871001032 0.0349032017870439 0.0505050505050505 0.0637551801083838 0.203462307745362 0.0516141141141141 0.0267451190157796 0.0379489697970846 0.0230545134449731 0.0217757101850935 0.0331455087835598 0.033267651047931 0.0264634275431354 0.0455964364631195 0.0246918270052613 0.0169750466813784 0.0699678783831059 0.0552960521529081 0.0242757727787668 0.0959952407993294 0.0303984966561654 0.0310929159973053 0.0527729350233238 0.0323766354962196 0.0702188017863663 0.0208008320332813 0.0452743626375838 0.0194719846820387 0.0064610961249576 0.0189764400198523 0.0222664251996556 0.024883531249568 0.0820143708763297 0.0897016401129425 0.06914449403292 0.0310277065928131 0.045194335643266 0.0324349826030548 0.056028512287364 0.0264076758311082 0.0352013517319065 0.0345274061286146 0.0201386009595451 0 0.0254136669936029 0.0628476130230113 0.0310652155283229
"momento" 0.0285589170458656 0.0294103427715018 0.0413561980819281 0.0538721728148652 0.0471417507548292 0.00781860828772478 0.020165355918532 0.0163309744148067 0.0580495356037152 0.0581720029784066 0.0614250614250614 0.0382531080650303 0.0379336505965929 0.0140765765765766 0.0468039582776143 0.0424135544790946 0.0628759457590175 0.100960110858161 0.0546900894928737 0.0767715024183023 0.0635122261035249 0.0324436182526043 0.0493836540105225 0.0150889303834474 0.041344655408199 0.0625718484888171 0.0546204887522253 0.0446175062870122 0.0165809981760902 0.0259107633310877 0.0376949535880884 0.0418991753480488 0.0252787686430919 0 0.0442682656900819 0.0567932886559463 0.0468429469059426 0.0919627477885149 0.0564082771724609 0.0345604600688444 0.0501878985959629 0.0326187782228882 0.0440010416573127 0.0792930279594112 0.0301295570955107 0.0353836173851507 0.0451340793425988 0.0352102344414777 0.0774429738101943 0.0690548122572292 0.0580465557069241 0.0437349661054013 0.0468564485194554 0.0476491706579693 0.0664152883708972
"madrid" 0.0285589170458656 0.0370650895202488 0.0584691076330707 0.0353260149605673 0.083059275139461 0 0.020165355918532 0.0258573761567774 0.0741744066047472 0.00232688011913626 0.0327600327600328 0.0621613006056742 0 0.0172047047047047 0 0.0357166774560796 0.050300756607214 0.0217757101850935 0.0662910175671197 0.0281495508867109 0.0476341695776437 0.00175370909473537 0.176641531653023 0.00565834889379279 0.111312533791305 0.116412741374543 0.0060689431946917 0.00946431951542684 0.0359254960481954 0.00518215266621755 0.0735051594967724 0 0.064601297643457 0 0.0533231382175986 0 0.0129221922499152 0.0598487723703033 0.0237508535462993 0.0207362760413067 0.0501878985959629 0.0407734727786102 0.0556747874031304 0 0.0944972472541017 0.0825617738986849 0.104275286757039 0.0674862826794988 0.0633624331174317 0.0237375917134225 0.00473849434342238 0 0.0444739172388051 0.087904504489702 0.02249550089982
"palabras" 0.032366772651981 0.0330362754419609 0.0491996149595351 0.052989022440851 0.0460193281178095 0.0469116497263487 0.0554547287759629 0.035383777898748 0.0128998968008256 0.0232688011913626 0.0218400218400218 0.0270959515460631 0.0379336505965929 0.0406656656656657 0.0267451190157796 0.0223229234100498 0.0272462431622409 0.0811640106898941 0.0281736824660259 0.0102362003224403 0.0396951413147031 0.0578724001262671 0.0379874261619404 0.0150889303834474 0.025442864866584 0.0727579633590897 0.0161838485191779 0.0392093237067683 0.0359254960481954 0.0310929159973053 0.0442915704660039 0.0457081912887805 0.0196612645001826 0.031201248049922 0.0462804595850856 0.0194719846820387 0.0129221922499152 0.011677809242986 0.0118754267731497 0.0207362760413067 0.0661011347361463 0.047908830514867 0.0431030612153267 0.0758455050046542 0.0410857596756964 0.0589726956419178 0.0389086890884472 0.00293418620345647 0.0211208110391439 0.0237375917134225 0.0130308594444115 0 0.111978970190563 0.0932444977530951 0.0267803582140715
"nadie" 0.0571178340917312 0.0471371247159686 0.0356518948982138 0.0220787593503546 0.078569584591382 0.0156372165754496 0.020165355918532 0.0449101796407186 0.0274122807017544 0.0791139240506329 0.0505050505050505 0.0541919030921262 0.0517277053589903 0.0656906906906907 0.0802353570473389 0.0446458468200996 0.0461090268899461 0.0712659606057607 0.0281736824660259 0.0460629014509814 0.0820366253837197 0.0377047455368104 0.0588805105510076 0.08110300081103 0.044525013516522 0.034923822412363 0.0687813562065059 0.0878829669289635 0.0497429945282706 0.0103643053324351 0.0320407105498751 0.0342811434665854 0.0898800662865489 0.062402496099844 0.0442682656900819 0.0503026270952667 0.0533040430309002 0.0423320585058243 0.0415639937060238 0.0580615729156587 0.0293782821049539 0.0509668409732628 0.0377151785634109 0.0356244038658224 0.0246514558054178 0.0294863478209589 0.0171198231989168 0.0440127930518471 0.0281610813855252 0.0453172205438066 0.0580465557069241 0.0656024491581019 0.034943792116204 0.0336830344306335 0.0674865026994601
"amor" 0.106619956971232 0.0326333940341321 0.0313736675104282 0.0158967067322553 0.0763247393173426 0.0156372165754496 0.020165355918532 0.0340228633641807 0.0048374613003096 0.0139612807148176 0.00682500682500682 0.0398469875677399 0.127595006552176 0.0140765765765766 0.0869216368012838 0.0334843851150747 0.0125751891518035 0.0296941502524003 0.0165727543917799 0.0179133505642705 0.0185243992801948 0.0149065273052506 0.10826416456153 0.158433769026198 0.143116114874535 0.107681785771453 0.0404596212979446 0.0648981909629269 0.0663239927043608 0 0.0508881873439193 0.0323766354962196 0.0702188017863663 0.0728029121164847 0.0694206893776284 0.00162266539016989 0 0.0145972615537325 0.0207819968530119 0.012441765624784 0.164028741752659 0.0315994414034229 0.0170616283977335 0.0425194497753364 0.057520063545975 0.0250633956478151 0.0171198231989168 0.0293418620345647 0.0140805406927626 0.0151057401812689 0.00592311792927797 0.0218674830527006 0.0782264437146839 0.071473755986954 0.0353500728425743
"mayor" 0.0190392780305771 0.0539861086490581 0.0427822738778566 0.0415080675786666 0.039284792295691 0 0.020165355918532 0.0108873162765378 0.0467621259029928 0.0349032017870439 0.0218400218400218 0.0318775900541919 0.0413821642871922 0.048485985985986 0.0401176785236694 0.0312520927740697 0.0482048917485801 0.0217757101850935 0.0397746105402718 0.0307086009673209 0.0238170847888218 0.052611272842061 0.0474842827024255 0.0697863030234444 0.022262506758261 0.0582063706872717 0.0384366402330474 0.062194099672805 0.0414524954402255 0.0207286106648702 0.0659661687791547 0.0228540956443903 0.0589837935005477 0 0.0553353321126024 0.060038619436286 0.0387665767497456 0.0321139754182115 0.0489861354392424 0.037325296874352 0.020809616491009 0.0723729141820332 0.0305313350275231 0.0344752295475701 0.0602591141910214 0.0589726956419178 0.0435777317790609 0.0733546550864118 0.0281610813855252 0.0474751834268451 0.0402772019190902 0.0437349661054013 0.0480477141597805 0.0603830007475991 0.0589167880709572
"luz" 0.032366772651981 0.0257844101010427 0.0320867054083925 0.0388586164566241 0.0662229355841649 0.0625488663017983 0.0504133897963299 0.0367446924333152 0.0499871001031992 0.0255956813104989 0.0505050505050505 0.0382531080650303 0.0862128422649838 0.0531781781781782 0.0534902380315592 0.0468781391611045 0.0419172971726783 0.106898940908641 0.122638382499171 0.0255905008061008 0.0423414840690166 0.038581600084178 0.0474842827024255 0.0226333955751712 0.028623222974907 0.0305583446108177 0.0890111668554782 0.0270409129012195 0.0607969933123307 0.139918121987874 0.25161381520049 0.0476126992591464 0.0168525124287279 0.187207488299532 0.0181097450550335 0.00973599234101936 0.0274596585310698 0.0262750707967185 0.0475017070925986 0.0304132048605831 0.0746698003500912 0.047908830514867 0.0314293154695091 0.0275801836380561 0.0205428798378482 0.0309606652120068 0.0249015610166062 0.0205393034241953 0.0492818924246691 0.036685369011653 0.037907954747379 0.0218674830527006 0.0273991097274781 0.0283430411672404 0.0289227868711972
"gente" 0.00951963901528854 0.0221584774305835 0.0534778423473208 0.0256113608464113 0.0157139169182764 0.0390930414386239 0.010082677959266 0.00952640174197061 0.0693369453044376 0.0930752047654505 0.0464100464100464 0.109977685686962 0 0.0594344344344344 0.0267451190157796 0.122776078755274 0.115272567224865 0.0158368801346135 0.0613191912495857 0.122834403869284 0.0476341695776437 0.0394584546315457 0.0189937130809702 0.0358362096606877 0.054066087841491 0.0378341409467266 0.0161838485191779 0.0392093237067683 0.0221079975681203 0.0155464579986526 0.022616972152853 0.00571352391109757 0.0196612645001826 0.0208008320332813 0.0221341328450409 0.0989825888003635 0.0985317159056034 0.0744460339240359 0.0890657007986224 0.105063798609287 0.0991517021042195 0.0652375564457764 0.0817162202207236 0.024132660683299 0.0287600317729875 0.0368579347761986 0.028014256143682 0.0293418620345647 0.0070402703463813 0.0215796288303841 0.0651542972220577 0 0.0234282242597277 0.0349153405683396 0.0257091438855086
"sido" 0.032366772651981 0.0406910221907079 0.0620342971228921 0.0220787593503546 0.0325502564735726 0.00781860828772478 0.0604960677555959 0.0313010342950463 0.0209623323013416 0.0279225614296351 0.0245700245700246 0.0255020720433535 0.0551762190495896 0.0156406406406406 0.0267451190157796 0.0491104315021095 0.0586842160417496 0.069286350588934 0.0281736824660259 0.0767715024183023 0.0476341695776437 0.0280593455157658 0.0455849113943285 0.109394745279994 0.028623222974907 0.0683924855575443 0.086988185790581 0.0676022822530489 0.0193444978721052 0.0310929159973053 0.0386373274277906 0.0495172072295123 0.0252787686430919 0.0104004160166407 0.0352133931625651 0.0259626462427183 0.0339207546560274 0.0510904154380638 0.0445328503993112 0.0483846440963822 0.0477397084205501 0.0448508200564713 0.0278373937015652 0.0586078902308691 0.0314990824180339 0.0309606652120068 0.0202325183259926 0.0616179102725859 0.0352013517319065 0.101424255502805 0.0402772019190902 0 0.0575778392823816 0.0665445314361296 0.0449910017996401
"hijo" 0.0361746282580965 0.0523745830177429 0.046347463367678 0.0494564209447943 0.0123466490072172 0.0312744331508991 0.020165355918532 0.144256940664126 0.0580495356037152 0.0651526433358153 0.0286650286650287 0.0462225055785783 0.175874198220567 0.023460960960961 0.073549077293394 0.0357166774560796 0.0377255674554105 0 0.0232018561484919 0.0307086009673209 0.0132317137715677 0.102591982042019 0.0151949704647762 0.0339500933627567 0.034983939191553 0.0378341409467266 0.0283217349085613 0.123036153700549 0.0165809981760902 0.00518215266621755 0.0527729350233238 0.0304721275258537 0.0674100497149117 0 0.0623780107451154 0.030830642413228 0.0339207546560274 0.0262750707967185 0.035626280319449 0.0304132048605831 0.0758938954377976 0.039754135959145 0.0377151785634109 0.010342568864271 0.0301295570955107 0.0147431739104794 0.0389086890884472 0.0674862826794988 0.0070402703463813 0.0323694432455762 0.0367233311615234 0.32801224579051 0.0281932868210282 0.0509353203585189 0.0439197874710772
"hija" 0.0571178340917312 0.046331361900311 0.0634603729188206 0.00971465411415602 0.00112242263701974 0.156372165754496 0.282314982859447 0.0285792052259118 0.048374613003096 0.0372300819061802 0.0204750204750205 0.0270959515460631 0.0827643285743844 0.0563063063063063 0 0.0424135544790946 0.0188627837277052 0.0178164901514402 0.0348027842227378 0.0204724006448806 0.0370487985603895 0.0289362000631335 0.0208930843890672 0.0773307682151681 0.0699678783831059 0.0713028040919079 0.0384366402330474 0.0959952407993294 0.00276349969601503 0 0.129105216039203 0.0190450797036586 0.0393225290003651 0 0.0251524236875465 0.0292079770230581 0.0177680143436334 0.017516713864479 0.0133598551197934 0.0276483680550755 0.0403951378943116 0.0387347991396797 0.00269394132595792 0.0195359634102897 0.0123257279027089 0.0132688565194315 0.0357959939613715 0.0293418620345647 0.0070402703463813 0.0129477772982305 0.0568619321210685 0.0437349661054013 0.119126564032514 0.0583291571847556 0.0160682149284429
"verdad" 0.0685414009100775 0.0507630573864277 0.0420692359798923 0.0565216239369077 0.0269381432884738 0.0156372165754496 0.131074813470458 0.0639629831246598 0.0338622291021672 0.053518242740134 0.0546000546000546 0.11794708320051 0.0827643285743844 0.0265890890890891 0.0200588392618347 0.0870594012991941 0.0544924863244818 0.031673760269227 0.0447464368578058 0.0690943521764721 0.0555731978405843 0.0412121637262811 0.0322893122376493 0.0377223259586186 0.034983939191553 0.0261928668092723 0.0323676970383557 0.0419134149968903 0.0469794948322556 0.0207286106648702 0.053715308863026 0.026663111585122 0.064601297643457 0.031201248049922 0.0643902046401191 0.0356986385837376 0.0339207546560274 0.0248153446413453 0.0489861354392424 0.0345604600688444 0.0440674231574309 0.0468894936954018 0.0224495110496493 0.0149392661372804 0.0424552849982196 0.0398065695582945 0.0482467744696746 0.0528153516622165 0.0070402703463813 0.0517911091929219 0.0414618255049458 0 0.0468564485194554 0.0328614970054961 0.0321364298568858
"e" 0.0171353502275194 0.00846050956440462 0.0163998716531784 0.00794835336612765 0.0134690716442369 0 0.010082677959266 0.00136091453456723 0.0757868937048504 0.116344005956813 0.0573300573300573 0.0685368186165126 0.0206910821435961 0.0218968968968969 0.0534902380315592 0.0625041855481394 0.0628759457590175 0.0534494704543205 0.0530328140536957 0.0486219515315915 0.0317561130517625 0.0210445091368244 0.0322893122376493 0.107508628982063 0.047705371624845 0.0582063706872717 0.0283217349085613 0.0202806846759147 0.0414524954402255 0.0310929159973053 0.0329830843895773 0.00190450797036586 0.0449400331432744 0.062402496099844 0.0452743626375838 0.0697746117773054 0.0743026054370124 0.0642279508364231 0.0831279874120476 0.0774154305542115 0.0612047543853207 0.0489281673343323 0.0556747874031304 0 0.00273905064504643 0.00737158695523972 0.0171198231989168 0.04988116545876 0.0563221627710504 0.0172637030643073 0.0485695670200794 0.0218674830527006 0.0857711261034098 0.0944768038908013 0.0214242865712572
"aún" 0.0342707004550387 0.03666220811242 0.0327997433063567 0.0388586164566241 0.0527538639399279 0.0156372165754496 0.0504133897963299 0.00816548720740337 0.032249742002064 0.00930752047654505 0.015015015015015 0.015938795027096 0.0931098696461825 0.0641266266266266 0.0936079165552287 0.0178583387280398 0.0146710540104374 0.037612590319707 0.0116009280742459 0.00255905008061008 0.103207367418228 0.0157833818526183 0.0113962278485821 0.0848752334068919 0.025442864866584 0.0669373262903625 0.026298753843664 0.0175765933857927 0.0469794948322556 0.00518215266621755 0.0348678320689818 0.0361856514369513 0.0224700165716372 0.0208008320332813 0.0704267863251303 0.0113586577311893 0.0113069182186758 0.0189764400198523 0.00742214173321854 0.0179714392357991 0.0869107512271553 0.0947983242102688 0.0655525722649761 0.0551603672761121 0.0273905064504643 0.0294863478209589 0.0311269512707578 0.0616179102725859 0.0070402703463813 0.0539490720759603 0.0236924717171119 0.0874699322108025 0.0603574591098069 0.0924229603279577 0.0867683606135916
