0	0.0358	habit cheval épée chercher corps bois page prison peur visage arme coup gens tirer cacher équipage cavalier voleur chemin déguisement vêtir jeter village pied reconnaître couvrir proche pays récit habiller déguiser masque marcher archer accident choisir campagne argent blesser brave voler aventure chapeau travail monter assassin charger façon commencer regarder compagnon taille aile seoir besoin large pendre ranger armer saut chasse inconnu château ressembler troupe souvenir cul selle grotte bourg pointe battre ragotin camarade masquer prévôt poursuivre tuer écuyer doubler passant prisonnier court torture hallebarde rond poing choquer fer écart disparaître ajuster habillement mouchoir plume métier blanc hardi apercevoir 
1	0.03317	arbre beau air bois dieu eau grand nature milieu rocher lieu fleur forêt art changer terre fruit former différent fuir nymphe oiseau palais côté figure composer nue route toison jardin champ forme fontaine dragon taureau superbe plaine animer marbre magnifique riche élever fond ornement descendre branche animal étendre divin haleine torrent nuage soleil ruisseau alentour suivant enrichir aile aigle au-dessus petit berceau bord prêt azur épais gazon écho arc gros disparaître occuper amas pré déesse couleur rencontrer saison rose pompeux graver siller sauvage champêtre représenter autour dent soutenir colonne verdure espace coteau travail onde merveilleux accompagner gauche posture orner 
2	0.16681	jour soin temps lieu vivre an secret chercher croire œil retour attendre fortune heureux jeune passer peine nouveau importun ignorer souvenir âge étranger apprendre éclat instruire chagrin connaître désir plaire plaisir entretien tour espérance cacher mémoire quitter occuper revenir cour présent emploi inutile mois jouir amitié reprendre repos flatteur séjour jeunesse compter conduire cours flatter retraite attacher absence abandonner entrer concevoir attirer arriver charger cesse silence charme nourrir inconnu permettre élever bruit respirer récit négliger indiscret recevoir longue nécessaire naître étonner rappeler raison fond discours moment surtout voyage accueil honorer bannir pensée avouer écarter foule travail amener conduite échapper 
3	0.02315	boire manger vin table servir dîner repas faim cuisine bouteille présent appétit pot verre plat eau garder maison mets santé travailler dent ragoût meilleur pain morceau chère sentir animal voisin hôtellerie compagnie cabaret viande cave estomac salle bouche friand racheter chapon cuisinier bœuf place casser creux crever grenier parasite chanson pasquin habit habile souvenir buveur gros contredire avaler chanter perdrix rubis mordre audience apprêter jambe quartaut potage veau gras souper régaler odeur amour tonneau manille broche nettoyer poulet grison joyeux cérémonie verser charge garnir paresseux engraisser nette fromage horloge oiseau fréquent festin éloquence hôte enivrer ventre nourrir dégoûter poularde 
4	0.01596	comte madame inconnu marquis président monseigneur cher fier épouser naître dédit personne diamant jeunesse écrin bague pêcheur noce chevalier fat user té anneau baronne mons page étrier congé dame journal germon loup enfant absolument petit vilain fond campagnard toilette libéralité billet singulier lire théâtre accepter lise mouchoir petit-maître bouquet jurer humilier digne éventail intrigant bégueule freluquet demoiselle passe oreille embrasse monstre mépriser journaux lieue anglais accort couplet recette achevé malhonnête banc arrêté dignement œuvre date entreprendre opposition quinzaine corsaire manceau lisons jardinier modestement renouer veuvage sérieux traire santé débarrasser observer cour court mascarade panier inexpérience trio ad débrouiller boulet 
5	0.01063	grand île enchanteur écuyer gouverneur fin infant fou chevalier maître histoire cheval gouvernement bois village jour gouverner sanglier partir suffire errant armet enchantement discours aventure valoir terre vaillant cerf monseigneur chien bassin lance mentir jurer pauvre vivre peur événement bête géant prévoir chasse château délivrer manger chasseur paysan enchanter seigneur excellence coq forêt sage errer royaume conte âne race désirer croire berner sonner barbe fameux roman conter vif princesse dormir certainement maîtresse fendre loi veau valeureux hôte lièvre rétablir charge traiter brûler meute coutelas grison démon emmener deuil toit campagne donques chaume taverne exercice abréger insigne nenni malheureux an 
6	0.07218	amour rival amant aimer dieu princesse cœur jaloux craindre fatal jour œil tendresse soupir flamme haïr trembler feu père trahir fidèle ordre gloire ingrat soupirer faiblesse moment hymen périr tomber courroux unir ardeur mortel haine soin tendre menacer péril contraindre maîtresse différer songer couronner coûter fier oracle jalousie voler percer punir tourner arracher adorer madame feindre coup balancer trône obéir étonner immortel sauver extrême connaître ordonner enlever désespoir pied victoire illustre frémir bras descendre poindre désir épouser hâter désordre infidèle charme attacher temps irriter tâcher crainte appareil apprendre rougir intéresser envier court doute pitoyable sacrifier mystère perfide pré appas 
7	0.16277	parler œil entendre madame bouche cœur écouter taire répondre discours âme apprendre expliquer voix sortir bonté oser souffrir grâce respect nom regard ciel main demander avouer doute retenir prêt regarder obéir jeter surprendre oublier fermer prononcer silence offenser toucher pensée demeurer front confondre rougir plaindre vérité langage muet presser moment suffire douter déclarer approcher juger condamner témoin troubler aveu plaire défendre présence tromper daigner jurer propre comprendre souhaiter trembler réponse lire colère honte excuser éclaircir interdire vue arrêt entretenir interrompre retirer ignorer examiner adresser oreille injure ouvrir pudeur ouïr visage justifier disputer luire conter approche descendre reprendre repentir esprit 
8	0.03348	nuit dormir jour matin coucher éveiller lit chambre sommeil soir repos heure songe reposer lever souper rêver donner veiller réveiller ordinaire sentir endormir sonner malade tard sommeiller durer pied présent musique comprendre frais accompagner doigt étoile manger saisir porte journée loger rideau réveil vapeur lune retenir aurore habiller eau diligence ordonner toilette robe bal propos oiseau midi assoupir ronfler chasse cause pudeur bruir somme crier sérénade meuble flambeau fenêtre fatigue arrivée teint clore pauvre interrompre occuper sursaut hiver rancune manteau paupière étroit affecter page campagne gronder fade adoucir plaindre bonsoir poulet fatiguer évanouir diligent prétention désordre pavot collation montre 
9	0.08382	crime coupable traître innocence accuser soupçon criminel innocent noir attentat perfide forfait justifier trahison main lâche témoin complice ingrat seigneur trahir dessein paraître horreur zèle répondre supplice justice fureur défendre vérité imposture foi conspirer convaincre soupçonner rage apprendre complot artifice noircir confondre imputer défense assurer nommer vie perfidie faible oser punir rapport juge découvrir cacher attenter action commettre amener parricide suspect méchant infidèle attaquer apparence injure séduire charger éclaircir faux jeter assassiner menacer calomnie indice audace souiller envie nier infâme abuser odieux démentir preuve reprocher fidèle contrer imposteur détruire détestable prouver inventer trame garde tirer concevoir prêter auteur secret 
