	docpropone	docproptwo	zetascores
ciel	0.050505050505050504	0.04076433121019108	0.009740719294859423
reine	0.013468013468013467	0.003821656050955414	0.009646357417058053
tien	0.013468013468013467	0.003821656050955414	0.009646357417058053
sain|saint	0.013468013468013467	0.003821656050955414	0.009646357417058053
inflexible	0.02356902356902357	0.014012738853503185	0.009556284715520384
profitable	0.016835016835016835	0.007643312101910828	0.009191704733106007
est-ceci	0.016835016835016835	0.007643312101910828	0.009191704733106007
arrière	0.016835016835016835	0.007643312101910828	0.009191704733106007
immobile	0.026936026936026935	0.017834394904458598	0.009101632031568337
chétif	0.026936026936026935	0.017834394904458598	0.009101632031568337
seigneur	0.04713804713804714	0.03821656050955414	0.008921486628493
africain	0.010101010101010102	0.0012738853503184713	0.00882712475069163
dispensateur	0.010101010101010102	0.0012738853503184713	0.00882712475069163
appelant	0.010101010101010102	0.0012738853503184713	0.00882712475069163
florissant	0.010101010101010102	0.0012738853503184713	0.00882712475069163
dépendant	0.010101010101010102	0.0012738853503184713	0.00882712475069163
fait	0.010101010101010102	0.0012738853503184713	0.00882712475069163
pensif	0.020202020202020204	0.011464968152866241	0.008737052049153963
altier	0.020202020202020204	0.011464968152866241	0.008737052049153963
impossible	0.09764309764309764	0.08917197452229299	0.008471123120804655
avare	0.06060606060606061	0.05222929936305733	0.00837676124300328
éminent	0.013468013468013467	0.005095541401273885	0.008372472066739581
mars	0.013468013468013467	0.005095541401273885	0.008372472066739581
protecteur	0.013468013468013467	0.005095541401273885	0.008372472066739581
délectable	0.013468013468013467	0.005095541401273885	0.008372472066739581
trompeuse	0.02356902356902357	0.015286624203821656	0.008282399365201913
mâle	0.02356902356902357	0.015286624203821656	0.008282399365201913
préférable	0.02356902356902357	0.015286624203821656	0.008282399365201913
fertile	0.03367003367003367	0.025477707006369428	0.008192326663664241
imaginaire	0.04377104377104377	0.035668789808917196	0.008102253962126577
riant	0.016835016835016835	0.008917197452229299	0.007917819382787536
triple	0.016835016835016835	0.008917197452229299	0.007917819382787536
impuni	0.016835016835016835	0.008917197452229299	0.007917819382787536
infertile	0.010101010101010102	0.0025477707006369425	0.00755323940037316
dément	0.010101010101010102	0.0025477707006369425	0.00755323940037316
phalante	0.010101010101010102	0.0025477707006369425	0.00755323940037316
aigu	0.010101010101010102	0.0025477707006369425	0.00755323940037316
corporel	0.010101010101010102	0.0025477707006369425	0.00755323940037316
menaçant	0.010101010101010102	0.0025477707006369425	0.00755323940037316
sour	0.010101010101010102	0.0025477707006369425	0.00755323940037316
martial	0.010101010101010102	0.0025477707006369425	0.00755323940037316
avecques	0.010101010101010102	0.0025477707006369425	0.00755323940037316
malicieux	0.020202020202020204	0.012738853503184714	0.00746316669883549
subtil	0.07744107744107744	0.07006369426751592	0.007377383173561514
conforme	0.030303030303030304	0.022929936305732482	0.007373093997297821
récent	0.013468013468013467	0.006369426751592357	0.00709858671642111
forcené	0.013468013468013467	0.006369426751592357	0.00709858671642111
délicieux	0.03367003367003367	0.0267515923566879	0.00691844131334577
lheureux	0.006734006734006734	0.0	0.006734006734006734
dulcinée	0.006734006734006734	0.0	0.006734006734006734
arache	0.006734006734006734	0.0	0.006734006734006734
phyloclée	0.006734006734006734	0.0	0.006734006734006734
linnocente	0.006734006734006734	0.0	0.006734006734006734
télariste	0.006734006734006734	0.0	0.006734006734006734
darie	0.006734006734006734	0.0	0.006734006734006734
céliane	0.006734006734006734	0.0	0.006734006734006734
trône	0.006734006734006734	0.0	0.006734006734006734
florisel	0.006734006734006734	0.0	0.006734006734006734
trouve-t	0.006734006734006734	0.0	0.006734006734006734
flore	0.006734006734006734	0.0	0.006734006734006734
lhorrible	0.006734006734006734	0.0	0.006734006734006734
pasithée	0.006734006734006734	0.0	0.006734006734006734
dautres	0.006734006734006734	0.0	0.006734006734006734
carlos	0.006734006734006734	0.0	0.006734006734006734
dappas	0.006734006734006734	0.0	0.006734006734006734
résistant	0.006734006734006734	0.0	0.006734006734006734
lâme	0.006734006734006734	0.0	0.006734006734006734
régnant	0.006734006734006734	0.0	0.006734006734006734
tyrans	0.006734006734006734	0.0	0.006734006734006734
mal-heureux	0.006734006734006734	0.0	0.006734006734006734
incestueux	0.006734006734006734	0.0	0.006734006734006734
cresphonte	0.006734006734006734	0.0	0.006734006734006734
honte	0.006734006734006734	0.0	0.006734006734006734
grêle	0.006734006734006734	0.0	0.006734006734006734
infracteurs	0.006734006734006734	0.0	0.006734006734006734
maxime	0.006734006734006734	0.0	0.006734006734006734
véritables	0.006734006734006734	0.0	0.006734006734006734
argenis	0.006734006734006734	0.0	0.006734006734006734
cloridan	0.006734006734006734	0.0	0.006734006734006734
