	docpropone	docproptwo	zetascores
merveilleux	0.09936305732484077	0.03731343283582089	0.06204962448901988
fripon	0.061146496815286625	0.0	0.061146496815286625
commode	0.06496815286624204	0.0042643923240938165	0.060703760542148225
extravagant	0.061146496815286625	0.0010660980810234541	0.06008039873426317
fourbe	0.07388535031847134	0.013859275053304905	0.06002607526516643
adroit	0.13248407643312102	0.07249466950959488	0.05998940692352614
humble	0.09936305732484077	0.039445628997867806	0.059917428326972964
d’un	0.06624203821656051	0.007462686567164179	0.05877935164939633
vif	0.30318471337579617	0.24520255863539445	0.05798215474040172
juan	0.05732484076433121	0.0	0.05732484076433121
frais	0.06369426751592357	0.006396588486140725	0.05729767902978284
bas	0.2522292993630573	0.19616204690831557	0.056067252454741756
plat	0.05605095541401274	0.0	0.05605095541401274
gentil	0.05605095541401274	0.0	0.05605095541401274
rêveur	0.06496815286624204	0.009594882729211088	0.05537327013703095
pareil	0.2522292993630573	0.19722814498933902	0.0550011543737183
gaillard	0.05605095541401274	0.0010660980810234541	0.05498485733298929
coquet	0.05477707006369427	0.0	0.05477707006369427
malin	0.06751592356687898	0.01279317697228145	0.05472274659459753
c’est	0.05732484076433121	0.0031982942430703624	0.05412654652126085
court	0.1159235668789809	0.06183368869936034	0.054089878179620555
ennuyeux	0.06624203821656051	0.01279317697228145	0.053448861244279056
brusque	0.05222929936305733	0.0	0.05222929936305733
sensé	0.05732484076433121	0.006396588486140725	0.050928252278190485
moindre	0.3503184713375796	0.2995735607675906	0.05074491056998898
particulier	0.061146496815286625	0.010660980810234541	0.050485516005052085
las	0.1859872611464968	0.13752665245202558	0.04846060869447122
incommode	0.049681528662420385	0.0031982942430703624	0.046483234419350025
n’est	0.049681528662420385	0.0031982942430703624	0.046483234419350025
exact	0.06878980891719745	0.022388059701492536	0.04640174921570492
chaud	0.0535031847133758	0.007462686567164179	0.04604049814621162
semblable	0.1643312101910828	0.11833688699360341	0.045994323197479384
impossible	0.08917197452229299	0.04371002132196162	0.04546195320033137
ancien	0.07261146496815286	0.02771855010660981	0.04489291486154305
fade	0.045859872611464965	0.0010660980810234541	0.04479377453044151
vert	0.04713375796178344	0.0042643923240938165	0.04286936563768963
gracieux	0.0535031847133758	0.010660980810234541	0.04284220390314126
complet	0.04331210191082802	0.0010660980810234541	0.04224600382980457
badin	0.04203821656050955	0.0	0.04203821656050955
naïf	0.048407643312101914	0.006396588486140725	0.04201105482596119
défunt	0.04331210191082802	0.0021321961620469083	0.041179905748781116
comique	0.04203821656050955	0.0010660980810234541	0.0409721184794861
friand	0.04076433121019108	0.0	0.04076433121019108
présent	0.21528662420382166	0.17484008528784648	0.04044653891597519
brutal	0.07006369426751592	0.029850746268656716	0.0402129479988592
fantasque	0.04076433121019108	0.0010660980810234541	0.03969823312916763
fat	0.03949044585987261	0.0	0.03949044585987261
véritable	0.20764331210191084	0.16844349680170576	0.03919981530020508
adorable	0.14522292993630573	0.10660980810234541	0.03861312183396032
lourd	0.04713375796178344	0.008528784648187633	0.03860497331359581
jacinte	0.03821656050955414	0.0	0.03821656050955414
futur	0.06878980891719745	0.03091684434968017	0.03787296456751728
considérable	0.06496815286624204	0.02771855010660981	0.037249602759632225
malhonnête	0.03821656050955414	0.0010660980810234541	0.037150462428530685
subtil	0.07006369426751592	0.03411513859275053	0.03594855567476539
prudent	0.08280254777070063	0.046908315565031986	0.03589423220566865
louable	0.049681528662420385	0.013859275053304905	0.03582225360911548
dupe	0.035668789808917196	0.0	0.035668789808917196
gras	0.035668789808917196	0.0	0.035668789808917196
dorante	0.035668789808917196	0.0	0.035668789808917196
familier	0.03949044585987261	0.0042643923240938165	0.03522605353577879
grave	0.04203821656050955	0.007462686567164179	0.03457552999334537
désagréable	0.034394904458598725	0.0	0.034394904458598725
magnifique	0.05859872611464968	0.024520255863539446	0.034078470251110236
modeste	0.07643312101910828	0.042643923240938165	0.03378919777817011
extraordinaire	0.033121019108280254	0.0	0.033121019108280254
impudent	0.04331210191082802	0.010660980810234541	0.03265112110059348
docte	0.035668789808917196	0.0031982942430703624	0.03247049556584684
bonhomme	0.03184713375796178	0.0	0.03184713375796178
grossier	0.0751592356687898	0.04371002132196162	0.03144921434682819
ami	0.035668789808917196	0.0042643923240938165	0.031404397484823376
joyeux	0.03949044585987261	0.008528784648187633	0.030961661211684977
sec	0.044585987261146494	0.013859275053304905	0.030726712207841587
bourgeois	0.030573248407643312	0.0	0.030573248407643312
maigre	0.030573248407643312	0.0	0.030573248407643312
sain	0.05605095541401274	0.0255863539445629	0.03046460146944984
poltron	0.03184713375796178	0.0021321961620469083	0.029714937595914877
demi	0.04331210191082802	0.014925373134328358	0.028386728776499663
blond	0.02929936305732484	0.0010660980810234541	0.028233264976301388
fernand	0.02929936305732484	0.0010660980810234541	0.028233264976301388
qu’elle	0.02929936305732484	0.0010660980810234541	0.028233264976301388
équivoque	0.02802547770700637	0.0	0.02802547770700637
effronté	0.04076433121019108	0.01279317697228145	0.02797115423790963
mélancolique	0.03184713375796178	0.0042643923240938165	0.027582741433867967
m’en	0.02929936305732484	0.0021321961620469083	0.027167166895277935
absent	0.061146496815286625	0.03411513859275053	0.027031358222536092
important	0.15159235668789808	0.12473347547974413	0.026858881208153954
original	0.0267515923566879	0.0	0.0267515923566879
convenable	0.030573248407643312	0.0042643923240938165	0.026308856083549496
s’en	0.025477707006369428	0.0	0.025477707006369428
conséquent	0.02929936305732484	0.0042643923240938165	0.025034970733231025
indifférent	0.08789808917197452	0.0628997867803838	0.024998302391590718
aucun	0.048407643312101914	0.023454157782515993	0.02495348552958592
d’être	0.02802547770700637	0.0031982942430703624	0.024827183463936007
misérable	0.18343949044585986	0.15884861407249468	0.024590876373365184
italien	0.024203821656050957	0.0	0.024203821656050957
passable	0.024203821656050957	0.0	0.024203821656050957
rouge	0.030573248407643312	0.006396588486140725	0.024176659921502586
bien	0.034394904458598725	0.010660980810234541	0.023733923648364186
visible	0.07261146496815286	0.04904051172707889	0.023570953241073972
estimable	0.03184713375796178	0.008528784648187633	0.02331834910977415
large	0.03821656050955414	0.014925373134328358	0.02329118737522578
alerte	0.024203821656050957	0.0010660980810234541	0.023137723575027504
mince	0.024203821656050957	0.0010660980810234541	0.023137723575027504
femelle	0.022929936305732482	0.0	0.022929936305732482
amusant	0.022929936305732482	0.0	0.022929936305732482
piquant	0.02802547770700637	0.005330490405117271	0.0226949873018891
aîné	0.02802547770700637	0.005330490405117271	0.0226949873018891
hypocrite	0.034394904458598725	0.011727078891257996	0.02266782556734073
gris	0.033121019108280254	0.010660980810234541	0.022460038298045715
léger	0.18980891719745224	0.1673773987206823	0.02243151847676994
touchant	0.03184713375796178	0.009594882729211088	0.022252251028750697
nécessaire	0.29936305732484075	0.2771855010660981	0.02217755625874268
rond	0.024203821656050957	0.0021321961620469083	0.02207162549400405
j’en	0.022929936305732482	0.0010660980810234541	0.02186383822470903
fantaisie	0.022929936305732482	0.0010660980810234541	0.02186383822470903
fatigant	0.02165605095541401	0.0	0.02165605095541401
indigent	0.02165605095541401	0.0	0.02165605095541401
insupportable	0.04713375796178344	0.0255863539445629	0.021547404017220544
pénétrant	0.030573248407643312	0.009594882729211088	0.020978365678432226
d’argent	0.022929936305732482	0.0021321961620469083	0.020797740143685572
n’en	0.022929936305732482	0.0021321961620469083	0.020797740143685572
d’autres	0.022929936305732482	0.0021321961620469083	0.020797740143685572
comparable	0.035668789808917196	0.014925373134328358	0.020743416674588837
vingt-quatre	0.02038216560509554	0.0	0.02038216560509554
quelqu’un	0.02038216560509554	0.0	0.02038216560509554
pédant	0.02038216560509554	0.0	0.02038216560509554
risible	0.02038216560509554	0.0	0.02038216560509554
charitable	0.03184713375796178	0.011727078891257996	0.020120054866703787
exquis	0.024203821656050957	0.0042643923240938165	0.01993942933195714
qu’en	0.02165605095541401	0.0021321961620469083	0.0195238547933671
ingénu	0.02802547770700637	0.008528784648187633	0.019496693058818737
bleu	0.02038216560509554	0.0010660980810234541	0.019316067524072087
marchand	0.02038216560509554	0.0010660980810234541	0.019316067524072087
soûl	0.02038216560509554	0.0010660980810234541	0.019316067524072087
diligent	0.0267515923566879	0.007462686567164179	0.01928890578952372
marin	0.01910828025477707	0.0	0.01910828025477707
essentiel	0.01910828025477707	0.0	0.01910828025477707
sorcier	0.01910828025477707	0.0	0.01910828025477707
bouffon	0.01910828025477707	0.0	0.01910828025477707
queuque	0.01910828025477707	0.0	0.01910828025477707
spirituel	0.01910828025477707	0.0	0.01910828025477707
chacun	0.07006369426751592	0.0511727078891258	0.018890986378390123
jaune	0.02038216560509554	0.0021321961620469083	0.01824996944304863
intime	0.02038216560509554	0.0021321961620469083	0.01824996944304863
moderne	0.01910828025477707	0.0010660980810234541	0.018042182173753616
nul	0.01910828025477707	0.0010660980810234541	0.018042182173753616
scandaleux	0.01910828025477707	0.0010660980810234541	0.018042182173753616
chien	0.01910828025477707	0.0010660980810234541	0.018042182173753616
d’en	0.01910828025477707	0.0010660980810234541	0.018042182173753616
creux	0.025477707006369428	0.007462686567164179	0.018015020439205248
d'abord	0.03184713375796178	0.013859275053304905	0.017987858704656877
saoul|saoûl	0.017834394904458598	0.0	0.017834394904458598
décisif	0.017834394904458598	0.0	0.017834394904458598
babillard	0.017834394904458598	0.0	0.017834394904458598
frontin	0.017834394904458598	0.0	0.017834394904458598
brun	0.017834394904458598	0.0	0.017834394904458598
blâmable	0.02929936305732484	0.011727078891257996	0.017572284166066845
incomparable	0.04203821656050955	0.024520255863539446	0.017517960696970106
incurable	0.02165605095541401	0.0042643923240938165	0.017391658631320195
voisin	0.034394904458598725	0.017057569296375266	0.01733733516222346
délicieux	0.0267515923566879	0.009594882729211088	0.017156709627476813
âgé	0.0267515923566879	0.009594882729211088	0.017156709627476813
capricieux	0.0267515923566879	0.009594882729211088	0.017156709627476813
fréquent	0.0267515923566879	0.009594882729211088	0.017156709627476813
ivre	0.01910828025477707	0.0021321961620469083	0.01697608409273016
complaisant	0.025477707006369428	0.008528784648187633	0.016948922358181795
avantageux	0.03821656050955414	0.021321961620469083	0.016894598889085056
opulent	0.017834394904458598	0.0010660980810234541	0.016768296823435145
suranné	0.017834394904458598	0.0010660980810234541	0.016768296823435145
d’elle	0.017834394904458598	0.0010660980810234541	0.016768296823435145
d’y	0.017834394904458598	0.0010660980810234541	0.016768296823435145
prude	0.016560509554140127	0.0	0.016560509554140127
personnel	0.016560509554140127	0.0	0.016560509554140127
n’y	0.016560509554140127	0.0	0.016560509554140127
d’affaires	0.016560509554140127	0.0	0.016560509554140127
jambé	0.016560509554140127	0.0	0.016560509554140127
comédien	0.016560509554140127	0.0	0.016560509554140127
qu’un	0.022929936305732482	0.006396588486140725	0.01653334781959176
sale	0.022929936305732482	0.006396588486140725	0.01653334781959176
affable	0.02038216560509554	0.0042643923240938165	0.016117773281001724
loyal	0.01910828025477707	0.0031982942430703624	0.015909986011706706
dévot	0.017834394904458598	0.0021321961620469083	0.015702198742411688
d'après	0.016560509554140127	0.0010660980810234541	0.015494411473116674
menu	0.016560509554140127	0.0010660980810234541	0.015494411473116674
d’avoir	0.016560509554140127	0.0010660980810234541	0.015494411473116674
monseigneur	0.015286624203821656	0.0	0.015286624203821656
cadet	0.015286624203821656	0.0	0.015286624203821656
benêt	0.015286624203821656	0.0	0.015286624203821656
féminin	0.015286624203821656	0.0	0.015286624203821656
colombin	0.015286624203821656	0.0	0.015286624203821656
réel	0.02165605095541401	0.006396588486140725	0.015259462469273287
traitable	0.034394904458598725	0.019189765458422176	0.01520513900017655
bref	0.02038216560509554	0.005330490405117271	0.01505167519997827
réciproque	0.01910828025477707	0.0042643923240938165	0.014843887930683253
indolent	0.017834394904458598	0.0031982942430703624	0.014636100661388235
haïssable	0.017834394904458598	0.0031982942430703624	0.014636100661388235
vide	0.024203821656050957	0.009594882729211088	0.014608938926839869
quatre	0.016560509554140127	0.0021321961620469083	0.014428313392093219
actif	0.022929936305732482	0.008528784648187633	0.01440115165754485
libéral	0.035668789808917196	0.021321961620469083	0.014346828188448114
doucereux	0.015286624203821656	0.0010660980810234541	0.014220526122798203
décent	0.015286624203821656	0.0010660980810234541	0.014220526122798203
paris	0.015286624203821656	0.0010660980810234541	0.014220526122798203
philosophe	0.014012738853503185	0.0	0.014012738853503185
maladroit	0.014012738853503185	0.0	0.014012738853503185
messieurs	0.014012738853503185	0.0	0.014012738853503185
divertissant	0.014012738853503185	0.0	0.014012738853503185
rétif	0.014012738853503185	0.0	0.014012738853503185
payable	0.014012738853503185	0.0	0.014012738853503185
pasquin	0.014012738853503185	0.0	0.014012738853503185
incrédule	0.01910828025477707	0.005330490405117271	0.0137777898496598
vermeil	0.016560509554140127	0.0031982942430703624	0.013362215311069764
français	0.022929936305732482	0.009594882729211088	0.013335053576521394
indubitable	0.015286624203821656	0.0021321961620469083	0.013154428041774748
ménager	0.04076433121019108	0.02771855010660981	0.013045781103581271
critique	0.014012738853503185	0.0010660980810234541	0.012946640772479732
grison	0.014012738853503185	0.0010660980810234541	0.012946640772479732
fabrice	0.014012738853503185	0.0010660980810234541	0.012946640772479732
dommage	0.014012738853503185	0.0010660980810234541	0.012946640772479732
canaille	0.014012738853503185	0.0010660980810234541	0.012946640772479732
scrupuleux	0.033121019108280254	0.02025586353944563	0.012865155568834625
bourru	0.012738853503184714	0.0	0.012738853503184714
vingt-cinq	0.012738853503184714	0.0	0.012738853503184714
cocher	0.012738853503184714	0.0	0.012738853503184714
positif	0.012738853503184714	0.0	0.012738853503184714
enrique	0.012738853503184714	0.0	0.012738853503184714
cocu	0.012738853503184714	0.0	0.012738853503184714
ariste	0.012738853503184714	0.0	0.012738853503184714
mademoiselle	0.012738853503184714	0.0	0.012738853503184714
grotesque	0.012738853503184714	0.0	0.012738853503184714
perpétuel	0.012738853503184714	0.0	0.012738853503184714
nigaud	0.012738853503184714	0.0	0.012738853503184714
enclin	0.01910828025477707	0.006396588486140725	0.012711691768636344
surprenant	0.03694267515923567	0.024520255863539446	0.012422419295696221
est-il	0.03694267515923567	0.024520255863539446	0.012422419295696221
incivil	0.016560509554140127	0.0042643923240938165	0.01229611723004631
principal	0.022929936305732482	0.010660980810234541	0.012268955495497941
suivant	0.015286624203821656	0.0031982942430703624	0.012088329960751293
pacifique	0.015286624203821656	0.0031982942430703624	0.012088329960751293
d’ici	0.014012738853503185	0.0021321961620469083	0.011880542691456277
judicieux	0.014012738853503185	0.0021321961620469083	0.011880542691456277
sobre	0.014012738853503185	0.0021321961620469083	0.011880542691456277
embarrassant	0.014012738853503185	0.0021321961620469083	0.011880542691456277
debout	0.02038216560509554	0.008528784648187633	0.011853380956907907
expert	0.012738853503184714	0.0010660980810234541	0.01167275542216126
pétulant	0.012738853503184714	0.0010660980810234541	0.01167275542216126
héritier	0.01910828025477707	0.007462686567164179	0.01164559368761289
notable	0.011464968152866241	0.0	0.011464968152866241
lope	0.011464968152866241	0.0	0.011464968152866241
négligent	0.011464968152866241	0.0	0.011464968152866241
valère	0.011464968152866241	0.0	0.011464968152866241
choquant	0.011464968152866241	0.0	0.011464968152866241
atrabilaire	0.011464968152866241	0.0	0.011464968152866241
folâtre	0.011464968152866241	0.0	0.011464968152866241
cornu	0.011464968152866241	0.0	0.011464968152866241
pierrot	0.011464968152866241	0.0	0.011464968152866241
stupéfait	0.011464968152866241	0.0	0.011464968152866241
cheux	0.011464968152866241	0.0	0.011464968152866241
poétique	0.011464968152866241	0.0	0.011464968152866241
scélérat	0.011464968152866241	0.0	0.011464968152866241
sympathique	0.011464968152866241	0.0	0.011464968152866241
jodelet	0.011464968152866241	0.0	0.011464968152866241
courtois	0.016560509554140127	0.005330490405117271	0.011230019149022857
précis	0.016560509554140127	0.005330490405117271	0.011230019149022857
reconnaissant	0.022929936305732482	0.011727078891257996	0.011202857414474486
hasardeux	0.02929936305732484	0.01812366737739872	0.011175695679926122
imaginaire	0.035668789808917196	0.024520255863539446	0.01114853394537775
sortable	0.015286624203821656	0.0042643923240938165	0.01102223187972784
universel	0.015286624203821656	0.0042643923240938165	0.01102223187972784
intéressant	0.014012738853503185	0.0031982942430703624	0.010814444610432822
l’honneur	0.014012738853503185	0.0031982942430703624	0.010814444610432822
malicieux	0.012738853503184714	0.0021321961620469083	0.010606657341137806
s’est	0.012738853503184714	0.0021321961620469083	0.010606657341137806
hétéroclite	0.011464968152866241	0.0010660980810234541	0.010398870071842786
d’honneur	0.011464968152866241	0.0010660980810234541	0.010398870071842786
vacant	0.011464968152866241	0.0010660980810234541	0.010398870071842786
louis	0.011464968152866241	0.0010660980810234541	0.010398870071842786
pathétique	0.011464968152866241	0.0010660980810234541	0.010398870071842786
moyen	0.011464968152866241	0.0010660980810234541	0.010398870071842786
expéditif	0.011464968152866241	0.0010660980810234541	0.010398870071842786
capital	0.017834394904458598	0.007462686567164179	0.010371708337294418
continu	0.017834394904458598	0.007462686567164179	0.010371708337294418
respectueux	0.030573248407643312	0.02025586353944563	0.010317384868197683
bienheureux	0.049681528662420385	0.039445628997867806	0.01023589966455258
fainéant	0.01019108280254777	0.0	0.01019108280254777
gascon	0.01019108280254777	0.0	0.01019108280254777
maussade	0.01019108280254777	0.0	0.01019108280254777
créancier	0.01019108280254777	0.0	0.01019108280254777
insipide	0.01019108280254777	0.0	0.01019108280254777
intrigant	0.01019108280254777	0.0	0.01019108280254777
octave	0.01019108280254777	0.0	0.01019108280254777
amiable	0.01019108280254777	0.0	0.01019108280254777
goguenard	0.01019108280254777	0.0	0.01019108280254777
serviable	0.01019108280254777	0.0	0.01019108280254777
l’aimable	0.01019108280254777	0.0	0.01019108280254777
trivial	0.01019108280254777	0.0	0.01019108280254777
gênant	0.01019108280254777	0.0	0.01019108280254777
trivelin	0.01019108280254777	0.0	0.01019108280254777
villageois	0.01019108280254777	0.0	0.01019108280254777
burlesque	0.01019108280254777	0.0	0.01019108280254777
musicien	0.01019108280254777	0.0	0.01019108280254777
écolier	0.01019108280254777	0.0	0.01019108280254777
porteur	0.01019108280254777	0.0	0.01019108280254777
bot	0.01019108280254777	0.0	0.01019108280254777
orphelin	0.016560509554140127	0.006396588486140725	0.010163921067999402
inconsolable	0.016560509554140127	0.006396588486140725	0.010163921067999402
pardonnable	0.022929936305732482	0.01279317697228145	0.010136759333451033
mien	0.02929936305732484	0.019189765458422176	0.010109597598902665
cuisant	0.015286624203821656	0.005330490405117271	0.009956133798704386
clandestin	0.015286624203821656	0.005330490405117271	0.009956133798704386
excessif	0.02165605095541401	0.011727078891257996	0.009928972064156015
ténu	0.012738853503184714	0.0031982942430703624	0.00954055926011435
favori	0.01910828025477707	0.009594882729211088	0.009513397525565981
ambigu	0.011464968152866241	0.0021321961620469083	0.009332771990819333
m’est	0.011464968152866241	0.0021321961620469083	0.009332771990819333
jumeau	0.011464968152866241	0.0021321961620469083	0.009332771990819333
dolent	0.011464968152866241	0.0021321961620469083	0.009332771990819333
robuste	0.011464968152866241	0.0021321961620469083	0.009332771990819333
mal	0.024203821656050957	0.014925373134328358	0.009278448521722599
enchanteur	0.024203821656050957	0.014925373134328358	0.009278448521722599
langoureux	0.01019108280254777	0.0010660980810234541	0.009124984721524315
chiche	0.01019108280254777	0.0010660980810234541	0.009124984721524315
bertrand	0.008917197452229299	0.0	0.008917197452229299
incident	0.008917197452229299	0.0	0.008917197452229299
turc	0.008917197452229299	0.0	0.008917197452229299
serait-il	0.008917197452229299	0.0	0.008917197452229299
patibulaire	0.008917197452229299	0.0	0.008917197452229299
camus	0.008917197452229299	0.0	0.008917197452229299
hagard	0.008917197452229299	0.0	0.008917197452229299
malencontreux	0.008917197452229299	0.0	0.008917197452229299
borgne	0.008917197452229299	0.0	0.008917197452229299
moral	0.008917197452229299	0.0	0.008917197452229299
qu’à	0.008917197452229299	0.0	0.008917197452229299
lucratif	0.008917197452229299	0.0	0.008917197452229299
elles	0.008917197452229299	0.0	0.008917197452229299
méritoire	0.008917197452229299	0.0	0.008917197452229299
philiste	0.008917197452229299	0.0	0.008917197452229299
qu’au	0.008917197452229299	0.0	0.008917197452229299
mathurin	0.008917197452229299	0.0	0.008917197452229299
réjouissant	0.008917197452229299	0.0	0.008917197452229299
fanfaron	0.008917197452229299	0.0	0.008917197452229299
fortuit	0.008917197452229299	0.0	0.008917197452229299
cavalier	0.008917197452229299	0.0	0.008917197452229299
huppé	0.008917197452229299	0.0	0.008917197452229299
obligeant	0.014012738853503185	0.005330490405117271	0.008682248448385915
bénin	0.014012738853503185	0.005330490405117271	0.008682248448385915
faut-il	0.02038216560509554	0.011727078891257996	0.008655086713837544
marri	0.02038216560509554	0.011727078891257996	0.008655086713837544
quelque	0.011464968152866241	0.0031982942430703624	0.00826667390979588
chétif	0.017834394904458598	0.009594882729211088	0.00823951217524751
incroyable	0.04331210191082802	0.035181236673773986	0.008130865237054037
fabuleux	0.01019108280254777	0.0021321961620469083	0.008058886640500862
paresseux	0.01019108280254777	0.0021321961620469083	0.008058886640500862
concevable	0.01019108280254777	0.0021321961620469083	0.008058886640500862
périlleux	0.022929936305732482	0.014925373134328358	0.008004563171404125
est-elle	0.008917197452229299	0.0010660980810234541	0.007851099371205844
l’heureux	0.008917197452229299	0.0010660980810234541	0.007851099371205844
aigre	0.008917197452229299	0.0010660980810234541	0.007851099371205844
grec	0.008917197452229299	0.0010660980810234541	0.007851099371205844
déraisonnable	0.008917197452229299	0.0010660980810234541	0.007851099371205844
médiocre	0.008917197452229299	0.0010660980810234541	0.007851099371205844
imaginable	0.008917197452229299	0.0010660980810234541	0.007851099371205844
étonnant	0.02802547770700637	0.02025586353944563	0.007769614167560741
liant	0.007643312101910828	0.0	0.007643312101910828
élégant	0.007643312101910828	0.0	0.007643312101910828
assommant	0.007643312101910828	0.0	0.007643312101910828
revêche	0.007643312101910828	0.0	0.007643312101910828
lucile	0.007643312101910828	0.0	0.007643312101910828
d’abord	0.007643312101910828	0.0	0.007643312101910828
taciturne	0.007643312101910828	0.0	0.007643312101910828
laconique	0.007643312101910828	0.0	0.007643312101910828
falot	0.007643312101910828	0.0	0.007643312101910828
niais	0.007643312101910828	0.0	0.007643312101910828
guichot	0.007643312101910828	0.0	0.007643312101910828
artus	0.007643312101910828	0.0	0.007643312101910828
total	0.007643312101910828	0.0	0.007643312101910828
d’affaire	0.007643312101910828	0.0	0.007643312101910828
convaincant	0.007643312101910828	0.0	0.007643312101910828
impayable	0.007643312101910828	0.0	0.007643312101910828
hargneux	0.007643312101910828	0.0	0.007643312101910828
fadrique	0.007643312101910828	0.0	0.007643312101910828
nocturne	0.007643312101910828	0.0	0.007643312101910828
lidamant	0.007643312101910828	0.0	0.007643312101910828
follet	0.007643312101910828	0.0	0.007643312101910828
tenace	0.007643312101910828	0.0	0.007643312101910828
mignard	0.007643312101910828	0.0	0.007643312101910828
clairet	0.007643312101910828	0.0	0.007643312101910828
mezzetin	0.007643312101910828	0.0	0.007643312101910828
franchard	0.007643312101910828	0.0	0.007643312101910828
gourmand	0.007643312101910828	0.0	0.007643312101910828
biaux	0.007643312101910828	0.0	0.007643312101910828
quinteux	0.007643312101910828	0.0	0.007643312101910828
bertran	0.007643312101910828	0.0	0.007643312101910828
trufaldin	0.007643312101910828	0.0	0.007643312101910828
modique	0.007643312101910828	0.0	0.007643312101910828
d’ordinaire	0.007643312101910828	0.0	0.007643312101910828
