	docpropone	docproptwo	zetascores
mauvais	0.3939393939393939	0.18763326226012794	0.20630613167926598
beau	0.9158249158249159	0.7121535181236673	0.20367139770124854
visage	0.4781144781144781	0.279317697228145	0.19879678088633312
fin	0.5488215488215489	0.35074626865671643	0.19807528016483245
beaucoup	0.5050505050505051	0.3070362473347548	0.19801425771575026
témoigner	0.3501683501683502	0.15245202558635396	0.19771632458199623
remède	0.36363636363636365	0.16631130063965885	0.1973250629967048
prison	0.3569023569023569	0.15991471215351813	0.19698764474883876
rencontrer	0.3501683501683502	0.1535181236673774	0.19665022650097277
car	0.5050505050505051	0.3091684434968017	0.19588206155370336
posséder	0.4276094276094276	0.232409381663113	0.1952000459463146
toutefois	0.4208754208754209	0.232409381663113	0.1884660392123079
bouche	0.5488215488215489	0.36140724946695096	0.1874142993545979
voici	0.5993265993265994	0.4136460554371002	0.18568054388949917
aimable	0.4006734006734007	0.21535181236673773	0.18532158830666295
maintenant	0.4107744107744108	0.2260127931769723	0.1847616175974385
retirer	0.48148148148148145	0.2974413646055437	0.18404011687593774
parfait	0.367003367003367	0.18336886993603413	0.18363449706733287
ouïr	0.43434343434343436	0.2526652452025586	0.18167818914087575
faire|ferrer	0.797979797979798	0.6172707889125799	0.1807090090672181
repos	0.5824915824915825	0.40191897654584224	0.18057260594574026
rire	0.25925925925925924	0.07889125799573561	0.18036800126352365
extrême	0.7508417508417509	0.5714285714285714	0.17941317941317947
divin	0.3501683501683502	0.17377398720682302	0.17639436296152716
empêcher	0.494949494949495	0.3187633262260128	0.1761861687234822
pourtant	0.4074074074074074	0.23134328358208955	0.17606412382531783
pauvre	0.22895622895622897	0.054371002132196165	0.1745852268240328
amant	0.7306397306397306	0.5565031982942431	0.17413653234548754
envie	0.6026936026936027	0.42857142857142855	0.17412217412217418
endurer	0.2962962962962963	0.12366737739872068	0.1726289188975756
rare	0.4444444444444444	0.27185501066098083	0.17258943378346359
monde	0.5589225589225589	0.38699360341151384	0.1719289555110451
esprit|esprits	0.5117845117845118	0.3400852878464819	0.1716992239380299
appas	0.5420875420875421	0.3720682302771855	0.17001931181035657
jugement	0.26936026936026936	0.10021321961620469	0.16914704974406466
raison	0.835016835016835	0.6673773987206824	0.16763943629615263
faute	0.2996632996632997	0.13219616204690832	0.16746713761639137
petit	0.24242424242424243	0.0767590618336887	0.16566518059055374
confesser	0.2760942760942761	0.11194029850746269	0.16415397758681344
autant	0.6060606060606061	0.44243070362473347	0.1636299024358726
puissant	0.5858585858585859	0.4232409381663113	0.16261764769227455
dieu	0.5824915824915825	0.4200426439232409	0.16244893856834158
miracle	0.28619528619528617	0.12473347547974413	0.16146181071554205
chez	0.4983164983164983	0.3368869936034115	0.1614295047130868
accident	0.23905723905723905	0.07889125799573561	0.16016598106150343
blâmer	0.3434343434343434	0.18443496801705758	0.15899937541728584
eau	0.2760942760942761	0.11727078891257996	0.15882348718169614
vice	0.24915824915824916	0.0906183368869936	0.15853991227125558
fâcheux	0.24579124579124578	0.08848614072494669	0.15730510506629908
tort	0.32996632996632996	0.17270788912579957	0.1572584408405304
sire	0.21212121212121213	0.05543710021321962	0.1566841119079925
habit	0.18181818181818182	0.026652452025586353	0.15516572979259546
enfer	0.3333333333333333	0.1791044776119403	0.15422885572139303
surmonter	0.2895622895622896	0.13539445628997868	0.1541678332723109
dame	0.1750841750841751	0.021321961620469083	0.153762213463706
chasser	0.37037037037037035	0.21748400852878466	0.1528863618415857
ravir	0.6430976430976431	0.4904051172707889	0.15269252582685416
volonté	0.4006734006734007	0.2484008528784648	0.15227254779493588
pensée	0.44107744107744107	0.2889125799573561	0.15216486112008498
ciel|cieux	0.4006734006734007	0.24946695095948826	0.15120644971391242
tenir	0.8922558922558923	0.7420042643923241	0.15025162786356816
étrange	0.3400673400673401	0.1908315565031983	0.14923578356414177
vent	0.18855218855218855	0.039445628997867806	0.14910655955432076
martyr|martyre	0.20202020202020202	0.053304904051172705	0.14871529796902933
connaissance	0.21885521885521886	0.07036247334754797	0.1484927455076709
puisque	0.7003367003367004	0.5522388059701493	0.14809789436655107
causer	0.44107744107744107	0.2931769722814499	0.14790046879599117
extrémité	0.30303030303030304	0.15565031982942432	0.14737998320087872
baiser	0.21548821548821548	0.06823027718550106	0.14725793830271441
trésor	0.2962962962962963	0.15031982942430705	0.14597646687198923
pourvoir	0.3164983164983165	0.17057569296375266	0.14592262353456384
moyen	0.3367003367003367	0.1908315565031983	0.14586878019713842
importuner	0.24579124579124578	0.10021321961620469	0.1455780261750411
apparence	0.3164983164983165	0.17164179104477612	0.14485652545354039
mener	0.2962962962962963	0.1535181236673774	0.14277817262891887
feinte	0.3164983164983165	0.17377398720682302	0.14272432929149348
affliger	0.3569023569023569	0.21428571428571427	0.1426166426166426
démon	0.2255892255892256	0.08315565031982942	0.14243357526939615
feu	0.5993265993265994	0.4584221748400853	0.14090442448651408
feindre	0.4276094276094276	0.2867803837953092	0.14082904381411843
celui	0.9158249158249159	0.7761194029850746	0.13970551283984123
occasion	0.3333333333333333	0.19402985074626866	0.13930348258706465
sur	0.41414141414141414	0.27505330490405117	0.13908810923736298
insensé	0.24915824915824916	0.11087420042643924	0.13828404873180994
dessous	0.18518518518518517	0.04797441364605544	0.13721077153912975
guérir	0.2558922558922559	0.11940298507462686	0.13648927081762902
contentement	0.1919191919191919	0.05543710021321962	0.13648209170597228
vrai	0.7542087542087542	0.6183368869936035	0.13587186721515077
traiter	0.4511784511784512	0.31556503198294245	0.13561341919550873
promptement	0.21548821548821548	0.07995735607675906	0.13553085941145643
passer	0.7474747474747475	0.6130063965884861	0.1344683508862614
contraire	0.4983164983164983	0.3646055437100213	0.13371095460647703
maison	0.2996632996632997	0.16631130063965885	0.13335199902364084
rencontre	0.18855218855218855	0.05543710021321962	0.13311508833896893
épée	0.26936026936026936	0.13646055437100213	0.13289971498926723
certain	0.4377104377104377	0.3049040511727079	0.1328063865377298
froideur	0.2222222222222222	0.08955223880597014	0.13266998341625208
plutôt	0.6835016835016835	0.5511727078891258	0.13232897561255774
gens|gent	0.2558922558922559	0.12366737739872068	0.1322248784935352
certes	0.2255892255892256	0.09488272921108742	0.13070649637813817
arriver	0.4478114478114478	0.31769722814498935	0.13011421966645847
tristesse	0.25925925925925924	0.1300639658848614	0.12919529337439783
estimer	0.40404040404040403	0.27505330490405117	0.12898709913635287
infâme	0.32996632996632996	0.20149253731343283	0.12847379265289713
terre	0.6127946127946128	0.48507462686567165	0.12771998592894113
blesser	0.4478114478114478	0.3208955223880597	0.12691592542338814
choquer	0.20875420875420875	0.08208955223880597	0.12666465651540276
plainte	0.39730639730639733	0.27078891257995735	0.12651748472643998
histoire	0.2255892255892256	0.09914712153518124	0.12644210405404435
violent	0.265993265993266	0.1396588486140725	0.12633441737919351
façon	0.20202020202020202	0.0767590618336887	0.1252611401865133
content	0.41414141414141414	0.2889125799573561	0.12522883418405806
moquer	0.15151515151515152	0.026652452025586353	0.12486269948956516
véritable	0.29292929292929293	0.16844349680170576	0.12448579612758717
déplaire	0.3333333333333333	0.208955223880597	0.12437810945273631
regarder	0.531986531986532	0.40831556503198296	0.12367096695454904
incomparable	0.14814814814814814	0.024520255863539446	0.12362789228460869
condition	0.18855218855218855	0.0650319829424307	0.12352020560975785
mieux	0.8417508417508418	0.7185501066098081	0.12320073514103369
fâcher	0.18181818181818182	0.05970149253731343	0.12211668928086838
rocher	0.19865319865319866	0.0767590618336887	0.12189413681950996
trouver	0.9259259259259259	0.8049040511727079	0.12102187475321802
lit	0.25252525252525254	0.13219616204690832	0.12032909047834423
mot|mots	0.31313131313131315	0.1929637526652452	0.12016756046606794
battre	0.1750841750841751	0.05543710021321962	0.11964707487095547
divertir	0.16498316498316498	0.04584221748400853	0.11914094749915645
bois	0.18518518518518517	0.06609808102345416	0.11908710416173102
office	0.19528619528619529	0.0767590618336887	0.11852713345250658
mettre	0.936026936026936	0.8176972281449894	0.11832970788194663
heure|hure	0.43434343434343436	0.31663113006396587	0.1177123042794685
sujet	0.7508417508417509	0.6332622601279317	0.11757949071381912
maître|maîtresse	0.31986531986531985	0.2025586353944563	0.11730668447086356
riche	0.16835016835016836	0.0511727078891258	0.11717746046104256
vite	0.15488215488215487	0.03837953091684435	0.11650262396531053
librement	0.1447811447811448	0.028784648187633263	0.11599649659351152
mille	0.6127946127946128	0.4968017057569296	0.11599290703768317
favorable	0.3569023569023569	0.24093816631130063	0.11596419059105625
dessein	0.8821548821548821	0.7665245202558635	0.11563036189901865
clair	0.15488215488215487	0.039445628997867806	0.11543652588428707
commandement	0.21548821548821548	0.10127931769722814	0.11420889779098733
portrait	0.15151515151515152	0.03731343283582089	0.11420171867933063
amitié	0.6127946127946128	0.4989339019189765	0.11386071087563626
saurer|savoir	0.7744107744107744	0.6609808102345416	0.11342996417623286
changer	0.6161616161616161	0.5031982942430704	0.11296332191854574
mérite	0.4208754208754209	0.30810234541577824	0.11277307545964266
meilleur	0.2828282828282828	0.17057569296375266	0.11225258986453016
mépriser	0.3569023569023569	0.24520255863539445	0.11169979826696244
manquer	0.4377104377104377	0.326226012793177	0.11148442491726074
sage	0.265993265993266	0.15458422174840086	0.11140904424486514
chaste	0.14814814814814814	0.03731343283582089	0.11083471531232725
mal	0.9562289562289562	0.8454157782515992	0.11081317797735701
aider	0.29292929292929293	0.18230277185501065	0.11062652107428228
produire	0.31313131313131315	0.2025586353944563	0.11057267773685686
parmi	0.5151515151515151	0.4051172707889126	0.11003424436260256
comme	0.9797979797979798	0.8699360341151386	0.10986194568284113
durer	0.2053872053872054	0.09594882729211088	0.10943837809509452
brûler	0.41414141414141414	0.3049040511727079	0.10923736296870623
valet	0.11784511784511785	0.009594882729211088	0.10825023511590676
sens	0.494949494949495	0.38699360341151384	0.10795589153798113
remarquer	0.16835016835016836	0.060767590618336885	0.10758257773183147
onde	0.18855218855218855	0.08102345415778252	0.10752873439440604
vivre	0.7407407407407407	0.6332622601279317	0.10747848061280896
tuer	0.27946127946127947	0.17270788912579957	0.1067533903354799
astre|âtre	0.21212121212121213	0.10554371002132196	0.10657750209989017
chambre	0.1447811447811448	0.03837953091684435	0.10640161386430044
découvrir	0.48148148148148145	0.3752665245202559	0.10621495696122557
résoudre	0.5589225589225589	0.453091684434968	0.10583087448759093
langueur	0.16835016835016836	0.0628997867803838	0.10545038156978456
valoir	0.3501683501683502	0.24520255863539445	0.10496579153295574
deuil	0.1750841750841751	0.07036247334754797	0.10472170173662712
oreille	0.23905723905723905	0.13539445628997868	0.10366278276726038
lors	0.27946127946127947	0.17590618336886993	0.10355509609240954
réussir	0.18855218855218855	0.08528784648187633	0.10326434207031222
force|forcé	0.6498316498316499	0.5469083155650319	0.10292333426661793
fou	0.1717171717171717	0.07036247334754797	0.10135469836962374
mentir	0.12794612794612795	0.026652452025586353	0.10129367592054159
discret	0.14814814814814814	0.046908315565031986	0.10123983258311615
logis	0.10437710437710437	0.0031982942430703624	0.10117881013403401
parole	0.3771043771043771	0.27611940298507465	0.10098497411930246
très	0.1414141414141414	0.04051172707889126	0.10090241433525016
une	0.39057239057239057	0.2899786780383795	0.10059371253401106
faillir	0.18518518518518517	0.08528784648187633	0.09989733870330884
ensemble	0.32996632996632996	0.2302771855010661	0.09968914446526386
ennui	0.4781144781144781	0.3784648187633262	0.09964965935115189
présent	0.4781144781144781	0.3784648187633262	0.09964965935115189
considérer	0.28619528619528617	0.1865671641791045	0.09962812201618168
fleur	0.1750841750841751	0.07569296375266525	0.09939121133150984
elle	0.6498316498316499	0.5511727078891258	0.09865894194252411
discourir	0.11784511784511785	0.019189765458422176	0.09865535238669568
allégeance	0.11447811447811448	0.015991471215351813	0.09848664326276267
dormir	0.13131313131313133	0.03304904051172708	0.09826409080140425
imaginer	0.18855218855218855	0.0906183368869936	0.09793385166519496
moindre	0.39730639730639733	0.2995735607675906	0.09773283653880671
travailler	0.21885521885521886	0.12153518123667377	0.09732003761854509
finir	0.468013468013468	0.37100213219616207	0.09701133581730592
entrer	0.48484848484848486	0.3880597014925373	0.09678878335594754
apercevoir	0.265993265993266	0.1695095948827292	0.0964836711105368
approcher	0.37037037037037035	0.27398720682302774	0.09638316354734261
fille	0.6464646464646465	0.5501066098081023	0.09635803665654419
infini	0.19865319865319866	0.1023454157782516	0.09630778287494707
conseiller	0.1919191919191919	0.09594882729211088	0.09597036462708103
tourment	0.4444444444444444	0.3486140724946695	0.0958303719497749
comment	0.46464646464646464	0.36886993603411516	0.09577652861234948
entretenir	0.28619528619528617	0.1908315565031983	0.09536372969208787
bienheureux	0.13468013468013468	0.039445628997867806	0.09523450568226688
cavalier	0.10437710437710437	0.009594882729211088	0.09478222164789328
défaut	0.25252525252525254	0.15778251599147122	0.09474273653378132
abord	0.19865319865319866	0.1044776119402985	0.09417558671290016
peu	0.9191919191919192	0.8251599147121536	0.09403200447976567
attrait	0.27946127946127947	0.18550106609808104	0.09396021336319843
après	0.9124579124579124	0.8187633262260128	0.09369458623189963
soir	0.1414141414141414	0.04797441364605544	0.09343972776808597
ressentir	0.2895622895622896	0.19616204690831557	0.09340024265397401
chacun	0.367003367003367	0.27398720682302774	0.09301616018033926
davantage	0.30303030303030304	0.21002132196162046	0.09300898106868258
trois	0.2558922558922559	0.1631130063965885	0.0927792494956674
argent	0.10437710437710437	0.011727078891257996	0.09265002548584637
naufrage	0.18855218855218855	0.09594882729211088	0.09260336126007768
inhumain	0.4006734006734007	0.30810234541577824	0.09257105525762244
honneur	0.8686868686868687	0.7761194029850746	0.09256746570179408
augmenter	0.2996632996632997	0.20788912579957355	0.09177417386372613
service	0.3367003367003367	0.24520255863539445	0.09149777806494228
nature	0.5454545454545454	0.4541577825159915	0.09129676293855393
flamme	0.7306397306397306	0.6396588486140725	0.09098088202565813
liberté	0.47474747474747475	0.3837953091684435	0.09095216557903124
brutal	0.12794612794612795	0.03731343283582089	0.09063269511030705
acte	0.1447811447811448	0.054371002132196165	0.09041014264894862
fidélité	0.24242424242424243	0.15245202558635396	0.08997221683788847
honnête	0.11447811447811448	0.024520255863539446	0.08995785861457503
malice	0.13468013468013468	0.04477611940298507	0.08990401527714961
voyage	0.13468013468013468	0.04477611940298507	0.08990401527714961
province	0.21885521885521886	0.12899786780383796	0.0898573510513809
folie	0.10774410774410774	0.01812366737739872	0.08962044036670902
importun	0.32996632996632996	0.24093816631130063	0.08902816365502933
travail	0.11447811447811448	0.0255863539445629	0.08889176053355158
licence	0.15488215488215487	0.06609808102345416	0.08878407385870071
intention	0.13131313131313133	0.042643923240938165	0.08866920807219317
endroit	0.1717171717171717	0.08315565031982942	0.08856152139734229
aise	0.10437710437710437	0.015991471215351813	0.08838563316175256
mar|mars	0.1447811447811448	0.05650319829424307	0.08827794648690171
apparent	0.1447811447811448	0.05650319829424307	0.08827794648690171
possible	0.2053872053872054	0.11727078891257996	0.08811641647462544
atteindre	0.23905723905723905	0.1513859275053305	0.08767131155190855
mariage	0.1111111111111111	0.023454157782515993	0.0876569533285951
autrement	0.16835016835016836	0.08102345415778252	0.08732671419238584
nombre	0.25252525252525254	0.1652452025586354	0.08728004996661715
justement	0.22895622895622897	0.1417910447761194	0.08716518418010957
difficulté	0.10101010101010101	0.013859275053304905	0.0871508259567961
peste	0.12121212121212122	0.03411513859275053	0.08709698261937068
sépulture	0.11784511784511785	0.03091684434968017	0.08692827349543768
peine	0.898989898989899	0.8123667377398721	0.08662316125002689
lieu	0.7070707070707071	0.6204690831556503	0.08660162391505677
château	0.10101010101010101	0.014925373134328358	0.08608472787577265
gagner	0.37373737373737376	0.2878464818763326	0.08589089186104115
vérité	0.2828282828282828	0.19722814498933902	0.0856001378389438
ainsi	0.8754208754208754	0.7899786780383795	0.08544219738249592
vieux	0.20875420875420875	0.12366737739872068	0.08508683135548807
lumière	0.2895622895622896	0.2046908315565032	0.08487145800578638
port	0.24579124579124578	0.16098081023454158	0.0848104355567042
voleur	0.10437710437710437	0.02025586353944563	0.08412124083765875
couleur	0.18518518518518517	0.10127931769722814	0.08390586748795703
délivrer	0.24579124579124578	0.16204690831556504	0.08374433747568075
saison	0.13804713804713806	0.054371002132196165	0.08367613591494188
montrer	0.7542087542087542	0.6705756929637526	0.08363306124500158
semblable	0.2222222222222222	0.13859275053304904	0.08362947168917317
puis	0.26262626262626265	0.1791044776119403	0.08352178501432236
glace|glacé	0.13131313131313133	0.04797441364605544	0.08333871766707589
étonnement	0.1919191919191919	0.10874200426439233	0.08317718765479958
appréhender	0.21212121212121213	0.12899786780383796	0.08312334431737417
proche	0.16161616161616163	0.07889125799573561	0.08272490362042602
selon	0.17845117845117844	0.09594882729211088	0.08250235115906757
nullement	0.09090909090909091	0.008528784648187633	0.08238030626090329
bref	0.1111111111111111	0.028784648187633263	0.08232646292347784
sot	0.08754208754208755	0.005330490405117271	0.08221159713697028
ton	0.9158249158249159	0.8336886993603412	0.0821362164645747
aisé	0.18855218855218855	0.10660980810234541	0.08194238044984314
secourir	0.30976430976430974	0.2281449893390192	0.08161932042529055
prise	0.11784511784511785	0.03624733475479744	0.08159778309032041
atteinte	0.21212121212121213	0.13113006396588486	0.08099114815532726
lord	0.12121212121212122	0.04051172707889126	0.08070039413322996
soupirer	0.39730639730639733	0.31663113006396587	0.08067526724243146
effet	0.7542087542087542	0.673773987206823	0.0804347670019312
attaquer	0.3265993265993266	0.2462686567164179	0.08033066988290871
ceci	0.10437710437710437	0.024520255863539446	0.07985684851356492
pareil	0.4208754208754209	0.3411513859275053	0.07972403494791558
honorable	0.12121212121212122	0.04157782515991471	0.07963429605220651
satisfaire	0.5218855218855218	0.44243070362473347	0.07945481826078837
superflu	0.265993265993266	0.1865671641791045	0.07942610181416151
servage	0.09090909090909091	0.011727078891257996	0.07918201201783291
événement	0.19528619528619529	0.1162046908315565	0.07908150445463878
mensonge	0.13131313131313133	0.05223880597014925	0.07907432534298207
accorder	0.4444444444444444	0.3656716417910448	0.07877280265339964
léger	0.24579124579124578	0.1673773987206823	0.07841384707056348
solitude	0.11784511784511785	0.039445628997867806	0.07839948884725004
jardin	0.09427609427609428	0.015991471215351813	0.07828462306074246
trait	0.25925925925925924	0.1812366737739872	0.07802258548527205
toucher	0.6632996632996633	0.5852878464818764	0.0780118168177869
plaire	0.7643097643097643	0.6865671641791045	0.07774260013065981
compliment	0.10437710437710437	0.026652452025586353	0.07772465235151801
il	0.39057239057239057	0.31343283582089554	0.07713955475149503
duc	0.09764309764309764	0.021321961620469083	0.07632113602262856
blâme	0.13804713804713806	0.06183368869936034	0.07621344934777771
assurément	0.09427609427609428	0.01812366737739872	0.07615242689869556
loger	0.09090909090909091	0.014925373134328358	0.07598371777476255
cour	0.5353535353535354	0.4594882729211087	0.07586526243242664
continuer	0.12794612794612795	0.05223880597014925	0.0757073219759787
charme	0.5959595959595959	0.5202558635394456	0.07570373242015027
danger	0.4006734006734007	0.3251599147121535	0.07551348596124718
insigne	0.16498316498316498	0.08955223880597014	0.07543092617719484
marque	0.28619528619528617	0.21108742004264391	0.07510786615264226
mer	0.22895622895622897	0.15458422174840086	0.0743720072078281
offenser	0.5252525252525253	0.4509594882729211	0.07429303697960421
diable	0.07744107744107744	0.0031982942430703624	0.07424278319800708
murer	0.2222222222222222	0.14818763326226012	0.0740345889599621
procéder	0.09090909090909091	0.017057569296375266	0.07385152161271565
méchant	0.1750841750841751	0.10127931769722814	0.07380485738694695
second|seconde	0.1717171717171717	0.09808102345415778	0.07363614826301393
excuser	0.31986531986531985	0.2462686567164179	0.07359666314890195
curieux	0.12794612794612795	0.054371002132196165	0.07357512581393177
aussitôt	0.2760942760942761	0.2025586353944563	0.07353564069981983
avecques	0.10437710437710437	0.03091684434968017	0.0734602600274242
hors	0.265993265993266	0.1929637526652452	0.0730295133280208
assistance	0.11447811447811448	0.04157782515991471	0.07290028931819978
pensers	0.11447811447811448	0.04157782515991471	0.07290028931819978
renom	0.11447811447811448	0.04157782515991471	0.07290028931819978
charmer	0.494949494949495	0.42217484008528783	0.07277465486420714
perfection	0.08754208754208755	0.014925373134328358	0.07261671440775919
est	0.49158249158249157	0.4189765458422175	0.07260594574027407
pendre	0.10774410774410774	0.035181236673773986	0.07256287107033375
captif	0.2760942760942761	0.20362473347547974	0.07246954261879637
visible	0.12121212121212122	0.04904051172707889	0.07217160948504232
impossible	0.12121212121212122	0.04904051172707889	0.07217160948504232
discrétion	0.09090909090909091	0.019189765458422176	0.07171932545066874
écrire	0.16835016835016836	0.09701492537313433	0.07133524297703403
enfuir	0.09764309764309764	0.026652452025586353	0.07099064561751128
teint	0.11784511784511785	0.046908315565031986	0.07093680228008586
confus	0.32996632996632996	0.25906183368869934	0.07090449627763062
presque	0.28619528619528617	0.21535181236673773	0.07084347382854844
conserver	0.5791245791245792	0.5085287846481876	0.07059579447639153
enrager	0.08754208754208755	0.017057569296375266	0.07048451824571228
déesse	0.10437710437710437	0.03411513859275053	0.07026196578435384
priver	0.3367003367003367	0.26652452025586354	0.07017581644447318
duel	0.07407407407407407	0.0042643923240938165	0.06980968174998026
inconstant	0.15824915824915825	0.08848614072494669	0.06976301752421156
punition	0.1111111111111111	0.04157782515991471	0.0695332859511964
vigueur	0.13131313131313133	0.06183368869936034	0.06947944261377098
réjouir	0.08417508417508418	0.014925373134328358	0.06924971104075582
enchanter	0.10437710437710437	0.035181236673773986	0.06919586770333039
demeurer	0.46464646464646464	0.39552238805970147	0.06912407658676317
parque	0.10101010101010101	0.031982942430703626	0.06902715857939738
caresse	0.12121212121212122	0.05223880597014925	0.06897331524197196
adorer	0.5454545454545454	0.47654584221748403	0.06890870323706139
mourir	0.8855218855218855	0.8166311300639659	0.06889075545791956
exempter	0.09427609427609428	0.0255863539445629	0.06868974033153138
retourner	0.21548821548821548	0.14712153518123666	0.06836668030697882
respect	0.6195286195286195	0.5511727078891258	0.06835591163949373
captiver	0.12794612794612795	0.05970149253731343	0.06824463540881451
vaillant	0.16835016835016836	0.10021321961620469	0.06813694873396367
quatre	0.12457912457912458	0.05650319829424307	0.06807592628488152
porte|porté	0.3367003367003367	0.26865671641791045	0.06804362028242628
doux	0.7407407407407407	0.6727078891257996	0.0680328516149411
rose|rosé	0.08080808080808081	0.01279317697228145	0.06801490383579936
infant	0.08080808080808081	0.01279317697228145	0.06801490383579936
change	0.12121212121212122	0.053304904051172705	0.06790721716094851
cercueil	0.15824915824915825	0.0906183368869936	0.06763082136216465
femme	0.47474747474747475	0.4072494669509595	0.06749800779651527
monarque	0.2828282828282828	0.21535181236673773	0.06747647046154509
lettre|lettré	0.1750841750841751	0.10767590618336886	0.06740826890080623
terme	0.1750841750841751	0.10767590618336886	0.06740826890080623
pareil|pareille	0.1111111111111111	0.04371002132196162	0.0674010897891495
merveilleux	0.10437710437710437	0.03731343283582089	0.06706367154128348
place|placé	0.46464646464646464	0.3976545842217484	0.06699188042471627
sinon	0.09764309764309764	0.03091684434968017	0.06672625329341747
permettre	0.6902356902356902	0.6236673773987207	0.06656831283696951
partie	0.13468013468013468	0.06823027718550106	0.06644985749463361
invention	0.08080808080808081	0.014925373134328358	0.06588270767375246
étant	0.11784511784511785	0.05223880597014925	0.0656063118749686
tragique	0.11784511784511785	0.05223880597014925	0.0656063118749686
tableau	0.09427609427609428	0.028784648187633263	0.06549144608846101
charge|chargé	0.13131313131313133	0.06609808102345416	0.06521505028967717
délice	0.13131313131313133	0.06609808102345416	0.06521505028967717
royal	0.1717171717171717	0.10660980810234541	0.0651073636148263
sexe	0.1919191919191919	0.12686567164179105	0.06505352027740086
arbre	0.08417508417508418	0.019189765458422176	0.06498531871666201
suborneur	0.08417508417508418	0.019189765458422176	0.06498531871666201
constance	0.3164983164983165	0.2515991471215352	0.06489916937678131
reconnaître	0.5286195286195287	0.46375266524520253	0.06486686337432612
conscience	0.08080808080808081	0.015991471215351813	0.064816609592729
adversaire	0.1414141414141414	0.0767590618336887	0.0646550795804527
penser	0.734006734006734	0.6695095948827292	0.06449713912400479
chevalier	0.09090909090909091	0.026652452025586353	0.06425663888350455
désespérer	0.21548821548821548	0.1513859275053305	0.06410228798288498
parce	0.1717171717171717	0.10767590618336886	0.06404126553380285
rêver	0.10437710437710437	0.04051172707889126	0.06386537729821312
contester	0.10101010101010101	0.03731343283582089	0.06369666817428012
toute	0.3063973063973064	0.24307036247334754	0.06332694392395885
tonnerre	0.19865319865319866	0.13539445628997868	0.06325874236321999
matière	0.13468013468013468	0.07142857142857142	0.06325156325156325
propre	0.5387205387205387	0.47547974413646055	0.06324079458407816
cas	0.10774410774410774	0.04477611940298507	0.06296798834112266
contrainte	0.2558922558922559	0.1929637526652452	0.06292850322701068
ver|vers|vert	0.08417508417508418	0.021321961620469083	0.0628531225546151
coucher	0.08417508417508418	0.021321961620469083	0.0628531225546151
jouer	0.12457912457912458	0.06183368869936034	0.06274543587976425
camille	0.08080808080808081	0.01812366737739872	0.0626844134306821
incroyable	0.09764309764309764	0.035181236673773986	0.06246186096932366
siècle	0.13804713804713806	0.07569296375266525	0.062354174294472806
