year_new,0_x,1_x,2_x,3_x,4_x,5_x,6_x,7_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_y
1900,-1.0224719308182093,0.3438999197857487,0.9457390974110361,0.06482394488752792,0.5478234447969628,-1.0456723733797613,0.08498304707029392,0.3423684098690878,-1.0165450418979909,0.6575667791662494,1.4695536876953006,0.06271938833883889,0.5920051919529093,-0.9268904572357815,0.016714830911617445,0.28867937894869217
1902,-0.9475377785702835,-0.21723257876933683,-0.34841986488297294,-0.5872235581425018,1.1324255987170833,0.7817409941582033,-0.3610259226910216,0.9088458238906397,-0.568155772494849,0.4584303863152294,0.02744227023083622,-0.22524457527330405,1.3891157657609874,0.8195953074940479,-0.16439862625263352,0.8308424896786561
1904,-1.031541184556232,0.002336365053203086,-0.6484436541336183,-1.3849493506759967,0.41895116151304956,-0.2864911170640289,-1.2337453589014198,0.6344315764507482,-0.3255378187343772,1.0582945299293103,-0.0918722551352686,-0.6319488810357062,0.6504181770158843,-0.20517916060789318,-0.7381760990789518,0.7915908168700976
1906,0.3107981600580852,-0.9929302566089047,-0.460636973752132,-1.233314763435723,-1.3822585060035464,-0.3889394860318615,-1.7181379664918597,0.03734724240844208,2.089372226519362,0.22511658480836635,0.16878719670127335,-0.22725735467365304,-1.4830128133000027,-0.06043623268844252,-1.0822850740669763,0.34343455524189587
1908,-0.4854627728786821,-0.009695428507504381,-0.5019354868324708,-0.2763744502468399,-0.002473097143955751,0.38398649358688314,-0.7101299150888587,-0.09240665457911337,-0.28657204799752234,0.36002428859324564,-0.32606439586842206,-0.10323063707589919,0.05945565967613282,0.3927596685348463,-0.5478301981416095,-0.0017954221344142485
1910,-1.0991465229118749,-0.46660128636460224,0.6235527110647188,2.320578345026681,-1.2899044037257645,-0.385648351135015,0.569310169231488,3.428293067826051,-1.0818125006585144,-0.08932354533288356,0.9330732925880606,2.1674842118961255,-1.3490719959049804,-0.23105794392460766,0.5386717879828496,2.923535916131116
1912,-0.8215001997401199,-0.53510570799962,-0.43497358368472855,0.7041366932747941,-1.3058657480527496,1.2120384974619407,-0.013560149649982464,-0.015544701226856892,-0.23225747498985252,0.2842813028027201,-0.1390158562674075,1.1886392775816512,-1.378908068868202,1.3390175045586672,0.29857933160142086,0.09387117263585158
1914,-1.792091828413885,-1.7596104556642511,-0.7967619231164004,-0.32453486867543035,0.8907543450004,1.344376624270956,-0.06037662126794662,2.6268965028752924,-0.8524294571669714,-0.974383685608361,-0.2802090615771459,1.0013979070082768,2.009388145105963,1.9550815039713885,0.8672144089167313,3.1212521417254067
1916,-0.7235233038647577,-0.6254427795259311,-1.5831595186257417,-0.7230214101387755,0.27042999446336274,-0.21698386038474754,0.04277766384095735,0.22903922812416114,0.21842617440334583,0.21220790816654786,-1.6846285663704432,0.13898703515162725,0.6247730071646934,-0.09428605070282065,0.6584926834408895,0.507423246841563
1918,0.37603432802541126,-3.7799732311920344,-1.0125923229056009,-1.5341612621927063,-1.3822585060035464,-1.4563429008026016,-1.9060239125626368,1.3494485977841766,4.52566806476772,-4.19054701848638,-0.09317724237438649,0.8302302324906485,-1.4830128133000027,-0.9739173875671,-0.5421994916293005,2.7038140920358575
