year_new,0_x,1_x,2_x,3_x,4_x,5_x,6_x,7_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_y
1918,0.3290066915136024,-2.8159334522632538,-0.8442679372343068,-1.187246805566539,-1.1552959789907042,-1.03016862656503,-1.8886810685844782,1.591556294848562,4.4504615459897545,-3.780462761047793,-0.029634882977183172,0.8641805997160127,-1.358356568852443,-0.6305643137398772,-0.4768863153602584,2.9860751556143312
1919,-0.15874275954620673,-0.5700288843075433,-0.17253037650284156,-0.05243540703654088,1.5034920773743496,-0.17079575594216326,-0.1744462400314285,0.7215434637489898,-0.3665245771101771,-0.9563160654531905,0.050891804501500666,-0.08518757331700348,1.4787928813260982,-0.11364457665779808,-0.3589973646651774,0.40534846174328587
1920,0.05435338034990285,-0.961921744638036,1.1418075201130515,0.5516431643537604,-0.9619099280973838,0.23504202593478776,-0.843233763575809,0.9011820733523809,0.6619681798699258,-1.182057709003299,1.8475887809756026,0.4959323429321757,-1.04678144782222,0.4094157790798624,-0.7895237478292023,0.6594394027567975
1921,-0.5911612506769153,-0.5347702387468606,-0.0006004974822637137,-0.6870820871198133,-0.19984600744079428,0.15772233698762989,-0.8010703790441305,0.03960995605363398,0.07002450250041163,0.17526584184514785,0.609495770875598,-0.07690810477122553,0.17626136446041793,0.22503729851050425,-0.2677836314574242,0.24289334594291576
1922,0.5005361365297206,0.8626571762108587,-0.9478481666827142,-0.15164065059167414,-0.22201924445906757,-0.33042190062912624,-0.9928806375442235,0.378936837284715,0.295377771290484,0.7321071991285671,-1.259859768580388,-0.02343074934465873,-0.5387821698189995,-0.14721009246337458,-0.6652370775477457,0.21118191736411268
1923,-0.206539968587553,-0.0770160589868635,0.7814605070969145,0.0650427448001665,-0.2558182877421766,0.08823600392521683,-0.3436249112281453,0.6873247553389649,0.06109891488560547,0.15273634641797873,0.9766948239595602,0.13632708189061868,-0.07329019635528704,0.08968345668620756,-0.18437224419244536,0.512176606006741
1924,-0.7019175466407567,-1.0265493194443789,-1.093627690015644,0.8443482712116882,-1.1552959789907042,1.0608526265140479,0.5000324602739419,0.7090544565845016,0.10101883475737768,-0.612037569575257,-1.0025671540659715,1.7671068829288472,-1.358356568852443,1.0616830692253527,1.1998810770325599,0.9922905442235164
1925,-0.13797452649587721,0.6171350915152134,-0.4573963224950886,0.6652762594061127,0.7715346122796553,0.24934101084733848,1.3571030772375818,0.8623597845571679,-0.8145463534591173,0.08014336231606013,-0.4312025242224999,0.30800987060764135,0.6453358640913467,0.23617936786707314,0.7078331098992876,0.47271257697871666
1926,-0.7084660104870504,-0.415750386426219,-0.4249524218287137,1.231727970532914,-0.3137225808189426,-0.02927654409190262,0.7861955717709596,2.435214733723408,-0.971965179381188,-0.412106576914633,-0.3744631469936762,1.1886414139985964,-0.4087006808262789,-0.08495405804168958,0.6123031825922047,2.1827874615252516
1927,-1.2064383838437063,-0.4389474668071629,0.4603264305953529,-0.7364169758040515,-0.2699906630419952,0.8783723394521181,-0.6584939080622705,-0.1668416661933047,-0.8504437526863857,0.5655023486419837,1.4205635062032502,0.021358273099866754,0.13013572423219952,0.968578995439278,0.015203656309470214,0.17521261874270094
1928,0.4773278818298321,0.7444205471809516,1.0031643038379752,0.7391308298299659,0.352588091316548,1.1713630214176223,-0.1182367241032224,1.4651072493681052,-0.16237062349223141,0.44086942197487855,0.7491173036301628,-0.1349732200021857,0.25790723998467874,0.6606196168707681,-0.655657460149556,0.5793084036365994
1929,-0.7531792998306299,-0.6823983541462625,0.07110420567898156,-0.7461826773543848,-0.3222478677013423,-0.9718767199568317,-0.9027677987579747,-0.6704127792023475,-0.13408011648468587,-0.09369006709070785,0.9005942045635714,0.17902863468944277,-0.14805172887060258,-0.7538164467616022,-0.1866625339227402,-0.2952522266195391
1930,-0.3426433807182084,-0.036068578169740434,0.08738992437599825,1.343021565584708,-0.7086624289532054,0.4845449501997335,0.3193601425503665,2.1420549609587174,-0.3743798416017925,0.016337085858927663,0.46585181836528966,1.2784258043005956,-0.8545628734931662,0.3593266882862989,0.23381863588442553,1.8390699733248665
1931,0.9018445404526129,0.15186826223867636,0.04822335975785109,-1.695401811971362,-1.0645572262945058,-0.8821586404931858,-1.55060729367591,-1.5792187829692887,2.0180823649645987,0.09364183206204088,0.6921677312739155,-1.5337274032041908,-1.279278195924626,-0.7622672847210173,-1.2962999998852256,-1.3843915402745128
1932,0.3656930613377459,0.1185070011263328,0.45276107909921404,-0.5918298695204157,0.010463768758354391,-0.5152790886076609,-0.3900223684307015,-0.49419578978316786,0.5215554865172143,0.2690164650021373,0.5953115839600664,-0.7800378385315792,0.1792610241025064,-0.47343119067599404,-0.540879726974836,-0.5172108248477626
1933,-0.4372567703354825,0.08767819063284601,-0.2782964728643561,-0.13713660954595897,0.4516988641412799,-0.2187828800290097,0.028354522405324455,-0.2119767357528916,-0.4831903218388868,0.3531721916041745,-0.25509257964740134,-0.30049551234022004,0.6270939860956304,-0.29659884788170005,-0.1563873995270687,-0.3732420484143281
1934,0.10194528923926663,-0.7560387258072755,0.04178723130004124,0.9870687718701064,-1.1280331276792879,-0.976972755689047,0.34633516524678987,-1.1947132607500603,0.21896891900886414,-0.9130488791677444,0.23522505637928626,0.8140114855999492,-1.322737934632846,-0.7928197464953773,0.15044298431513076,-1.0334370902842243
1935,0.11717982030683807,1.2264006148102093,0.4197821954417656,1.485647697259944,-1.1552959789907042,-0.5426998940834951,0.7691229142495302,-0.4171890170281151,-0.3491890278727532,1.2903463171521241,0.23754100432815642,0.6089773016336132,-1.358356568852443,-0.5793739862507956,0.05078656909400425,-0.5748801682690757
1936,-0.6979134688466153,-0.324784155535637,-0.06348145578226236,-1.2305136561602603,0.9716851850120394,-0.8096796694604771,-0.8793395256873988,-0.24823214850310713,-0.492327524719413,0.06223081353271438,0.5666390857629319,-0.607178400069923,1.449558905002581,-0.7138143527211452,-0.41206427673336243,0.020701722800754364
1937,0.37518937088843607,-0.29949423520438895,0.9393459855979528,2.206616574421149,-0.7038540195631496,-0.26949002237642905,2.0011926976813514,-0.47501029894743946,-0.37137340337254865,-1.2809793553358577,0.6079443382815763,0.5806593722919547,-0.745211909365647,-0.5159723115366817,0.6438760384861941,-0.7865360385531324
1938,1.3858182473641218,0.009567942929500785,0.9497468595564431,1.3905070375785908,0.2708536679587218,0.4026875999823576,1.153658409512618,1.099973370665444,-0.4585493928019758,-1.9700196935986651,0.012400547091498418,-0.8502985083189374,-0.11236154153960642,-0.2911313087999642,-0.7486719797415035,-0.13371052298623418
1939,-0.24026684596533415,-0.6261259175786116,-0.6850476763222789,-0.6260856744167789,0.04890289943133529,-1.234676953500501,-0.2810363825337041,-1.0846520133700845,0.44384883586072876,-0.23429976902479974,-0.6847551212258141,-0.37862000246960664,0.26503118307918555,-0.979868363034116,-0.1044715870240048,-0.9003788159429278
1940,1.7582817541525282,1.69187460634693,0.9299304807474604,1.4662227972228947,1.968850279761109,0.1194235107713116,0.17509809625261616,-0.9684661345550697,0.06704685800088321,0.08927019907013853,0.05063776424463777,-0.7113786321444846,1.4102218185464466,-0.410107879826344,-1.2317975268455326,-1.209251998782437
1941,-0.4822289075174649,0.8151092004301164,-0.5738275530724943,-0.6989533499230671,-0.8897690238408692,-0.0214296695149703,-1.2258563899186017,-0.038288834742016505,-0.06997546385642787,2.3153145888198017,-0.3845290389055618,-0.34704981430127646,-0.9254531683373421,0.0847914970162167,-0.8666375813184538,0.14359942523417904
1942,0.672185755583252,0.8057316260956743,-0.6008915315825502,1.6509841732669317,-1.1552959789907042,0.5902553547072239,0.6412666628182108,-0.7683201215588956,0.3344978499218699,0.618281402991874,-0.8221388422814019,0.8341880423548038,-1.358356568852443,0.1893813099449166,0.02145566016028281,-0.8535492149602132
1943,-0.7204505384428371,-0.5618518004767162,-0.02288852576837118,-1.1867448961182172,0.09889342584366694,0.6238225119248618,-0.10328982214553101,-1.5928754319930667,-0.8744880305203953,-0.6738403190743367,0.12179397994397563,-1.1748257755811835,0.3215670749375009,0.4168382445747973,-0.1637926941843634,-1.391987633664326
1944,0.04115931916920973,-0.01780313205849108,0.2585597086971336,1.7368065626290057,-1.0890490276485374,-0.8432867042106176,1.1195719587028052,-0.013416879635400667,-0.6496608742035194,-0.14664319996399577,0.03368657087565326,1.300400601890993,-1.188581045298476,-0.7983531265951038,1.420647689500516,-0.4370061480257972
1945,1.3396725488246732,1.1777898421057333,0.10466653248141569,0.213440678906231,-0.3964196250383246,-0.14848087808843044,0.43553292281259365,-0.8367342836390508,1.0097110248987504,0.8930250280958354,-0.23734388660570513,-0.6355562596117663,-0.5543931107529699,-0.2617659932763422,-0.4307319588879601,-0.944819948183354
1946,-0.8534280944193662,0.3374667723187274,0.2182973589129718,1.2328245960410915,-1.1552959789907042,-1.5447807365896349,1.6748403624642831,-2.149250573761246,-0.9254560959273012,1.1664836588523224,0.5157103534612,1.308610465748067,-1.358356568852443,-1.2608874102106842,1.5326178674833502,-1.845914686428683
1947,-0.29479521419140636,-0.3136593373189171,-0.1846294053166948,-0.540604518649525,0.2917933758621159,-0.4633477647068529,0.23001039038310414,-0.5465062544723359,-0.3614102089517792,-0.1388031717578025,0.4248551481427172,-0.004157383138324106,0.4301473933462855,-0.5140846090677477,0.5985966395695234,-0.25426837931931495
1948,-0.5500910560701612,0.3991396539331352,0.5992650539252192,-0.3460976720514504,0.6253749800811701,-0.5396769322927655,0.111058280722928,-0.7204634194805966,-0.7682344071369968,1.0564166712357423,0.46797548268992645,-0.2019967454980411,0.460288505281765,-0.43221768164937535,0.07183177166064066,-0.6098728645853937
1949,-0.671060986885882,-0.024991420936182878,-1.0880841244622306,-0.9970538049114694,-0.4821786477517515,0.632639383816392,-1.1015596177578604,-0.20708445305808648,0.24031823404439023,1.488713196965166,-1.0690525377360514,-0.19481437217784886,-0.38432391769346613,0.7570203811430624,-0.40577121224772905,0.062385711017753386
1950,0.6707305345954017,1.2076392884507032,1.7710138613538804,1.172735192586295,-1.1552959789907042,-0.18354689500570512,0.2766673299557088,-0.3955433561680585,-0.2462758806593616,0.9780848989967967,1.2549838127640336,0.13969767445161002,-1.358356568852443,-0.4146466711607988,-0.2587103532712396,-0.4372093850590248
1951,0.46642796485018195,-0.593357692467275,-0.31453070847710435,1.178280864692137,-1.1552959789907042,-0.8498881834981898,0.3869204958866371,0.05746697058366352,0.9013225107094859,-0.8157908772186655,-0.27853960024385277,1.0453905311864156,-1.358356568852443,-0.6851060776463943,0.27999854196883406,0.012349734789041462
1952,2.084822264872928,2.2436086561218858,0.5727815474946839,0.023077886798628697,-0.058439457937824804,-0.5932666931834647,0.2695635556753365,-1.2696805552955908,0.8807274742458886,1.4824093830056777,0.014906409849982198,-1.2842972177575096,-0.4562773517499377,-0.7553049141535275,-0.9701590761698163,-1.3125707515304716
1953,-0.8034109119099999,-0.8184905820766559,-0.04917860229321093,0.6028794893041837,-1.1552959789907042,-0.2567875833442226,0.5757612689775151,-0.5990064809509745,-0.6370930694210234,-0.829760865123412,0.39325652430097835,1.2741635634368573,-1.358356568852443,0.03880484690058497,0.9872292630422376,0.013875599931842385
1954,-0.019250826116953612,0.043314762043717564,3.9378229953874566,0.13185811144081652,-0.664229698932964,-0.5037767335513922,0.10148894705690166,-0.9599298968170408,0.15084628004510547,0.27118865100133327,2.9043552946740516,0.17438217610815365,-0.9020529845257149,-0.07905500509627844,-0.12370342869001902,-0.7981210855719612
1955,-0.6770350014711185,-1.5413639031787167,-1.2172419664234115,-0.8960440817930762,-0.20805719011619592,-0.08665912957408531,-0.11763974283673577,-1.1095110602511602,0.8413003260493461,-1.179702812938099,-1.019465383505305,0.4120021439612896,0.1636119901912135,0.2476409814518855,1.0310526346434037,-0.7407131372769346
1956,0.11251061675595812,-0.7354810840323571,-0.25722789250468314,0.690019837560077,-0.9729628063997895,0.3264684239827479,0.23778440340752224,-1.3734736343439422,0.9451573092886789,-1.0253037330298456,-0.004846364664549954,1.0643304444457253,-1.0233717946443293,0.49887727562848244,0.5348873110863321,-1.079604793536786
1957,-0.4847327741485471,-0.8070004532961574,-0.09763532686755769,0.5504739081228427,0.7534615170875237,0.33344698147686475,1.7277452460262868,0.7885093858428629,-0.6116805367381349,-1.0204364738148104,0.14589970641198013,0.7991936821468277,0.9089240426801654,0.2563233788161065,1.7498190622076262,0.6419764268585962
1958,0.7447851718382635,-0.16172924982535686,0.4613298097075673,1.640540162341241,-0.45218391505779415,-0.7387277802922133,2.155639804380713,-0.7670650816087753,0.36923437387809577,-0.6604800768959518,-0.01980266160942975,0.4571272007427398,-0.34842712071946674,-0.783836951818506,1.097927289641667,-0.8698059696860847
1959,-0.5479424135172224,0.9280066076615586,-0.5249562402407482,-0.6573255653376802,0.7286475884005127,1.1154989844511,-0.37775984537298013,-1.0870467692319448,-0.5680011863377922,0.23715346858576367,-1.1548668456794158,-0.6590770720323748,0.7783750221784238,0.6256758861334424,-0.4068523332005145,-0.8361281432726764
1960,-0.7460995451844886,-0.8795884840527324,-0.32653040729814864,0.03412135730722819,0.1993152850870898,-0.5351005213071882,1.252320345786069,-0.6955353799876675,-0.41339489696083326,-0.7982598533856442,-0.2829090605720488,0.5372255413020808,0.4926708315517661,-0.45388607598547687,1.5093662345840182,-0.45968865101560724
1961,-0.15726249420865654,-0.39291563393848616,-0.5409587846971347,1.3136190600133018,-1.1552959789907042,7.48264726386357,0.0897449062037716,-0.8802678724212687,0.011882009594559293,-0.8261286678544546,-0.7058854840076925,2.051179002588244,-1.358356568852443,7.78974627517231,0.40762405404349084,-0.5838320812225204
1962,-1.1619995009195538,-1.1356422029692415,-0.8106652356937982,2.3202150260985523,1.0403458442225633,-0.03851683953682156,4.664284159528704,-0.7249184013538609,-1.4323509140861943,-1.9872476542825095,-0.9717149517556722,3.0000905921185907,1.0930729919098854,0.02137299465034975,4.939351799846728,-0.7170458274494975
1963,-1.3243040623398488,0.012350837764164648,0.36975520614820806,-0.81345421164913,-0.25072241355009006,-0.905987948766584,-0.2157767377966935,0.5746639024609549,-1.2694432746408781,1.59181425588652,1.3272973223992675,-0.12381552327876257,0.02487091959601725,-0.7028208695893619,0.3869243071997213,0.7672444218320152
1964,2.5801884491570584,1.7617175408010406,1.0468266389454741,1.810283508549222,-1.1552959789907042,0.03444678760840672,0.32958638508505583,-1.2033596690606352,1.1900943984840686,0.417489567952278,0.31823516967016596,-0.19323963425110102,-1.358356568852443,-0.4114461366500788,-0.9854473068269036,-1.2955250504676223
1965,-0.5490653141352406,-0.5123865689802864,0.9010826317664465,0.34384819381802856,-0.5784465397950668,-0.5875863381036278,0.7861794859311151,0.2869295536746817,-0.6331022749241931,-0.44363973368453374,1.4022753093608848,0.796654330481299,-0.5438633321615056,-0.4470196528429807,1.0560146991757766,0.4447512546531095
1966,0.75080091348599,-0.19918190599434152,-0.5710416106017855,-0.9463438151553449,0.9155371237638603,-0.7383191493636738,-0.2530309342106684,0.062213659850892104,1.1290173756557769,-0.7169536072037471,-0.6807218767373266,-0.6096673642783331,1.2927126227574983,-0.6921730378008254,0.10084638626543105,0.44715371238786195
1967,-0.33649294737493146,-0.519722893383731,1.872325131711409,-0.6809584307474842,2.94033186251036,-0.4808265549756407,0.4397750988446014,-0.4559846535324253,-0.37976254037579654,-0.8692347008382241,2.3354432057080383,-0.4896695810430415,3.2958859996260816,-0.5069995492895556,0.5697988990810373,-0.4696378271313672
1968,-0.6103036125536939,-0.9186959548420023,-1.4962687227109395,-0.3007632850528331,-0.052150591654453966,-0.29626578124733743,-0.05531591370232108,-0.9378835921538917,0.27294660389441516,-0.3950198851603421,-1.6118017647289533,0.37758347460200004,0.41382957611848514,-0.13965547952732627,0.49610437960394316,-0.6932670330201709
1969,-0.8371430664217273,-1.2837165160412083,-0.1621933576509038,0.3907274650668532,0.43346146589568696,-0.33585611729133263,1.3658237007622442,-0.8532032024040019,-0.7954871968802928,-1.7819024004723973,-0.24105066710575412,1.6216706009769921,0.5075520600376948,-0.034480685261785785,2.5426825159616753,-0.5933674340497765
1970,0.09419234369550361,0.14303827067852415,0.7837675730526656,0.5924271702023006,-0.09120340705354714,0.45379474215230575,0.21905777870513238,-0.08493061020858611,-0.2508658521927539,-0.2111687642415287,0.6170620644138557,0.2743872426357044,-0.12903872513369252,0.4437085455198116,-0.030617023864260982,-0.33150148600956775
1971,2.4491401691933756,3.83424835170953,3.195312494489538,2.4765650878609184,-1.1552959789907042,0.6220673235625174,0.9853661196994519,-0.5342114807024104,0.3014906364366099,1.9221157093586367,1.581037319228152,-0.41616528046751344,-1.358356568852443,-0.23328121877529,-0.9894379480714661,-1.0303746242140122
1972,-0.496532416067165,-0.9743176732621043,-0.8924368869649543,-0.8871536007669704,-0.8060306170691804,0.3483323942916099,-0.8537423157495531,-0.49810339804902326,1.0107930982737365,-0.1605607342586866,-0.7532894053930633,0.37447136575288176,-0.7080394605230915,0.7002098196902667,0.389340025942957,-0.2219337187929131
1973,-1.6033784581719772,-1.3984312572102655,-1.6479379198219763,-0.8311878005646082,-0.4450342396485247,0.754083563471369,-0.33758792817315497,-0.05465740528925039,-0.5660550928249795,-0.599780088437443,-1.6157806911386166,1.6115785623754804,0.021480068825485386,1.331673082957666,2.0340838719981336,0.7400698680466382
1974,-0.25823325797806806,-0.7054671871359012,-1.7942643193743413,-0.3926368175315322,-1.1552959789907042,-0.2130980601949169,-0.14825382908676357,-0.32708812672228743,1.2480021003127653,0.43610014526103436,-1.98554025407825,0.6745238523218647,-1.358356568852443,0.03612357675809179,0.7214014892864398,0.025661469584358037
1975,1.8002740746283976,0.7371226971965729,0.12763155740742282,-1.12270897839592,1.069042835950875,0.29357508532922577,-1.6458454759321326,1.5633411609335748,0.8709731276827292,-0.3644969252344986,-0.30985936894336674,-2.046429864311405,1.311483122613719,-0.21697979424777855,-1.9633341287970638,0.3008111997635399
1976,-0.40593848620756257,-0.6041584794297291,-0.5700139613113681,-2.5335300383025805,0.43021333430754866,0.6264589090309414,-2.1631040480002275,-1.011829155397623,0.5731959167147217,0.20194183950747763,-0.21491217702814053,-1.4618129944296516,1.110381310482439,0.8176433578454332,-1.022109471253055,-0.7590598912405185
1977,-2.484654624204695,-0.8106642041008245,-1.9296537808479646,-0.997422714253828,0.4359766779478761,0.6069336031678222,-0.58638300743693,1.3974849219364802,-2.5047127641123086,2.06999250255942,-2.251019552420454,1.1972521844503765,0.4805113766030841,2.679325253940906,0.8909684930145589,2.9088803401117955
1978,-0.2304197215530275,0.5954993910205632,-0.019679211327400505,-1.0032757310378608,0.4705123958984145,1.9819333854119177,-0.8479848184133538,0.17798066247897912,-0.44644474896327496,-0.20569490793068038,-0.37726999718735116,-1.0630929408949075,0.41150805499337145,1.1886539777906417,-0.809337216158538,-0.008366709691508926
1979,-1.596173796297259,-0.713152935710827,-1.8757948976454433,-0.21657584364511526,0.7206787112039764,0.8141409966252503,0.49815885077343713,0.03655919852674899,-2.2278459773262713,-1.298562977894158,-2.1368257523954597,-0.2672635867359376,0.7586219761898612,0.17985109600830343,0.479476636617229,-0.19803019547983985
1980,-0.3969660984179143,-1.3197208974860448,0.325452335390341,0.04048137002726026,-1.0439898530679583,-0.24634019643038702,0.043468279811689145,1.0473367609228477,0.7069358848140669,-0.8778992588714647,1.1537464853351058,1.0090566010363324,-1.1918142002202463,0.08378358661197717,0.6498695757342181,1.4831252303079376
1981,-0.24719309935534065,0.2729358286751372,-0.4745464025331947,0.44903701371068144,0.3128657747732538,-0.017875114439596343,0.8144139063366824,1.1499690367268476,-0.8826868740980363,-0.06531347453495052,-0.5712941258026343,0.031421663652811065,0.36325612660955114,-0.08790017132899526,0.4095632779932474,0.5180045997061342
1982,-0.25460034358684946,0.7489999680767073,2.3574398836315007,-0.1587829808915047,0.180729321955264,0.0003965566374930514,-1.3085439716957556,-0.37298411938712145,-0.5190775944741617,1.1714723316776208,2.5807696251029952,-0.5995271044322504,0.46357500885499575,-0.13219014775844556,-1.374086988707907,-0.41830088732805343
1983,-0.8263848127703944,0.3402922807432688,-0.7997048428135809,-0.8288548111810633,-0.3155959451744284,-0.1581349940705445,-0.23628785427334306,-0.09104612751981675,-0.6396531020175716,1.5451227955462423,-0.7134283442819345,-0.49924804369432935,-0.12986308355537587,-0.09732999096558957,0.029228677192140125,-0.007520110586889088
1984,2.7164660350048195,2.0780171579575897,0.97001421244223,0.15109457771491952,0.4473689422406893,-0.4258788350621792,1.1909898864335173,-0.33250259145482397,0.9052956315815522,0.5657770550108344,0.25867276156580277,-1.578617181746813,-0.0320527707361616,-0.7518717775889758,-0.6807704266766487,-0.8782683596631219
1985,0.586789986393883,-0.5271304415634358,0.417664791007004,-0.01847293502060169,-0.3929433927925752,0.1520738833042643,-0.12941956533239993,0.08953366652899616,0.737772947953055,-0.16446464114196807,0.3092022903559225,-0.0007294666549868476,-0.3670935603532958,0.3809068832956514,-0.19807278469013584,0.2444836346960562
1986,2.098512173622561,-0.6858767140030383,0.3568242809274783,-0.09414120530719913,0.07655991046504464,-0.6324797700057911,-0.41730043012698437,0.23111807434247825,2.009824193460357,-1.3924106191681527,0.2521476928414007,-0.7692589350915223,0.19096336251282317,-0.6091850739260459,-0.8224669200113046,0.012631981753457384
1987,-0.004225041594988494,0.4591389131517854,-0.5076928594343185,-0.8315995898471119,0.6621587576794971,0.08526576495048266,0.10821442262550587,-0.6916576705764531,0.029591015027598432,0.9072323681115865,-0.5620518210920372,-0.8669018921319893,0.9505958883019866,-0.03473814969592066,-0.009148931242360462,-0.6528439444637372
1988,2.487943660285486,-0.42174057712084534,-0.01781117890797337,-1.132252792683027,0.5263675443571949,-0.39380847391274054,-0.7663944276712839,0.7890269586811103,2.9929766349745974,-1.2412778347121727,-0.5041625934003284,-1.479847671930538,0.22323638633245102,-0.43733194554065247,-1.0304001038861395,0.5568694372246872
1989,0.5119586761413939,-0.38811483660825713,-0.4909491702063625,-0.706443584582434,-0.13733050629682955,0.22099191128120704,0.310012183890076,-0.4595143884517591,0.7215978461382893,-0.1868849140663581,-0.4590387953235288,-0.6480665456800646,0.2654992274128105,0.33806006575491554,0.13734167824803398,-0.43959502736750206
