idno,tpx_time_rel,tpx_duration_rel,tpx_set_rel,tpx_date_none_rel,tpx_date_full_rel,tpx_date_past_ref_rel,tpx_date_present_ref_rel,tpx_date_future_ref_rel,tpx_time_prop,tpx_duration_prop,tpx_set_prop,tpx_date_none_prop,tpx_date_full_prop,tpx_date_past_ref_prop,tpx_date_present_ref_prop,tpx_date_future_ref_prop
rv0045,0.0029757172387161255,0.003293732821479681,0.00040887717783885696,0.0012493469322853964,0.0013174931285918725,9.086159507530154e-05,0.0010449083433659678,6.814619630647616e-05,30.969267139479904,34.2789598108747,4.25531914893617,13.002364066193852,13.711583924349881,0.9456264775413711,10.874704491725767,0.7092198581560283
rv0049,0.002172424378379655,0.0025974639306713264,0.0003541996269097263,0.0018890646768518738,0.0,4.722661692129684e-05,0.001015372263807882,0.00011806654230324211,30.976430976430976,37.03703703703704,5.05050505050505,26.936026936026934,0.0,0.6734006734006733,14.478114478114477,1.6835016835016834
rv0053,0.0020893679661902276,0.0036801367586305144,0.0005460848093451731,0.0028728809535115626,0.0,9.497127119046488e-05,0.0015670259746426705,0.00016619972458331356,22.110552763819097,38.94472361809045,5.778894472361809,30.402010050251256,0.0,1.0050251256281406,16.582914572864322,1.7587939698492463
rv0057,0.0028653968104845337,0.003546515724452169,0.0002113817319209902,0.00324118655612185,0.0,7.046057730699674e-05,0.0017615144326749183,2.3486859102332244e-05,28.24074074074074,34.9537037037037,2.083333333333333,31.944444444444443,0.0,0.6944444444444444,17.36111111111111,0.23148148148148145
rv0061,0.002122959520325903,0.002983618785322891,0.00028688642166566254,0.0021803368046590353,0.0,8.606592649969878e-05,0.0010614797601629514,2.8688642166566258e-05,27.819548872180448,39.097744360902254,3.7593984962406015,28.57142857142857,0.0,1.1278195488721805,13.909774436090224,0.37593984962406013
rv0065,0.004167321905960057,0.003957645332075274,0.00020967657388478272,0.0020181370236410337,0.0,0.0001310478586779892,0.0012580594433086963,5.241914347119568e-05,37.5886524822695,35.69739952718676,1.8912529550827422,18.203309692671393,0.0,1.1820330969267139,11.347517730496453,0.47281323877068554
rv0067,0.0026584405487422567,0.003511147894565245,0.00037619441727484765,0.004138138590023324,0.0,0.0001003185112732927,0.0017304943194642992,7.523888345496953e-05,24.200913242009133,31.963470319634705,3.4246575342465753,37.67123287671233,0.0,0.9132420091324202,15.753424657534246,0.684931506849315
rv0069,0.0023056969929868385,0.003650686905562494,0.0002882121241233548,0.0024978384090690747,0.0,7.20530310308387e-05,0.0013930252665962147,7.20530310308387e-05,26.3013698630137,41.64383561643836,3.2876712328767126,28.493150684931507,0.0,0.8219178082191781,15.89041095890411,0.8219178082191781
rv0073,0.003327470646955364,0.003731520654085659,0.00014260588486951563,0.0018063412083471977,0.0,0.00016637353234776823,0.0009031706041735989,0.00011883823739126301,36.08247422680412,40.4639175257732,1.5463917525773196,19.587628865979383,0.0,1.8041237113402062,9.793814432989691,1.288659793814433
rv0077,0.0036805951935756885,0.0028539374495640366,0.00041332887200582597,0.0036018658846221976,0.0,0.00011809396343023599,0.0016926801425000493,0.00011809396343023599,33.63309352517986,26.079136690647484,3.776978417266187,32.913669064748206,0.0,1.0791366906474822,15.467625899280577,1.0791366906474822
rv0081,0.003556288271314178,0.004898728214790391,0.0004710315591144607,0.0031088082901554403,0.0,0.00016486104569006122,0.0015073009891662741,9.420631182289213e-05,29.09441233140655,40.07707129094412,3.8535645472061653,25.43352601156069,0.0,1.3487475915221578,12.331406551059729,0.770712909441233
rv0087,0.004276075465211225,0.0035454897073359404,0.0002363659804890627,0.0021272938244015645,0.0009454639219562508,0.00012892689844857966,0.001869440027504405,8.595126563238644e-05,36.247723132969035,30.05464480874317,2.0036429872495445,18.0327868852459,8.014571948998178,1.0928961748633879,15.846994535519125,0.7285974499089253
rv0089,0.0028025758506132602,0.0023302316061278795,0.0005038338607844063,0.002078314675735676,0.0010234125297183254,4.723442444853809e-05,0.0013383086927085794,0.00020468250594366509,29.421487603305785,24.462809917355372,5.289256198347108,21.81818181818182,10.743801652892563,0.49586776859504134,14.049586776859504,2.1487603305785123
rv0093,0.003586940608071836,0.004050558781904251,0.00046361817383241423,0.0032697281733443952,0.0,0.0001952076521399639,0.001756868869259675,0.00021960860865745938,31.21019108280255,35.24416135881104,4.033970276008493,28.450106157112526,0.0,1.6985138004246285,15.286624203821656,1.910828025477707
rv0097,0.002654930756535674,0.0039465186921476235,0.0005501207873902748,0.0033963979047573487,0.0,9.567318041569998e-05,0.0018895453132100745,0.00023918295103924993,24.1304347826087,35.869565217391305,5.0,30.869565217391308,0.0,0.8695652173913044,17.17391304347826,2.173913043478261
rv0101,0.003160984420862497,0.003571501878117367,0.0003078880929411523,0.0028325704550586014,0.0,2.0525872862743487e-05,0.001806276811921427,0.0001642069829019479,31.11111111111111,35.15151515151515,3.0303030303030303,27.87878787878788,0.0,0.20202020202020202,17.77777777777778,1.6161616161616161
rv0121,0.0025896372402467523,0.0027370149693664862,0.00044213318735920166,0.00240015158852138,0.0008842663747184033,4.210792260563825e-05,0.0017895867107396257,0.00048424110996483986,25.41322314049587,26.859504132231407,4.338842975206612,23.553719008264462,8.677685950413224,0.4132231404958678,17.56198347107438,4.75206611570248
rv0122,0.002276060124648662,0.0018025174141512892,0.0002596847122082366,0.0018941708419894904,0.0005193694244164732,0.00013748014175730172,0.0012678724184284492,0.0004888182818037394,32.25108225108225,25.541125541125542,3.6796536796536796,26.839826839826838,7.359307359307359,1.948051948051948,17.965367965367964,6.926406926406926
rv0123,0.002804671891808821,0.002881512217611803,0.0002881512217611803,0.0023820500998924235,0.0,3.84201629014907e-05,0.0013254956201014293,0.00034578146611341634,32.516703786191535,33.40757238307349,3.3407572383073494,27.616926503340757,0.0,0.4454342984409799,15.367483296213807,4.008908685968819
rv0124,0.001787544390685702,0.002097385418404557,0.00021450532688228424,0.002574063922587411,0.0003575088781371404,7.150177562742808e-05,0.0017637104654765594,0.0004528445789737112,24.67105263157895,28.94736842105263,2.9605263157894735,35.526315789473685,4.934210526315789,0.9868421052631579,24.342105263157894,6.25
rv0126,0.004297378599054577,0.003622076247774572,0.00018417336853091042,0.0026398182822763828,0.0,0.00024556449137454726,0.0009208668426545521,0.0006753023512800049,36.26943005181347,30.5699481865285,1.5544041450777202,22.27979274611399,0.0,2.072538860103627,7.772020725388601,5.699481865284974
rv0128,0.0018723355225256366,0.001094596151630372,0.0,0.0016130890655605484,8.641548565502938e-05,0.00014402580942504898,0.0008641548565502938,0.00017283097131005876,38.69047619047619,22.61904761904762,0.0,33.333333333333336,1.7857142857142858,2.9761904761904763,17.857142857142858,3.5714285714285716
rv0145,0.002237701349586417,0.0015063125816282108,0.00027862429255550716,0.002333478450152373,0.0004266434479756204,5.22420548541576e-05,0.0015672616456247279,0.00016543317370483238,31.456548347613218,21.175030599755203,3.916768665850673,32.80293757649939,5.997552019583844,0.7343941248470013,22.031823745410037,2.3255813953488373
rv0150,0.0015427337241592102,0.001974699166923789,0.0008330762110459734,0.002468373958654736,0.000308546744831842,0.0005245294662141315,0.001511879049676026,0.00027769207034865784,20.66115702479339,26.446280991735538,11.15702479338843,33.057851239669425,4.132231404958678,7.024793388429752,20.24793388429752,3.71900826446281
rv0156,0.0021399408700549065,0.00125299169365057,0.0002815711671124877,0.0018724482612980432,0.00015486414191186822,0.00022525693368999014,0.0009291848514712093,0.00029564972546811206,35.10392609699769,20.554272517321017,4.618937644341801,30.715935334872977,2.540415704387991,3.695150115473441,15.242494226327944,4.849884526558891
rv0158,0.0016798570938472276,0.0013486176668914363,0.0002365995906827081,0.0015378973394376027,1.1829979534135407e-05,0.00016561971347789568,0.0006269889153091765,0.00015378973394376027,32.346241457858774,25.968109339407746,4.555808656036446,29.612756264236904,0.22779043280182235,3.189066059225513,12.072892938496585,2.9612756264236904
rv0159,0.0017858478569825716,0.001654948014062383,0.0002804996634004039,0.0025057969930436085,1.8699977560026927e-05,0.00019634976438028274,0.0013183484179818984,0.00029919964096043083,27.363896848137536,25.358166189111746,4.297994269340974,38.39541547277937,0.28653295128939826,3.0085959885386817,20.200573065902578,4.584527220630372
rv0160,0.0015522673206396444,0.0013961220872025205,0.00022962534328988823,0.0016441174579555997,0.00045925068657977645,6.42950961211687e-05,0.001093016634059868,0.00022962534328988823,27.569331158238175,24.79608482871126,4.078303425774878,29.200652528548126,8.156606851549755,1.1419249592169658,19.412724306688418,4.078303425774878
rv0161,0.0022566533452679617,0.0015128402314645553,0.00031517504822178237,0.0023827233645566746,0.0,0.0002017120308619407,0.0012480931909582581,0.0002647470405062972,34.35700575815739,23.032629558541267,4.798464491362764,36.27639155470249,0.0,3.071017274472169,19.001919385796544,4.030710172744722
rv0163,0.0014750214339052114,0.0015395536216385643,0.00018437767923815143,0.002710351884800826,0.0002212532150857817,0.0002489098669715044,0.0017700257206862537,0.000322660938666765,23.564064801178205,24.59499263622975,2.9455081001472756,43.29896907216495,3.5346097201767304,3.976435935198822,28.276877761413843,5.154639175257732
rv0164,0.0015144386284773276,0.0016908780803387637,0.00035287890372287246,0.001676174792683644,0.00042639534199847087,0.00011762630124095747,0.0012056695877198141,0.000279362465447274,23.84259259259259,26.62037037037037,5.555555555555555,26.388888888888886,6.712962962962963,1.8518518518518516,18.98148148148148,4.398148148148148
rv0166,0.0016190429777395128,0.004640534554925627,0.0003248915674393671,0.0012508325346415633,0.0006985168699946393,0.0003627955836406266,0.0006931020105373165,0.0001841052215489747,13.894052044609666,39.82342007434944,2.7881040892193307,10.734200743494425,5.9944237918215615,3.113382899628253,5.947955390334573,1.579925650557621
rv0170,0.0024211094570498453,0.00232295637095323,1.6358847682769225e-05,0.0012269135762076919,0.0007688658410901536,9.815308609661536e-05,0.000719789298041846,0.00022902386755876915,34.25925925925926,32.87037037037037,0.23148148148148145,17.36111111111111,10.87962962962963,1.3888888888888888,10.185185185185185,3.2407407407407405
rv0173,0.0013227142937125582,0.002176529869548178,0.00013297127820390795,0.0018965903364873188,0.0007348412742847545,0.00023794860310173002,0.0012597278987738648,0.00039891383461172384,19.24643584521385,31.67006109979633,1.9348268839103868,27.596741344195518,10.692464358452138,3.4623217922606924,18.329938900203665,5.8044806517311605
rv0179,0.001213823718115452,0.0007109538920390504,0.00019074372713242816,0.0018554162548336194,0.0,8.670169415110371e-05,0.0011964833792852312,0.00029478576011375264,30.434782608695656,17.826086956521742,4.782608695652175,46.52173913043479,0.0,2.173913043478261,30.000000000000004,7.391304347826088
rv0180,0.002345167934416869,0.001978098170769011,0.0002447131757652385,0.00273263046271183,0.0,4.0785529294206415e-05,0.001264351408120399,0.00042824805758916737,30.263157894736842,25.526315789473685,3.1578947368421053,35.26315789473684,0.0,0.5263157894736842,16.315789473684212,5.526315789473684
rv0181,0.0026633886498668305,0.0016390083999180496,0.0003512160856967249,0.003043872742704949,8.780402142418122e-05,8.780402142418122e-05,0.0019024204641905932,0.0002634120642725437,32.971014492753625,20.28985507246377,4.347826086956522,37.68115942028986,1.0869565217391306,1.0869565217391306,23.55072463768116,3.2608695652173916
rv0182,0.0021139717876110815,0.0013179700651155507,0.00014354129422050553,0.002309709916093589,0.0,0.00010439366852400402,0.0012527240222880481,0.0002740333798755106,34.03361344537815,21.218487394957982,2.3109243697478994,37.18487394957983,0.0,1.680672268907563,20.168067226890756,4.411764705882353
rv0183,0.0018842616249361266,0.0017086101175268268,0.00017565150740929994,0.002171691364333163,0.0006227644353602453,9.580991313234543e-05,0.0017086101175268268,0.00030339805825242716,26.75736961451247,24.263038548752835,2.494331065759637,30.839002267573694,8.843537414965986,1.3605442176870748,24.263038548752835,4.308390022675737
rv0184,0.0013135761401651892,0.0010300704984029182,9.45018805874237e-05,0.0021640930654520025,0.00032130639399724053,3.7800752234969475e-05,0.0019278383639834433,0.00011340225670490842,25.135623869801083,19.710669077757686,1.8083182640144664,41.41048824593128,6.148282097649186,0.7233273056057866,36.88969258589512,2.1699819168173597
rv0185,0.0006285675455286763,3.397662408263115e-05,3.397662408263115e-05,0.002157515629247078,0.0,6.79532481652623e-05,0.0018177493884207665,0.00016988312041315575,21.893491124260354,1.183431952662722,1.183431952662722,75.14792899408285,0.0,2.366863905325444,63.31360946745562,5.9171597633136095
rv0186,0.001640386471913287,0.0016011427764129693,0.00020406721660165295,0.0018130587321146857,0.00027470586850222514,7.848739100063575e-05,0.0015697478200127149,0.00014127730380114435,24.02298850574713,23.448275862068968,2.988505747126437,26.551724137931036,4.022988505747127,1.149425287356322,22.98850574712644,2.0689655172413794
rv0187,0.00113544795253095,0.0005860376529192,3.662735330745e-05,0.0035162259175152005,0.0,0.000128195736576075,0.0031865797377481505,7.32547066149e-05,21.232876712328768,10.95890410958904,0.684931506849315,65.75342465753425,0.0,2.397260273972603,59.589041095890416,1.36986301369863
rv0188,0.0019978549347016887,0.002008369960673803,0.00023133057138651132,0.0027444217787217936,0.00025236062333073965,7.360518180479906e-05,0.0025236062333073963,0.0001051502597211415,25.065963060686016,25.19788918205805,2.9023746701846966,34.43271767810026,3.1662269129287597,0.9234828496042217,31.662269129287598,1.3192612137203166
rv0189,0.0007188545273164721,0.00045478551728184966,4.401150167243706e-05,0.002083211079162021,0.0001467050055747902,4.401150167243706e-05,0.0019071650724722727,0.0001320345050173112,18.91891891891892,11.96911196911197,1.1583011583011584,54.82625482625483,3.8610038610038613,1.1583011583011584,50.1930501930502,3.474903474903475
rv0190,0.001398963730569948,0.0018825561312607944,8.635578583765112e-05,0.003229706390328152,0.0001381692573402418,6.90846286701209e-05,0.002797927461139896,0.0001381692573402418,18.120805369127517,24.384787472035796,1.1185682326621924,41.834451901566,1.789709172259508,0.894854586129754,36.241610738255034,1.789709172259508
rv0192,0.0014763164768275094,0.0011810531814620076,9.085024472784674e-05,0.0029867017954279614,0.0,7.949396413686589e-05,0.0024302440464699002,4.542512236392337e-05,24.20856610800745,19.366852886405958,1.48975791433892,48.97579143389199,0.0,1.303538175046555,39.85102420856611,0.74487895716946
rv0193,0.001180432593827032,0.0020483977363469083,6.943721140159011e-05,0.003124674513071555,0.0003819046627087456,0.00027774884560636046,0.0020483977363469083,0.0003819046627087456,16.267942583732058,28.229665071770338,0.9569377990430623,43.0622009569378,5.2631578947368425,3.8277511961722492,28.229665071770338,5.2631578947368425
rv0195,0.0019791342701235546,0.0008199270547654726,5.654669343210156e-05,0.002940428058469281,0.0,0.0002827334671605078,0.0022335943905680117,0.00031100681387655855,34.146341463414636,14.146341463414636,0.9756097560975611,50.73170731707317,0.0,4.878048780487806,38.53658536585366,5.365853658536586
rv0196,0.0012985763755290496,0.0005530973451327434,2.4047710657945365e-05,0.003366679492112351,0.0,0.0014188149288187765,0.0014669103501346672,0.00019238168526356292,23.68421052631579,10.087719298245615,0.4385964912280702,61.40350877192983,0.0,25.877192982456144,26.754385964912284,3.5087719298245617
rv0198,0.001932059447983015,0.0012738853503184713,0.00010615711252653928,0.0027388535031847134,8.492569002123143e-05,0.0003397027600849257,0.0017834394904458599,0.0003397027600849257,30.639730639730637,20.2020202020202,1.6835016835016834,43.43434343434343,1.3468013468013467,5.387205387205387,28.28282828282828,5.387205387205387
rv0199,0.0014866134664740613,0.0021036983016142377,5.6098621376379676e-05,0.002440290029872516,0.0,0.00032256707291418316,0.0013042929470008274,0.00025244379619370855,24.311926605504585,34.40366972477064,0.9174311926605504,39.908256880733944,0.0,5.275229357798165,21.330275229357795,4.128440366972477
rv0200,0.0011874246079613992,0.0018471049457177322,0.0002261761158021713,0.0030722255729794933,0.0,7.539203860072376e-05,0.001903648974668275,0.0002450241254523522,18.36734693877551,28.57142857142857,3.498542274052478,47.521865889212826,0.0,1.1661807580174925,29.44606413994169,3.7900874635568513
rv0201,0.0015642853256433973,0.0012378257794221667,0.00019043473529571794,0.0018499374285869744,0.0,0.0,0.0007481364600903205,0.00013602481092551283,29.41176470588235,23.273657289002557,3.580562659846547,34.78260869565217,0.0,0.0,14.066496163682864,2.557544757033248
rv0202,0.004016580444073134,0.0038559172263102084,0.0003534590790784358,0.002602744127759391,0.0003213264355258507,3.213264355258507e-05,0.0015423668905240834,9.639793065775521e-05,32.89473684210527,31.578947368421055,2.8947368421052633,21.315789473684212,2.6315789473684212,0.2631578947368421,12.631578947368421,0.7894736842105263
rv0203,0.002302841351945015,0.0029051229362998653,0.0006377099128463119,0.0010274215262523914,0.00031885495642315593,0.00017714164245730886,0.0002834266279316942,0.00021256997094877065,29.279279279279276,36.93693693693693,8.108108108108107,13.063063063063062,4.0540540540540535,2.252252252252252,3.603603603603603,2.7027027027027026
rv0206,0.0026962335268385287,0.0021459817866674004,0.000467713979145459,0.003851762181197898,0.0,0.0,0.0016232426335048285,0.0005227391531625719,28.32369942196532,22.54335260115607,4.913294797687861,40.46242774566474,0.0,0.0,17.052023121387283,5.491329479768786
rv0207,0.0025358184354000255,0.0018226195004437682,0.00017433751743375174,0.0029478889311525293,0.0008399898567262584,0.0001584886522125016,0.0017750729047800178,0.0003803727653100038,27.681660899653977,19.896193771626297,1.903114186851211,32.17993079584775,9.16955017301038,1.7301038062283736,19.377162629757784,4.1522491349480966
rv0208,0.0027609735509285314,0.0022509848058525606,0.00033413055711873946,0.0036578503095104106,0.0,5.2757456387169386e-05,0.001653066966797974,0.00043964546989307823,28.545454545454547,23.272727272727273,3.4545454545454546,37.81818181818182,0.0,0.5454545454545454,17.09090909090909,4.545454545454546
rv0209,0.00317120837789004,0.0019543493491647923,0.0003318706441977949,0.004424941922637265,0.0,0.0,0.0034293299900438807,0.0008112393524834986,31.734317343173434,19.55719557195572,3.321033210332103,44.28044280442804,0.0,0.0,34.31734317343174,8.118081180811808
rv0211,0.002674923122288218,0.0020430515185980874,0.0002948734150553941,0.004086103037196175,4.2124773579342014e-05,0.00016849909431736806,0.0021062386789671007,0.00023168625468638105,19.213313161875945,14.674735249621785,2.118003025718608,29.34947049924357,0.302571860816944,1.210287443267776,15.1285930408472,1.664145234493192
rv0212,0.0031267242964870333,0.002522399432460128,0.0003415749231456423,0.0037835991486901916,0.0,0.00013137497044063165,0.0016027746393757062,0.00013137497044063165,31.818181818181817,25.668449197860962,3.475935828877005,38.50267379679144,0.0,1.3368983957219251,16.310160427807485,1.3368983957219251
rv0213,0.002717519731556312,0.0033082848905902924,0.00048442743040786424,0.002363060636135923,0.0,2.363060636135923e-05,0.0016895883548371851,0.00025993666997495155,29.754204398447605,36.222509702457955,5.304010349288486,25.873221216041397,0.0,0.258732212160414,18.499353169469597,2.8460543337645534
rv0214,0.0038334575657544456,0.0023959109785965287,0.0005324246619103397,0.0047385794910020235,0.0,0.0001597273985731019,0.002289426046214461,0.00021296986476413587,33.027522935779814,20.642201834862384,4.587155963302752,40.825688073394495,0.0,1.3761467889908257,19.724770642201833,1.8348623853211008
rv0215,0.003174497092828978,0.003742564993651006,0.00046782062420637575,0.001971529773441155,0.00020049455323130388,0.0,0.001670787943594199,0.0001670787943594199,31.77257525083612,37.45819397993311,4.682274247491638,19.732441471571907,2.0066889632107023,0.0,16.72240802675585,1.672240802675585
rv0216,0.006431097931330165,0.0008574797241773554,0.00021436993104433885,0.003036907356461467,0.0,3.572832184072314e-05,0.00125049126442531,0.0,61.01694915254237,8.135593220338983,2.0338983050847457,28.813559322033896,0.0,0.3389830508474576,11.864406779661016,0.0
rv0217,0.002779012894619831,0.0022787905735882612,0.00038906180524677633,0.0023899510893730545,0.0012227656736327256,0.0,0.001889728768341485,0.00022232103156958648,28.901734104046245,23.69942196531792,4.046242774566474,24.85549132947977,12.716763005780347,0.0,19.653179190751445,2.3121387283236996
rv0218,0.0034232676324751636,0.0026821478357537364,0.0003705598983607136,0.0026997935451994848,0.0,0.0,0.0018704452012493161,1.7645709445748267e-05,37.30769230769231,29.23076923076923,4.038461538461538,29.423076923076923,0.0,0.0,20.384615384615383,0.1923076923076923
rv0219,0.0025340337377922463,0.003625332938739272,0.0003514353358981947,0.0019883841373187334,0.0,1.8496596626220776e-05,0.0012670168688961232,0.0001479727730097662,28.51196670135276,40.79084287200833,3.9542143600416235,22.372528616024976,0.0,0.20811654526534862,14.25598335067638,1.664932362122789
rv0220,0.0044974139869575,0.002780219555573727,0.0002453134901976818,0.005356011202649386,0.0,6.132837254942045e-05,0.002228264202628943,0.0006132837254942045,29.609690444145357,18.304172274562585,1.6150740242261103,35.26244952893674,0.0,0.4037685060565276,14.670255720053836,4.037685060565276
rv0221,0.0028653295128939827,0.002995571763480073,0.001041938004688721,0.0027350872623078926,0.00028219154293652863,2.1707041764348355e-05,0.001888512633498307,0.00013024225058609013,27.442827442827443,28.690228690228693,9.97920997920998,26.195426195426197,2.702702702702703,0.2079002079002079,18.08731808731809,1.2474012474012475
rv0222,0.0012987637693010726,0.0014190196738659868,0.00024051180912982827,0.0016234547116263408,0.0003367165327817596,0.0001803838568473712,0.0011183799124537014,0.0002525373995863197,25.116279069767444,27.44186046511628,4.651162790697675,31.395348837209305,6.511627906976744,3.488372093023256,21.627906976744185,4.883720930232558
rv0223,0.0027815532446186426,0.0014223851819072605,0.0003476941555773303,0.003413724436577425,0.0,9.482567879381737e-05,0.002117773493061921,0.00015804279798969562,34.645669291338585,17.716535433070867,4.330708661417323,42.51968503937008,0.0,1.1811023622047243,26.37795275590551,1.968503937007874
rv0224,0.0018278427205100957,0.0016790648246546227,0.00021253985122210415,0.002199787460148778,1.0626992561105207e-05,0.00011689691817215728,0.0010201912858660998,0.0005100956429330499,29.351535836177472,26.962457337883958,3.41296928327645,35.32423208191126,0.1706484641638225,1.8771331058020477,16.38225255972696,8.19112627986348
rv0225,0.0016852966466036113,0.0025623387790197766,0.00030954428202923474,0.0018400687876182287,0.0,0.00010318142734307824,0.00116938950988822,0.0002235597592433362,24.623115577889447,37.437185929648244,4.522613065326633,26.884422110552762,0.0,1.5075376884422111,17.08542713567839,3.2663316582914574
rv0228,0.0061174777168798095,0.0036538780933399765,0.00041521341969772465,0.004235176880916791,0.0,8.304268393954493e-05,0.0012179593644466588,0.00024912805181863477,39.81981981981982,23.783783783783786,2.7027027027027026,27.56756756756757,0.0,0.5405405405405406,7.927927927927928,1.6216216216216217
rv0229,0.0026997840172786176,0.0016482891894964193,5.6837558258497215e-05,0.002188245992952143,0.0003410253495509833,2.8418779129248607e-05,0.0012788450608161874,0.0003694441286802319,34.172661870503596,20.863309352517987,0.7194244604316548,27.69784172661871,4.316546762589929,0.3597122302158274,16.18705035971223,4.676258992805756
rv0230,0.004017733444167359,0.006407592130784151,0.00017317816569686895,0.0021820448877805485,0.005991964533111665,0.0003117206982543641,0.0016971460238293155,0.00013854253255749516,15.591397849462364,24.86559139784946,0.6720430107526881,8.46774193548387,23.25268817204301,1.2096774193548387,6.586021505376344,0.5376344086021505
rv0231,0.004327358849156458,0.0028361743808660565,8.771673342884711e-05,0.0032162802257243942,0.00029238911142949036,8.771673342884711e-05,0.0017835735797198913,0.00038010584485833747,35.922330097087375,23.54368932038835,0.7281553398058253,26.699029126213592,2.4271844660194173,0.7281553398058253,14.805825242718447,3.1553398058252426
rv0232,0.005128205128205128,0.0039743589743589745,8.547008547008547e-05,0.0017521367521367522,0.001452991452991453,0.0003418803418803419,0.0011965811965811966,0.00017094017094017094,30.534351145038165,23.66412213740458,0.5089058524173028,10.432569974554706,8.651399491094148,2.035623409669211,7.124681933842239,1.0178117048346056
rv0233,0.002847819638089588,0.0023435182438445567,0.00020765351527736578,0.001928211213289825,0.0,0.0001483239394838327,0.000711954909522397,0.0002966478789676654,37.5,30.859375,2.734375,25.390625,0.0,1.953125,9.375,3.90625
rv0234,0.0042763845957189675,0.0031143235642735957,6.97236618867223e-05,0.0023938457247774654,0.0007204778394961303,0.00018592976503125944,0.0017198503265391499,0.00018592976503125944,34.716981132075475,25.28301886792453,0.5660377358490566,19.433962264150946,5.849056603773585,1.509433962264151,13.962264150943398,1.509433962264151
rv0235,0.004909652275142987,0.002328288707799767,0.00040491977526952474,0.0021258288201650047,0.0010122994381738118,5.061497190869059e-05,0.001366604241534646,0.00030368983145214357,41.10169491525424,19.491525423728813,3.3898305084745766,17.796610169491526,8.474576271186441,0.42372881355932207,11.440677966101696,2.5423728813559325
rv0236,0.0025380710659898475,0.0017214742882365923,0.00011035091591260208,0.00105936879276098,0.0006179651291105716,0.00017656146546016332,0.0007283160450231737,0.0001544912822776429,34.4311377245509,23.353293413173652,1.4970059880239521,14.371257485029941,8.383233532934133,2.3952095808383236,9.880239520958085,2.0958083832335332
