author-country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Argentina,0.014359825217446272,0.012040165630921588,0.00756505415729727,0.0058136580612037836,0.043983725257066356,0.00424803325978281,0.004426797981852257,0.045511370920148446,0.0023479076640399673,0.056177417957941074,0.013459435612115688,0.007596322827584793,0.03520283103485365,0.012740695637061586,0.013019719618692001,0.009824282702068294,0.012788377321321081,0.010929172229458021,0.0023063965067934523,0.00799969945241456,0.04115575936718148,0.00402773438925328,0.006696052025529692,0.02113414078362651,0.006660962114560028,0.03138990552188224,0.02181536573529824,0.031926252600692304,0.005373062881954045,0.007585185092087027,0.009177202480642884,0.005574406678076212,0.006055416610211476,0.001603263992213036,0.002020721719512978,0.0193455461201108,0.0093600907536924,0.0048372080771967845,0.005163152055235345,0.01502545873073714,0.016794517136397822,0.0225118748766254,0.027080578399836464,0.005582780039204222,0.00893070522869006,0.02626884261638883,0.022937094895133337,0.02635567494532875,0.004450344635516263,0.03310722788115756,0.013909787509456921,0.007205613340855315,0.0035844467563183138,0.026050105060729415,0.0014421741092264335,0.014714570205517268,0.010356602832607377,0.01153581291889999,0.011489276394469916,0.004290815117496141,0.005104911711375472,0.010386295207210293,0.0008412417491722434,0.0014672175149393319,0.0031150036480867243,0.04019830397205456,0.004202583286398604,0.001712943227030707,0.018918494654686993,0.018428323721749972
Mexico,0.01102483739674204,0.012937247500830721,0.006966728531901952,0.01203635972746975,0.05623871879930022,0.0045415587980530215,0.0052067914680390135,0.007058966184781265,0.0020210073423850665,0.05032637893790565,0.02007536397469932,0.00810328655065432,0.03555969759572197,0.013361607395381572,0.018318019770347468,0.007285249741562209,0.0012239492848331542,0.012630318973944479,0.0024892626610849783,0.007104747615769361,0.01022916917634183,0.0051441815675062315,0.006019306504848067,0.01911795114456901,0.0035685336574102907,0.01740422100884601,0.028010408003728633,0.012382542039307207,0.004457449328190014,0.01446247446492452,0.007551655367410478,0.005777495467378619,0.008331640148428573,0.0024812056708365844,0.08800235874526978,0.013311035983250497,0.012243670718930193,0.011705732775631004,0.004603786520722827,0.02163294633974231,0.013685503142734083,0.006501443825168947,0.03055398440842531,0.001958237736750053,0.014471910565143464,0.02808139949464367,0.011012286372810941,0.016656496322211962,0.0040799493113972095,0.025694021190822997,0.01468626600366202,0.006345679550070788,0.006194583449144699,0.026510074681123076,0.010772175310974557,0.0535804847594156,0.01118496116199099,0.008698612106907417,0.016000043355595593,0.004120838776126045,0.010041719476809085,0.009771885486956676,0.0018909894983955239,0.0015772671953174983,0.00435075286418016,0.007484119891831689,0.009886711309019322,0.0030180230308237193,0.014444839238254424,0.015956887947264575
Spain,0.017450012430469505,0.014428993515278165,0.018553335683609968,0.006872493824947122,0.03541450497297097,0.007404122022999351,0.01145824852807843,0.0032024070205908424,0.009059016692466611,0.06229376703879994,0.018986428173339114,0.036953558559005596,0.03334511039946861,0.022400519502239546,0.014932110181952396,0.006468642676123801,0.0017592537989047068,0.01624768826543683,0.00823027696269564,0.007818678603890449,0.005969736164156239,0.013052391011117038,0.005653437367124668,0.011076115369171984,0.006335104212497332,0.0031267228472582017,0.022739309409645563,0.010299758118657352,0.005607867278795855,0.010983307960804283,0.006355651725290668,0.005799192343361804,0.011357093588660591,0.006156335351104928,0.001642087908657764,0.020057900352652733,0.020276605149750743,0.009282825693273334,0.011500421098239958,0.02165225941760205,0.020181196981692556,0.005546019151454618,0.02311361658458705,0.0019202036755428516,0.014247030813036765,0.06430692296656206,0.00875215125893272,0.007626790689019333,0.005590917198438179,0.026156877659708904,0.01742576943521593,0.0072900980052572634,0.005353869365994138,0.0380126615653662,0.008472910966375077,0.006419436699465058,0.006357636809840027,0.01244511871261095,0.014268627257134717,0.004205703911000271,0.011063742638584692,0.011303805026961045,0.0046074613275178715,0.0044662913799178895,0.013929044891730424,0.004583666390411461,0.007875212287547912,0.007513345723042336,0.028893436436508206,0.02417397701062926
