title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Abel,0.005824061734512618,0.00408700779044413,0.028417930683311613,0.005510553702134442,0.07990410146612782,0.0012641259123796801,0.0016495144337306848,0.0019216150664379955,0.0035676441187598258,0.054803013586041116,0.007447099519081682,0.010842099184949508,0.02985430225248847,0.021860632467268278,0.055259936936590155,0.003916840087718885,0.000775902695424722,0.004092682279140244,0.004624757608759875,0.02170025719045495,0.005319895044878932,0.025789506322841296,0.0018288644797901917,0.008458500698517328,0.0033438072015956753,0.0025269993234523194,0.026765783237095782,0.007536987972492581,0.014153205687286901,0.019562092351685923,0.0,0.0004386764831036582,0.0006314599140046382,0.008811523266243645,0.0020747120990825116,0.01013380634060219,0.006528075783099608,0.0040948423808244375,0.00031604764812645763,0.007500466614305565,0.018389040537203447,0.003631817457845452,0.005646721672828386,0.0004512191844085533,0.008985210433476888,0.06920166626897918,0.002987818797819636,0.002074513432943671,0.0,0.01703727721385515,0.0021520936335022254,0.030405398555915394,0.0007813101931885201,0.02475481386254662,0.0008162342350715955,0.0011782086436263402,0.008206396295661519,0.006302467228696428,0.002664199484547946,0.004548954976655668,0.11471242828187043,0.005155980988133143,0.0009710094291703833,0.049102035366773884,0.0009851701520651463,0.002089776847157548,0.0012363428656189648,0.0008790337048897071,0.02105407912209654,0.05980281153945168
Abismos,0.02307792391432331,0.007592826436265033,0.004662321422769011,0.0024923244371143315,0.06543463792646335,0.00033619271846141235,0.0067659992804975245,0.0008658372895794197,0.0009201901973392913,0.06121073892777218,0.013428505115138802,0.009233749720119595,0.06802195715098819,0.009981338333781009,0.009265053363612625,0.00624768058397778,0.004059278733194631,0.006750457352584256,0.0041508759746237255,0.0019049556243421683,0.001921234823518189,0.010799167830191756,0.004888411126784689,0.005894586589053683,0.006458036964960553,0.011697729372123093,0.06810930474767783,0.004836776635401383,0.0018708481459733454,0.007160480474308845,0.0008935557254185277,0.0008896099107522086,0.01575093731089647,0.001207582528519158,0.0003214532768187334,0.008283566529009044,0.01926293399280798,0.0037781591716181243,0.002615083664601536,0.010990782666068939,0.008891724904657115,0.006608344241916515,0.020552615021709523,0.00034714423323455187,0.0020446531672983375,0.017286962606640748,0.00472920637843498,0.0036026011294917636,0.013480701596555563,0.0407944946874401,0.008842943498368337,0.0031860858666182927,0.002075368547321264,0.025747335225515075,0.009632018393742748,0.001956738600854864,0.005205715659393756,0.005312583553365382,0.03468215066983918,0.0023269870651910192,0.07472062794819173,0.012662057172200003,0.000747069175973961,0.000527955906550115,0.0030580041195182915,0.00585122205161446,0.01579181942728398,0.000490537629081681,0.008790612979883896,0.14780237351642495
AbueloRey,0.02955089886868633,0.021446828841444127,0.00580762884305231,0.0027285884572432555,0.021515161816110014,0.0,0.0033459972111985416,0.0014371044349538555,0.01477006311447547,0.021334863930804884,0.009900550576641269,0.2865481982365751,0.02543429262221129,0.005731813845288547,0.0065468909446103314,0.007787334501626137,0.002634637106186111,0.013315802654982063,0.002010792191775649,0.01781555930977712,0.0045832792679534355,0.0015233893616996771,0.012386576009748919,0.01093458600866546,0.009318639953725017,0.0014098819231763056,0.01834396131356551,0.006217254311046049,0.006207120761909768,0.027349052236133327,0.0046592421388919935,0.006379186296272203,0.0038491424580023447,0.00016756954283825778,0.0033383903662190253,0.008491142469536198,0.005759017961209513,0.003238389559848445,0.01380426221898646,0.013595443765441,0.012731331603416324,0.008980163203845527,0.019755635717967658,0.007318673020923197,0.017460270005020664,0.022995868652957198,0.011075389825507188,0.003963938195850209,0.00423546954160508,0.009252408716083979,0.015357825511692035,0.008218920597170611,0.022478118368409777,0.015429135319861188,0.0011177816503562326,0.0006762671174835414,0.0024509170683225416,0.015744447473081347,0.012569104630250525,0.008838222415304978,0.011995181081857372,0.01164329620269656,0.0,0.04135650349508417,0.0005905598447285751,0.005724914132095493,0.0111572193933314,0.0015217721137308492,0.005646695812033998,0.008589826459246356
Aldea,0.033495042936527025,0.007251586619056723,0.006913172176709209,0.0008883839168174859,0.0419127496263558,0.003404991716912065,0.005836269585226832,0.01571963455540049,0.0020039962492754055,0.04065773344097015,0.008619540924196872,0.006058477325211816,0.033657135293181095,0.009179743212222844,0.016074043247663282,0.05189820942188132,0.0,0.010498772487030756,0.000967484983441234,0.014539196282403457,0.007261237844722608,0.009431648774026014,0.016627620563473937,0.010084820313511928,0.0035511203562171305,0.001661534917724148,0.0237936053508008,0.005121452324384827,0.007395421027572747,0.0170314557291737,0.028485462245545976,0.009043223996394638,0.013714969140931932,0.0005112941958891113,0.001544578147216769,0.012198586097920117,0.007327985882653008,0.002190798216046936,0.005428245174234107,0.027120446260877583,0.027210323840377453,0.017698565176833533,0.006854444234588233,0.0002432014732846138,0.012474522300558052,0.028804996698920084,0.019615811129212467,0.057466914478878306,0.001966167746286294,0.06485442147227874,0.015243004836457956,0.017766255149039564,0.001600350840949679,0.05905874082218397,0.00428644969306791,0.006580483571235295,0.003220107111070341,0.002565554458481636,0.02945897774510953,0.0022992263317325704,0.02005019165063457,0.013093530165166276,0.00016830724383383222,0.005814248454803993,0.0036646587611059347,0.00979134589989462,0.003304143923203437,0.0002492629543038547,0.015310635858297677,0.011578290690793228
Amigo,0.009253174745496506,0.016888544606228083,0.0023938196747360294,0.0029087043516507084,0.043282401115996266,0.00041342486272156505,0.0026205289847619864,0.0005432268917242743,0.0055540612925078685,0.013859565868487507,0.015766483480919174,0.31135616314889664,0.06655725580027824,0.004016736909169898,0.004103458963923621,0.0004250753243230153,0.0,0.014543539326089618,0.001342071639128119,0.01429456642343455,0.00153903731227522,0.0009363842372615621,0.001828915759672002,0.016607469437389267,0.012430399001455277,0.003672060882927137,0.022817896071698825,0.016144139035102596,0.000680403776267588,0.004144873323393995,0.003661287421024196,0.0009145551128477244,0.003541359840680564,0.003196575147782655,0.00028357999145906096,0.012151369144272192,0.017220345982697245,0.0007268265207447893,0.014520643460610412,0.007935590992517087,0.018113412265461187,0.001623623522503349,0.054988626504820316,0.00097174392587985,0.006355981538887261,0.014329887610506468,0.003966760846035724,0.0017203231042930934,0.002587804834951281,0.009606824114488625,0.02121736400180978,0.0108068042826128,0.0025389666683572616,0.008042908362191296,0.0,0.002591219005982876,0.02728137787226551,0.007730601117992855,0.005368664288796856,0.014945066039496333,0.03830759429469263,0.0028370672698588553,0.0,0.0008614623176460876,0.004119179823871126,0.00972224589267117,0.0,0.00046320669504128833,0.01670399025441674,0.014290333709575935
Amnesia,0.001976715429905081,0.017797804533201355,0.0027885554038533343,0.0,0.07637690353794475,0.0008927928076573406,0.0,0.0,0.0,0.05570918239899729,0.002136315456810232,0.009596118009883973,0.062249871348107964,0.10593966242069634,0.0562079807937089,0.0,0.0,0.0027259853945962934,0.0008055070814529976,0.008093537602433422,0.0009391437210191714,0.0014548337442195432,0.0,0.004394755023093252,0.0031839941236408258,0.0010922591534990912,0.1011850688247891,0.007023438211213524,0.0006457859509253256,0.018093857711833663,0.004169397426838131,0.01403142719518662,0.012400927740721247,0.0016781058732654476,0.0007287878824372811,0.08587012949632017,0.00214350302608275,0.0018347562629815934,0.015810706431013715,0.011499092150737007,0.008618750054702383,0.0038848381561834605,0.020566475901882212,0.0,0.02366695964174341,0.03605351548599017,0.009304126472694954,0.00036168764267255864,0.015251911010341098,0.011489816431080139,0.016476349788755385,0.022272873692561826,0.0008071528062071693,0.019859003536835857,0.0008951391458638995,0.0,0.0006553210511723908,0.002601189043185696,0.016732836848696926,0.006204092789317061,0.013659877294465685,0.020827568897270925,0.0031085557424119343,0.007769280912686979,0.008177411503631696,0.014427473723133499,0.0006534514766274372,0.0,0.0030809389579725486,0.0016916279014333587
Amores,0.00699863409987301,0.015471648263849174,0.02472970920555475,0.005243852430995846,0.017956489538826746,0.0021602888192174445,0.004854091124537175,0.0,0.003785855631725372,0.02470909198127064,0.04092380450725076,0.3203579419645572,0.03738256213376292,0.006420708943370769,0.009516989072012596,0.0005407108233062037,0.0004981693156370345,0.012903123700794519,0.00293045429486246,0.04672453522596335,0.0009322733151831859,0.013160807363769452,0.001453489125723594,0.0051839179932728265,0.006009887452588579,0.0005715738808741267,0.025559017949125965,0.00648182877675784,0.00517151642159115,0.009066494767326506,0.002785464258317579,0.0038195147811400177,0.0017800430694783795,0.0009891777614907213,0.0,0.009056437841426084,0.013416647762678192,0.0,0.010154883416361494,0.02042992665575986,0.026901515645411607,0.0,0.026345951090144946,0.0,0.025306896094995122,0.016597242335855016,0.0033714846320056194,0.0016450314592312695,0.004890634758566141,0.009622553212125925,0.016864525339997275,0.007206333291286703,0.0,0.020160863817046158,0.0,0.009860242450613548,0.006205404680419584,0.011739491677969695,0.007063036995605976,0.000407807270658113,0.0,0.013429062834531777,0.0017426122714754792,0.009805955982684229,0.0005582899787168375,0.002026627491749274,0.0,0.007634962784829764,0.017583488602274776,0.012835275068595251
Angel,0.01629650535208761,0.005645729307474703,0.0501891991441016,0.0046322812736663,0.04902480153407898,0.010058340819581322,0.0033951227750248936,0.003980938450687378,0.00133239661350867,0.06425654042961636,0.022048112664928066,0.010196605221208148,0.026988495491046295,0.023689825017933114,0.02291734885043565,0.0026639513083252632,0.0010373083703675305,0.011583501588141172,0.004603490681503966,0.008602483688501156,0.004894287534583032,0.004102199872085826,0.0033577702305472032,0.014094818905467371,0.005429525092546783,0.0032370262453553546,0.03397937448277871,0.009568564768907849,0.006408167148704103,0.0059650819646081005,0.005361666633702457,0.005374322765206265,0.00829136724556374,0.04798231116649462,0.001961268847542017,0.028092634413935502,0.022148688149031547,0.009174555414059411,0.008073030184862254,0.025098714678813087,0.017143544987101366,0.004966142923495631,0.01668467975014473,0.00034780249399913617,0.02424744905993554,0.07241206128638153,0.007645687212757858,0.004846844081773012,0.005032332211632291,0.022510556574067215,0.025125487133857077,0.005016469683731412,0.005013026173202424,0.034831551073409225,0.0022362780726641503,0.005435374224996538,0.010479343577113808,0.0068462843555114035,0.007451460508023657,0.0024846348728756414,0.0029364730814866835,0.01105186074961229,0.0024875887130381895,0.0009555873823852328,0.006300345272659367,0.0037303290172367417,0.004785156111267541,0.003947011236906195,0.04311563319414499,0.02250764177042848
Angelina,0.016464129425199894,0.030969419238589705,0.010170940485256158,0.004452675746152745,0.09988560541990253,0.0017852829706083433,0.004980734564688611,0.0014172744844269663,0.002386063824656763,0.03129176401755981,0.01762799293918808,0.014073060833341908,0.02167231911360605,0.009290746932672499,0.025618649625684393,0.01171859997723023,0.00030706417540218313,0.016131242322770925,0.0020691133178292157,0.020246560151055137,0.01072073254447583,0.0033544943209868447,0.006959094925297155,0.004516569197218742,0.002611786577113843,0.0022136612308547307,0.025179103526506676,0.008409867158023542,0.019080055693521843,0.027202602252263928,0.007037576889129081,0.011838501390849646,0.0110040769901439,0.0019344772197399409,0.013125824769034788,0.004729506219374524,0.01560855199252405,0.00881980672432244,0.001145278698589192,0.022700317900286524,0.014865581522107872,0.004736285658142744,0.06097458183530542,0.0004568821742506016,0.023653405671382105,0.049045740772994444,0.013689470798428126,0.00797954605695606,0.0018732288783901128,0.041493900516410234,0.009300986281925555,0.009338074764987698,0.001896918335852996,0.047653701963055836,0.001546889733057933,0.0020224438250751055,0.011471595344953067,0.008276293837584388,0.017444257420661916,0.001986540803619883,0.002731473748529627,0.017534889054771376,0.0025356364781841277,0.00474842044297769,0.003049338462999979,0.015808072616292128,0.02236451060098423,0.00420171876039736,0.012670812371103164,0.010334439064865896
ArbolCiencia,0.009953110240813686,0.01804701813921719,0.005413958496408407,0.014585900628582815,0.025328525727526616,0.03514549791238722,0.0020409246938420758,0.0028786282976394043,0.0004461944700793172,0.03896434942840615,0.010153411062715266,0.007183442167160332,0.01494515027202385,0.09135234048617788,0.05487831474923619,0.010194185487471618,0.0023291104452934524,0.013315356872130842,0.0024202275251160063,0.03665860784449747,0.005462376859300474,0.0032067848999804897,0.0016248975234506094,0.011653096700312645,0.013941222953589098,0.0020194736679297856,0.010230553251033956,0.006180265316544925,0.0025955700441592055,0.013278648276903563,0.013416258004919022,0.007116677059048989,0.012059106400087536,0.0027899984935834837,0.0011177525188463973,0.023186574362695028,0.010206611623698635,0.008089875033928067,0.0028305091479629337,0.022442113100775946,0.01658460597251248,0.005444303198736768,0.01619504040512067,0.0001061226541434368,0.0025995622112920205,0.0444369615196968,0.013309136913729652,0.007045589838692069,0.015372770408261736,0.014800100927740147,0.03641216661494808,0.005279811220807099,0.005818025266529979,0.03796416422914986,0.001840414606371298,0.002984978657061257,0.011666726497016904,0.002088332851029097,0.0035077984969893203,0.0006935080426150744,0.0066250998398949615,0.021732544971499804,0.00388376427171357,0.0017578059479327567,0.08273542027644114,0.0012630623236495721,0.0021484993589132467,0.005259035776630108,0.01748118211442714,0.022647302238573693
