author-gender,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
female,0.017376836670934058,0.025162028548032823,0.010333216093419143,0.00653339282601648,0.03918306960577003,0.006817165790978074,0.005692809364086184,0.003595209934987019,0.005096170211122501,0.06711549338551133,0.02288242520331073,0.011799013777541906,0.04332510534745919,0.01714222637534679,0.01646229902633449,0.007202503376475263,0.0013251364126250767,0.01791269588229168,0.003064071016297064,0.006531729212372239,0.00602422586157943,0.006609327586199159,0.00583322160989249,0.012208369634994554,0.006062580751623245,0.004328287982267626,0.0260819089246977,0.012504203860130292,0.004430032847097052,0.01082869471021393,0.004125332318822752,0.005937009082204841,0.009755904282977334,0.0028454197077781946,0.0015898277849637995,0.035129347075696905,0.01406141289386866,0.005458343841847544,0.010126583423019298,0.016774616032231737,0.03488159846095512,0.006376674476755925,0.02492999869877324,0.0012051304852318614,0.010644410512485455,0.04599025439650335,0.006557122443592808,0.009344498530183307,0.00872812520888707,0.0333509688730548,0.01781749133907503,0.009083768412774133,0.004244151748935433,0.04056977613372224,0.009242662798517393,0.0051042341735747145,0.005135755192194437,0.01948744948772859,0.02252108882359976,0.004338805783545663,0.013970967924276807,0.011267953023233048,0.007557866635016824,0.005340038609272628,0.00592004257443085,0.0059285528549692995,0.007730067958012031,0.017641282366601504,0.02741591679879113,0.02189016654833694
male,0.016009993599787938,0.011996379607855021,0.015535162510692192,0.007027232225790479,0.03912347959476133,0.006311631989340025,0.00969695996824378,0.016139738215556924,0.007061660510378055,0.058766820887389916,0.016839912202297004,0.029536334229692165,0.032599832213166355,0.01954846816032223,0.014408070373376195,0.00743203171677269,0.005085669713986926,0.014110820998781849,0.0067535921552353,0.008005858356352515,0.016855364672512564,0.010659093229571174,0.005969092046969065,0.014579175601982835,0.00624733371271153,0.012585127043224774,0.02239617220074306,0.016624137395911984,0.005618558003352283,0.010271927335890043,0.007630394032572001,0.0057095700634891295,0.009758934464886085,0.004983538864183069,0.008815888995086148,0.017053957286818362,0.017272238847141776,0.008716537596940393,0.009241957043808046,0.020389278257491737,0.0164513557458096,0.010585587404890953,0.02464030322353058,0.0031273018561087185,0.013207309232834344,0.05266956210678734,0.01351436371518441,0.013722344059345137,0.004659518645290967,0.02713325639480507,0.016090041211686543,0.006921130449301513,0.005057090511008855,0.033107957675931166,0.006439063953528857,0.012952436895247534,0.008131977554898636,0.010820210728418662,0.012350771273718092,0.004204505261914936,0.008762328115388029,0.01090903497129041,0.0028184196089711257,0.0032016553189745515,0.011095732510147987,0.015295038682076115,0.006960294213804012,0.003902848064818224,0.024943376898309905,0.02212020924130133
