setting,binID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
rural,6,0.010301400076128639,0.018885920152008386,0.008478971648682696,0.012461951432707542,0.027755571578998033,0.003503744595911602,0.028573107019499458,0.059102757733416875,0.0036398125408185207,0.056994335839740985,0.01869335765209165,0.05070872653833592,0.02938030550356306,0.011384578686178102,0.008784117699070488,0.007178309050372416,0.0029567086142742497,0.011680796842032859,0.01436881849583329,0.006546971786070439,0.028401236872857272,0.009076816130933524,0.0061792031115579325,0.01688864090718521,0.008976381482902222,0.021432264454366717,0.019422573073777403,0.014358497415381985,0.005720360658294847,0.00863389136380961,0.004265460296964111,0.010737216275385987,0.004670859119484169,0.00422561118569951,0.018671664708159827,0.012491142348899678,0.006882876263314608,0.005452294598086682,0.008226036654761395,0.0103198279392633,0.01700971198117361,0.008579941195468942,0.03163684301343082,0.0019217068452146364,0.011173749147220505,0.033217828240460115,0.008518647745357159,0.02275564342586117,0.0035047451337742648,0.024567223143709637,0.01063471931859573,0.008620266889673016,0.0027873268606379066,0.03039926484230734,0.006324827874397524,0.01885767180924239,0.005554996613648185,0.013711442667677478,0.014908563486429587,0.005257856972865557,0.007816368295261104,0.010095895347535005,0.0012583255816697074,0.003544734440940744,0.005439723393550562,0.003975914852884424,0.002715779855823915,0.009460198089120669,0.02125514438092099,0.01854241395399943
rural,7,0.013622296422756348,0.014311286188994063,0.010191850272805805,0.012819028627039205,0.031651802021647205,0.002786625125292751,0.020280444948936053,0.06246081087061823,0.003017101824409839,0.058847155054583294,0.011510371897506186,0.05745144827357962,0.035952034569549374,0.00933160302559061,0.01490403300553488,0.00695695812748057,0.004015277229850947,0.010196353096560055,0.01342205741801558,0.005003976491564954,0.030288841886699336,0.00358111082310047,0.0065183874098839745,0.01832698342159053,0.007897757453862751,0.025653755940706905,0.02062121596900373,0.013338787009347111,0.002634864888291228,0.005478742579933312,0.005084402419385063,0.006372838269606671,0.004574749256020303,0.004379658192782591,0.02177332339950919,0.011089177386864806,0.012487911591012996,0.0042392826428605,0.008603295209563565,0.022578008838246136,0.01501799072847838,0.006538335376148911,0.032704006902048284,0.007467681528213405,0.02011501621520049,0.027452343624754755,0.004275196207198168,0.023220579775754892,0.002702980541371795,0.01879677792437702,0.012840027029310395,0.009388912911474383,0.004473998458818124,0.021913081160789438,0.002088150317960656,0.021819413050683387,0.005153999064035934,0.014121296412899132,0.009200383033075356,0.00737992700214148,0.004170691289202842,0.010511844520473287,0.0008044200256835859,0.005381030228170767,0.004214311121759808,0.001433900036693826,0.0054789026711955955,0.013183445742204668,0.019283061639691974,0.014972678970463654
rural,8,0.01194308250729504,0.020276387349218983,0.01032875789379173,0.006241937511193071,0.03550401894129405,0.003391354572246547,0.01822297789615921,0.054462705215351875,0.0048158251819428646,0.05438648135184368,0.014723382709154933,0.06074683860678137,0.02999885700789834,0.013264526211598756,0.014966855596529337,0.007060868521334022,0.006679317485743388,0.009767017507186745,0.01064418343851209,0.0044344909192586225,0.03749407626547305,0.009842578030385603,0.008130498718966006,0.019252516354200642,0.014535868499888067,0.026296578402919817,0.020655302466405304,0.015294906962350021,0.0026190892404312402,0.006062195167073367,0.003524586905923015,0.007435495720265961,0.005080327170637808,0.0050743690388618135,0.018592441729211914,0.014924295229976967,0.01144692887650675,0.0022418555058180876,0.006202443128382361,0.012439553683374746,0.011760846066093114,0.00720600801380259,0.03308664081277289,0.008998704315523211,0.011233142611944932,0.02781445580830937,0.009258667556432117,0.014472944761789936,0.003988323261584828,0.02255398684136775,0.010831947909629182,0.007178003810454895,0.0042127113240619145,0.029431739001711178,0.004285846422170792,0.029384591621627244,0.006392715033622866,0.011125266404287846,0.011328584235822527,0.0021202916666590837,0.003173705217014268,0.009282932160692143,0.0007175370830221676,0.006080657608031744,0.004254593053534676,0.004374866666243202,0.00678359054674158,0.006824573721081158,0.020285568711553216,0.012790378258752925
rural,9,0.011797944883423754,0.020280581982160328,0.010663938689302576,0.006879571264505748,0.03449002093647783,0.0038193463248069296,0.018106017321474464,0.04366912236935196,0.003625525950489094,0.0649672876958814,0.01575599473811882,0.06457882640284278,0.03541836001396972,0.008919641096409848,0.011744875998130585,0.008637149689660525,0.0013238955316207306,0.009419720680072716,0.010988556981291312,0.005375208014025028,0.028844530219801604,0.010395138539773544,0.006842298178875934,0.016044800356495824,0.008506357606114187,0.02938393394061397,0.019701614016499287,0.01310241896000376,0.004635604168520699,0.0055559290799389,0.0034301839942879504,0.008196270599376512,0.006479449866447732,0.003924204254136922,0.02746290669743333,0.012622970630847611,0.010828979090231864,0.003412300479647008,0.0067649777685726,0.018947369034690825,0.014563256445616837,0.0037222765215774493,0.04814460923157331,0.0011602704599490204,0.010784343057965298,0.023929827445834526,0.011269327249237293,0.016370908404639166,0.0041877770489136155,0.027323845730597256,0.015617355052822903,0.008022290841113675,0.002798422328793394,0.0249408342935488,0.0052540800978950015,0.011283996620579726,0.0045835685483592075,0.010627623822027095,0.011068203484721775,0.006461096037993988,0.006273826906132985,0.012288711358159194,0.0008607360993182519,0.003798621270966866,0.004655999081347488,0.0046486614651982715,0.0047845324265513405,0.006149864602165223,0.023257600202196246,0.015670326783447337
rural,10,0.007572781225393341,0.018566918506675915,0.013512932980782011,0.005496531184955977,0.03440191193205506,0.0026884536921889407,0.01827128791545043,0.06704844964148243,0.005590815156488594,0.059497055040140245,0.01353940827503043,0.06409903887153114,0.02830213145242281,0.010289648352200186,0.01269632175599278,0.00967988960397975,0.0007537530842246941,0.010445851223222755,0.019234351413050185,0.0032434623077579896,0.03224084893449772,0.007528324793885875,0.005284462290527952,0.019317619083558456,0.011836203074539158,0.019411227904460034,0.022725794062599555,0.01132395140335794,0.003885161784001586,0.009657452733526683,0.003294960558193939,0.005704437493758378,0.004995116311417182,0.006675941241347934,0.026087213692622277,0.01359501214754739,0.01030053406027436,0.002244937941386285,0.004217117004510718,0.016141418815927233,0.01360180968111232,0.0056440204242529145,0.040061310284162883,0.0028486249422803207,0.01239001914622272,0.03224007908003412,0.012867951522417107,0.014586873806512928,0.005662098179771284,0.027399261752518212,0.008698509321076933,0.00731886571695856,0.003594060464812808,0.019305956938436578,0.008144256623131374,0.014160765640901551,0.005357546421300311,0.011347066509557177,0.006255094486803283,0.005746656357136634,0.005925212366367381,0.00783701326763395,0.0021413127036944524,0.004447309859633148,0.004375495390658394,0.004979900370709215,0.005097250017528734,0.010721218470515114,0.01754500853405382,0.01847272011601492
rural,11,0.011004833770733495,0.014024248267558591,0.010299371524308085,0.008724475977639102,0.03915299028706584,0.003848271293506324,0.01850952639024393,0.06065058356946115,0.007094508985462956,0.062411810261442144,0.0129036571296224,0.05483777783033576,0.03676166049342027,0.018890336306654983,0.023474814326360286,0.008174153366948326,0.0023592027801404556,0.009269960150080537,0.013259370479157219,0.005084432904024724,0.026566534198498925,0.007117877908946615,0.0033870679165436657,0.013891421787181382,0.008263077009924248,0.01340546283554948,0.01591174674565946,0.014044313448674675,0.005309656524543887,0.005090170368661398,0.0037353447812790855,0.003381593425318217,0.004488279359333897,0.003060946685393092,0.031875982171214484,0.015110383896006298,0.016167536788692986,0.005360671466352343,0.00361598910825539,0.01949042720196275,0.014162008783311733,0.007109302619757826,0.04182028444322537,0.0024084188573702293,0.016939265343714958,0.028094228096805278,0.01463902549255484,0.019109881858128862,0.0034452568686937457,0.02561225106825569,0.010698885602692691,0.007689103623318601,0.00331432769054639,0.0199180768996253,0.00670118951071713,0.011548831320318349,0.00525923419750322,0.011244977055444177,0.009385724914362886,0.006222020086668981,0.003671122217422094,0.007173650053966858,0.0009713496145676467,0.0037543083262460398,0.005295142527695373,0.004917490849752108,0.004855228192635744,0.008505764522013303,0.021473988416828755,0.013859329146195707
rural,12,0.013833676447829082,0.012291858738780671,0.007301554813973805,0.013585842149802985,0.04216095030802064,0.0020654364298149895,0.01983086644387698,0.036146352125445216,0.009219458868688968,0.07001002661935889,0.009019340013006496,0.05804127196597473,0.042614832282296844,0.010543209165272857,0.016538309520200665,0.0045355345675693395,0.0045566792987125375,0.009804255869957057,0.01652878849998281,0.004326246201356493,0.02790566655287757,0.00602817460017785,0.006061048145190572,0.02221902629032753,0.010713295047912201,0.02733614209171888,0.017685963510327776,0.014506278778317668,0.004175589348253394,0.0062824532609758645,0.002340246559042734,0.0025478026468195797,0.005075956865454584,0.0036920880081869165,0.025665069236544883,0.01500466919877966,0.008060113236065621,0.003503036344585,0.014240210974308103,0.02371328407501389,0.013557703979942586,0.006760842083972052,0.040837924365366825,0.0017387693311752277,0.013354084396298399,0.029529281705563997,0.006950262076325054,0.01574292087890429,0.0029396764888660067,0.02473550654258515,0.012007773230492978,0.00863898118130231,0.003256480622431238,0.024343274524058527,0.004043801706636166,0.012356462663881244,0.0046104276179189186,0.008371904924020316,0.007310714047156033,0.006394424152991853,0.003867597255533077,0.009122077549079557,0.0006988861641079623,0.0026549460003085197,0.0034435025775301385,0.005339631890130316,0.005890864865964212,0.010236730870893903,0.022814676091052716,0.01853265139867392
rural,13,0.007186903960420591,0.0099176239365774,0.0104523606077199,0.01635726855141017,0.04086672895256391,0.0034246761097645787,0.02274769831609115,0.051608137883703456,0.004962971798547218,0.07106511401575576,0.012085736107002957,0.05817660465074431,0.03482554818455664,0.010779602446702024,0.011841986075929567,0.004759409373942812,0.0014974512722718835,0.009191684434906247,0.013285966722057377,0.00350995971728413,0.030172591334011158,0.008299719067031884,0.0020570376933177993,0.02406485354850385,0.007114215845785756,0.02774593824693474,0.022262593692336047,0.014578064910460358,0.0031575367520979415,0.012902447154337403,0.004758765770597175,0.0017499155807904883,0.006109389695848021,0.002440763475661125,0.024775572707625045,0.01456542189801887,0.011715548203155565,0.0036118301474723905,0.012871491637514259,0.019295619134327615,0.013271492318773741,0.005411230979493102,0.033973719261746894,0.004462089241279421,0.013184657146468323,0.031247487907861433,0.009943160373756716,0.018618777337794774,0.002928102642133415,0.02070913879558407,0.008880203625810906,0.006571845088164673,0.004249769181583635,0.01996115364040124,0.0026548168993864203,0.01592761422764978,0.003727426199584493,0.013535094975939344,0.005787029900579255,0.005788436736804689,0.0031457385836531023,0.007430162922421684,0.0011238084847737932,0.00724297771707353,0.002291109157640887,0.003486846218194456,0.005225358488236922,0.009674543523085615,0.02099481628454076,0.02545645887607547
rural,14,0.008762094828103105,0.019041480916891857,0.016903018715782477,0.01625921537607372,0.05099572296940841,0.0024958224523678138,0.018874154192932133,0.03840595815287702,0.003678194333986576,0.05982632651573398,0.011060569394430288,0.04453285237024328,0.04688403629653603,0.015033848109782125,0.021462884755563145,0.003868544106773392,0.001969287171483893,0.009649230034015233,0.009619016783337478,0.004066061531815121,0.027111292838175233,0.004897580963172357,0.005232845792114105,0.017241216915007452,0.006240975052662142,0.02362612964728595,0.03337897716160953,0.009696705662524016,0.0031473486032628554,0.007178083967549668,0.0039254014082953995,0.0035287335040713914,0.0035740379277917544,0.005900485714100751,0.01660347657009862,0.013256061704962775,0.01169329471619314,0.006908140802810975,0.0050658078312531525,0.01243533883403007,0.012612440663829282,0.010221275177888916,0.03880452697953214,0.0023873353859374525,0.020554161466716184,0.02581684116322144,0.010114958305066587,0.02002183183896005,0.004332837533840428,0.017995657853262192,0.01084739496641587,0.01013129926195651,0.0019037392231496804,0.027279028189799773,0.007121347169493915,0.013419353684114189,0.003636823907740479,0.0104775937843897,0.010837868740483043,0.006563288261441435,0.0030113778450204702,0.012362621298679946,0.0016451236200700785,0.005117417570155674,0.00317985768125874,0.0051392811591137524,0.006173456725951425,0.009323622283880667,0.013305355457331296,0.02589016853482977
urban,0,0.025727218395121515,0.01229403427828525,0.009914544518460053,0.0028226840385661804,0.030540721388319182,0.005904039723093552,0.005039043373068104,0.00410866664905199,0.010737091434941216,0.04674686304163632,0.019777700467409065,0.014116194956959588,0.02493653407367721,0.025562212799969477,0.01041230707668299,0.005184486812100833,0.004975346692405948,0.02369158682162259,0.0027096954942560855,0.014932773031638825,0.006602380297796367,0.009559613732908145,0.007143912762462173,0.008991903313610883,0.007480501068353001,0.003019234872246013,0.022369278656670977,0.021471994149760372,0.005578225572333573,0.015247481363696785,0.017504027863438507,0.00393104848266603,0.010896678152582811,0.004438559800199658,0.0012649320690828376,0.018537451260802938,0.017298118652765402,0.012057285273099922,0.008982906141187637,0.017329974732420855,0.033290269709487785,0.010652956008036837,0.016569475578669165,0.001293879984856518,0.015618311603223307,0.04413355135957976,0.016533640934968175,0.010265694823703866,0.005974916902984866,0.02678824105373699,0.030497981751069787,0.009504860037100717,0.009015197673313453,0.05849195646425224,0.007868914100436287,0.00879500574839818,0.008718031978541296,0.015651833867323935,0.01743460261312529,0.003839731994544039,0.01205366095302926,0.012750897117747052,0.0012791078105299344,0.00317058217676735,0.008770636712120418,0.020886397203843884,0.007916382072779294,0.002865789409760996,0.025106637597449747,0.015436513701240634
urban,1,0.023464255564141154,0.014558127000228443,0.012441660209459384,0.0038789905759508436,0.03243403405355645,0.0083617479816105,0.0055069984998304625,0.0023276858869907147,0.009593049959330064,0.05634212965828352,0.021861092034483165,0.011158338154150294,0.025848057273563114,0.026957317593022972,0.012460756552393487,0.0072679339137519785,0.007587519204034783,0.018060124568687864,0.003012193050627218,0.01218134750364577,0.006828190463917676,0.008833170229993918,0.0058731236288603675,0.008980768337004485,0.007056043340989123,0.003692519552878748,0.01950994724546715,0.020872526298098503,0.004112062624310067,0.015151146348143596,0.009789074385046885,0.007517292312009769,0.013040574203065671,0.0046193199036474375,0.0011642857300516714,0.022399844760324597,0.02159859839084505,0.012198721153566242,0.008273226346387174,0.01898794743360588,0.025458163815346543,0.013143226352481847,0.015953349103940504,0.0008544107185852483,0.007924698117654146,0.057876994281040844,0.015572221576539898,0.015397970388631532,0.0048278006196644865,0.022607529420746102,0.019200642353609552,0.007655524999231867,0.006270417160177442,0.055084124509249995,0.011327789912169652,0.006453673295924993,0.008847419044653995,0.014542287350999977,0.014843860241881213,0.002477456370035493,0.015043826667108792,0.010451343801072228,0.005014744619811476,0.002957849725801688,0.008866770825062036,0.018185563453881563,0.0064019165439294715,0.002531431091228849,0.030106865637277977,0.018539685980864775
urban,2,0.02204600611615805,0.009413675267620717,0.014624615808031951,0.004396739422669936,0.03506811060566767,0.004676262513649592,0.00300744875036864,0.003568734631524355,0.008705903863680711,0.056553322843343974,0.020830016121741707,0.015231108014981431,0.028718000185191158,0.022879763053620845,0.012649089359954388,0.007745025468280523,0.005349404408825623,0.01998239193535606,0.00250355214140007,0.013477870001260807,0.00828836803869439,0.010391549415366472,0.006078573530477278,0.010939141033850939,0.005993661346636875,0.0029914555233437846,0.020330983633789518,0.01770724529996001,0.006704158639864229,0.012344636717147061,0.011668096152693992,0.004704806442014268,0.01088516917393068,0.0047665527960129616,0.0018607209998756028,0.019775696378722733,0.023875450269907506,0.009444081623886198,0.006493147519049833,0.021976147405073698,0.02251026002578364,0.015713774352171278,0.015144032895484615,0.0013844136760505575,0.008038895265733589,0.054222297091366084,0.017178705560028915,0.01549960919783301,0.006915320538295728,0.02855414455710127,0.018481584710059226,0.00801534451511436,0.007248711136561316,0.04773962823946329,0.009258324506339703,0.007430862270197372,0.009624349886591964,0.013193026519864677,0.01794652243033235,0.003350842232510648,0.01263359339299319,0.011834299493257382,0.0032465284651809565,0.004343903580882765,0.010902711197877788,0.01877657864483354,0.007891343663927476,0.0017990177653500678,0.03324452055121037,0.019123065447691226
urban,3,0.02180437442633665,0.012417613313590597,0.017066183788785664,0.003554322270757189,0.03862269342853816,0.008495467264080014,0.0054064027559495575,0.003633991730827977,0.008361647944518298,0.057211230146292785,0.02109917523517416,0.013311491684153683,0.03349980493847069,0.01980461260834058,0.013348916157971222,0.005617510297838236,0.0062793017865454765,0.013906667196756036,0.001832211295011379,0.009136617205714032,0.00893221016570348,0.014470063072876814,0.004699541148755748,0.010083888592713227,0.004518006483521788,0.005914597631819223,0.022258501454430264,0.01782942502863625,0.007638252766636065,0.013989571641720022,0.010476279928271718,0.0062003393184992765,0.012702096170742182,0.004185580389505671,0.0015112454024302621,0.023193440378363506,0.024024088528604735,0.009260123937967504,0.007298633280299973,0.020767285065429162,0.023841233163234592,0.011758667344855991,0.014136867689241864,0.001134764475338405,0.008114050016837383,0.06081733043869184,0.0180056783914266,0.012621589608199644,0.006699376342223026,0.031059161557996744,0.015636600419185433,0.006711389746145978,0.007530924886802702,0.03974189895041989,0.007981693878623882,0.00490867283299217,0.010952250504936879,0.011338852552960334,0.018521939659260436,0.004537872703521205,0.011837620683620964,0.00983414154258882,0.005237010347118193,0.004623865535726299,0.011036820651851744,0.02042121629354088,0.006556850644914264,0.003398139094860745,0.0263730739225265,0.019783364485418373
urban,4,0.021440805382268016,0.01097318943606827,0.017723839576557262,0.0036713551543602887,0.03928313754895781,0.009634066021461822,0.004845271940552683,0.0030088365277136,0.008693471926974464,0.055828984651183265,0.01893959306712844,0.014946527011643833,0.033555351825301054,0.022228189250115143,0.012481107662793036,0.005543303474628696,0.006281947009621746,0.017412951297054054,0.0047977574844105956,0.008779700885349432,0.008948997604072417,0.011489522272226875,0.005402889804032954,0.008995952189950555,0.005347963298586158,0.004519040540522641,0.02576038756800872,0.017111470034556004,0.0031336199937628704,0.014126036703142716,0.009717689364524756,0.005686173440815578,0.010377789697051198,0.00530530077365626,0.001804481229455982,0.022138766498608343,0.021770914625869223,0.008175834176381448,0.01542842931402357,0.02188227386700562,0.023349770158600798,0.013645737731547725,0.01681073765073397,0.001473604010944744,0.007973251817463875,0.059923244982267955,0.015016650855175574,0.011846935996041917,0.0050349355718207894,0.027679311842092824,0.020137021232648353,0.005495134354391293,0.007531171567562527,0.04216326751594235,0.009220881326360153,0.007693475734366901,0.008633244196675107,0.01127014987923333,0.017508881063611006,0.004702529395196804,0.012854028722407316,0.010837916219401219,0.004661042431774551,0.0019604112966241528,0.00857068391154204,0.016173240405981514,0.008863416068451428,0.0035595792491468076,0.024540548665440826,0.02348376147597563
urban,5,0.01590530269708179,0.01274140648490183,0.018157830070399235,0.002731218671844947,0.04351141690092381,0.007165284170094186,0.0027806136053109324,0.0033253700115668224,0.010285717804791572,0.057310737471116854,0.02221137781163722,0.015132378015050777,0.03374455596155866,0.0236275980496207,0.013627967341894644,0.006567215892156875,0.003712231517533277,0.01721495850783077,0.0030746696351885627,0.009212399689754548,0.008392995205634513,0.014522077758932933,0.004494603116172449,0.009495051569016252,0.004264078668251968,0.004293511626899419,0.025173614079920255,0.015493049483018499,0.007879062439846813,0.009364063010864775,0.005839232430611224,0.004652998043339639,0.011062184832747372,0.005796811059473992,0.0012488949577221019,0.024532548165491025,0.02196819148966808,0.011220156917752367,0.004371789052614735,0.02258796051612248,0.02212565448504738,0.011572647131872893,0.014967167145268216,0.0006941868216470159,0.012232118744996662,0.06775853659635542,0.015344372343067543,0.0080532974821439,0.004619188881667964,0.03193037791615529,0.018676205725044283,0.007373275582264571,0.006572200843356799,0.04466262399363597,0.0054901490879416025,0.008643474389478769,0.009893276214342217,0.0097103369024593,0.01567318259076978,0.0027405769607691545,0.010763857029590046,0.010750078917976105,0.0036989393974302008,0.002916563993823122,0.008922317785861531,0.018968976845070682,0.00916242883775867,0.006470819025632851,0.02557517307630555,0.024396856552653164
urban,6,0.016228812377250396,0.00896950307906144,0.018109981880624768,0.004760270766701894,0.038798254162107026,0.007858249439286489,0.003958242676435476,0.0028197194833607816,0.007592287642579107,0.06565876439562836,0.019592432241835572,0.016196657542337088,0.0299098730814064,0.021262504845893117,0.010192802602682502,0.005970837963999884,0.006203113542630569,0.01394939918052151,0.0032731924886449473,0.008432261134648029,0.007396979585262117,0.013227754613550198,0.005882024790014334,0.010889626087763478,0.0057111607259982275,0.0032016228071476416,0.025152388004705668,0.015872469159239365,0.0045593138659805,0.010638441060714918,0.005758227425886667,0.0049847723158237996,0.010224450641142663,0.010780295633292804,0.0027407429660838384,0.020858141575356873,0.020765582363002483,0.0114611989377987,0.009061240115172784,0.020892390786181724,0.01943828119494787,0.01237064803787823,0.016331476240190303,0.0008268720688274398,0.01333796408238648,0.06732261666244736,0.016498892489251845,0.010993856321446692,0.003592379793360163,0.03106594813017939,0.018546942050489786,0.005349953866586928,0.006844714634700879,0.03579531768703152,0.008214837130055797,0.007834442226266915,0.01102830556236636,0.012806342753137148,0.013815533898342334,0.0053549470634496246,0.01354753822828237,0.013123973661136979,0.005124958191403249,0.0018153525484115645,0.010757693668388944,0.022258443711383216,0.007859681503340566,0.0054049910691055,0.029132131624740078,0.022758508207048934
urban,7,0.01935392650072326,0.013242979238902655,0.017072985229513296,0.004965337860459642,0.0389803891328777,0.008416260604787739,0.0036788154973489023,0.0027784163940649627,0.007708937128758472,0.06543968203573208,0.015496727774598162,0.014664356581704575,0.023686335681370924,0.023822885329362647,0.012696976984742495,0.010196987156302554,0.004624939487776821,0.014237846455862792,0.0030092957111523214,0.005870960299045389,0.007437211774201721,0.013201561665088892,0.0042821544602655495,0.01547162604982612,0.005241107861344421,0.0037401722048821012,0.024158548035515145,0.015468866767069855,0.00610687682987637,0.013465347919015205,0.007580702359698318,0.0059246760724958655,0.012906953970267185,0.0053682417202244705,0.002058530896380599,0.024318585889880454,0.017778100815087402,0.016445389237592666,0.00967543510814761,0.021479994234858954,0.016911270348485333,0.014869714066524087,0.014842338623103909,0.0007102117144938806,0.010098907311014187,0.07289776388196695,0.013209738446402818,0.009194331894296066,0.005268064269411787,0.031054636703555693,0.014435372404852558,0.006498375963060248,0.003613776196355936,0.03762320998433533,0.00819907691429253,0.008651181833643579,0.008043378485095199,0.012059358110334168,0.01608360395406146,0.0034496844049587924,0.022303114847505415,0.013291997951978078,0.005993827218329925,0.0016223976634966916,0.00967279846851082,0.01414956432578518,0.00608839489928531,0.003821750961097562,0.02945977245292669,0.02278709701797739
urban,8,0.015672566007721288,0.015635197526453044,0.02007874434221816,0.004181404308344836,0.04240156343947034,0.010241228238297989,0.004307452803322844,0.0029267887092187133,0.0078049167271364815,0.060669377390540846,0.016459064338903394,0.013228519679198303,0.028746427200680953,0.024612008295495466,0.014576009957620439,0.010942455536938974,0.005783735133960967,0.013643753094204283,0.003659018284325216,0.0077007666825685845,0.006855443596404097,0.013385170580103118,0.005238673614308406,0.009750152293695311,0.005064447391807173,0.0034138307976039877,0.023862076774157925,0.01840921748149602,0.004224481315819772,0.012978503259760618,0.00632006129824041,0.0061319485622927305,0.010052972078512048,0.003196853589151671,0.0015959990810854867,0.025515161158756374,0.017502873927036377,0.01108423532645154,0.010946635627022496,0.01592790773952393,0.020156115055390694,0.010246954989104967,0.02364631455938189,0.0013221065464279421,0.01084680231782372,0.06532006555948541,0.011319895721582401,0.010388449974732575,0.0058049039303035965,0.03351114114553262,0.013746508284158568,0.00520601534472406,0.006083867038617971,0.040276526537305055,0.006608587217424774,0.011873899120153578,0.008883111955181554,0.01033543243860523,0.0170400700132804,0.0037271638671607277,0.013750087303296944,0.012820468505752095,0.004659710739661205,0.0012840299446937983,0.01184314449247561,0.01890281005951508,0.008313927577053695,0.0032215659667567064,0.026409299710150016,0.026891845687306043
urban,9,0.01943242888767201,0.012588546021109558,0.01848826556101433,0.005404932593429975,0.03904146149086067,0.012885986745434255,0.005131605604636478,0.00592291812581786,0.006810669067493581,0.07125646308483945,0.0163739130718885,0.016272692530210485,0.03409259592059108,0.019892268947700437,0.01931188194135233,0.0121464929106956,0.004076857865325114,0.015186236319137634,0.0038948238125042,0.006824443092755685,0.009069033926000725,0.011321035731842169,0.006419252512736133,0.01403229032556807,0.003869101683600244,0.0034195647593530326,0.025698756704911462,0.015508045589472145,0.006172701717996824,0.010466711620194679,0.006254718530345974,0.005110162851279827,0.010990672063373749,0.0055073603091077275,0.0018071674684558186,0.022025073798228427,0.017825867274237336,0.013795646778475052,0.006935814852663919,0.018620278667428034,0.017513929377616054,0.013506927577208299,0.016108784259405862,0.0009639293652911006,0.011948571303408527,0.0650811076833585,0.015104815029784486,0.011794323506313029,0.005396296347999959,0.03133576964931306,0.014260648204396277,0.00465333281020459,0.004215154335362467,0.03302300971541896,0.00928639322672994,0.010017206465114732,0.007234258965594833,0.008607329901218654,0.013216564658447958,0.0032747519266799843,0.013248777946037477,0.009143785619383832,0.004379608496566242,0.0023855279531783506,0.013005290402162613,0.016052776324385,0.007772295278239541,0.004044191722250082,0.025864858750116102,0.026241808330113064
urban,10,0.019665793553586535,0.011399019056378929,0.02312144366819133,0.005930317660376704,0.03712420169175642,0.008051261799752627,0.0031727522541129417,0.0023516921691390425,0.006404102207906356,0.07049734018514484,0.017983044922261295,0.015935476669005234,0.03728168121179762,0.021000053321380104,0.017215558863785594,0.008665419539712144,0.0076252437155279835,0.016776273887226127,0.002565411298289441,0.003808439934205609,0.00626254299294937,0.009352836291398397,0.007274633182184152,0.014250293598681438,0.003906986144797574,0.0035158831615349924,0.02027790674098871,0.014637283821484099,0.010824976115800501,0.009322708503744314,0.009329548466960973,0.005574048555371129,0.010616062087806022,0.004900341526873637,0.0019778417847607062,0.020589363189755683,0.017622845787799248,0.008115473588180508,0.005702863953627621,0.025053961723906365,0.01787246285830136,0.013137011900798365,0.018829666146134787,0.0011197439299716811,0.017950674707153377,0.06736657432552853,0.016612891869471277,0.011877184885169284,0.004313289738335365,0.028055705200396196,0.016551099860811398,0.005834775522663622,0.00401173202741993,0.028044979018863974,0.005519854239115188,0.011834437919980597,0.01063886599231531,0.015001160699767604,0.011193724242182275,0.002577240423504702,0.00918203878718764,0.012084093203072684,0.0034016947717336807,0.002535957918300461,0.012373712285914726,0.016551301812879105,0.008990906942259284,0.0025201301840533327,0.030378509698031922,0.02635814053599794
urban,11,0.01636565762216399,0.01265101538287839,0.01892460961519762,0.006852780666382961,0.04236509570182001,0.006777278442412091,0.004007868125733613,0.0026064076418624038,0.008059706428523324,0.06821609290716199,0.01648117192215011,0.013262187840041727,0.03783858254599146,0.025029458852791217,0.021259905028432814,0.011130483358964226,0.004671216728715338,0.017096609990071197,0.00252220919273458,0.005742703902346867,0.007502842886773821,0.011670531520624023,0.00548027816672333,0.011205005466704413,0.0050301067167317455,0.0030253209728957797,0.02602380469198289,0.014387646369221548,0.007233343862968595,0.009635419110599763,0.008957379923436468,0.005541841332006212,0.014151925252235579,0.00541392540872666,0.0020936712368008255,0.025073881536106065,0.018465377947549,0.008233777965797148,0.006233551913303276,0.023964682012780993,0.016131656402976268,0.00780872988057345,0.015822870678513366,0.0005484951443738563,0.012877780884030797,0.07077029278019532,0.012787674877824983,0.008180785312064823,0.0046269636887205584,0.030124699414317672,0.013743530142997337,0.006613729074507536,0.005002439264940794,0.030384942930382176,0.007922440200109135,0.007250746103866723,0.012544474146163323,0.00970045636178611,0.014863067125368525,0.003360882343972388,0.009292226782588456,0.011234151668290228,0.005064213695158666,0.002289350987562656,0.010803197967770607,0.0169209169312946,0.009142625957757552,0.00245394282105148,0.02883559177653817,0.03008776550736568
