binID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,0.020947386471513656,0.014694854916561953,0.009220321450219624,0.005679104118479424,0.030402449238336356,0.004910615060295226,0.008519867598774601,0.009548778520095768,0.00853596866850807,0.04745389099857373,0.02071572507339566,0.026587291735496142,0.024390227820654812,0.021592712380248964,0.010521626736166795,0.005136534904787363,0.004269875935274335,0.021390214406299735,0.007895175514524363,0.014064436673040973,0.014408070754238039,0.00832677201212874,0.006151174200698644,0.010059392973897983,0.0076161489286149875,0.012153442346359598,0.01956934855524999,0.018117991786946695,0.004304875600604162,0.013422135954352422,0.012959702687589121,0.004883557604830238,0.009896182926744984,0.004411740746160216,0.005019398672344634,0.016152991816980787,0.01518994569099984,0.008938313891080822,0.010525908339458245,0.016928815232254795,0.02893063918467341,0.01063138640673235,0.03504053361095457,0.003156730693129794,0.01583596623788054,0.035820819805721396,0.01319686936375235,0.01292314161734532,0.006567749161957215,0.02507869917676032,0.028153170471437172,0.010368672389708549,0.006609796340839507,0.05136512174152909,0.006570212240421479,0.012465341839553178,0.00733152891160923,0.015715279812016085,0.015237297105102039,0.004069375475404298,0.009029456298611179,0.011727589626448895,0.0018607035977769228,0.00449931057075458,0.008261691534454026,0.015718899227407435,0.006824091230259663,0.006083881259720797,0.022556407400047683,0.014080284583833355
1,0.019881324727599323,0.015021077506697155,0.011391331213029258,0.008058748013382503,0.03113283701829744,0.006843755867947246,0.009436088699682077,0.005499764765407869,0.007976685373832284,0.055081164680525534,0.02352245439239456,0.024362578751853353,0.026124010059623386,0.02126668755372773,0.010715341820628653,0.00788057503286474,0.005526134795462219,0.01692305430690863,0.006243256864053265,0.012536794486544794,0.01619350651040112,0.00784039178172869,0.005331932153491233,0.011933937122593195,0.006626229634020299,0.014970544434462267,0.020121415943733748,0.018570283464845377,0.004089412638132608,0.014088945017378682,0.009843893945903534,0.007835731380348552,0.010571033486641028,0.0042916296511521556,0.005696506217573093,0.01937993293931778,0.018565903024603144,0.01025451560575368,0.00862070182957534,0.017885555415131957,0.02402735916994714,0.01071325914014786,0.020472839134029586,0.003111786730584668,0.009699735030455877,0.04687613222095719,0.012623058676427103,0.016031356542251875,0.005538295010745007,0.026151208931333048,0.018638808341913567,0.008499352250399408,0.005070773644903045,0.04685505248111044,0.008606674654411976,0.008892460741273062,0.008318010808071376,0.013137320790323677,0.013842639215140113,0.003292321355928108,0.012534360316065501,0.01132355236715235,0.005291477705305315,0.004074512173872519,0.009669801167535708,0.013784943018528015,0.00577502214175084,0.006246663421395619,0.026523804503150346,0.01648963626841345
2,0.018994537274408047,0.011877938287371577,0.01191823954116012,0.006228913639421012,0.035086911868427585,0.004617947718369271,0.007453021773165076,0.006521354978080088,0.006858194502945026,0.055098755182749454,0.021934687523937572,0.02985810381444503,0.02846664156566369,0.020815591895991026,0.012080032618740034,0.0071776063455518705,0.004286393988804104,0.018623951366637782,0.006355848219137088,0.015194211841422504,0.017425431161799655,0.008887579953061308,0.006869405478578972,0.01386978902631539,0.0067288568447375135,0.012403156253934029,0.020011168479547547,0.017006301565290427,0.005951041008132161,0.010373158444626537,0.01039245844818377,0.005376012369975688,0.009050860219461094,0.005069016885259965,0.005272094150073242,0.01684136752555419,0.021592532560943845,0.008654022999996326,0.009213046001572979,0.02105100966834121,0.02058174630740842,0.01281769276268207,0.02111779534239051,0.0020925808740864292,0.010884981684842135,0.0443653811587709,0.01291047071906195,0.014335079267921741,0.006326676010070916,0.030190018801655494,0.019349897659621598,0.008244386774297154,0.005681595927500741,0.038920962353875155,0.00717287718139777,0.008719475428129592,0.008264683506931398,0.012135453871935768,0.015189477137621844,0.0037476841934979055,0.010076032083848309,0.012664739170458027,0.004069747319157111,0.0040185030451606735,0.010866175004632904,0.013511436081562009,0.006936680068684142,0.005883300354388116,0.029515447829763643,0.017850872427974805
3,0.0185509086826087,0.013353056301904365,0.01419552583694937,0.005732601626407537,0.038627322228091746,0.006778408579675669,0.01017953924629127,0.010489441661302182,0.0063001365100678035,0.05684092989162267,0.01940544300944666,0.024847444785368267,0.030388981987371326,0.017657823565965434,0.013520725148512332,0.006294494894406082,0.004415864621554141,0.013501767209608922,0.005137793693749114,0.010082320285952693,0.01941485427252531,0.012388770459881309,0.006719364973169161,0.012053173070497919,0.0051972424095761095,0.01283868116380661,0.022466795086877437,0.015452166463279689,0.0062357414364267874,0.013607770101526934,0.00856994487336175,0.006140551161550085,0.01026189468033906,0.00350505540997503,0.00691374505180039,0.01964781229245495,0.020145382138808406,0.008252274150133116,0.009291528813761727,0.018928430210057558,0.022212626026145633,0.010115289416627355,0.019344824827249762,0.0033777978120723127,0.010490235678919942,0.05056763415771773,0.014602310505426696,0.013490274095154861,0.005839811642763195,0.030855920312173997,0.015188725529683906,0.007163383147612027,0.005754327608538411,0.03725424471793332,0.0066057332303316235,0.009030173056931465,0.008606234865876125,0.01340858939226141,0.016560769816774647,0.0057298239785895065,0.009603370534012484,0.010704211227156587,0.00418667865316598,0.0040028746579070205,0.011791509803002916,0.014326370730590666,0.005685438386840067,0.006375960227697296,0.02381365022572671,0.018775737221296378
4,0.017877775649292934,0.012236353575564511,0.01530162179892401,0.0042112489111321505,0.040376518918554954,0.00727581499319642,0.009632493379360467,0.005750041144600795,0.006595358224127394,0.055192873329239465,0.01997274726275351,0.028789880059032956,0.033770668994798685,0.018731671897037887,0.010943559954274075,0.0058901196675562205,0.00482517142524064,0.01713070649728263,0.006508506903286591,0.008032154384667579,0.015038967857943172,0.010004890360514617,0.00594856575379327,0.011835665271958963,0.0058577298016913625,0.015813478866383523,0.023807520475170926,0.01581484162034598,0.003138936626685592,0.011417959620291452,0.008108185304318723,0.0073922736674710944,0.00830187417002994,0.004768978026788937,0.008687411671785772,0.018081698413123296,0.018044626394615706,0.00717732514017021,0.014223853716509811,0.021073640779017522,0.02131668042269853,0.010605597559081576,0.02423178701229684,0.0024340940940557696,0.011556621833041058,0.05155486713279137,0.012162411940295768,0.014657671908669472,0.004909786118120813,0.026751480004997646,0.01769581568544088,0.006237692784719319,0.005546181426793238,0.037993050405571056,0.007782668716139346,0.010721040782292893,0.007364608536879034,0.012105402244983254,0.016480201348338656,0.0037943306033303525,0.010006291167917151,0.011480212123674208,0.0033663741013265054,0.0031240441023206874,0.010588440918288181,0.012700104000173152,0.007535749088934379,0.006492340235975346,0.02297218847511149,0.022021548073627335
5,0.014537764779197559,0.014414839758665192,0.015357981850650081,0.0038494210926028924,0.04173507945667602,0.006200498195823998,0.008242908247752511,0.009333646458120397,0.00797088934917325,0.05916565347888536,0.020497976491616283,0.028060536540235305,0.031876483077565576,0.020168129840385858,0.01337971261372651,0.006638691513230013,0.00371864136906136,0.016607128261018372,0.005693802431173835,0.007507794175549146,0.015143253186143584,0.011374860610418007,0.004790886034508897,0.013452369650444426,0.005785023992488097,0.013252480160483313,0.021541218442962504,0.014566921220662448,0.0069014198400231125,0.00911846890616387,0.005839672554316061,0.0050909157734705755,0.008895296326545734,0.006294330796502205,0.007803614065665448,0.019800159547771996,0.017640766720459247,0.009365395506671146,0.006873612035558217,0.02014216474377058,0.021131740732991677,0.01019813932244221,0.021641293610711834,0.0030162631227478014,0.014068367572104133,0.05478412509032536,0.012658049444535555,0.010837011008359185,0.0042045104357557065,0.03057213227173423,0.017216825820061975,0.007913380281708633,0.005449481463025098,0.03928690875511656,0.008796450082039926,0.011505611684468158,0.008487665802360324,0.010591483064764153,0.01656931743592721,0.0029857694815495707,0.008367478682213566,0.011096998368530259,0.00290036613983362,0.0027678579678066828,0.010368922878804077,0.01327276589019161,0.008062667911607167,0.0066935000244242975,0.023818420298352815,0.0215433736118019
6,0.013994363766109205,0.012861818377193208,0.014442785919782358,0.007053557109199013,0.03564357868971503,0.0062054594322199005,0.011681480923055364,0.02021808565332834,0.006105245338529945,0.06237071129123919,0.019355428077590803,0.02646558512662428,0.029358002634673343,0.017713788776910704,0.009749924949587103,0.006528131647765296,0.005138466091612773,0.013009646630961725,0.006565795198877881,0.007631413811665022,0.015030460578218495,0.01145312388698866,0.006169095293758244,0.012650062641851263,0.006711423103416238,0.009646093417985238,0.024538927512757523,0.0152353542120626,0.004829331579455734,0.009745692164606704,0.0052521080461668005,0.00697229786320706,0.008520567087481307,0.00827495611336183,0.007767463770306013,0.017635349626737958,0.015813447267155438,0.009348080372085558,0.010043700990625527,0.017784549565503394,0.01861430200541315,0.0108522228825486,0.021938643169010813,0.0026684074159371097,0.012678742286894522,0.055446802333077305,0.013931455034040313,0.015217213627926097,0.004075273656572958,0.02889576996470186,0.017152460826763045,0.006410353829779054,0.005697230564571322,0.033329926573323926,0.007300183211828464,0.012715276945831902,0.008830061290074211,0.01276227842648596,0.01452929957584964,0.0051268464642219855,0.011406614535145477,0.012093143870142672,0.0037198614485625644,0.0023672232741586232,0.011219679174662144,0.01580054729750126,0.006313899170239687,0.006538209174814666,0.025758700944836576,0.020600910077035406
7,0.017029938639033577,0.015452680258189395,0.014342907228210145,0.007327779697102809,0.03752808382320016,0.006257054059457782,0.008984782841567321,0.021807486296557554,0.006103658856734773,0.06276654456717215,0.014172904151178684,0.027496683240898902,0.028579470663807293,0.02082845938984237,0.013663297636288312,0.009251085121336785,0.004218039883975236,0.012364371724950831,0.0062829001317577906,0.005548919772687575,0.014559113088889712,0.009562729010604511,0.004799059373488086,0.01657261680943446,0.005929941239600337,0.011180804606540732,0.02250049976140052,0.01452034214537206,0.005319218333076818,0.010719469098796529,0.006789822830035124,0.005925064555263775,0.010639737672615765,0.004921176100323557,0.008146622130233091,0.019526162335198136,0.015473176154621713,0.011871464813388221,0.010437608101945193,0.021270514082886872,0.016210508878308605,0.011896861334931789,0.020763202950050588,0.0034692742277165666,0.013238438556472363,0.057053734036830415,0.01065171067285254,0.013848090121602315,0.004325400533478728,0.027246960906864487,0.013597579537853769,0.008016161897717443,0.004090997234963218,0.03215887748902598,0.005891122650906995,0.01355861471706769,0.007161941664036498,0.012416436765800027,0.014400907512996837,0.004515479071610667,0.015578069328322269,0.012598548710318187,0.004105785593866718,0.0028110823796224423,0.01006308986007863,0.009658462245692482,0.006251463333214471,0.006971234302403233,0.02593302841966952,0.020292950459635823
8,0.014117716081031241,0.017090421552075217,0.01628382476419322,0.004797449898459146,0.04195565558507221,0.008267364487471032,0.00861939032081997,0.018952184821367447,0.0064788395480948665,0.05748976384296418,0.01585390615507359,0.02731420505610721,0.029748148840727063,0.022221339016367518,0.01425463368614789,0.009602168087517914,0.0061573025363501266,0.012210096826851329,0.005638249004595631,0.006641774607752361,0.016613511843920698,0.011712515201400703,0.0060725390015626615,0.012774164828276443,0.00844410664344074,0.010935058232358916,0.02278838817218657,0.01692555825593696,0.0042119579420129396,0.01033350738130938,0.005850394398394516,0.006646353974475845,0.008237973861030427,0.0036108749203426476,0.006980075681952895,0.021326498784755156,0.015105101614529182,0.008069613301765852,0.010394091661450063,0.015624063650362546,0.017141296730247974,0.008955352990063063,0.02691951009225779,0.0046626869846549705,0.011886680842567065,0.05155850807600838,0.01060374071639621,0.012359143290907962,0.006118285298710269,0.030802356710895505,0.012685550784966795,0.00592673215644038,0.005652761924471879,0.03546542124714421,0.005591708188453153,0.018227226966844017,0.007835234887294222,0.010439895580160237,0.015625201345753324,0.0034030070520255852,0.010058628839738307,0.011995136113499196,0.0033730452493459257,0.0028713088513031256,0.010528522592168538,0.013684262110379543,0.007944961194433522,0.004719999061890668,0.024355335717289355,0.021763318933451722
9,0.016573904858526937,0.0148881558213995,0.015497977582287634,0.005647356411524944,0.03804975653591001,0.010035187197150155,0.009220454892569932,0.01734366084790972,0.005569088895228852,0.06748268283251145,0.01633143956836999,0.030527836565605426,0.03502991821522396,0.01589171538753136,0.018658242123665535,0.010807857012421245,0.0031920194214716683,0.013417377686756472,0.005865409518939961,0.006239265641905669,0.015754392666304386,0.010943716199432,0.006367400475526093,0.014711112579144245,0.005686308616852794,0.011908296903209072,0.023373548346126,0.014761772266050978,0.005945671558466968,0.009041439018075331,0.005463685355939684,0.006651889678913516,0.009291517930885835,0.004800129826442595,0.009721993010918502,0.01856570509494731,0.015417026201301464,0.010146751468979007,0.007172350462019467,0.019337547457513597,0.016266866716929947,0.009945749532839703,0.026298105893543786,0.0019957341038722137,0.011420263976202612,0.05149280367153488,0.013811755495961805,0.013112045690488542,0.005047719563909329,0.03015236336453574,0.015439508848819799,0.006252359501627184,0.0036205929557547654,0.030000253743371025,0.007809266743391859,0.01105052978840245,0.0068556099626906186,0.008898640634965668,0.01274086419366949,0.004236285361930379,0.010830587811387805,0.010600231643923843,0.003620150993611321,0.0027963065582030412,0.01213350314034595,0.011875123705686559,0.007130580591397701,0.004668380802739925,0.024827645746106047,0.022752763996744637
