author-continent,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
America,0.013645713550217087,0.012232255276882157,0.007436936355113927,0.0071461078632629495,0.04660785294233022,0.004310885066978979,0.004593815817836773,0.03727766443280463,0.002277909407295073,0.05492455124470116,0.014876085953068288,0.00770487755970659,0.03527924587906335,0.012873649745074683,0.014154229895248406,0.009280606635451055,0.010312118507295005,0.011293434050855023,0.0023455531278492197,0.007808065904553032,0.03453353461847731,0.004266796118620316,0.006551142389259486,0.020702419703369845,0.005998789009275379,0.02839518979220475,0.023141892907421465,0.027741412210514054,0.0051770050980674415,0.009057799939303298,0.008829128598038753,0.005617893515726395,0.006542818026124075,0.001791255202243747,0.020431730535309264,0.018053393246870487,0.009977543712225246,0.006307946169058256,0.00504337666896214,0.016440301676599975,0.016128792616304913,0.01908360580162786,0.027824329168687302,0.004806666876067771,0.010117228116932084,0.026656960379891098,0.020383668809917082,0.024278816800807828,0.004371032914856154,0.03151985854916651,0.0140760526899838,0.0070214781097664705,0.004143348067393197,0.026148597076338757,0.003439981319216136,0.0230368204003054,0.010533976897959851,0.010928290999468125,0.012455154379119279,0.004254418556233831,0.006162016628604048,0.010254733362525793,0.0010660213152966066,0.0014907821469433847,0.00337961119102981,0.0331933067152317,0.00541970981195237,0.001992396335905026,0.017960563261893228,0.017899122052583066
Europe,0.017450012430469505,0.014428993515278165,0.018553335683609968,0.006872493824947122,0.03541450497297097,0.007404122022999351,0.01145824852807843,0.0032024070205908424,0.009059016692466611,0.06229376703879994,0.018986428173339114,0.036953558559005596,0.03334511039946861,0.022400519502239546,0.014932110181952396,0.006468642676123801,0.0017592537989047068,0.01624768826543683,0.00823027696269564,0.007818678603890449,0.005969736164156239,0.013052391011117038,0.005653437367124668,0.011076115369171984,0.006335104212497332,0.0031267228472582017,0.022739309409645563,0.010299758118657352,0.005607867278795855,0.010983307960804283,0.006355651725290668,0.005799192343361804,0.011357093588660591,0.006156335351104928,0.001642087908657764,0.020057900352652733,0.020276605149750743,0.009282825693273334,0.011500421098239958,0.02165225941760205,0.020181196981692556,0.005546019151454618,0.02311361658458705,0.0019202036755428516,0.014247030813036765,0.06430692296656206,0.00875215125893272,0.007626790689019333,0.005590917198438179,0.026156877659708904,0.01742576943521593,0.0072900980052572634,0.005353869365994138,0.0380126615653662,0.008472910966375077,0.006419436699465058,0.006357636809840027,0.01244511871261095,0.014268627257134717,0.004205703911000271,0.011063742638584692,0.011303805026961045,0.0046074613275178715,0.0044662913799178895,0.013929044891730424,0.004583666390411461,0.007875212287547912,0.007513345723042336,0.028893436436508206,0.02417397701062926
