author-country,binID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Argentina,0,0.02187760932144493,0.01024203786687808,0.00527291927271034,0.012852315588375086,0.032806433727748156,0.0032291318972389746,0.0056307890449643384,0.02371202590590277,0.0018444052682691481,0.04917897265001266,0.01597185788131721,0.0065446938380501135,0.029987170343944734,0.015688910082832477,0.008399807138330837,0.005883754328387502,0.013068568008275619,0.018609432993396048,0.0016093658899806315,0.014666445450620607,0.035749018534473355,0.005352353518172654,0.007271182763806262,0.01694484423642,0.006545216669779339,0.036699667622665105,0.016681824121029244,0.04225808058813129,0.0027972705831430123,0.010454832519492373,0.014009412068872252,0.004920136231225223,0.006479164125651067,0.0014185945689072473,0.001196584954086075,0.019450667126460732,0.013915496239715337,0.004212459604812328,0.004443940141645506,0.013913863903908788,0.021401364763422734,0.01976740829241435,0.03361913526667714,0.005144321322857707,0.010722819903647896,0.01991382274454439,0.023968833390071734,0.02432574543589999,0.009084976960146277,0.027715809219555375,0.028788704652070226,0.009534802365958259,0.0044939624794673875,0.03655125434486581,0.0008821635898148106,0.01173896619779564,0.00955897015095419,0.009696870127903871,0.007963243047249727,0.0036325923536428173,0.005539810900201074,0.010979691297865267,0.0004168317947111433,0.0032368164151973257,0.0033827067666524586,0.0429450694007937,0.0032418853354146565,0.002358802269756152,0.015693422330819638,0.014861386062432584
Argentina,1,0.018938738032434968,0.01478921787151999,0.006652590039092986,0.017263463962038643,0.032602001629531155,0.005330909474935426,0.004177757695522096,0.014429349312085997,0.0013498335264173831,0.054440837729778084,0.016904327332435774,0.008572102677740948,0.024691907118228447,0.012018489698583776,0.010205394771919455,0.009528362321448994,0.018716077007972846,0.011173239428084746,0.004737210832318256,0.011044729172085028,0.04688093423221911,0.002515003529675183,0.004082816923230643,0.020774330569662255,0.006278810806646784,0.04336555558274859,0.017734342750632213,0.043216402785251275,0.003902022716163601,0.01103020053821956,0.014870082651998025,0.00866567577059853,0.005926785273911525,0.0008791920837030122,0.0012570379804712067,0.019550580442233925,0.008625628981851662,0.0046248233067605615,0.003771300249032696,0.017079451000337725,0.018771686485960202,0.02132859580998904,0.023507904927038102,0.006123017413222153,0.008898160815664108,0.023456627609212067,0.020403454341468882,0.030842138478437916,0.005422931192467673,0.029068786825811575,0.018254210416013345,0.005730208296274535,0.003990979315638013,0.032229459405467786,0.0012034326212935432,0.013975481547012995,0.008924849630644377,0.01557866736605687,0.00882791998960528,0.0023196599237886887,0.004751211227011102,0.012203426963021636,0.001277697059709241,0.001480725806451246,0.0036842429254516852,0.03882442081682435,0.002906209476012192,0.0017797732626621205,0.01779012495571164,0.015797048107633018
Argentina,2,0.014635782342084675,0.012423688177738233,0.009710862064935126,0.0057691470151802985,0.049232899859818394,0.0036370990549138274,0.002897729403981013,0.013550004259891823,0.003990116943465465,0.05666561886884522,0.016145850076385172,0.00999035922349992,0.026773605119717596,0.012046709984428387,0.008537782523448775,0.004217081915254675,0.011297909240661612,0.011326221272060854,0.003111476358694286,0.018968237780510704,0.04823844668848586,0.0032894280586903573,0.004722128472965416,0.025645947280568304,0.004397629537559182,0.03716473943076751,0.017976658259836725,0.03813525197581167,0.0064425988424516994,0.00906650993425384,0.012209630994338042,0.004807212510263576,0.0047098872518742795,0.0011812671201629106,0.004709818952875732,0.017204244898637207,0.011577800963830308,0.003700732718242115,0.006864924070212743,0.01877874425546174,0.016233160990982754,0.028387730018122174,0.022093626863777412,0.00343340273629951,0.009204210043377669,0.024299189194336906,0.021721141245442315,0.02469623548549029,0.0035937704962131166,0.03900868515990066,0.019341573167719367,0.008934898825976137,0.004519025970908663,0.027260010309933542,0.001467084147013008,0.010064399537925605,0.01144789584941198,0.011596541413051765,0.010235473342260621,0.0033410666115569736,0.0033344487336163164,0.011116299324246435,0.0006794696393801309,0.0015164733103382743,0.0028802209021525846,0.038619996910117575,0.004366258568675042,0.0007053602971270344,0.02179651654396918,0.019943371879006487
Argentina,3,0.01666605162447485,0.013149987466858167,0.00589658097546698,0.00239021070101748,0.044246248615448416,0.003728507447065304,0.0042603417813526475,0.03295083272437521,0.0013884466710946245,0.056706991939052605,0.016753332337428865,0.006406315703888344,0.0317665400713697,0.012510639734910442,0.01218998460887901,0.007359369628303033,0.012287507388083648,0.011387796348753684,0.0020457763193867133,0.011456137110066607,0.05524434932337331,0.005014352809969253,0.007825147277932418,0.016419557710076138,0.007492599483478728,0.031691812583288355,0.018048958920741997,0.02822883873593884,0.008717161994947719,0.0068466828850699,0.01013233720597072,0.006334268809955374,0.0068648041366359954,0.0010698223648576957,0.000692673959261864,0.019475848508940484,0.00695318053085092,0.00561154869820946,0.004230368193187913,0.014159559770914034,0.017702052171520308,0.022612420528952754,0.020028100051027117,0.007078555145957577,0.00781494515457661,0.029335973612147462,0.02494210039737423,0.023770618175459803,0.002306664002688436,0.03635580401063435,0.013236923597336064,0.005516944713098466,0.0028829900619594777,0.03387437651281771,0.0012434959641477478,0.01513713990554456,0.008733367273562331,0.013034037076951752,0.011050408011152523,0.009916385134776379,0.005586272070541803,0.011606497102621854,0.001547817783001184,0.0016041831553863818,0.004124461516654501,0.04145499449059868,0.004063629265070297,0.0010332120820207287,0.020374386989446967,0.016797662617591927
Argentina,4,0.012262858987046444,0.012098507434079211,0.007958131399122152,0.004207812839022047,0.041482211266968175,0.003369632083222555,0.007164020312590576,0.014978946765174911,0.00479935273791149,0.05167017885349968,0.01460357621240531,0.008446139211450992,0.035130768306196915,0.013849640067224956,0.009487867605406918,0.008209076361192065,0.013425409393795034,0.015203691341343119,0.0019527286760660796,0.008071536521304523,0.03741681163025023,0.006501404034681082,0.00878974056927785,0.020634754047632604,0.0071879666261092275,0.048399827500622036,0.027407681568024443,0.028215949304121062,0.0041256443366035865,0.011250848872336896,0.010621742964688298,0.008346377384252226,0.00757400688260543,0.0008031246517723955,0.0014005873480510283,0.01725412085487279,0.009179927338217972,0.00629673766647913,0.00637570123078579,0.013361913932897648,0.020734477431659355,0.021057970061146403,0.023991634668042994,0.004506733444613238,0.005763610285685458,0.02880748874007163,0.019614715897890267,0.03703657396356525,0.0034824575205617725,0.03387240433719833,0.015055456700521207,0.004872882562462442,0.004534778670274851,0.030788490304676338,0.0016070013689679665,0.01476716708219859,0.010098471666511361,0.007552775466720508,0.015601979314788584,0.004134736840963216,0.00867294839910169,0.010031997199400625,0.0007405978610251641,0.00046529213113239007,0.003987421617765675,0.03353305107097519,0.004097586682461661,0.001576430929278111,0.017748836613067472,0.023604899469709967
Argentina,5,0.012776822297653565,0.017156685509228546,0.007957323688591115,0.004298986938337315,0.05651255005505714,0.004140219639241765,0.004534968435288772,0.02750117320572276,0.002555377409747493,0.05596438890237239,0.010453828292433008,0.007055489762401244,0.040372519185654335,0.016124216090951767,0.009158225902219935,0.006098056499385733,0.00699572628867975,0.010991445442384437,0.0019165435346848684,0.011679863813611807,0.03954029231221842,0.00455501149520163,0.005059856433000624,0.02063533097189508,0.008173745521291001,0.03437808799244572,0.023474140921538867,0.03266818953675351,0.004847723064845967,0.005637986335542752,0.007972822603516274,0.005981270864584443,0.006185643557307232,0.004468093031735468,0.0014694378905925442,0.02395696200835926,0.009272952027092805,0.009785271404039897,0.003800146885334274,0.013442350055509015,0.016923318298128317,0.023775748078105913,0.02127940134962793,0.006710492942146231,0.008324725221490381,0.023409310646046823,0.02415705924513549,0.02402111203922303,0.001814050241071035,0.03520187804663407,0.011474372988511528,0.006869769240545842,0.00231130196652607,0.02655694644160991,0.0011574408422184844,0.013114348308072883,0.009635640984506465,0.012333543192751551,0.015796406272112328,0.0027120711982475607,0.006049729532596689,0.010824516199748498,0.0011713571081549891,0.0014899517500206409,0.0033931286839435477,0.040104162878013244,0.004213589646442232,0.0028483008950166617,0.02121484653346009,0.023042942672398453
Argentina,6,0.011490239005185006,0.010749177058502209,0.005831913867499172,0.0038564691024003525,0.03989847322835225,0.002848965283545161,0.003927892539473086,0.06812352486882338,0.002794070319092877,0.05699579566932487,0.016176319318478426,0.007359477031334338,0.03360486728893927,0.014691916533701202,0.006710575264701554,0.008521738640725278,0.012582814601419317,0.007884250185835783,0.0017737553411307397,0.0075358611897075175,0.03982227369653154,0.0037017417750830894,0.005862811351404887,0.021523729802025954,0.008333784340861877,0.02144322412119513,0.023934130966921027,0.02858223838972103,0.0043324931712745715,0.0067424863652151175,0.006663034616738531,0.005781778690029585,0.004190510997573964,0.003308616077572843,0.002094490700546853,0.01840897201005545,0.007684165479233005,0.004647356868653496,0.005550670876805383,0.013227937073015814,0.017479005537426075,0.027635514649779102,0.020280770248001793,0.006470081237053901,0.006485745804018126,0.027209348229064307,0.028920412799501475,0.03061972270341181,0.0029733335924509384,0.03634972863776883,0.012449626913031383,0.006667850338157879,0.0032328490708017662,0.02683103255290697,0.0015095053534273561,0.017150909935936275,0.013305233490930065,0.013437722555921466,0.010248694512927776,0.003209350067562431,0.006420124539313716,0.012296283084924317,0.000876224325375618,0.0010200801873073218,0.0033620962993510563,0.047312146640748134,0.0048829778396970586,0.0028967232322692675,0.015552507662884574,0.015595846400701021
Argentina,7,0.016754186798087715,0.0127151659458157,0.009821479647293938,0.006899229287743279,0.03829962654187344,0.004202060252517681,0.0033354932015462213,0.07230217836777661,0.002166366449583247,0.061890046746701,0.012425810127256994,0.008035128603937958,0.026150389286703345,0.014618559681222849,0.009339587035530804,0.013415920748498148,0.0094240072372776,0.010567947216005288,0.0023891454357319367,0.005639323684338134,0.035046075025578265,0.003409395725622083,0.0031819820623905414,0.01920550279862636,0.005249244643815735,0.029502977055607223,0.02512025007178114,0.02483305071300853,0.005852261361271758,0.007252634876422561,0.008737737761481415,0.005858610533972347,0.0060519618321886294,0.001615600855742399,0.003158656912932825,0.01588470993793582,0.005986665883273239,0.00370431795529798,0.00268372002392224,0.01693097538922231,0.014734449708354837,0.031066542639907945,0.023606166832945655,0.00344478704787773,0.01284139927500535,0.031859457231261774,0.018922230534420388,0.03190114632240005,0.004057896098104186,0.03232954884828105,0.011558331414697547,0.004923757422771052,0.004231560305536954,0.022327209356854928,0.002721305313934625,0.015918379878192106,0.012479247448520251,0.01383235562192055,0.015479902369732622,0.004629282443678652,0.004818121915405297,0.009067404182020044,0.001009566536453812,0.00048752401787997347,0.003576069175637122,0.03021540121878816,0.005472955268275703,0.002493971039704983,0.023508645325486705,0.01805420973668727
Argentina,8,0.010914778886106959,0.007320289551851428,0.008065730995976293,0.0035033838385731147,0.05099472374554113,0.007397829183279612,0.005460961864114577,0.059556400133711676,0.0014442502244181351,0.04920447869179145,0.011798235906789366,0.007777250734044832,0.03133755113589308,0.014617732280600575,0.010902837492404442,0.016093888306210644,0.015180496053795537,0.008102283550922584,0.002143481731583299,0.006197735774576473,0.044268733597522765,0.004303009349546234,0.006957159802688808,0.01683031824138383,0.008454460587632202,0.029367800558365405,0.01797639328837604,0.03595958776534226,0.004196363741061657,0.007957993158400728,0.008101959673933314,0.008557436950137944,0.006595128182659191,0.001014412367437605,0.00273088722131892,0.02266467639005089,0.006804259394236598,0.0029990738803536894,0.004738827846692038,0.011450590005888014,0.01627311146252696,0.017752380049350668,0.025288722659579134,0.008603805899746773,0.00809979075252508,0.025500853661241933,0.018230087061845646,0.024301776532735124,0.0065953046119246045,0.03570753507378459,0.011483919273942987,0.0054954482571875915,0.004805732213462618,0.02659708946315414,0.002559320741401361,0.017746646683956542,0.013034025127673123,0.012498104329702503,0.015131374972016247,0.0021709355453814172,0.003511120526989286,0.01239995936439387,0.0007758734271776568,0.0005597216130872731,0.0026571077168966437,0.03756321920373116,0.004488092289474645,0.00295987636413635,0.02000937000302009,0.019005589603529514
Argentina,9,0.020049852112935238,0.015936858143153737,0.007778865696717859,0.003679838397038455,0.045156225207461854,0.007304021072797175,0.005141504930795847,0.04978166768650372,0.0021798119575100073,0.06689978970824653,0.009828349193722238,0.008581394346159383,0.045643262755473465,0.0074882987413857,0.019044621278140297,0.014697103333288372,0.008268374060704518,0.010050923309474475,0.002199759833694629,0.007003863275088086,0.04460635309513913,0.0035514923372710486,0.005755355682601506,0.019688467764149252,0.0057320417815487764,0.03444181906880412,0.02278651763155697,0.025338961576068884,0.0063833667513607355,0.005990258446004155,0.006487797757339296,0.004829835876926317,0.007021172735596309,0.0008683613494041165,0.001333769748613279,0.015546509713074768,0.005267449960575563,0.007633647484598652,0.005086735695640908,0.01598322282460206,0.014997423828150449,0.027753912083537714,0.023966947104068523,0.003925188946363366,0.008006868608002208,0.027382293680814886,0.02182754959131055,0.031841087723081224,0.003944601456332989,0.035030847507479916,0.009560438587896842,0.006983823951643577,0.0036139180878510106,0.02467156277217456,0.0029962846751369673,0.010507472558222741,0.007241837434555399,0.010186077438715458,0.00996771204795285,0.004451234806532157,0.004847852912901249,0.011864697908694669,0.0012700964932348107,0.0010039046100146346,0.0029442666849991504,0.031910374025203025,0.0026061059658286545,0.0005139765651435877,0.01627669086827717,0.018201763378125898
