"ne0007" "ne0008" "ne0013" "ne0014" "ne0016" "ne0017" "ne0018" "ne0026" "ne0029" "ne0039" "ne0040" "ne0045" "ne0048" "ne0053" "ne0066" "ne0079" "ne0081" "ne0084" "ne0085" "ne0110" "ne0112" "ne0113" "ne0118" "ne0120" "ne0141" "ne0143" "ne0155" "ne0160" "ne0166" "ne0169" "ne0170" "ne0182" "ne0185" "ne0192" "ne0221" "ne0223" "ne0226" "ne0228" "ne0233" "ne0237" "ne0243" "ne0244" "ne0245" "ne0266" "ne0284" "ne0285" "ne0286" "ne0304" "ne0307" "ne0311" "ne0318"
"ne0040" 0.953869123671125 0.972631208772915 1.02435019502742 1.03090681288513 1.02810256182781 1.07431553328017 1.01838131638232 0.941743127824062 1.00003085717919 1.02364866343315 0 0.935367600282359 0.973495991377045 0.974785535920687 1.1049692093287 1.05033895901315 0.969219678012276 0.937897382298165 0.967195947188422 1.02767310217648 1.12865618282554 1.00823159735571 1.09096785696708 0.899088070972463 1.02629465535529 1.03240828110728 0.979764658595535 0.982755718790526 1.01222794275982 1.03153934754984 0.979803034876311 1.05688655317726 1.03301477693987 0.971259108886373 1.0551289240675 0.98561569338271 0.958174713175623 1.06064393048388 1.15038142082667 1.1491311653532 1.12440657781873 1.0930365849718 1.11211728745194 1.03623220955252 1.01097905754602 1.01460833473119 0.989966949756763 1.09642457726784 0.984744551240112 1.00578993309705 0.973583809601097
"ne0045" 1.03904351500549 1.04463537166883 0.933840627152123 0.973291022173761 0.936651618427979 0.951554806425692 0.981501186903785 0.973788347532771 1.13040509126698 1.04249035083923 0.935367600282359 0 0.656881801307066 0.704003687973604 1.05504024946355 1.08261430417961 1.09041861936929 1.01502349007182 1.05927604269838 1.05651415140495 1.07670641312507 1.07819807491735 1.06685548488594 1.03919861655577 0.971087665712072 1.10059224565212 1.05104356144996 1.03463071790698 1.04124503894634 1.01982003366924 1.02642792045164 1.07343260214863 1.02912513948906 1.06725885468378 1.05752619177737 1.03308195407741 0.999048952954795 0.985403676311929 1.11062431960106 1.11986742900928 1.09325258750334 1.10245978045716 1.07152293346394 1.07295266910368 1.10534596212299 1.08114963901344 1.07609514811894 1.11419534343176 1.04544599716117 1.02293811592843 1.01811413931571
"ne0048" 1.06094047370909 1.05290122243188 0.890880456785424 0.918330901750377 0.923916202021466 0.887768628253527 0.969239130765801 1.01981137285123 1.13920983946799 1.026658867758 0.973495991377045 0.656881801307066 0 0.548394246141601 1.01880949294521 1.0650171790984 1.11319869877267 1.00699012292454 1.06258585032291 1.08333101547981 1.10242304437212 1.08877117941415 1.12177085075593 1.05277219022511 0.93784447499697 1.11709809644779 1.04404239131555 1.05628791790969 1.08162868689474 1.01156846224522 1.03464904195139 1.06242518298779 0.98665466283377 1.08042925864014 0.98628659903547 1.01891673627587 1.02322243657791 1.01865387036139 1.11023910858856 1.10529258145669 1.11217229923701 1.07821231389327 1.0770674969629 1.09544877826782 1.09927728776267 1.08170232607008 1.10599635776059 1.09877860519613 1.00490260614246 1.03805212835366 1.04760155429764
"ne0053" 1.01536201104802 1.03812920996692 0.90926973758923 0.928961071919956 0.936865610162191 0.884082962510607 0.979041865183233 1.01450317806253 1.12429197834027 1.01589821467129 0.974785535920687 0.704003687973604 0.548394246141601 0 1.05363449328146 1.08476761548076 1.09803565976491 1.03798934526719 1.06550194784128 1.09812286102753 1.10683383358692 1.10017941912923 1.10987478770688 1.03952642117744 0.932922980625948 1.10985779790099 1.0618171253367 1.06893094574209 1.06039066728196 0.982348900063648 1.03056177057379 1.06216407652407 0.987455166923499 1.07858132677224 1.03787587837604 1.0339903236194 1.01234931718732 1.00710302884817 1.0899352680836 1.10604177500107 1.10808741454483 1.08411808841522 1.08240505588249 1.07400417976895 1.08544852701573 1.07644108771106 1.08769593402604 1.09246110665496 1.02476308990115 1.06222115261813 1.03700934959138
"ne0066" 1.10416833915115 1.07839973175211 1.03964732816722 1.07418793724482 1.08489668024538 1.02134937423402 1.0400676645698 1.09176955100562 1.09354652886303 1.08183989057023 1.1049692093287 1.05504024946355 1.01880949294521 1.05363449328146 0 1.04887616103667 1.15048388456402 1.16038745798416 1.16497832014313 0.917752311166574 0.717485991867487 1.01255701060831 0.788191065799371 1.15309274100524 0.985073457484012 1.01033285365506 1.06194890818627 1.1149592397324 1.0459630645127 1.04898215168683 1.11018675715154 0.989083420281028 1.02996448236819 1.04227506258127 0.97682944967473 1.10153844386918 1.17380424045035 1.01111766141773 0.862204589602204 0.856932442868918 0.784232255336801 0.79850218777266 0.709965375057991 1.03744522712307 1.06323131758449 1.04194992489755 1.07018054628672 0.844356006446947 1.04315755601887 1.00907823578197 1.10549404601246
"ne0079" 0.99857738373219 0.988021545398087 1.07674566276135 1.07122168243554 1.10820420055486 1.05006446067185 1.06731532361761 1.06003183684242 0.877533879688518 1.01777783747699 1.05033895901315 1.08261430417961 1.0650171790984 1.08476761548076 1.04887616103667 0 0.821075086006318 0.883188597184542 0.883918826758445 1.01116702056719 1.04971804884231 1.03757873953387 1.08906602676209 1.03923633891264 1.05848478862708 0.994883219449029 0.890179836372196 0.952761875304518 1.07863142594098 1.00887282782019 0.990229946103895 0.998595125197886 0.93902731198801 0.949690912454478 0.938906694813328 0.960777303506463 1.05722096946604 0.997167000249047 1.07552452041623 1.07092479010839 1.07394428261628 1.07344668327055 1.06541503733617 1.11173347111326 0.980620239038765 0.998037477302326 0.987354378352627 1.067430507494 0.957071344835292 0.922401651062015 0.975152743228188
"ne0081" 0.947822565804621 0.967624442755125 1.14210592385715 1.11886639591725 1.12265508669232 1.12588703199351 1.05734614445066 0.989939393866357 0.843339645727874 1.01731850401362 0.969219678012276 1.09041861936929 1.11319869877267 1.09803565976491 1.15048388456402 0.821075086006318 0 0.81089734956038 0.813477773359286 1.00974035654485 1.10728619813988 1.02800267805165 1.08497698758911 0.958899985620558 1.07170669592081 0.994775693100967 0.882570057272404 0.950015037905928 1.00099740377179 1.02689417779902 0.94567833739711 1.05500599728251 1.02383661444078 0.893945889763536 0.998005119434719 0.960270744524107 0.942303778719025 1.00984437501963 1.10810199447452 1.11670088064896 1.11941954007125 1.09521716140961 1.12023072055066 1.0510338043591 0.939048982105129 0.979063970322811 0.928674510001987 1.10372254444658 0.988326919356095 0.989793086860314 0.932709918427315
"ne0084" 0.919105572791215 0.959159690911963 1.07127470650027 1.04609492178653 1.07776005396592 1.0544893717162 1.04176230555494 1.0028711585423 0.942067862053265 0.986258093588725 0.937897382298165 1.01502349007182 1.00699012292454 1.03798934526719 1.16038745798416 0.883188597184542 0.81089734956038 0 0.738512269337311 0.97835816493443 1.15382492001775 1.0204273786977 1.09842696124113 0.964568333597375 1.03138776472659 1.01703793087457 0.93667474267254 0.922659597740623 1.02249053141727 1.02163878410095 0.976939086494966 1.0575115379321 1.00065082371901 0.945479385312776 0.996839188123059 0.924652527238872 0.937891278240981 1.03207558229561 1.14179550377877 1.16501725800827 1.16482770294753 1.11432031562928 1.11040770754048 1.06701944458728 1.01600799491372 1.04267187927921 0.988466771636973 1.1298235980535 0.996768571570004 1.04665452056157 0.940296153862892
"ne0085" 0.948471058766165 0.975983349495755 1.06692608529746 1.03602434251757 1.06937559815059 1.05781756119443 1.02363957639629 1.02616124704386 0.939605337281873 0.989340112968254 0.967195947188422 1.05927604269838 1.06258585032291 1.06550194784128 1.16497832014313 0.883918826758445 0.813477773359286 0.738512269337311 0 1.02127370076911 1.15743015248241 0.987404382794397 1.09373879860575 0.94808702937458 1.04598638732991 0.994804141865161 0.955658055892812 0.901088888997514 1.07062424578934 1.04688819584854 0.964461504750405 1.02778243519908 0.997167435216709 0.946363849765124 1.00762355473034 0.930748357185322 0.92695385442686 1.06913837843274 1.12034478506648 1.14031196931072 1.14727524158248 1.09949952690816 1.12570027786494 1.07478425328196 0.984517300155529 1.0019961299311 0.987448108674677 1.09730718500949 1.02694193618051 1.03686309638397 0.9140384107774
"ne0110" 0.992816583070304 1.03192717803851 1.09603801070589 1.12284468352507 1.12573425375583 1.13107148271066 1.09810313347935 1.02718370636891 0.9727275646454 1.02232909078123 1.02767310217648 1.05651415140495 1.08333101547981 1.09812286102753 0.917752311166574 1.01116702056719 1.00974035654485 0.97835816493443 1.02127370076911 0 0.907048668910886 1.05125337133277 0.894191779322429 1.05436791622297 1.08118970817737 1.01736214356753 0.997367242397429 1.01120547327229 1.00495720445291 0.975364816599128 0.991395120432345 1.02636906660166 1.07354420116962 0.95898027073884 1.09362336332418 0.967150821499108 1.04175022944759 1.04832601330496 0.95940190014588 0.937351079800893 0.947668384100129 0.89809916627001 0.825157580949473 1.05777816266828 1.08868825416093 1.11094706726689 1.09144839364303 0.915364993261609 1.08068423475159 1.01550604591678 1.01390703354158
"ne0112" 1.09080360904745 1.13107963315928 1.07031551026033 1.12911882303662 1.09806054051244 1.07651164631247 1.09973425612215 1.08633623875874 1.03549214046497 1.06222372688083 1.12865618282554 1.07670641312507 1.10242304437212 1.10683383358692 0.717485991867487 1.04971804884231 1.10728619813988 1.15382492001775 1.15743015248241 0.907048668910886 0 1.00469641762508 0.709542938225551 1.16540154787582 1.03564826739415 1.01397041235219 1.08776108720158 1.14788343669586 1.01960738896792 1.03145567106258 1.07223781007271 0.978478524625471 1.07779305931222 1.02129341925865 1.02774331264594 1.10033496403865 1.19516827754676 1.03268512721863 0.849228670847049 0.790189339826419 0.699093454894407 0.73412602845871 0.686451454197011 1.01137802173853 0.963877339219343 0.978765561066167 0.985982091774616 0.812585241126005 1.05784860596668 1.02945849407285 1.14015859736335
"ne0113" 1.02112422504765 0.926311973697875 1.0564645959969 1.04775047133537 1.02728790127181 1.05331331004174 1.0639412477319 1.02136498726884 1.06052731472136 0.991131358434703 1.00823159735571 1.07819807491735 1.08877117941415 1.10017941912923 1.01255701060831 1.03757873953387 1.02800267805165 1.0204273786977 0.987404382794397 1.05125337133277 1.00469641762508 0 1.01497353595894 0.982268629695864 0.962634287097342 0.870019132882181 1.02903191509092 1.01147754466781 1.03650950680773 1.00770107135502 1.06440566083467 0.932731542872373 1.00299450247981 0.994908413954437 0.976631594992311 1.02573512938274 1.03884018574858 1.03774678688804 1.03733423362113 1.03709018289795 1.02498416377414 1.0304151598001 1.02530687281568 0.955505996425905 1.05191760510099 1.0332247334207 1.05117275302336 1.04386572856812 0.994123700720673 1.02034582705397 1.05086460043434
"ne0118" 1.08344586853412 1.12690539943135 1.09889664965025 1.12184451604636 1.10473193827355 1.05955409837936 1.06062401972506 1.10425670808171 1.06524778441263 1.05118905187717 1.09096785696708 1.06685548488594 1.12177085075593 1.10987478770688 0.788191065799371 1.08906602676209 1.08497698758911 1.09842696124113 1.09373879860575 0.894191779322429 0.709542938225551 1.01497353595894 0 1.13239410586662 1.0679396829591 1.00845784863903 1.07895781691167 1.04501027120151 1.02470683890462 1.06649910995489 1.0788421517346 0.988374146202542 1.08120490128738 1.01014186179169 1.05402798423274 1.09345494148221 1.11893997091057 1.07282079804396 0.8813734683605 0.856965016659648 0.714433312891613 0.775446217038502 0.728551552285599 1.00563187493082 0.989148632648809 0.964250566632675 0.990012541097428 0.885412718300779 1.07077512742506 1.07423292861917 1.06381912537731
"ne0120" 0.939760055789305 0.913185572968814 1.00821798724455 0.958332895743871 0.980994303425997 1.04166856901369 0.985039976583928 0.93548091254373 0.992328871760077 1.01258974429561 0.899088070972463 1.03919861655577 1.05277219022511 1.03952642117744 1.15309274100524 1.03923633891264 0.958899985620558 0.964568333597375 0.94808702937458 1.05436791622297 1.16540154787582 0.982268629695864 1.13239410586662 0 1.06009903026702 1.01135342283991 0.957983965617521 1.00910334858563 1.00660296864288 1.01040020429089 0.936072613787728 1.09376121476678 0.994719804778209 0.996186962052 1.01546534803734 1.00389547584515 0.877682580771466 1.03679125305689 1.14194757453775 1.15249253069865 1.11522152032091 1.15329874541886 1.14543621231522 1.009044000536 1.06896262374238 1.04489700405125 1.03731070609634 1.10979908424941 0.962865555873486 0.984070418109096 0.971519433114072
"ne0141" 1.05100995764214 1.00657008521903 0.978098047825212 0.998187452806136 0.97367603088706 0.944102480663394 0.997327335674864 0.984853673832681 1.11689671109883 1.00421367282941 1.02629465535529 0.971087665712072 0.93784447499697 0.932922980625948 0.985073457484012 1.05848478862708 1.07170669592081 1.03138776472659 1.04598638732991 1.08118970817737 1.03564826739415 0.962634287097342 1.0679396829591 1.06009903026702 0 0.890997059197244 1.03626867463498 1.05820047850406 1.00807387460278 0.9219480172723 1.06372836870659 1.04219768735018 0.951742564905942 1.08765959399045 1.01156784875569 0.991509855529669 1.07275956565023 0.918909477315463 1.05092826320422 1.05086242537119 1.05154147345272 1.03820679958011 1.02495748299001 0.992163931161199 1.10076346437715 1.09909691219486 1.10930914449098 1.02775191528456 0.975912842207187 0.992222199410167 1.10920101816465
"ne0143" 1.0237625717962 0.993224422107549 1.10313260519714 1.11113254984473 1.07675610562636 1.09458750162123 1.09235054290351 1.01973145781038 1.03417174671542 0.888106166171663 1.03240828110728 1.10059224565212 1.11709809644779 1.10985779790099 1.01033285365506 0.994883219449029 0.994775693100967 1.01703793087457 0.994804141865161 1.01736214356753 1.01397041235219 0.870019132882181 1.00845784863903 1.01135342283991 0.890997059197244 0 1.04155377765559 1.017841133987 0.978344615311381 1.01485177826156 1.05092675175609 0.961532525710633 0.996901169166066 0.977427853567471 1.03441482452957 0.975588216729874 1.03247702330006 1.00958693514415 0.983704717124857 0.999141660214032 1.00714644054141 1.01282760286934 1.04545049796295 0.932994198569586 1.04472963494184 1.00885155105029 1.04607560135914 1.00316527949082 0.997612383103355 1.02894309634245 1.05568951371019
"ne0155" 0.976879174149791 0.908189130039639 1.08173383508555 1.09903705080066 1.11053269805649 1.11277108787845 1.06666184323575 0.920009244741213 0.864861145643851 1.04625341693424 0.979764658595535 1.05104356144996 1.04404239131555 1.0618171253367 1.06194890818627 0.890179836372196 0.882570057272404 0.93667474267254 0.955658055892812 0.997367242397429 1.08776108720158 1.02903191509092 1.07895781691167 0.957983965617521 1.03626867463498 1.04155377765559 0 0.992350296331414 1.01694125240736 0.949153114409308 1.0126355563294 1.11178407950785 0.99681448734207 0.848980886435508 0.993687167397962 0.905295927430296 0.999559807247227 0.908707754369784 1.11821289937584 1.12963188950805 1.13446983874359 1.11134464401947 1.07868463316187 1.06873875234648 1.00876033138298 1.0418191707845 1.01104088788385 1.13613023797419 0.992542639111248 0.869047784942617 0.9133381955136
"ne0160" 1.00748559906568 1.08803054900267 1.08838250330851 0.98464525007806 1.0825933079546 1.02406822836468 1.05525480629582 1.07417482758416 1.05265274059987 0.970042854126613 0.982755718790526 1.03463071790698 1.05628791790969 1.06893094574209 1.1149592397324 0.952761875304518 0.950015037905928 0.922659597740623 0.901088888997514 1.01120547327229 1.14788343669586 1.01147754466781 1.04501027120151 1.00910334858563 1.05820047850406 1.017841133987 0.992350296331414 0 1.06960914701148 1.01666784583426 1.01563905131433 0.966014783836896 1.00956289749334 0.993525048646162 1.01096254589819 1.01274727016284 0.679641048103829 0.898875188564372 1.09497017481656 1.07293035790464 1.13447515171724 1.08711062337434 1.14366794311207 1.05881263170965 1.05483662989403 1.03128056777309 1.05063360036302 1.05056270501011 1.02545556783881 1.05860591518331 0.747707781687249
"ne0166" 1.025992345796 0.99270687860561 1.11614005162264 1.09179054409288 1.07119206782349 1.11706137263444 1.07039167151784 0.974625109359422 1.02711757064521 0.993175701591669 1.01222794275982 1.04124503894634 1.08162868689474 1.06039066728196 1.0459630645127 1.07863142594098 1.00099740377179 1.02249053141727 1.07062424578934 1.00495720445291 1.01960738896792 1.03650950680773 1.02470683890462 1.00660296864288 1.00807387460278 0.978344615311381 1.01694125240736 1.06960914701148 0 0.98526145521482 0.981554833195352 1.06210701470248 1.04313981207629 1.0337343345509 1.05687979724271 0.952612301268829 1.0029172556851 0.953746495608327 1.00330580513352 0.972125781523819 1.00529458358183 1.03431403160941 1.01097803651436 0.655305517410868 1.00212766830394 1.00424851227274 0.961253843487318 1.01972289002685 1.02982982610922 1.04772268390658 1.07372614095845
"ne0169" 0.987253819362849 0.984958929331073 1.02071910966574 1.035678038359 1.02918515771929 1.02335868001761 1.04353239906796 0.994326546065577 1.02433159688611 1.02125144344952 1.03153934754984 1.01982003366924 1.01156846224522 0.982348900063648 1.04898215168683 1.00887282782019 1.02689417779902 1.02163878410095 1.04688819584854 0.975364816599128 1.03145567106258 1.00770107135502 1.06649910995489 1.01040020429089 0.9219480172723 1.01485177826156 0.949153114409308 1.01666784583426 0.98526145521482 0 1.01391789375269 1.03452923933296 1.04787664009986 1.04381915143059 0.988683500276259 0.942247288083445 1.0146214640132 0.907545494136721 1.06318322712106 1.05967843031504 1.06745961346705 1.05814146378667 1.00593011597034 1.02565010164605 1.1124730432468 1.11262042524937 1.10194583904958 1.03759428811834 1.01492976512113 0.984321884706557 0.9958920203661
"ne0170" 0.976809881334143 1.00342427453818 1.03581029689928 1.0518626689501 1.03411759169607 1.04967547521031 1.04022121344024 0.99984078739914 0.955493482474543 1.00655935490453 0.979803034876311 1.02642792045164 1.03464904195139 1.03056177057379 1.11018675715154 0.990229946103895 0.94567833739711 0.976939086494966 0.964461504750405 0.991395120432345 1.07223781007271 1.06440566083467 1.0788421517346 0.936072613787728 1.06372836870659 1.05092675175609 1.0126355563294 1.01563905131433 0.981554833195352 1.01391789375269 0 1.03764549478409 1.01088885254796 1.02375802297704 1.01090578611714 0.973384026412158 0.997521802963463 1.0195572170529 1.0784495540962 1.07356123498179 1.07752990840058 1.0674329472353 1.06018846876887 1.00653974765129 0.997831343261415 1.0389213686003 0.997779985273355 1.0455289898466 1.01380004279847 1.06855820244379 1.01200574909908
"ne0182" 1.06985241787474 1.06440352929079 1.04683952929756 1.0033841388465 1.04597992140542 1.04157842373578 1.05887056282136 1.06713049942191 1.0417939820524 0.990967417984953 1.05688655317726 1.07343260214863 1.06242518298779 1.06216407652407 0.989083420281028 0.998595125197886 1.05500599728251 1.0575115379321 1.02778243519908 1.02636906660166 0.978478524625471 0.932731542872373 0.988374146202542 1.09376121476678 1.04219768735018 0.961532525710633 1.11178407950785 0.966014783836896 1.06210701470248 1.03452923933296 1.03764549478409 0 1.01389579032387 1.06369697386322 1.04524342550405 1.06539790619821 1.07860081137642 1.08970580818454 0.877926755914717 0.888827017775722 0.945201359877468 0.933629422273606 1.00040185224438 1.00416631808526 1.05260200682138 1.02743538368562 1.06843294505483 0.87966397917733 1.01815228670171 1.09073237957333 1.06391552369925
