idno,tpx_all_abs,tpx_date_abs,tpx_time_abs,tpx_duration_abs,tpx_set_abs,tpx_date_none_abs,tpx_date_year_abs,tpx_date_year_month_abs,tpx_date_month_abs,tpx_date_day_abs,tpx_date_month_day_abs,tpx_date_any_abs,tpx_date_full_abs,tpx_date_past_ref_abs,tpx_date_present_ref_abs,tpx_date_future_ref_abs,tpx_date_any_chapter_first_abs,tpx_date_any_chapter_other_abs,tpx_date_any_chapter_other_mean_abs,tpx_all_rel,tpx_date_rel,tpx_time_rel,tpx_duration_rel,tpx_set_rel,tpx_date_none_rel,tpx_date_year_rel,tpx_date_year_month_rel,tpx_date_month_rel,tpx_date_day_rel,tpx_date_month_day_rel,tpx_date_any_rel,tpx_date_full_rel,tpx_date_past_ref_rel,tpx_date_present_ref_rel,tpx_date_future_ref_rel,tpx_date_any_chapter_first_rel,tpx_date_any_chapter_other_rel,tpx_date_any_chapter_other_mean_rel,tpx_date_prop,tpx_time_prop,tpx_duration_prop,tpx_set_prop,tpx_date_none_prop,tpx_date_year_prop,tpx_date_year_month_prop,tpx_date_month_prop,tpx_date_day_prop,tpx_date_month_day_prop,tpx_date_any_prop,tpx_date_full_prop,tpx_date_past_ref_prop,tpx_date_present_ref_prop,tpx_date_future_ref_prop,tpx_date_any_chapter_first_prop,tpx_date_any_chapter_other_prop,tpx_date_any_chapter_other_mean_prop,temp_dist,num_words
ne0006,1463.0,840.0,276.0,274.0,73.0,786,28,5,27,11,9,52,2,3.0,409.0,188.0,0,52,0.4126984126984127,0.005917734191398049,0.003397742119462995,0.0011164009821092698,0.0011083111199200722,0.0002952799699057127,0.0031793158403546594,0.00011325807064876649,2.0224655472994016e-05,0.0001092131395541677,4.449424204058684e-05,3.6404379851389233e-05,0.0002103364169191378,8.089862189197607e-06,1.213479328379641e-05,0.0016543768176909106,0.0007604470457845751,0.0,0.0002103364169191378,1.669336642215379e-06,57.41626794258373,18.865345181134654,18.728639781271358,4.9897470950102525,53.725222146274774,1.9138755980861244,0.3417634996582365,1.845522898154477,0.7518796992481203,0.6151742993848257,3.5543403964456592,0.13670539986329458,0.20505809979494188,27.956254272043743,12.850307587149691,0.0,3.5543403964456592,0.02820905076544174,-1696.0,247223
ne0008,334.0,183.0,47.0,88.0,16.0,169,4,0,9,2,2,13,0,0.0,77.0,32.0,0,13,1.8571428571428572,0.005398503289207842,0.0029578625806138776,0.0007596696245292473,0.0014223601480547608,0.00025861093600995655,0.0027315780116051657,6.465273400248914e-05,0.0,0.00014546865150560055,3.232636700124457e-05,3.232636700124457e-05,0.00021012138550808966,0.0,0.0,0.0012445651295479158,0.0005172218720199131,0.0,0.00021012138550808966,3.0017340786869953e-05,54.79041916167665,14.07185628742515,26.347305389221557,4.790419161676647,50.59880239520958,1.1976047904191618,0.0,2.694610778443114,0.5988023952095809,0.5988023952095809,3.8922155688622757,0.0,0.0,23.05389221556886,9.580838323353294,0.0,3.8922155688622757,0.5560307955517537,-1881.0,61869
ne0014,88.0,47.0,22.0,17.0,2.0,45,1,0,1,0,0,2,0,0.0,24.0,14.0,0,2,0.06666666666666667,0.003866432337434095,0.0020650263620386644,0.0009666080843585237,0.0007469244288224956,8.787346221441125e-05,0.001977152899824253,4.393673110720563e-05,0.0,4.393673110720563e-05,0.0,0.0,8.787346221441125e-05,0.0,0.0,0.001054481546572935,0.0006151142355008787,0.0,8.787346221441125e-05,2.9291154071470417e-06,53.40909090909091,25.0,19.318181818181817,2.272727272727273,51.13636363636363,1.1363636363636365,0.0,1.1363636363636365,0.0,0.0,2.272727272727273,0.0,0.0,27.272727272727273,15.909090909090908,0.0,2.272727272727273,0.07575757575757576,-1888.0,22760
ne0018,126.0,67.0,23.0,34.0,2.0,67,0,0,0,0,0,0,0,0.0,29.0,19.0,0,0,0.0,0.005140129727083588,0.002733243585036511,0.0009382776485946233,0.0013870191327050954,8.158936074735855e-05,0.002733243585036511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011830457308366989,0.0007750989270999062,0.0,0.0,0.0,53.17460317460318,18.253968253968253,26.984126984126984,1.5873015873015872,53.17460317460318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.015873015873016,15.079365079365079,0.0,0.0,0.0,,24513
ne0020,135.0,73.0,29.0,30.0,3.0,70,0,0,3,0,0,3,0,0.0,33.0,18.0,0,3,0.0967741935483871,0.006027054779231216,0.0032590740658065094,0.0012947006562792982,0.0013393455064958258,0.00013393455064958257,0.0031251395151569265,0.0,0.0,0.00013393455064958257,0.0,0.0,0.00013393455064958257,0.0,0.0,0.0014732800571454082,0.0008036073038974954,0.0,0.00013393455064958257,4.320469375792986e-06,54.07407407407407,21.48148148148148,22.22222222222222,2.222222222222222,51.85185185185185,0.0,0.0,2.222222222222222,0.0,0.0,2.222222222222222,0.0,0.0,24.444444444444443,13.333333333333332,0.0,2.222222222222222,0.07168458781362007,,22399
ne0021,113.0,69.0,24.0,19.0,1.0,67,0,0,2,0,0,2,0,0.0,35.0,14.0,0,2,0.08695652173913043,0.004400825641624801,0.002687229816567356,0.0009346886318495151,0.0007399618335475328,3.8945359660396464e-05,0.0026093390972465632,0.0,0.0,7.789071932079293e-05,0.0,0.0,7.789071932079293e-05,0.0,0.0,0.0013630875881138762,0.0005452350352455505,0.0,7.789071932079293e-05,3.3865530139475186e-06,61.061946902654874,21.238938053097346,16.8141592920354,0.8849557522123894,59.29203539823009,0.0,0.0,1.7699115044247788,0.0,0.0,1.7699115044247788,0.0,0.0,30.973451327433633,12.389380530973453,0.0,1.7699115044247788,0.07695267410542517,,25677
ne0022,119.0,79.0,15.0,23.0,2.0,76,3,1,1,0,0,3,0,0.0,43.0,21.0,0,3,0.09375,0.00475011975091809,0.0031534408430464633,0.0005987545904518601,0.0009180903720261856,7.983394539358135e-05,0.0030336899249560913,0.00011975091809037202,3.9916972696790676e-05,3.9916972696790676e-05,0.0,0.0,0.00011975091809037202,0.0,0.0,0.001716429825961999,0.0008382564266326041,0.0,0.00011975091809037202,3.7422161903241256e-06,66.38655462184875,12.605042016806724,19.327731092436977,1.680672268907563,63.865546218487395,2.5210084033613445,0.8403361344537815,0.8403361344537815,0.0,0.0,2.5210084033613445,0.0,0.0,36.134453781512605,17.647058823529413,0.0,2.5210084033613445,0.07878151260504201,-1712.0,25052
ne0030,173.0,97.0,49.0,20.0,7.0,93,1,0,3,2,2,4,0,0.0,47.0,15.0,0,4,0.027586206896551724,0.0034698543864575392,0.0019455252918287938,0.0009827911268001123,0.00040113923542861726,0.00014039873240001603,0.0018652974447430704,2.0056961771430864e-05,0.0,6.0170885314292594e-05,4.011392354286173e-05,4.011392354286173e-05,8.022784708572345e-05,0.0,0.0,0.0009426772032572506,0.00030085442657146297,0.0,8.022784708572345e-05,5.532954971429203e-07,56.06936416184971,28.32369942196532,11.560693641618498,4.046242774566474,53.75722543352601,0.5780346820809249,0.0,1.7341040462427746,1.1560693641618498,1.1560693641618498,2.3121387283236996,0.0,0.0,27.167630057803468,8.670520231213873,0.0,2.3121387283236996,0.01594578433326689,-1731.0,49858
ne0033,322.0,190.0,68.0,49.0,15.0,172,10,1,9,3,3,18,1,0.0,85.0,16.0,0,18,0.11688311688311688,0.00418633072012689,0.002470195145416488,0.0008840698415174799,0.0006370503269758311,0.00019501540621709115,0.0022361766579559786,0.0001300102708113941,1.300102708113941e-05,0.00011700924373025469,3.900308124341823e-05,3.900308124341823e-05,0.00023401848746050938,1.300102708113941e-05,0.0,0.0011050873018968498,0.00020801643329823057,0.0,0.00023401848746050938,1.5196005679253855e-06,59.00621118012422,21.11801242236025,15.217391304347824,4.658385093167702,53.41614906832298,3.105590062111801,0.3105590062111801,2.795031055900621,0.9316770186335404,0.9316770186335404,5.590062111801242,0.3105590062111801,0.0,26.397515527950308,4.968944099378882,0.0,5.590062111801242,0.036299104622085986,-1732.0,76917
ne0035,331.0,197.0,67.0,52.0,15.0,183,2,0,12,5,5,14,0,0.0,101.0,24.0,0,14,0.07407407407407407,0.003693372015175184,0.0021981700513278284,0.0007476009819236777,0.0005802276277616604,0.0001673733541620174,0.0020419549207766124,2.2316447221602322e-05,0.0,0.00013389868332961392,5.57911180540058e-05,5.57911180540058e-05,0.00015621513055121623,0.0,0.0,0.0011269805846909173,0.00026779736665922784,0.0,0.00015621513055121623,8.265350822815673e-07,59.516616314199396,20.241691842900302,15.709969788519636,4.531722054380665,55.28700906344411,0.6042296072507553,0.0,3.6253776435045317,1.5105740181268883,1.5105740181268883,4.229607250755287,0.0,0.0,30.513595166163142,7.2507552870090635,0.0,4.229607250755287,0.022378874342620564,-895.0,89620
