"ne0020" "ne0021" "ne0022" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037" "ne0039" "ne0054" "ne0055" "ne0066" "ne0107" "ne0112" "ne0113" "ne0114" "ne0115" "ne0117" "ne0118" "ne0124" "ne0125" "ne0126" "ne0130" "ne0143" "ne0144" "ne0165" "ne0166" "ne0182" "ne0215" "ne0219" "ne0232" "ne0233" "ne0237" "ne0239" "ne0240" "ne0243" "ne0244" "ne0245" "ne0246" "ne0247" "ne0248" "ne0254" "ne0264" "ne0265" "ne0266" "ne0267" "ne0269" "ne0270" "ne0277" "ne0278" "ne0279" "ne0280" "ne0281" "ne0282" "ne0283" "ne0284" "ne0285" "ne0286" "ne0292" "ne0293" "ne0299" "ne0302" "ne0304"
"ne0166" 1.09649266955989 1.14700979753432 1.11274433977279 1.09702164768519 1.12778956949229 1.15107355177073 1.10688775638206 1.10856941445777 0.97479392583038 1.1129769721675 1.10424116232309 1.09598716478786 1.00753686158699 1.10352873667185 1.04256190229684 1.02299265614229 1.08892936047596 1.08428812117446 1.0916379200918 1.103475022987 1.09671910791103 1.106718531998 0.912240553988583 0.993163369730612 0.992637222178271 0.672307923642133 0 1.0884923764261 1.043163555774 1.08154666878453 1.12150808127616 1.08786472393488 1.06989879789164 1.04354635823009 1.00906452436578 1.10052006750751 1.09029940400944 1.08421320050157 1.07528531156639 1.02461843401952 1.0736966497451 0.901190784923421 0.665599002201144 0.627246826671518 0.715780987097161 0.677576355219723 0.718149355323967 0.722310048476516 1.04563571254468 1.04316673671262 1.02657262604699 1.02531718006018 1.05573024465683 1.01179302641829 1.02259203117145 1.05827201238864 1.05202557971432 1.00609046356503 1.0140687254686 1.02901425582921 1.00256181743522 1.06742255125946 1.06423435331536
"ne0182" 1.04421345195091 1.003933461079 1.03212486314874 1.02519537240785 1.03976188701336 1.05421084438197 1.00801396412816 0.975184402472139 0.978480511547915 1.02042101197948 1.02385322253697 1.00781178576857 1.00827001869007 1.01871887368996 0.915473148269803 1.08590410855488 1.06886726553629 0.986309917504145 1.01456241556109 0.94760205082413 1.01152047210938 0.97965694774577 1.04857548174862 0.957160760956776 1.04658230854458 1.05316948525913 1.0884923764261 0 1.02700176023392 0.943311819860168 1.0095962211454 0.898979067136984 0.92495498052838 0.99907926727906 1.02584059650211 0.983705246055983 0.954704783610894 1.02860501057548 1.05171992772213 1.05593410166874 0.995908174773446 1.03486633741294 0.99103975577967 1.08153943745586 1.02782046334507 1.08795200923227 1.0683427044531 1.09975337557089 1.08710671793348 1.06533180676436 1.08091923976948 1.09989325498189 1.06989988789622 1.08431140847925 0.998373632985607 1.07457028596445 1.04995225258248 1.09130446217258 1.01007207174185 1.0288413192215 1.00361552135909 0.979744990038186 0.877166373373421
"ne0215" 0.982446696864587 0.993480387914254 1.02817458014294 0.996782750863271 1.00781587311557 1.02533151544931 1.01139396590219 0.974684409152172 0.994573228437509 0.829172509399152 0.844437013580757 1.05354425874094 0.967758813280573 1.06087219283033 0.986887098283142 1.00362610731147 1.13650801107282 1.08091614731993 1.08482107101656 1.02801639622529 1.0689809323247 1.02570207535076 1.03213050982759 1.04812617486777 1.02605597711547 1.06573522502804 1.043163555774 1.02700176023392 0 1.01140791913285 0.920227350211752 1.06525938771565 1.09023789657053 1.0261422045846 1.02762255542086 1.10364459989638 1.05191415867209 1.06694562743894 1.0802365433072 1.08513980541588 1.07064265089464 0.906737648597252 1.01863742014717 1.0262278943347 1.02523281571181 0.987102774999021 1.01952780818926 1.03616084851188 1.05626684679236 1.05829086494534 1.00771143361294 1.03362811073749 1.0081877172981 1.02697361959893 1.0166059701348 1.00552186502133 1.01901680000966 1.0032211293022 1.07630697636727 1.06320496581571 1.02048275862417 1.05685079254956 1.05617938104275
"ne0219" 1.02775227159582 1.00389478100135 1.0027936662382 1.03439625240434 1.06474044538399 1.05762844452197 1.02600182063595 0.91437592595077 0.986518452601246 0.966023526020042 0.974303667922566 1.02403967885889 1.09205853818347 1.0351346774757 1.04465251797253 0.932800783589828 0.99649504963026 1.05017970378829 1.00620229474611 0.894489110232728 0.907172704863983 0.929289914840109 1.03264225166484 1.01455236472218 1.08501414337531 0.967971818436024 1.08154666878453 0.943311819860168 1.01140791913285 0 1.0001213058394 1.02981623364178 1.02077560683033 1.02596679557711 0.987261903922706 0.997247112314738 1.03786084429276 1.02218083582033 1.03407934025047 1.0807750651551 0.994421932943783 0.974393181234037 1.00085829173262 1.05147256957772 1.02373987767812 1.03664737298458 1.03936554905081 1.02851446294723 1.13650226705771 1.04742370038418 1.14103715175618 1.06235883729128 1.12830550064421 1.07420929097115 1.0339921388398 1.06089289355966 1.05543111130717 1.05566015402626 0.939495121281137 1.02195780153039 1.00898894373306 1.01535864851551 1.02716916235698
"ne0232" 1.0083881955079 1.00327892185622 0.989691239502806 0.976790941594346 0.916477547478153 0.939926893346632 0.968042261846461 0.955583827042454 0.994134843855402 0.98423288001325 1.03035184804204 0.940449207836164 1.01460484454606 0.981938476939011 0.995017322730223 1.04348623137304 1.15691538366277 1.05297946945386 0.940547626419017 0.903250760974062 1.05208290409357 0.868853159977329 1.09290342559677 1.03417493319261 1.0567400828405 1.16075257279278 1.12150808127616 1.0095962211454 0.920227350211752 1.0001213058394 0 1.03392706783 1.03633114206899 1.01588884020806 0.997879039943517 1.04652305346541 0.978756209362649 0.977300019331752 1.05433887784614 1.03674460189442 0.890930340150264 1.03461339066738 1.1269442680029 1.09779201685275 1.10111485364246 1.09582087812684 1.11450461447727 1.1411770826994 0.957476273598028 0.975087631872469 0.902916740595378 1.01065165944966 0.933458579674619 0.992355910896411 1.03798237430316 1.04295407514822 1.06050288586176 1.03181997008856 1.14291011423418 1.09939941815482 1.1226376485362 0.962445931159795 0.974709058766399
"ne0233" 1.08204270888135 1.06581018713117 1.08098823066863 1.09813205274578 1.12349175047645 1.12355052118979 1.09885724823025 1.04088419171433 1.05757928106874 1.09327154149612 1.07381556259875 0.925462408610982 1.12057264216296 0.938206898131811 1.06041143005409 1.06750950684341 0.871372572580579 0.854965933355954 0.95581833551066 1.03303245103666 0.971757816116778 1.08489271229615 0.986207510325303 1.00465660549973 1.07512275170736 1.1173253978728 1.08786472393488 0.898979067136984 1.06525938771565 1.02981623364178 1.03392706783 0 0.515922870151142 0.98049674052029 0.987443703359646 0.831699953420151 0.854338204423774 0.901976972198479 0.935103257437897 0.943615983612832 0.942730103739602 1.06603534534002 1.03131387087228 1.12579668862305 1.07994574494569 1.06197005040654 0.957863435797626 0.975067690121518 1.10774473446363 1.07490958191076 1.15656253786774 1.10135009851036 1.12958665167011 1.1107247145259 0.976670477579935 1.07864664321009 1.06338550282458 1.10650485131696 1.01432727999704 0.989449130444602 1.03128550079949 0.966745637681053 0.699927415675944
"ne0237" 1.06642087839546 1.05647318285176 1.07811980324646 1.09920094952145 1.11105042747583 1.12817097277552 1.10420040565241 1.0480187658258 1.05795258970536 1.08035899871197 1.08903366791726 0.928446969459751 1.14906462121376 0.886994608770816 1.06474042182069 1.07808963947822 0.868120959305663 0.80221532330256 0.927365966535363 1.04858388037826 0.994230901054921 1.09697797827088 1.02274245060134 1.02364755174883 1.06272722078038 1.12833185492042 1.06989879789164 0.92495498052838 1.09023789657053 1.02077560683033 1.03633114206899 0.515922870151142 0 0.947283841288584 0.968750882533747 0.82799821411871 0.814200288646871 0.890946961109491 0.878680429394486 0.889254889340458 0.920936192085832 1.06891870422508 1.03698255436179 1.13136812793198 1.1106163562082 1.05793563018919 0.952044772303868 0.980390150802899 1.13326363389013 1.09085583184537 1.16907606157101 1.13117777248009 1.11994803649798 1.1258444134196 0.998245962839503 1.06192970145513 1.05105420705041 1.10194322195374 1.02728955899358 1.001496986494 1.04848159213057 0.955315394576843 0.663593139618315
"ne0239" 1.03780145684008 1.02780268103697 1.0421282506281 1.06812818561454 1.06878775681061 1.05246563464319 1.05641990963571 1.10648335345225 1.0280108554662 1.11102270319496 1.09420501205537 0.816441098354337 1.07629845607724 0.792714199610267 1.00140593620605 1.09284919782455 0.914015921201357 0.860146425024172 0.908479001726633 1.11034724529241 1.05547562844083 1.02581673149727 1.13557051103191 1.02816714800348 1.06030760571846 1.08767725318295 1.04354635823009 0.99907926727906 1.0261422045846 1.02596679557711 1.01588884020806 0.98049674052029 0.947283841288584 0 0.577497764470079 0.96691862959169 0.826683047409122 0.791271251941238 0.841142127049078 0.841131167889939 0.811685941369115 1.09283403409892 1.08768585846426 1.05450436769203 1.10095953141603 1.06326815207387 1.12138869609657 1.14135474702751 1.02412926100388 1.13602590049216 1.12231993971529 1.08939768928058 1.11748373756731 1.05200819066887 1.14623056658209 1.0776013417252 1.08838571571044 1.07434670768329 1.00627247293638 0.996236586495098 1.05762193393961 0.785604594588711 0.909698423441884
"ne0240" 1.05040577908194 1.04193501156857 1.05285973041078 1.08362273702858 1.08069864285945 1.07418364417109 1.0584611308839 1.06239056176615 1.0486864437955 1.09549842508488 1.07866164118146 0.839096898843891 1.10349878755378 0.843978613813735 1.0323606505805 1.06285082318699 0.949045550599769 0.88551821711039 0.923151431578548 1.11068160434439 1.08070163987837 1.04090614487817 1.09828925316414 1.04265611893518 1.06911177186381 1.03256187198281 1.00906452436578 1.02584059650211 1.02762255542086 0.987261903922706 0.997879039943517 0.987443703359646 0.968750882533747 0.577497764470079 0 0.959701109585809 0.88154710012218 0.7921205923648 0.890496523414289 0.885895086931397 0.845238013938253 1.04695762317908 1.0683048771901 1.0192204271217 1.06649925195219 1.0578066120537 1.09749869425354 1.09450666494889 1.05810980061802 1.09340735097162 1.12362424730662 1.06125244546505 1.1211112886367 1.04298883000972 1.10534573741213 1.08576521919592 1.08768916485184 1.07355043886768 0.997120218083197 0.995525237864892 1.06097083598664 0.803829982218546 0.917549416740503
"ne0243" 1.06994151897438 1.02930561918144 1.03559899010694 1.11395334486299 1.12429492955841 1.13094643227177 1.11373094547735 1.01832939423771 1.07919534127816 1.09943448197678 1.09985032471644 0.874648782539038 1.10421179996545 0.804178888123048 1.05395727278022 1.04381973473625 0.683123364306487 0.687606043624556 0.814515378511274 1.03950069669121 0.984268704509085 1.07186988309109 1.01503984649228 1.02242134883387 1.073736539082 1.0637807793373 1.10052006750751 0.983705246055983 1.10364459989638 0.997247112314738 1.04652305346541 0.831699953420151 0.82799821411871 0.96691862959169 0.959701109585809 0 0.835840403206617 0.815361516357973 0.877815788051933 0.899277295608498 0.925486450947679 1.06993133032935 1.11038490457068 1.11192730734874 1.08859422787306 1.07156818205018 1.06169837478408 1.02014360192815 1.10621708464215 1.07310170426353 1.12293550761696 1.11314821514246 1.10580872509694 1.13669411414151 1.1084371220089 1.05893355848099 1.05809733157912 1.08550340038474 1.00891211238377 0.968450948735541 1.07576798181997 0.930251658106245 0.83851541264933
"ne0244" 1.05926584307955 1.05750966358094 1.0806921277378 1.08499551594069 1.09411242596696 1.08106795758491 1.07737281737978 1.07825454431177 1.04342754423617 1.09227598367353 1.09693112060482 0.865893430385327 1.09539252184176 0.815218408721398 1.03416335040623 1.12388043575149 0.872647669326412 0.760184555893532 0.846271462803279 1.06511879706869 1.03735336368456 1.03863248677181 1.06748702661866 1.00218527119393 1.04980970569975 1.10791831350988 1.09029940400944 0.954704783610894 1.05191415867209 1.03786084429276 0.978756209362649 0.854338204423774 0.814200288646871 0.826683047409122 0.88154710012218 0.835840403206617 0 0.776306204559513 0.84738870023519 0.840272891282831 0.848608283895221 1.07857094244512 1.07195286231966 1.08761594316929 1.11167130528075 1.07962953030254 1.09387158188521 1.11449623658738 1.08673496529281 1.11553115565777 1.11233504776996 1.13076767361544 1.10957340343779 1.09185439133824 1.12705666703435 1.04514986830792 1.04544610644927 1.0550652454102 1.04618953456901 1.0212178128331 1.0805630432912 0.879477291156307 0.741010166926165
"ne0245" 1.04863726246393 1.01614431634608 1.02983815021576 1.11294885464556 1.0920640656645 1.1060811282706 1.11519507562027 1.05984667973408 1.06537802972968 1.10476001689779 1.10359432032252 0.770323033935328 1.1209556438734 0.778149918118802 1.04376693996631 1.04612882591147 0.766777480957791 0.823863142267181 0.819835155050257 1.07280630888702 1.0231862007683 1.06137337432016 1.10649161128499 1.07238884794187 1.09259673643056 1.07523848361656 1.08421320050157 1.02860501057548 1.06694562743894 1.02218083582033 0.977300019331752 0.901976972198479 0.890946961109491 0.791271251941238 0.7921205923648 0.815361516357973 0.776306204559513 0 0.822177782967546 0.850978773966689 0.799483220444364 1.09963468245297 1.11850227175069 1.10294264620157 1.1242385058161 1.09346858225702 1.09011783772755 1.07858947504932 1.07047079715648 1.08761514097189 1.15692806089556 1.10717130613462 1.13917427440202 1.0937483873209 1.11888490209344 1.11650847546826 1.13593863370362 1.12644020315478 0.986369576875189 0.977375674263574 1.04016524350672 0.78785850256418 0.877464863392882
"ne0246" 1.06543920007816 1.07787530315466 1.05194359110821 1.05803316171737 1.07157055319357 1.03841545166086 1.04620689626423 1.10632052463867 1.08522571570604 1.10793285729395 1.10427795625618 0.910209386582117 1.05335853828605 0.824987236787884 1.01930463774143 1.04437956072147 0.781719171685499 0.821895934317751 0.887970056255312 1.10674173567678 1.01257726594116 1.02969585817911 1.05803750931494 1.04077119779351 1.01409802021196 1.09931222593202 1.07528531156639 1.05171992772213 1.0802365433072 1.03407934025047 1.05433887784614 0.935103257437897 0.878680429394486 0.841142127049078 0.890496523414289 0.877815788051933 0.84738870023519 0.822177782967546 0 0.777960651661979 0.871999391448217 1.12531370791597 1.10362100338675 1.08245334582263 1.09204496774293 1.06437633002997 1.07584552030753 1.06838867797905 1.02691532364474 1.07149109427295 1.09015184564968 1.06259354385352 1.07562678576507 1.05003930009586 1.13265431250387 1.03840584257428 1.04217051118252 1.06929503482536 1.00669267687691 0.961609531069431 1.06450424940162 0.915057881632022 0.928174490375175
"ne0247" 1.11915286245962 1.14993828702263 1.1062567106294 1.07409022637884 1.04160593911924 1.01180526220589 1.01669323297992 1.12516201771794 1.08102268686704 1.14898354866456 1.16138833600641 0.991981756040967 1.05433472289721 0.849699332656371 1.04129846349589 1.12006758947066 0.716270112787284 0.751408762301086 0.858049170863651 1.13635086784159 1.05224255147433 1.04396861640703 1.03313702159374 1.02185880667149 0.98905322560396 1.10585210752154 1.02461843401952 1.05593410166874 1.08513980541588 1.0807750651551 1.03674460189442 0.943615983612832 0.889254889340458 0.841131167889939 0.885895086931397 0.899277295608498 0.840272891282831 0.850978773966689 0.777960651661979 0 0.799501370501956 1.15426424425649 1.12457062926696 1.06225869991402 1.10960000086824 1.01552662367139 1.0635877611189 1.05962815089401 0.909871747707904 1.06963304390062 0.978861482568003 0.963121015968558 0.974400305925809 0.993885916333484 1.12189390720812 0.987102555180498 1.0325923723087 0.965622609646551 1.06754718340314 1.04958786034458 1.12282850484331 0.959629925235361 0.951892807651697
"ne0248" 1.07755150453755 1.08359517591767 1.07459540150327 1.05610817908666 1.03633185999712 1.0429049368532 1.02256116962063 1.09062549474804 1.03451944135579 1.13997439228942 1.13905258033901 0.900203078053046 1.10517465699463 0.854597381622784 1.02223409132886 1.10447615275793 0.942859004757267 0.897654331929685 0.878728150052969 1.06628511902194 0.933173746719183 0.915160638421566 1.04349686513503 1.00777259547604 1.07544287940023 1.12824394731842 1.0736966497451 0.995908174773446 1.07064265089464 0.994421932943783 0.890930340150264 0.942730103739602 0.920936192085832 0.811685941369115 0.845238013938253 0.925486450947679 0.848608283895221 0.799483220444364 0.871999391448217 0.799501370501956 0 1.16925213863625 1.17135635378184 1.10872015628592 1.11445498339594 1.08549358742569 1.11133767928428 1.12106654855733 0.970658857147594 1.03643445579851 1.03117081830528 1.02134066707424 1.00498492155784 1.01385483148512 1.09930446669159 1.05628989031882 1.09277200432858 1.03956952967383 1.03630047785111 1.03601250482034 1.1115851114866 0.766035998333916 0.968054456212863
"ne0254" 0.99301535707984 0.981342323165964 0.998035433254059 1.06762652391086 1.10017998411923 1.11423419357498 1.09192333276997 0.928492909209917 1.04127420573023 0.810406195731064 0.842465325321683 1.05313429598474 1.00168653874204 1.11860553550726 1.03046228264704 0.950095013158503 1.12870886451145 1.13954133273274 1.12829026336027 0.989179158891339 1.04644846584233 1.09407491620006 0.950639039007495 1.05812058737331 1.1071762885228 0.785598710550804 0.901190784923421 1.03486633741294 0.906737648597252 0.974393181234037 1.03461339066738 1.06603534534002 1.06891870422508 1.09283403409892 1.04695762317908 1.06993133032935 1.07857094244512 1.09963468245297 1.12531370791597 1.15426424425649 1.16925213863625 0 0.757406298339136 0.862703100117642 0.823492917015969 0.852494026819674 0.854708635368014 0.788863820085132 1.17026586122515 1.1010236660136 1.13706115470891 1.12750606663111 1.13631469168798 1.09952991475973 1.02821002741365 1.11316053096873 1.07271610283769 1.10032704084612 1.01938480363575 1.02557263066932 0.974986783076021 1.11847583281544 1.05131741276137
"ne0264" 1.06168612184 1.08733610017422 1.07096990951242 1.08647844765957 1.12791189268611 1.1442563140176 1.08853572692007 1.03803629589233 0.99365099675794 1.01041136370279 1.00101561809922 1.09978907465611 0.979551030624829 1.15082890128702 1.00524617064996 0.99361337873606 1.11178016281693 1.14662502833542 1.1570361350797 1.05662928827954 1.08315174984291 1.10297594131742 0.954959242394669 1.026588766947 1.07587449484115 0.557446489634505 0.665599002201144 0.99103975577967 1.01863742014717 1.00085829173262 1.1269442680029 1.03131387087228 1.03698255436179 1.08768585846426 1.0683048771901 1.11038490457068 1.07195286231966 1.11850227175069 1.10362100338675 1.12457062926696 1.17135635378184 0.757406298339136 0 0.60632150416409 0.68897838064003 0.69924464111584 0.698983176916437 0.732156389321462 1.15071482357554 1.101605110405 1.138033829845 1.12412973532005 1.17763374868191 1.11195676299466 1.01659525510441 1.12875107320076 1.08625197962086 1.10812697635551 0.968547259804967 1.0251962240303 0.951708107610677 1.12152221258254 0.99298593263227
"ne0265" 1.07166276216733 1.10966300167333 1.07229413606129 1.05636916114066 1.08582547825672 1.0863731607534 1.06166761935255 1.07401097965272 0.966423742965558 1.08111902957505 1.06526901138702 1.11783263528408 0.966031023383693 1.12714459165014 1.00563697378047 1.01161024245549 1.12581019196983 1.12296685692612 1.1209901125407 1.04248774086604 1.0861632870874 1.0455372867121 0.967463507214364 0.972757021520988 1.01788217579798 0.570690298582196 0.627246826671518 1.08153943745586 1.0262278943347 1.05147256957772 1.09779201685275 1.12579668862305 1.13136812793198 1.05450436769203 1.0192204271217 1.11192730734874 1.08761594316929 1.10294264620157 1.08245334582263 1.06225869991402 1.10872015628592 0.862703100117642 0.60632150416409 0 0.69749796338704 0.731484163408164 0.815114519386311 0.810945297465386 1.04163101446429 1.0710356513159 1.03813236237552 1.07045140570051 1.07461340004028 1.03040001432733 1.0652980212337 1.09092763624735 1.08843253588517 1.03528941791568 1.01583347010009 1.04094110240864 0.988338554153565 1.09957280807313 1.08291012790348
"ne0266" 1.09477829742634 1.11152139272039 1.11199488828401 1.09293123905486 1.12257708544993 1.11242620276326 1.08097804715959 1.07256456037781 0.985261912751142 1.06061692691098 1.06509551873349 1.11351573154491 0.991798715647568 1.12420995488918 0.975892752610747 1.05146977597645 1.06447035436504 1.10762777783332 1.09437116943508 1.05602082264797 1.03961228700848 1.05680357286019 0.852893908786209 0.95967082426459 1.02597273354188 0.66075448879222 0.715780987097161 1.02782046334507 1.02523281571181 1.02373987767812 1.10111485364246 1.07994574494569 1.1106163562082 1.10095953141603 1.06649925195219 1.08859422787306 1.11167130528075 1.1242385058161 1.09204496774293 1.10960000086824 1.11445498339594 0.823492917015969 0.68897838064003 0.69749796338704 0 0.760925891267045 0.784273224099403 0.764827602402083 1.07867080348011 1.06331501245193 1.05974228276141 1.06328598563879 1.07951664959547 1.06431456251334 1.02899085886599 1.08476851959592 1.02658183508227 1.03783945668471 1.01245677261673 1.04663045056244 0.982685874141343 1.08103334987419 1.06828013040954
"ne0267" 1.07392055469541 1.11648210565817 1.09656930957157 1.10391932980849 1.12236372981894 1.11510254196731 1.10874799749464 1.07894263891938 1.01110609261735 1.00890270742091 1.02621209539067 1.11473458563251 1.01567456734605 1.11211975985264 1.06057628364702 1.00304146589451 0.994465422891345 1.06632094320832 1.08591913960238 1.13096822809895 1.07116358733675 1.14479709989632 0.876945980078109 1.03149760692045 1.052119408431 0.7200128879243 0.677576355219723 1.08795200923227 0.987102774999021 1.03664737298458 1.09582087812684 1.06197005040654 1.05793563018919 1.06326815207387 1.0578066120537 1.07156818205018 1.07962953030254 1.09346858225702 1.06437633002997 1.01552662367139 1.08549358742569 0.852494026819674 0.69924464111584 0.731484163408164 0.760925891267045 0 0.650723594884136 0.690145417803127 1.09470887868076 1.09695253307315 1.07629191535669 1.045826050051 1.08910289751621 1.0848035382389 1.04921694232054 1.06985964304655 1.06201252881882 1.02118543742523 1.03994333474984 1.03419479079119 1.02797612523281 1.11177604091216 1.08487877581992
"ne0269" 1.0807113177539 1.11639836403711 1.114676838295 1.11600558373105 1.14355484170608 1.12600537062161 1.11973654548777 1.08926126922597 1.05202151651533 1.01609498852697 1.04776083049729 1.11255473126216 1.06606910512422 1.11151613241821 1.07620622898168 1.01660074948386 0.998808775012201 1.06930084950361 1.12360825943896 1.11830220612624 1.03406585205684 1.16009782416825 0.834105899917452 1.0713201224986 1.02584723536874 0.780820497208347 0.718149355323967 1.0683427044531 1.01952780818926 1.03936554905081 1.11450461447727 0.957863435797626 0.952044772303868 1.12138869609657 1.09749869425354 1.06169837478408 1.09387158188521 1.09011783772755 1.07584552030753 1.0635877611189 1.11133767928428 0.854708635368014 0.698983176916437 0.815114519386311 0.784273224099403 0.650723594884136 0 0.495493923975769 1.10031779780788 1.05971499476859 1.0903400380396 1.03109768459391 1.10717805625809 1.08363458650405 0.948322836170392 1.08122288833949 1.07350994479709 1.04745690719132 1.03643174371506 1.01971559942658 0.967948762038297 1.10310714658554 1.01156985889805
"ne0270" 1.09736557273686 1.1229624959153 1.10779665888553 1.12495199308283 1.16094957782704 1.16882802365774 1.13040655662353 1.06792071382035 1.05374379551322 1.03043481100526 1.04917336792106 1.09566324472784 1.04569071268215 1.10390960194149 1.0490972042553 0.987906097702302 0.979103561535608 1.06070760924201 1.07207235817101 1.10708899299763 1.02227783421764 1.13866327646368 0.83397156075538 1.04487596330048 1.05020990031427 0.746777459404763 0.722310048476516 1.09975337557089 1.03616084851188 1.02851446294723 1.1411770826994 0.975067690121518 0.980390150802899 1.14135474702751 1.09450666494889 1.02014360192815 1.11449623658738 1.07858947504932 1.06838867797905 1.05962815089401 1.12106654855733 0.788863820085132 0.732156389321462 0.810945297465386 0.764827602402083 0.690145417803127 0.495493923975769 0 1.12189807817701 1.05697745949155 1.09987264313059 1.07779948781596 1.11958416915621 1.08838051733281 0.966107805081429 1.10056249640155 1.09344789222959 1.07546219934515 1.02250503428822 0.992885679777094 0.963913945053127 1.11751280900636 1.03081063607289
"ne0277" 1.06284890096281 1.11889446984748 1.07685965264086 0.956169345640071 0.934537486722841 0.91228315515349 0.928463932217776 1.13637223673512 1.00947892336008 1.13781329077173 1.13018362374255 1.08728490763432 0.904453390098807 1.05375786818461 0.97888428173019 1.06388686994724 1.01794215648274 1.03664807837555 1.00543984647838 1.05226728441418 1.109097188973 0.984899643754258 1.00375785165275 0.989125312658193 0.849855081544185 1.1232223915881 1.04563571254468 1.08710671793348 1.05626684679236 1.13650226705771 0.957476273598028 1.10774473446363 1.13326363389013 1.02412926100388 1.05810980061802 1.10621708464215 1.08673496529281 1.07047079715648 1.02691532364474 0.909871747707904 0.970658857147594 1.17026586122515 1.15071482357554 1.04163101446429 1.07867080348011 1.09470887868076 1.10031779780788 1.12189807817701 0 0.712565070364683 0.61358932294023 0.71559209772424 0.660846976477836 0.707671741132156 0.896558552737317 0.779751091506987 0.811915807664258 0.776245814815894 1.10222328575956 1.11487722346461 1.05706215257747 1.03845535911563 1.12763810104736
"ne0278" 1.06248081092624 1.06172050742265 1.03972619801815 1.03393357670968 0.998349124252444 0.980441276645484 1.00795314971966 1.09179412063936 1.02657330148393 1.08345391861627 1.10005419305151 1.05929306440224 0.981374013493856 1.05848466011622 1.03324626869437 0.912512486567771 1.04544398100853 1.07712169348748 1.0075909328453 1.01464291637283 1.03776712742736 0.987228314332485 0.971625592294177 1.02336718300167 0.924055282558507 1.07755937674638 1.04316673671262 1.06533180676436 1.05829086494534 1.04742370038418 0.975087631872469 1.07490958191076 1.09085583184537 1.13602590049216 1.09340735097162 1.07310170426353 1.11553115565777 1.08761514097189 1.07149109427295 1.06963304390062 1.03643445579851 1.1010236660136 1.101605110405 1.0710356513159 1.06331501245193 1.09695253307315 1.05971499476859 1.05697745949155 0.712565070364683 0 0.67040777956933 0.721677378397637 0.743698079302456 0.785580348755282 0.785612411357881 0.82420559915168 0.849301589518633 0.862462126436504 1.0373943186999 1.0368936802714 0.967031407586829 1.05300682580261 1.10105643237771
"ne0279" 1.04569717338624 1.11143388138197 1.06494895911483 0.96616833632902 0.919672109519431 0.910373333126632 0.926059484876143 1.09041103926811 0.955594130264914 1.09073040221606 1.09649987547444 1.15426878103043 0.855462128101431 1.11819412057918 1.00838534363803 1.03056819277142 1.12536105591982 1.10874069721784 1.03065411550179 1.0453526215567 1.09781144093827 0.96683882252677 0.963509074059702 1.01762307235073 0.843871388668887 1.09979920070279 1.02657262604699 1.08091923976948 1.00771143361294 1.14103715175618 0.902916740595378 1.15656253786774 1.16907606157101 1.12231993971529 1.12362424730662 1.12293550761696 1.11233504776996 1.15692806089556 1.09015184564968 0.978861482568003 1.03117081830528 1.13706115470891 1.138033829845 1.03813236237552 1.05974228276141 1.07629191535669 1.0903400380396 1.09987264313059 0.61358932294023 0.67040777956933 0 0.69212306745468 0.587248887884223 0.738928940378651 0.837650707678453 0.745120767048024 0.812500436226174 0.735859618351087 1.13137405423673 1.13466453781883 1.05741592480841 1.0861431013813 1.12739916000644
"ne0280" 1.05974960204682 1.08940122218918 1.08065050546013 0.99666774661458 0.930907217846001 0.908873036708512 0.988188767622779 1.09013206325101 1.05267621475015 1.06273174109284 1.06649617374849 1.10144443426395 0.985020401815614 1.08654585564065 1.08970974031057 0.943198270643116 1.04477576837383 1.07140459095328 1.0657849079235 1.09593711147329 1.08377819957823 1.04017494186192 0.921086158615355 1.07143524526636 0.847766449236144 1.09212702245505 1.02531718006018 1.09989325498189 1.03362811073749 1.06235883729128 1.01065165944966 1.10135009851036 1.13117777248009 1.08939768928058 1.06125244546505 1.11314821514246 1.13076767361544 1.10717130613462 1.06259354385352 0.963121015968558 1.02134066707424 1.12750606663111 1.12412973532005 1.07045140570051 1.06328598563879 1.045826050051 1.03109768459391 1.07779948781596 0.71559209772424 0.721677378397637 0.69212306745468 0 0.67391517462234 0.679018383602212 0.795183736556587 0.719191632618132 0.813314741897402 0.735199730062212 1.09230121596196 1.07445683433154 1.01881306515325 1.06460751518299 1.14316586530252
"ne0281" 1.04868420742573 1.09045878653859 1.07189309746946 0.975958239596598 0.90022893641397 0.899543611933798 0.955501594039945 1.10430281766192 0.980928031306892 1.06187836378565 1.07365217132361 1.1414368708233 0.926587326044685 1.12151045045317 1.04025475646647 1.03063288859169 1.1072790182719 1.06884865443644 1.05004744504 1.03747485683163 1.06763827526355 0.967351214164813 0.95476586853112 1.02691239897024 0.820935291063867 1.13643759376596 1.05573024465683 1.06989988789622 1.0081877172981 1.12830550064421 0.933458579674619 1.12958665167011 1.11994803649798 1.11748373756731 1.1211112886367 1.10580872509694 1.10957340343779 1.13917427440202 1.07562678576507 0.974400305925809 1.00498492155784 1.13631469168798 1.17763374868191 1.07461340004028 1.07951664959547 1.08910289751621 1.10717805625809 1.11958416915621 0.660846976477836 0.743698079302456 0.587248887884223 0.67391517462234 0 0.673005718943138 0.842176718964867 0.686463303727423 0.71416049353787 0.689634722342024 1.13430773565225 1.10716320002878 1.05622871488567 1.0685056394548 1.13968061808715
