 Baroja_adventure_ne0066 Baroja_adventure_ne0112 Baroja_adventure_ne0118 Baroja_adventure_ne0233 Baroja_adventure_ne0237 Baroja_adventure_ne0243 Baroja_adventure_ne0244 Baroja_adventure_ne0245 Baroja_adventure_ne0304 Baroja_historical_ne0115 Baroja_historical_ne0117 Baroja_historical_ne0232 Baroja_historical_ne0239 Baroja_historical_ne0240 Baroja_historical_ne0246 Baroja_historical_ne0247 Baroja_historical_ne0248 Baroja_historical_ne0302 Bazan_historical_ne0107 BlascoIbanez_adventure_ne0166 BlascoIbanez_adventure_ne0266 BlascoIbanez_historical_ne0165 BlascoIbanez_historical_ne0254 BlascoIbanez_historical_ne0264 BlascoIbanez_historical_ne0265 BlascoIbanez_historical_ne0267 BlascoIbanez_historical_ne0269 BlascoIbanez_historical_ne0270 Carrere_adventure_ne0113 Dario_historical_ne0215 Galdos_adventure_ne0284 Galdos_adventure_ne0285 Galdos_adventure_ne0286 Galdos_historical_ne0277 Galdos_historical_ne0278 Galdos_historical_ne0279 Galdos_historical_ne0280 Galdos_historical_ne0281 Galdos_historical_ne0282 Galdos_historical_ne0283 Ganivet_historical_ne0130 Herrera_historical_ne0219 Miro_historical_ne0054 Miro_historical_ne0055 Pereda_historical_ne0144 Pereda_historical_ne0299 RBaroja_adventure_ne0182 Sender_historical_ne0124 Sender_historical_ne0125 Sender_historical_ne0126 Sender_historical_ne0292 Sender_historical_ne0293 Unamuno_historical_ne0114 Valle_historical_ne0020 Valle_historical_ne0021 Valle_historical_ne0022 Valle_historical_ne0030 Valle_historical_ne0033 Valle_historical_ne0035 Valle_historical_ne0036 Valle_historical_ne0037 WFFlorez_adventure_ne0143 Zamacois_adventure_ne0039
BlascoIbanez_historical_ne0254 1.05313429598474 1.11860553550726 1.12829026336027 1.06603534534002 1.06891870422508 1.0699313303293498 1.07857094244512 1.09963468245297 1.05131741276137 1.12870886451145 1.13954133273274 1.03461339066738 1.09283403409892 1.0469576231790798 1.1253137079159699 1.15426424425649 1.16925213863625 1.11847583281544 1.0016865387420402 1.3039065829732335 1.2262087150657819 1.1883145086006168 0.0 1.1601220963889487 1.2654188981674548 1.2552098248694867 1.2574244334178266 1.1915796181349447 1.03046228264704 0.906737648597252 1.11316053096873 1.07271610283769 1.10032704084612 1.17026586122515 1.1010236660136001 1.1370611547089098 1.12750606663111 1.13631469168798 1.09952991475973 1.02821002741365 0.950639039007495 0.974393181234037 0.8104061957310641 0.842465325321683 1.1071762885228 0.9749867830760209 1.0348663374129399 0.9891791588913391 1.04644846584233 1.09407491620006 1.01938480363575 1.02557263066932 0.9500950131585029 0.99301535707984 0.981342323165964 0.9980354332540591 1.06762652391086 1.10017998411923 1.11423419357498 1.09192333276997 0.928492909209917 1.05812058737331 1.04127420573023
BlascoIbanez_historical_ne0264 1.09978907465611 1.15082890128702 1.1570361350796998 1.03131387087228 1.0369825543617899 1.11038490457068 1.0719528623196601 1.1185022717506898 0.99298593263227 1.11178016281693 1.1466250283354198 1.1269442680028998 1.08768585846426 1.0683048771901 1.1036210033867502 1.12457062926696 1.17135635378184 1.1215222125825401 0.9795510306248291 1.0683148002509566 1.0916941786898426 0.9601622876843176 1.1601220963889487 0.0 1.0090373022139025 1.1019604391656526 1.1016989749662496 1.1348721873712746 1.0052461706499598 1.01863742014717 1.12875107320076 1.0862519796208598 1.1081269763555102 1.15071482357554 1.101605110405 1.1380338298450001 1.1241297353200501 1.17763374868191 1.1119567629946598 1.01659525510441 0.954959242394669 1.00085829173262 1.01041136370279 1.00101561809922 1.07587449484115 0.951708107610677 0.9910397557796701 1.05662928827954 1.08315174984291 1.1029759413174198 0.968547259804967 1.0251962240303 0.9936133787360601 1.06168612184 1.0873361001742199 1.07096990951242 1.08647844765957 1.12791189268611 1.1442563140176 1.08853572692007 1.03803629589233 1.026588766947 0.9936509967579399
BlascoIbanez_historical_ne0265 1.1178326352840802 1.12714459165014 1.1209901125407 1.12579668862305 1.13136812793198 1.11192730734874 1.08761594316929 1.1029426462015701 1.0829101279034798 1.12581019196983 1.12296685692612 1.09779201685275 1.05450436769203 1.0192204271216998 1.08245334582263 1.06225869991402 1.10872015628592 1.09957280807313 0.966031023383693 1.0299626247213305 1.1002137614368528 0.9734060966320086 1.2654188981674548 1.0090373022139025 0.0 1.1341999614579767 1.2178303174361234 1.2136610955151985 1.00563697378047 1.0262278943346999 1.09092763624735 1.08843253588517 1.0352894179156802 1.04163101446429 1.0710356513159 1.03813236237552 1.07045140570051 1.07461340004028 1.03040001432733 1.0652980212337 0.9674635072143639 1.05147256957772 1.0811190295750501 1.06526901138702 1.01788217579798 0.9883385541535649 1.08153943745586 1.04248774086604 1.0861632870874 1.0455372867121 1.01583347010009 1.0409411024086401 1.01161024245549 1.07166276216733 1.10966300167333 1.07229413606129 1.05636916114066 1.08582547825672 1.0863731607534 1.06166761935255 1.07401097965272 0.9727570215209879 0.966423742965558
BlascoIbanez_historical_ne0267 1.11473458563251 1.1121197598526398 1.08591913960238 1.0619700504065401 1.05793563018919 1.07156818205018 1.07962953030254 1.09346858225702 1.08487877581992 0.994465422891345 1.06632094320832 1.09582087812684 1.06326815207387 1.0578066120537 1.06437633002997 1.01552662367139 1.08549358742569 1.11177604091216 1.0156745673460499 1.0802921532695358 1.1636416893168575 1.1227286859741126 1.2552098248694867 1.1019604391656526 1.1341999614579767 0.0 1.0534393929339485 1.0928612158529396 1.06057628364702 0.987102774999021 1.06985964304655 1.06201252881882 1.02118543742523 1.09470887868076 1.09695253307315 1.0762919153566899 1.045826050051 1.08910289751621 1.0848035382389 1.0492169423205402 0.8769459800781091 1.03664737298458 1.00890270742091 1.02621209539067 1.052119408431 1.0279761252328101 1.0879520092322699 1.13096822809895 1.07116358733675 1.1447970998963202 1.03994333474984 1.03419479079119 1.00304146589451 1.07392055469541 1.11648210565817 1.09656930957157 1.10391932980849 1.12236372981894 1.11510254196731 1.10874799749464 1.07894263891938 1.0314976069204498 1.0111060926173498
BlascoIbanez_historical_ne0269 1.11255473126216 1.11151613241821 1.12360825943896 0.9578634357976259 0.952044772303868 1.06169837478408 1.09387158188521 1.0901178377275502 1.01156985889805 0.9988087750122009 1.06930084950361 1.11450461447727 1.12138869609657 1.09749869425354 1.0758455203075301 1.0635877611189 1.1113376792842802 1.10310714658554 1.06606910512422 1.1208651533737797 1.1869890221492156 1.1835362952581596 1.2574244334178266 1.1016989749662496 1.2178303174361234 1.0534393929339485 0.0 0.8982097220255816 1.07620622898168 1.01952780818926 1.08122288833949 1.07350994479709 1.04745690719132 1.10031779780788 1.05971499476859 1.0903400380396 1.03109768459391 1.1071780562580902 1.08363458650405 0.948322836170392 0.834105899917452 1.03936554905081 1.0160949885269699 1.04776083049729 1.02584723536874 0.967948762038297 1.0683427044531 1.11830220612624 1.03406585205684 1.16009782416825 1.03643174371506 1.0197155994265799 1.01660074948386 1.0807113177539 1.11639836403711 1.114676838295 1.11600558373105 1.1435548417060801 1.1260053706216102 1.11973654548777 1.08926126922597 1.0713201224986 1.05202151651533
BlascoIbanez_historical_ne0270 1.09566324472784 1.10390960194149 1.07207235817101 0.975067690121518 0.980390150802899 1.02014360192815 1.1144962365873798 1.0785894750493201 1.03081063607289 0.9791035615356078 1.06070760924201 1.1411770826993999 1.14135474702751 1.0945066649488902 1.06838867797905 1.05962815089401 1.1210665485573301 1.1175128090063602 1.04569071268215 1.1250258465263285 1.1675434004518956 1.1494932574545755 1.1915796181349447 1.1348721873712746 1.2136610955151985 1.0928612158529396 0.8982097220255816 0.0 1.0490972042553 1.03616084851188 1.1005624964015501 1.09344789222959 1.07546219934515 1.12189807817701 1.05697745949155 1.09987264313059 1.0777994878159598 1.11958416915621 1.08838051733281 0.966107805081429 0.8339715607553799 1.02851446294723 1.0304348110052601 1.04917336792106 1.05020990031427 0.9639139450531271 1.09975337557089 1.10708899299763 1.02227783421764 1.13866327646368 1.02250503428822 0.9928856797770941 0.9879060977023021 1.0973655727368599 1.1229624959153002 1.1077966588855301 1.12495199308283 1.16094957782704 1.16882802365774 1.1304065566235302 1.06792071382035 1.04487596330048 1.05374379551322
Carrere_adventure_ne0113 1.02615359689419 1.0191340481215299 1.05283940980553 1.06041143005409 1.06474042182069 1.05395727278022 1.03416335040623 1.04376693996631 1.03373761081058 1.0799479568435 1.04342641136477 0.9950173227302231 1.0014059362060501 1.0323606505805 1.01930463774143 1.04129846349589 1.02223409132886 0.999709010268942 0.8643543273903921 1.04256190229684 0.975892752610747 1.03815075245734 1.03046228264704 1.0052461706499598 1.00563697378047 1.06057628364702 1.07620622898168 1.0490972042553 0.0 0.9868870982831421 1.04957323396742 1.03110946710223 1.0546441727645102 0.9788842817301899 1.03324626869437 1.00838534363803 1.08970974031057 1.04025475646647 1.0737119020937 1.04764976973444 1.02981824290427 1.04465251797253 1.0557247098941 1.04619851104311 0.9863227502669559 0.972646536759494 0.915473148269803 0.957403388604944 1.0079038712505999 0.9719343676634841 1.01876574033713 0.999066533741965 1.06845207525476 1.0073340918836802 1.03841167944135 1.02778965917416 0.9844254191415329 1.00312067349904 1.00549764027687 0.994624273503643 1.03253666470302 0.8556683303390041 0.956816823014463
Dario_historical_ne0215 1.05354425874094 1.06087219283033 1.08482107101656 1.06525938771565 1.0902378965705302 1.1036445998963798 1.05191415867209 1.06694562743894 1.05617938104275 1.13650801107282 1.08091614731993 0.9202273502117521 1.0261422045846 1.02762255542086 1.0802365433071999 1.0851398054158798 1.07064265089464 1.05685079254956 0.967758813280573 1.043163555774 1.02523281571181 1.06573522502804 0.906737648597252 1.01863742014717 1.0262278943346999 0.987102774999021 1.01952780818926 1.03616084851188 0.9868870982831421 0.0 1.00552186502133 1.01901680000966 1.0032211293022 1.05626684679236 1.05829086494534 1.00771143361294 1.03362811073749 1.0081877172981 1.02697361959893 1.0166059701348 1.03213050982759 1.01140791913285 0.829172509399152 0.8444370135807571 1.02605597711547 1.02048275862417 1.02700176023392 1.02801639622529 1.0689809323247 1.02570207535076 1.0763069763672701 1.06320496581571 1.0036261073114698 0.9824466968645871 0.9934803879142541 1.02817458014294 0.9967827508632711 1.00781587311557 1.0253315154493101 1.01139396590219 0.974684409152172 1.0481261748677702 0.9945732284375091
Galdos_adventure_ne0284 1.12431539930427 1.04827970215402 1.0754988087485502 1.0786466432100899 1.0619297014551299 1.05893355848099 1.0451498683079201 1.1165084754682602 1.0927975799494498 1.0453432799904 1.00227342694466 1.0429540751482198 1.0776013417252 1.0857652191959202 1.0384058425742801 0.9871025551804979 1.0562898903188198 1.07910861273924 0.9733648550276759 1.05827201238864 1.08476851959592 1.1149352430533102 1.11316053096873 1.12875107320076 1.09092763624735 1.06985964304655 1.08122288833949 1.1005624964015501 1.04957323396742 1.00552186502133 0.0 0.9630840672059048 0.9775060954347727 1.1559433399132297 1.2003978475579227 1.121313015454267 1.0953838810243748 1.0626555521336658 1.1189864659264057 1.2025370440317669 0.943186155889283 1.06089289355966 1.06149610808481 1.05558259474014 0.8395220465585941 1.03711257813722 1.07457028596445 1.11338988227068 1.08124797301861 1.05284763735778 1.0871931580538199 1.11061548934469 0.97932182569266 1.08006760287822 1.0884414344684399 1.08158787557083 0.991625889548272 0.9616031031849559 0.9353195140727709 0.984510690545775 1.10345079929933 1.04050069845647 1.0022405265333398
Galdos_adventure_ne0285 1.11812626333808 1.0693481204552902 1.06357392502994 1.06338550282458 1.05105420705041 1.05809733157912 1.04544610644927 1.1359386337036201 1.09671798140716 1.0002889727445001 1.02707743652541 1.06050288586176 1.08838571571044 1.08768916485184 1.0421705111825201 1.0325923723087 1.0927720043285798 1.1038136025023 0.989899437766788 1.05202557971432 1.02658183508227 1.09476206579439 1.07271610283769 1.0862519796208598 1.08843253588517 1.06201252881882 1.07350994479709 1.09344789222959 1.03110946710223 1.01901680000966 0.9630840672059048 0.0 1.0162116236107528 1.1881080560705006 1.2254938379248757 1.1886926846324168 1.1895069903036446 1.0903527419441128 1.1771123971171378 1.2149283537178337 0.9624742056695971 1.0554311113071702 1.02709319288114 1.03290410503352 0.873349052436994 1.00303224929783 1.04995225258248 1.06694000018592 1.0418377171551099 1.05419373047013 1.0061899553318299 1.1042847932844 1.0137867856942 1.07853992932963 1.0972847623225899 1.06073578527262 0.987516209911088 1.0111082649521101 0.985100805878597 1.0195864288682701 1.08449463258126 1.00958924366534 0.992549642527184
Galdos_adventure_ne0286 1.13929075031636 1.0794377237789599 1.06285639998316 1.10650485131696 1.10194322195374 1.08550340038474 1.0550652454101999 1.12644020315478 1.12844621691196 1.01407565784034 1.0280004372620501 1.03181997008856 1.07434670768329 1.07355043886768 1.06929503482536 0.9656226096465509 1.0395695296738299 1.0844213274263699 0.986780220709749 1.00609046356503 1.03783945668471 1.05907626337039 1.10032704084612 1.1081269763555102 1.0352894179156802 1.02118543742523 1.04745690719132 1.07546219934515 1.0546441727645102 1.0032211293022 0.9775060954347727 1.0162116236107528 0.0 1.152438063222137 1.2386543748427468 1.1120518667573296 1.111391978468455 1.0658269707482668 1.1092299810454458 1.2376247365271809 0.9120547979226451 1.05566015402626 1.07351784363663 1.0814255583135 0.8613254392024341 1.040584616351 1.0913044621725798 1.1294891777511398 1.0831482746510699 1.0620190404723 1.1125029657552 1.13221460222068 0.988298488272264 1.0888624065001602 1.12097118292662 1.10354855508632 0.9841067996983079 0.9558934829881071 0.9324622031425601 0.979700262089462 1.09589225693503 1.04047444832408 0.992866646438899
Galdos_historical_ne0277 1.08728490763432 1.05375786818461 1.00543984647838 1.10774473446363 1.1332636338901299 1.10621708464215 1.08673496529281 1.07047079715648 1.1276381010473602 1.01794215648274 1.03664807837555 0.957476273598028 1.0241292610038801 1.05810980061802 1.02691532364474 0.909871747707904 0.9706588571475941 1.03845535911563 0.9044533900988071 1.04563571254468 1.07867080348011 1.1232223915881 1.17026586122515 1.15071482357554 1.04163101446429 1.09470887868076 1.10031779780788 1.12189807817701 0.9788842817301899 1.05626684679236 1.1559433399132297 1.1881080560705006 1.152438063222137 0.0 1.0887573187709259 0.9897815713464727 1.0917843461304826 1.037039224884079 1.0838639895383988 1.2727508011435598 1.0037578516527499 1.13650226705771 1.13781329077173 1.13018362374255 0.8498550815441851 1.05706215257747 1.08710671793348 1.05226728441418 1.1090971889730001 0.984899643754258 1.10222328575956 1.11487722346461 1.0638868699472401 1.0628489009628102 1.1188944698474799 1.07685965264086 0.9561693456400708 0.934537486722841 0.91228315515349 0.9284639322177759 1.1363722367351201 0.9891253126581929 1.00947892336008
Galdos_historical_ne0278 1.05929306440224 1.0584846601162199 1.0075909328452999 1.07490958191076 1.0908558318453698 1.07310170426353 1.11553115565777 1.08761514097189 1.10105643237771 1.0454439810085299 1.0771216934874799 0.9750876318724692 1.1360259004921598 1.09340735097162 1.07149109427295 1.06963304390062 1.0364344557985101 1.05300682580261 0.9813740134938559 1.04316673671262 1.06331501245193 1.07755937674638 1.1010236660136001 1.101605110405 1.0710356513159 1.09695253307315 1.05971499476859 1.05697745949155 1.03324626869437 1.05829086494534 1.2003978475579227 1.2254938379248757 1.2386543748427468 1.0887573187709259 0.0 1.0466000279755727 1.09786962680388 1.1198903277086987 1.1617725971615247 1.1618046597641238 0.971625592294177 1.0474237003841802 1.08345391861627 1.10005419305151 0.924055282558507 0.967031407586829 1.06533180676436 1.0146429163728299 1.0377671274273599 0.987228314332485 1.0373943186999 1.0368936802714002 0.912512486567771 1.06248081092624 1.0617205074226501 1.03972619801815 1.03393357670968 0.998349124252444 0.980441276645484 1.0079531497196599 1.09179412063936 1.0233671830016702 1.02657330148393
Galdos_historical_ne0279 1.15426878103043 1.1181941205791799 1.03065411550179 1.15656253786774 1.16907606157101 1.12293550761696 1.11233504776996 1.15692806089556 1.12739916000644 1.1253610559198202 1.1087406972178402 0.902916740595378 1.12231993971529 1.1236242473066202 1.0901518456496802 0.978861482568003 1.0311708183052801 1.0861431013813 0.855462128101431 1.02657262604699 1.05974228276141 1.09979920070279 1.1370611547089098 1.1380338298450001 1.03813236237552 1.0762919153566899 1.0903400380396 1.09987264313059 1.00838534363803 1.00771143361294 1.121313015454267 1.1886926846324168 1.1120518667573296 0.9897815713464727 1.0466000279755727 0.0 1.0683153158609229 0.9634411362904658 1.1151211887848937 1.213842956084696 0.963509074059702 1.14103715175618 1.09073040221606 1.09649987547444 0.843871388668887 1.05741592480841 1.08091923976948 1.0453526215567 1.09781144093827 0.9668388225267701 1.13137405423673 1.13466453781883 1.03056819277142 1.04569717338624 1.11143388138197 1.06494895911483 0.96616833632902 0.9196721095194308 0.9103733331266322 0.9260594848761429 1.09041103926811 1.01762307235073 0.955594130264914
Galdos_historical_ne0280 1.10144443426395 1.0865458556406502 1.0657849079235 1.1013500985103601 1.1311777724800902 1.11314821514246 1.13076767361544 1.1071713061346202 1.1431658653025198 1.0447757683738301 1.0714045909532801 1.01065165944966 1.08939768928058 1.06125244546505 1.06259354385352 0.963121015968558 1.02134066707424 1.06460751518299 0.985020401815614 1.0253171800601801 1.06328598563879 1.0921270224550501 1.12750606663111 1.1241297353200501 1.07045140570051 1.045826050051 1.03109768459391 1.0777994878159598 1.08970974031057 1.03362811073749 1.0953838810243748 1.1895069903036446 1.111391978468455 1.0917843461304826 1.09786962680388 1.0683153158609229 0.0 1.0501074230285825 1.0552106320084549 1.1713759849628298 0.921086158615355 1.06235883729128 1.06273174109284 1.06649617374849 0.847766449236144 1.0188130651532499 1.0998932549818898 1.09593711147329 1.0837781995782299 1.0401749418619202 1.09230121596196 1.07445683433154 0.9431982706431159 1.05974960204682 1.08940122218918 1.08065050546013 0.99666774661458 0.930907217846001 0.9088730367085122 0.988188767622779 1.09013206325101 1.07143524526636 1.05267621475015
Galdos_historical_ne0281 1.1414368708233 1.1215104504531699 1.05004744504 1.12958665167011 1.11994803649798 1.10580872509694 1.10957340343779 1.13917427440202 1.13968061808715 1.1072790182719 1.06884865443644 0.933458579674619 1.1174837375673101 1.1211112886366998 1.0756267857650699 0.9744003059258092 1.00498492155784 1.0685056394548 0.9265873260446851 1.05573024465683 1.07951664959547 1.1364375937659599 1.13631469168798 1.17763374868191 1.07461340004028 1.08910289751621 1.1071780562580902 1.11958416915621 1.04025475646647 1.0081877172981 1.0626555521336658 1.0903527419441128 1.0658269707482668 1.037039224884079 1.1198903277086987 0.9634411362904658 1.0501074230285825 0.0 1.0491979673493808 1.2183689673711098 0.95476586853112 1.12830550064421 1.06187836378565 1.07365217132361 0.8209352910638671 1.0562287148856702 1.06989988789622 1.03747485683163 1.06763827526355 0.9673512141648131 1.13430773565225 1.10716320002878 1.03063288859169 1.0486842074257299 1.09045878653859 1.0718930974694598 0.975958239596598 0.90022893641397 0.8995436119337981 0.9555015940399451 1.1043028176619198 1.02691239897024 0.980928031306892
Galdos_historical_ne0282 1.09505478871473 1.07956541268113 1.07690659676869 1.1107247145258998 1.1258444134196002 1.13669411414151 1.0918543913382401 1.0937483873209 1.13879888011492 1.0889382398721499 1.08460859116988 0.992355910896411 1.05200819066887 1.04298883000972 1.0500393000958599 0.993885916333484 1.0138548314851201 1.0417216803015301 0.958476987450256 1.01179302641829 1.06431456251334 1.0915201848914 1.09952991475973 1.1119567629946598 1.03040001432733 1.0848035382389 1.08363458650405 1.08838051733281 1.0737119020937 1.02697361959893 1.1189864659264057 1.1771123971171378 1.1092299810454458 1.0838639895383988 1.1617725971615247 1.1151211887848937 1.0552106320084549 1.0491979673493808 0.0 1.1912001425352168 0.982630042392672 1.07420929097115 1.08128726789505 1.06816556968184 0.856092242849214 1.01681327834673 1.08431140847925 1.06439743784313 1.06000586546133 0.9989318167991892 1.05062467129026 1.05103719989345 0.9851817068384291 1.04571040455592 1.10240676945439 1.07513330808827 0.986129424842601 0.9630239721772471 0.9631693667301509 0.9757513254154759 1.12352135060795 1.04506307976313 1.01160997807457
Galdos_historical_ne0283 1.10202194443287 1.09674815627521 1.083667151957 0.9766704775799351 0.998245962839503 1.1084371220089 1.12705666703435 1.11888490209344 1.03628677299803 1.0732241680282 1.1128310847953402 1.03798237430316 1.1462305665820902 1.10534573741213 1.1326543125038702 1.12189390720812 1.0993044666915899 1.0834542594982899 0.983469812681593 1.02259203117145 1.02899085886599 1.05102048377316 1.02821002741365 1.01659525510441 1.0652980212337 1.0492169423205402 0.948322836170392 0.966107805081429 1.04764976973444 1.0166059701348 1.2025370440317669 1.2149283537178337 1.2376247365271809 1.2727508011435598 1.1618046597641238 1.213842956084696 1.1713759849628298 1.2183689673711098 1.1912001425352168 0.0 0.949266788614964 1.0339921388398001 1.01154651435645 1.02398778329446 0.9736923979738359 0.927154873250971 0.9983736329856071 1.0580999242724498 1.01419981181577 1.0768765576444599 0.9891167017233041 1.05474242257745 0.956925061142657 1.04779889717824 1.05184062960859 1.05644239485525 0.9880151467065641 1.00910568527214 1.0063889419078 1.020044259389 1.03695089111515 1.06674032043825 1.02870975901478
Ganivet_historical_ne0130 1.13965847790868 1.0940623256955602 1.07600186558779 0.986207510325303 1.0227424506013398 1.01503984649228 1.06748702661866 1.10649161128499 1.04985064947956 0.998753239526307 1.0435593929145999 1.09290342559677 1.1355705110319099 1.09828925316414 1.05803750931494 1.0331370215937399 1.04349686513503 1.07672193264481 0.994800740849192 0.912240553988583 0.8528939087862091 0.9149269067057149 0.950639039007495 0.954959242394669 0.9674635072143639 0.8769459800781091 0.834105899917452 0.8339715607553799 1.02981824290427 1.03213050982759 0.943186155889283 0.9624742056695971 0.9120547979226451 1.0037578516527499 0.971625592294177 0.963509074059702 0.921086158615355 0.95476586853112 0.982630042392672 0.949266788614964 0.0 1.03264225166484 1.0649066347368399 1.0636391358858701 0.9069498536043921 0.9757766762271128 1.04857548174862 1.08559105638748 0.97016280800325 1.0555170063476702 1.03578417763393 1.04762302097187 0.9832648312618929 1.1304017651210099 1.1744265514781498 1.16038756444999 1.04591351382908 1.1329563935950901 1.07541696309867 1.08380803015293 1.06105121019683 0.970103041444947 1.00296557241274
Herrera_historical_ne0219 1.0240396788588901 1.0351346774757 1.00620229474611 1.02981623364178 1.02077560683033 0.9972471123147378 1.0378608442927602 1.02218083582033 1.02716916235698 0.99649504963026 1.05017970378829 1.0001213058394 1.0259667955771101 0.987261903922706 1.03407934025047 1.0807750651551 0.994421932943783 1.01535864851551 1.09205853818347 1.08154666878453 1.02373987767812 0.9679718184360241 0.974393181234037 1.00085829173262 1.05147256957772 1.03664737298458 1.03936554905081 1.02851446294723 1.04465251797253 1.01140791913285 1.06089289355966 1.0554311113071702 1.05566015402626 1.13650226705771 1.0474237003841802 1.14103715175618 1.06235883729128 1.12830550064421 1.07420929097115 1.0339921388398001 1.03264225166484 0.0 0.966023526020042 0.974303667922566 1.08501414337531 1.0089889437330601 0.943311819860168 0.8944891102327279 0.9071727048639829 0.929289914840109 0.939495121281137 1.02195780153039 0.932800783589828 1.0277522715958198 1.0038947810013499 1.0027936662382 1.03439625240434 1.06474044538399 1.05762844452197 1.02600182063595 0.9143759259507701 1.0145523647221801 0.9865184526012459
Miro_historical_ne0054 1.0583333216966502 1.1205537268121202 1.13061452384968 1.09327154149612 1.08035899871197 1.09943448197678 1.09227598367353 1.10476001689779 1.08004214183377 1.13074905533754 1.1442938330963799 0.9842328800132499 1.11102270319496 1.09549842508488 1.10793285729395 1.14898354866456 1.1399743922894199 1.09848122965661 1.00801206894689 1.1129769721675 1.06061692691098 1.07148578469128 0.8104061957310641 1.01041136370279 1.0811190295750501 1.00890270742091 1.0160949885269699 1.0304348110052601 1.0557247098941 0.829172509399152 1.06149610808481 1.02709319288114 1.07351784363663 1.13781329077173 1.08345391861627 1.09073040221606 1.06273174109284 1.06187836378565 1.08128726789505 1.01154651435645 1.0649066347368399 0.966023526020042 0.0 1.2187364260312368 1.08044352939159 0.9820153696778711 1.0204210119794799 0.95509707922453 1.0136570943712 1.05392754851484 1.05408685590406 1.01515703624483 0.9526020875447729 0.881915756248466 0.8720499709524789 0.905637392433718 0.95351825079464 0.943801715293398 0.9690590445051509 0.994550361494395 0.857183024421524 1.09663026052474 1.0056576436324
Miro_historical_ne0055 1.05788012278004 1.11598525313636 1.11974050260884 1.07381556259875 1.08903366791726 1.09985032471644 1.09693112060482 1.10359432032252 1.08912134016332 1.13118447125319 1.14210122509684 1.03035184804204 1.0942050120553701 1.07866164118146 1.10427795625618 1.16138833600641 1.1390525803390101 1.10251373936823 0.9675938336969291 1.10424116232309 1.06509551873349 1.03982594984199 0.842465325321683 1.00101561809922 1.06526901138702 1.02621209539067 1.04776083049729 1.04917336792106 1.04619851104311 0.8444370135807571 1.05558259474014 1.03290410503352 1.0814255583135 1.13018362374255 1.10005419305151 1.09649987547444 1.06649617374849 1.07365217132361 1.06816556968184 1.02398778329446 1.0636391358858701 0.974303667922566 1.2187364260312368 0.0 1.08311146333074 0.9768521208446591 1.0238532225369699 0.9904275706262621 1.0371271651459 1.06240943507197 1.01999115744531 0.985424088972249 0.944024763593431 0.859139487489852 0.8623424974855809 0.92044716947501 0.925207884291735 0.934207672041914 0.9736511173622879 0.978580200041129 0.9018195596417691 1.0707813706045402 1.00194385452102
Pereda_historical_ne0144 1.1266468299068602 1.0648174921793 1.10866239584274 1.07512275170736 1.0627272207803802 1.073736539082 1.04980970569975 1.09259673643056 1.05452211122989 1.0729899899103301 1.0429329215764398 1.0567400828405 1.06030760571846 1.0691117718638101 1.0140980202119598 0.98905322560396 1.07544287940023 1.06473567335956 0.9255013291848521 0.992637222178271 1.02597273354188 1.05524258930188 1.1071762885228 1.07587449484115 1.01788217579798 1.052119408431 1.02584723536874 1.05020990031427 0.9863227502669559 1.02605597711547 0.8395220465585941 0.873349052436994 0.8613254392024341 0.8498550815441851 0.924055282558507 0.843871388668887 0.847766449236144 0.8209352910638671 0.856092242849214 0.9736923979738359 0.9069498536043921 1.08501414337531 1.08044352939159 1.08311146333074 0.0 1.4555345415654193 1.0465823085445798 1.05201992642252 1.0420748595682199 0.996926926786745 1.0066547837701898 1.01169512634034 0.988131008865605 1.09265995499079 1.11197660018524 1.08925981660526 1.0109105685580901 0.9915853941245881 0.9879529222109 1.01088980413791 1.10712173307425 0.949565843019045 0.935187005900313
Pereda_historical_ne0299 1.05831646682467 1.08306124265526 1.11482552423409 1.03128550079949 1.04848159213057 1.07576798181997 1.0805630432912 1.04016524350672 1.03799851403787 1.06932858302094 1.0818857453657 1.1226376485362 1.05762193393961 1.06097083598664 1.0645042494016201 1.1228285048433102 1.1115851114866 1.0592247817011 1.00049866898954 1.00256181743522 0.9826858741413431 0.9522872220714879 0.9749867830760209 0.951708107610677 0.9883385541535649 1.0279761252328101 0.967948762038297 0.9639139450531271 0.972646536759494 1.02048275862417 1.03711257813722 1.00303224929783 1.040584616351 1.05706215257747 0.967031407586829 1.05741592480841 1.0188130651532499 1.0562287148856702 1.01681327834673 0.927154873250971 0.9757766762271128 1.0089889437330601 0.9820153696778711 0.9768521208446591 1.4555345415654193 0.0 1.0036155213590898 0.9821059205344191 0.954478988005855 1.02996935662269 0.9250564026417141 0.958092505044229 0.946730867285375 1.0372666527607501 1.02242952447437 1.04720103954091 1.08781224076627 1.0779444383759 1.10461120459278 1.0898400433032 0.99936498333251 0.9701563989497339 0.9614126570014679
