 AEspina_bildungsroman_ne0149 Alarcon_bildungsroman_ne0175 Azana_bildungsroman_ne0180 Azorin_bildungsroman_ne0291 Bacarisse_erotic_ne0223 Baroja_bildungsroman_ne0063 Baroja_bildungsroman_ne0067 Baroja_bildungsroman_ne0068 Baroja_bildungsroman_ne0111 Baroja_bildungsroman_ne0116 Baroja_erotic_ne0110 Bazan_bildungsroman_ne0075 Bazan_bildungsroman_ne0106 Bazan_erotic_ne0079 Bazan_erotic_ne0081 Bazan_erotic_ne0084 Bazan_erotic_ne0085 BlascoIbanez_bildungsroman_ne0253 BlascoIbanez_bildungsroman_ne0256 BlascoIbanez_bildungsroman_ne0260 BlascoIbanez_bildungsroman_ne0327 BlascoIbanez_bildungsroman_ne0328 Clarin_erotic_ne0170 Galdos_bildungsroman_ne0005 Galdos_bildungsroman_ne0006 Galdos_bildungsroman_ne0009 Galdos_bildungsroman_ne0024 Galdos_erotic_ne0029 Hernandez_bildungsroman_ne0320 Lanza_bildungsroman_ne0193 Lanza_bildungsroman_ne0289 Lanza_erotic_ne0192 Lorca_bildungsroman_ne0200 Miro_bildungsroman_ne0043 Miro_bildungsroman_ne0044 Miro_bildungsroman_ne0061 Miro_erotic_ne0040 Miro_erotic_ne0045 Miro_erotic_ne0048 Miro_erotic_ne0053 Pereda_bildungsroman_ne0146 Pereda_bildungsroman_ne0183 Picon_bildungsroman_ne0162 Picon_erotic_ne0155 RPAyala_bildungsroman_ne0186 RPAyala_erotic_ne0185 RdCastro_erotic_ne0120 Sawa_erotic_ne0007 Selgas_erotic_ne0221 Serna_bildungsroman_ne0171 Serna_bildungsroman_ne0301 Serna_erotic_ne0169 Trigo_erotic_ne0160 Trigo_erotic_ne0226 Trigo_erotic_ne0228 Trigo_erotic_ne0318 Unamuno_bildungsroman_ne0072 Valdes_bildungsroman_ne0231 Valdes_bildungsroman_ne0329 Valdes_erotic_ne0307 Valdes_erotic_ne0311 Valera_bildungsroman_ne0151 Valle_erotic_ne0013 Valle_erotic_ne0014 Valle_erotic_ne0016 Valle_erotic_ne0017 Valle_erotic_ne0018 WFFlorez_erotic_ne0141 Zamacois_erotic_ne0008 Zamacois_erotic_ne0026
Baroja_erotic_ne0110 1.0043031736908699 1.07396565139457 1.0391018758855401 0.9709214296302969 0.959342964367563 1.2798792530234386 1.2612394200962385 1.1041292704102434 1.0524070720162835 1.2744302440626716 0.0 1.07586889819332 1.07127989750401 1.01174625422416 1.01600089509491 0.987412446049399 1.01357089048865 1.05862097586549 1.03319946213713 1.0708186215851099 0.996081166456747 1.0098649695292 0.9900785779631999 0.980441626393249 1.00685459160982 0.9908457541687241 0.987397600791609 0.9662617658106729 1.05729076600291 0.977168271284991 0.9864804406384209 0.9635908338352671 1.03286029914399 1.08633731303038 1.02858347587857 1.11374412641173 1.02894706087922 1.0449698460292 1.07622197615376 1.09186210552197 1.0540168093548 1.02664580294344 0.967284808782713 1.01056539526109 1.0541744852248198 1.06436371899193 1.03981587032133 0.9856086145037251 1.08305971034536 0.9788885787747841 1.04169013028264 0.9610374228582959 0.983578223853077 1.02930024482478 1.03861229789764 1.01185873563115 0.992277032447356 1.03598447555572 1.04278606115947 1.05890670635551 1.02278130608748 0.9874232826634829 1.0693923157403 1.09406678355699 1.0964672790663001 1.1183388462288202 1.06747921183127 1.05332892320253 1.02493775879301 1.0201042855920501
Bazan_bildungsroman_ne0075 0.9843903441365459 1.0130172958319998 1.0080540435775 1.05358537657056 1.0309494662104801 0.906911055895092 0.957172171979402 1.01509624715922 1.04054572841342 0.953999653678743 1.07586889819332 0.0 1.2387691569186816 1.1173220029405186 1.167519085454055 1.20793626774153 1.2555335723932008 1.01233718006973 1.03075218296887 0.9624014891330871 1.08937339580141 1.04784259162071 1.03946331781121 0.9955740672178921 0.9641148446998441 0.9450568964746191 0.9354923160879279 0.988944498785741 0.986566677813918 1.0185958744305201 1.0001560877580502 1.0591651578151 1.06909299616791 1.0226654017710601 1.08029121188997 0.9948291905980692 1.08776701805615 1.05789279674385 1.03769870395796 1.0260939718739202 0.8952904129346929 1.00613241245336 0.9960137590328841 1.00410302869713 0.9692963899012199 0.9408382027796371 1.09042991068701 1.04324133063599 0.909371199267383 1.01926301697043 0.9887515134335471 1.05546281951605 1.01538137196301 1.1044980750181699 1.00948191955917 1.0916425225926198 1.05068482975855 0.9758705975044829 0.995775585135576 0.962887928525702 0.9538150335740619 1.03314517477332 1.04520482676529 1.03594345030543 1.0637539630366 0.984737028110552 1.0607083797843802 0.9623881756392841 1.0506006831102 1.06402970199101
Bazan_bildungsroman_ne0106 1.0088459637038298 0.979410734610624 0.975720174823558 1.01996595511985 1.02622530130827 1.04503600072087 1.07223881964481 1.09105788220981 1.0953677686692198 1.0366992848001801 1.07127989750401 1.2387691569186816 0.0 1.2639059271953508 1.2956080133703407 1.2479719517215209 1.2596776935506009 1.0087306448348001 1.0110637891821401 0.9963706454172191 1.0233935688769 1.0426800579866 1.0579433370545301 1.02894897578765 1.03914856799497 1.0629066595218 1.0668821311404302 1.08253681967202 1.01074986228174 1.02547352877895 1.04590766942955 1.06610423666144 1.00239784067543 0.9546358544024491 1.00392014289887 0.96743356835352 1.0248855852735301 1.0079331861448 0.968261490250521 0.984082387024185 1.01543805655507 1.04067638335517 1.06677062885978 1.04573173317247 0.986300439189625 1.00956835390105 0.9855265362698551 1.00372316626169 0.987276303590772 1.05029850753946 0.9645904281220921 1.0340053849781 1.05730850753978 1.0258178249810401 1.05769376054791 1.05976432151627 1.01597449166935 1.05636595924656 1.0220147572098 1.03252111032876 1.03533303866591 1.00788056932838 0.9789014336364991 0.9446819240327801 0.959563693057944 0.957927492847255 0.9628141886055569 0.9881961694782769 1.0364215719721 1.0496208862281802
Bazan_erotic_ne0079 0.9914543448501658 1.02845994291653 1.0456737004538101 1.05226445691055 0.981324712518672 0.985277948468432 1.00355397749934 1.02021977707984 1.0089366313536199 1.0314044118453 1.01174625422416 1.1173220029405186 1.2639059271953508 0.0 1.1048868046113938 1.1616531898647138 1.1451297135311478 1.0964744930450698 1.09128477658401 1.02609666866736 1.0722674479728 1.0781671582674899 0.9942626786390741 0.923637254320028 0.89579594202895 0.951663960692008 0.93143910675812 0.901546454672015 1.0476240621196 1.01389563418039 1.00072968698838 0.9640392764501559 1.08625966584237 1.07979850064501 1.07546275219064 1.04937930407645 1.06122488019169 1.0962029999671299 1.07733635734347 1.08946167889225 0.915033487218475 0.948298494775418 1.00320907009701 0.9179251223890049 1.00719474103852 0.950685936538118 1.06171391503235 1.01676740948377 0.9681915775138241 0.9919729508077281 1.02495423698964 1.01735486266054 0.9342729323099791 1.0599905636904499 0.9985165933661659 0.9786473630921279 1.00286999800239 0.949632945627822 1.04505088014437 0.9774671952918559 0.9463851435728959 1.00417586682488 1.05300325392263 1.0710046410003 1.09398193201941 1.05511019480794 1.06823050127826 1.05835369950394 1.00840254954305 1.06393488384012
Bazan_erotic_ne0081 0.907376286508844 0.957191865076452 0.938608343355687 1.02718837781279 0.985746679653136 1.11757538968809 1.09480504964829 1.02695257977417 0.990934197310281 1.1520498023263401 1.01600089509491 1.167519085454055 1.2956080133703407 1.1048868046113938 0.0 1.096112062742642 1.0757538442145855 1.08289073130384 1.04476051445534 1.09861961618433 0.952105903720856 0.977997633387604 0.9591183558077371 0.844286489390556 0.8876310090436921 0.9276500621672908 0.970295461159943 0.869243180910754 1.09944298800742 0.9184418740045609 0.958107100840412 0.927000921171391 1.09178237631737 1.13627223787627 1.04909194273999 1.1036866446201499 0.9799701087807711 1.09786341597788 1.13877019279676 1.11067340234086 0.966692794882207 0.894829685216945 0.96659634053749 0.9217905433632259 1.02689138613714 1.04533715644597 0.9737491639456929 0.9728690519493909 1.02743402567746 1.0616152550323001 1.06683372956229 1.05138320612654 0.962405426605443 0.955282498371228 1.03780832011244 0.950132864779546 0.988776498316465 0.992327129124313 1.008097727946 1.02348584059921 1.02343084103196 0.897741828021341 1.14738799997398 1.1194648453524398 1.1185986162345098 1.1369668271433602 1.0522113528118 1.0852349462637099 1.00180421151299 1.01256728233466
Bazan_erotic_ne0084 0.954591718656883 1.0225898240966 0.962968269326823 1.01640918745255 0.9538492561142041 1.09651696028784 1.07997915060407 1.0602140610536 0.97964119921379 1.05966246312343 0.987412446049399 1.20793626774153 1.2479719517215209 1.1616531898647138 1.096112062742642 0.0 1.0073748571802077 1.02337331455381 1.00651382822426 1.07644971012469 1.0438672212064002 1.0357290205619398 0.9865525558974529 0.918825840352999 0.9735123676153541 0.9892667470432541 1.02555208455889 0.98732061012991 1.05871346363488 1.0261813079041 1.0441559999277499 0.9754266428287579 1.00627312278947 1.06326198802399 0.9493143699224259 1.0689294672061802 0.954533931047695 1.02757775518098 1.02762372584254 1.0615239134312902 1.04784406593413 1.0048579953163101 1.0362589472181 0.972676746805186 1.05323436949387 1.0217989588164 0.982602609401923 0.9434826101859001 1.02342782218516 1.0573617624833 1.0656333185958 1.03205264634256 0.926408364419499 0.942966007288538 1.04955330055801 0.938467389897561 1.0156867865856098 1.09302121679966 1.07156220495527 1.02308672323207 1.06549906724932 0.9726778442243008 1.0698087375160301 1.0392735721445798 1.07197252950586 1.06294565555928 1.0354290525024499 1.0493797191293002 0.986195195428607 1.02161462980054
Bazan_erotic_ne0085 0.913796867219677 1.02068259458608 0.946019143955023 1.01432281317971 0.9557563652251541 1.10012446500676 1.10810763605702 1.05950772091764 1.00731307739495 1.10439042773952 1.01357089048865 1.2555335723932008 1.2596776935506009 1.1451297135311478 1.0757538442145855 1.0073748571802077 0.0 1.0635812104527 1.021997536842 1.08645059303273 1.04472153273613 1.06009826331139 0.9624625108235151 0.945579809643649 0.9466102623690792 0.9949712433590591 1.03135359698804 0.9494032424823939 1.0319694262022099 1.0103360358002902 1.01216798171364 0.961617926701575 1.03310795961159 1.07614490875116 0.999316067037713 1.07295521885737 0.9638346995153159 1.06393594689492 1.08192138480196 1.07423089555886 1.0091772940741 0.999738685811823 1.0331335035717 0.97142714642407 1.0078803621582 1.01033425791864 0.9575474187085541 0.967926569671525 1.02710416820307 1.0860078066708 1.08424962566078 1.06239572762003 0.9006488406982891 0.9332969888260509 1.07953045311048 0.917222657024431 0.971869479345323 1.07100531524449 1.0492493059600698 1.03575004332324 1.04755635354213 0.972184318268628 1.0654579011969598 1.03378512545525 1.0633670832756 1.0633920625917601 1.01678578362063 1.0485295315084 0.991094271472586 1.03665605233405
BlascoIbanez_bildungsroman_ne0253 1.04267449221224 1.04678446239337 1.02868093242537 1.0308950074277499 1.04317517425669 1.01102858027125 1.03985798416476 0.999882423245275 1.0198148367545201 0.959093601770244 1.05862097586549 1.01233718006973 1.0087306448348001 1.0964744930450698 1.08289073130384 1.02337331455381 1.0635812104527 0.0 1.187769661609503 1.1395453173850232 1.225890494090603 1.1610551570189238 1.0047075460002 1.08890789987016 1.1073521869146001 1.05064973060586 1.05013841061334 1.04932726574285 1.05761636593916 1.07615427895411 1.0738076127363299 1.1218883493637501 1.0011854156698499 1.0034856088789899 1.06425127144597 1.03803870548553 0.9768625110229631 0.989657299807973 1.01416038744142 0.9883708287411371 1.0645522585504599 1.03939661162442 0.9957532418567479 1.03449932272825 1.04667808014463 1.0194974429200099 0.9871313094866191 1.00724607326881 1.00914881951553 1.01745079031319 0.998486673068891 0.9675101682705791 1.05041833365855 1.0211259617877901 1.0013477091140601 1.08520801995881 1.09351979474965 1.0164364348269699 0.9911179003136741 1.01893975375977 1.04430097783521 0.9947078584160179 1.02250252149973 0.985871027391571 1.00721530786119 1.02480110682523 1.0419446780569799 0.9559134798900161 0.99416347821847 0.958635309077296
BlascoIbanez_bildungsroman_ne0256 0.954828223728859 0.991813160341733 0.909581075604043 1.00540697852937 1.0402442420671099 1.01981899239065 1.02650961791337 0.975048578556478 0.9834589563876891 0.996566301187754 1.03319946213713 1.03075218296887 1.0110637891821401 1.09128477658401 1.04476051445534 1.00651382822426 1.021997536842 1.187769661609503 0.0 1.2175922487190538 1.276665033281949 1.228940255004579 1.00898547559665 1.0503920878219202 0.9581912325618671 1.0019287595161501 1.0154657911396099 1.0357550129073398 1.04229704600288 0.9448738316759839 0.9414500528062729 1.01045826343125 1.0114127621484201 1.0018352351884499 1.03273829597234 1.00097944307372 1.0462618739858 1.0590951895776899 1.0717693899001 1.04527751276414 1.06696124035962 1.0317019282635 1.0457570112113 1.1036184838136398 1.00307523997172 1.04866772693178 1.00642842869733 0.969562134347434 1.00939532160559 1.07142517796572 1.0116112814079499 1.0524069984556501 1.05912923510022 0.965861187443126 1.06593345025308 1.0755163684477 1.05954024713575 1.07636749478244 0.984036713094072 1.0735726439155 1.12644605075018 0.9736702882823859 1.05409077516737 1.03783211974861 1.0342275099570502 0.993748276095712 1.03025366950818 1.0654431443598198 1.0616325194251999 1.03162294873913
BlascoIbanez_bildungsroman_ne0260 0.992998215897405 1.0035320315988299 1.0196387394275601 1.04312455313114 1.0302691845131 0.9272474821774169 0.9728363286209641 1.00218605697783 1.0403980274780602 0.975515890576932 1.0708186215851099 0.9624014891330871 0.9963706454172191 1.02609666866736 1.09861961618433 1.07644971012469 1.08645059303273 1.1395453173850232 1.2175922487190538 0.0 1.330105282122183 1.272183343341735 1.0539000488316 1.09095948141916 1.0720903785968399 1.03076181039207 1.00949333386781 1.06517290479825 1.0242668915561302 1.06476662816115 1.04167866371434 1.09994118307584 1.02969023547528 0.9883856345436829 1.07010638453478 1.03271886986763 1.05788483556152 1.04050174729577 1.0340617374035 1.04302706468777 0.973976239313333 1.03125998861511 0.9984343009530849 1.04911129430049 1.01924440849416 0.959180890216688 1.0632594735357 1.05829685810624 0.9911214106718381 0.985995761523644 0.792969785681253 0.9787615292043941 1.07061705880733 1.0806188356921802 0.960088626616893 1.1149428255787601 1.11715061193061 0.9645507335116009 0.987917400418606 1.01766141302961 1.00250787853881 1.05041045742593 1.05583417104515 0.994988659585384 1.02037503286027 1.00463782396587 1.03181252969117 0.9655174038047801 1.0284720823914 1.02781007526118
BlascoIbanez_bildungsroman_ne0327 0.915931850959098 0.923054231035999 1.02014525370199 1.08036160375095 1.0330942669729801 1.08707882953268 1.02196180656386 0.958491405682237 0.9785813263519159 1.1025580424990902 0.996081166456747 1.08937339580141 1.0233935688769 1.0722674479728 0.952105903720856 1.0438672212064002 1.04472153273613 1.225890494090603 1.276665033281949 1.330105282122183 0.0 0.7417013790390861 1.0214771946429 0.9867879648987778 0.9835623115925028 0.99564382501311 1.0270892482987801 0.972780032254483 1.1291320066133501 0.944036798324741 0.963041052778538 0.930600903464621 1.06034662878253 1.11887228670356 1.14588011648759 1.1339217273928501 0.9466239298175171 1.0812232018611998 1.14913275893395 1.13991544815617 1.0451497558677199 0.9057125765807129 0.931711945076742 0.9643544682615341 1.01466133117357 1.0556738866795201 0.948858105464357 0.956349846308604 1.06952183158728 1.06349515270398 1.06029242376643 1.03011702484796 1.08758766156445 1.0318768675185799 1.0178481185372 1.07220154741024 1.07631595482215 0.910473668329169 0.960545550520553 0.995111449526329 0.9894149915521852 0.917948576816454 1.14164191466053 1.10375031140581 1.0488630445090399 1.14892836138833 1.03388563072696 1.02480761582711 0.9321178822865192 0.9651709657011059
BlascoIbanez_bildungsroman_ne0328 0.9366868231680849 0.9415151436548349 1.01121066156252 1.0748665175430099 1.03570695034427 1.03784976326494 1.0037711660103499 0.926566827781523 0.951987690794455 1.06988273332839 1.0098649695292 1.04784259162071 1.0426800579866 1.0781671582674899 0.977997633387604 1.0357290205619398 1.06009826331139 1.1610551570189238 1.228940255004579 1.272183343341735 0.7417013790390861 0.0 1.02346927898822 1.01570588945193 1.0244414375837299 0.9959142001528589 1.01489226344132 0.9976115563724459 1.1204431037941698 0.971063839746744 0.957875021224612 0.986335305631545 1.06762502956763 1.10903274381478 1.1554541846526598 1.12122376588274 0.9752791116549491 1.08977510812067 1.1455181605165299 1.11720180448505 1.05879892377873 0.9212872909437511 0.9311670186259859 1.0051217514403201 1.0044155979448102 1.03591948808586 0.9684822618814131 0.9632252910799991 1.0605506857004199 1.0276993702630899 1.0428948366021 1.004303025444 1.11158945453748 1.03405963577148 0.98337178339221 1.10388487074229 1.1130927517963702 0.9064232600512929 0.9409404262205279 1.00986099579964 0.996040102118661 0.9149159491681391 1.14210461413598 1.11512539173568 1.0537944562821802 1.1484740688358999 1.07583899063565 1.00701385797274 0.9516966427045891 0.9547738384945591
Clarin_erotic_ne0170 1.04511269099584 1.01848978655869 0.9454552820795509 0.985581044754265 0.98845373911928 1.07630740461776 1.06594855761768 0.9931919164345441 0.968766161420169 1.00270376010978 0.9900785779631999 1.03946331781121 1.0579433370545301 0.9942626786390741 0.9591183558077371 0.9865525558974529 0.9624625108235151 1.0047075460002 1.00898547559665 1.0539000488316 1.0214771946429 1.02346927898822 0.0 0.989990113598258 1.00427491215759 1.02524484412221 1.00986653564297 0.963313206029208 1.04268913455885 1.02063598054086 0.992146707653457 1.0365014742627099 1.0068515809135798 1.06645982062792 1.01458124275198 1.0637134346944999 0.9901295568349341 1.04222914606963 1.0569550008625799 1.04992787688309 1.03088916945627 0.9427816010964599 1.0089761541968298 1.0299686851141299 1.03382937484376 1.0250896559008 0.9455104059738609 0.9814882586192758 1.02825706456694 1.0448817208330201 1.05710482493823 1.0214652529130601 1.01925355485212 1.00917688790038 1.03215731404104 1.01351509106314 0.99279786407536 1.03769524026795 0.9535889512351621 1.0127952424393298 1.08499648032499 0.9603143520886409 1.03200741848399 1.04191244960395 1.03055064753754 1.04735306297882 1.03013837698541 1.06586499622799 1.00555803705992 1.00447000969333
Galdos_bildungsroman_ne0005 1.02211465355304 0.968725801505485 0.9576482702204108 1.03426656394443 0.972203999327585 1.1240833123846101 1.0882794434023702 1.03044848578974 1.01575820607005 1.1581775482838 0.980441626393249 0.9955740672178921 1.02894897578765 0.923637254320028 0.844286489390556 0.918825840352999 0.945579809643649 1.08890789987016 1.0503920878219202 1.09095948141916 0.9867879648987778 1.01570588945193 0.989990113598258 0.0 1.1622950726518213 1.2321849971664283 1.2744585815972502 1.1665889925068151 1.06040115877629 0.9836321158167329 1.00260528980619 0.91577334616126 1.06412044128724 1.1406834540550101 1.03184097994108 1.1058724285796202 0.9860634780073709 1.0689532025811501 1.1172868228986998 1.09982107085828 0.9701609462348059 0.8855814836681021 0.9511915314227359 0.9169087014512329 0.997197822749293 1.0397048921485699 0.9688510454183579 0.9523268301431359 1.02442533915553 1.08828775731712 1.1091020373053502 1.07590497388248 1.02705944078249 1.00070302463497 1.0228637505232598 0.977401900211365 0.8918739262927728 0.9774088058546508 1.02429819064216 1.04701081742962 0.968833085325989 0.919443642689793 1.11096115827849 1.13744931445905 1.12395132628942 1.1348698607929 1.07641232017497 1.12763947695041 0.922347900800263 0.988061581571126
Galdos_bildungsroman_ne0006 0.9804793773017141 0.930897873177804 0.9765732095245551 1.05858952429531 1.0067901536880302 1.02101714797176 0.992569511214133 0.9858129813829171 1.02153868505007 1.0617450155741 1.00685459160982 0.9641148446998441 1.03914856799497 0.89579594202895 0.8876310090436921 0.9735123676153541 0.9466102623690792 1.1073521869146001 0.9581912325618671 1.0720903785968399 0.9835623115925028 1.0244414375837299 1.00427491215759 1.1622950726518213 0.0 1.1947347956994943 1.1785845708152491 1.1509631890131873 1.06154614385605 0.945232228287943 0.983520502795104 0.8976115549779642 1.10950235788289 1.1189481867330902 1.05231051978532 1.0571190882322299 1.05420952891708 1.0959999259674 1.11662032950422 1.1139050247041102 0.9078480685001941 0.8869663528833559 0.998678933430242 0.944266288077092 0.967639808791369 1.01682319983378 1.03050149740076 0.988252853656142 0.9593697006845849 1.05606819515939 1.05530882594072 1.08256389371331 1.02315493777415 1.03600155686236 1.0186940384727299 0.9976994410165849 0.938232418818562 0.953452223774713 1.04522134573163 1.03084534357166 0.984406107383546 0.978420956083278 1.13900940605984 1.14359904680895 1.1355645776321202 1.09987188315605 1.0685617926311899 1.11932638436942 0.9880640894404291 1.07488510851008
Galdos_bildungsroman_ne0009 0.9570402057781249 0.957841310000012 1.01235741725165 1.0292142534156201 0.993643007314695 0.9686049998779941 0.941899462265258 0.9424390429115022 0.994386757740645 1.06208125601888 0.9908457541687241 0.9450568964746191 1.0629066595218 0.951663960692008 0.9276500621672908 0.9892667470432541 0.9949712433590591 1.05064973060586 1.0019287595161501 1.03076181039207 0.99564382501311 0.9959142001528589 1.02524484412221 1.2321849971664283 1.1947347956994943 0.0 1.1169634376080613 1.1130225630006723 1.07353616976007 0.922345202543986 0.969096810883148 0.905708408021096 1.10329729697261 1.08205019450447 1.08570823092091 1.09373146976927 1.06178941763033 1.11189404157021 1.11008504399518 1.11802124059896 0.9588009866736099 0.9190777608748192 0.9282259293872192 0.926732292494822 1.0155439602909302 1.03442704864629 1.07474185945048 0.9854788344207449 0.972774775064701 1.0034922668269202 1.0423430957972 1.08462625350405 1.04366165726931 1.05248340299295 0.993371765399597 1.01748723802437 1.0105276067800901 0.9287431137452559 1.01634210421525 1.00402236238169 0.96925824884867 0.9581331462054549 1.13509386554831 1.14902957392309 1.15599996190281 1.13257966066198 1.10152712416273 1.0882976174638 1.01799078791036 1.0361032378808102
Galdos_bildungsroman_ne0024 0.989549711650046 0.98695858958179 0.989438126110602 1.01589945936279 1.0278477063693698 0.931733632844949 0.8873395773766659 0.9195138091065809 1.0111059542523102 1.0225613519613301 0.987397600791609 0.9354923160879279 1.0668821311404302 0.93143910675812 0.970295461159943 1.02555208455889 1.03135359698804 1.05013841061334 1.0154657911396099 1.00949333386781 1.0270892482987801 1.01489226344132 1.00986653564297 1.2744585815972502 1.1785845708152491 1.1169634376080613 0.0 1.1257255374172992 1.0429645598526802 0.9805536236488579 0.9905592566689301 0.955746729200408 1.1000199813896498 1.06571152960271 1.10695509909805 1.06477515174402 1.07774391179158 1.10117634319759 1.0977955028759498 1.08758475274359 0.927563622548622 0.9342665628473341 0.947807027154868 0.9784677440879379 0.993300118530685 1.00960278057281 1.07219620322148 1.03556827491754 0.9693185717275742 0.971529221166712 1.00598616253954 1.059290930647 1.0712542654021 1.12742741246266 0.9719257153490161 1.0716582808078299 1.03710039420365 0.902947419477987 0.955165456618918 0.9815324956800009 0.992414197367139 0.9903965851918629 1.11984341273281 1.15001250874976 1.1432264113658799 1.08387885468441 1.1008761315679698 1.0514914882314899 1.03428822233519 1.03761461463503
Galdos_erotic_ne0029 1.0193322846295 0.9808311392401441 0.9961451748601909 1.05471746984881 1.0100789233058 1.01896448774684 0.9876803102200441 0.9499190954918242 0.9778839348240079 1.1100777002184299 0.9662617658106729 0.988944498785741 1.08253681967202 0.901546454672015 0.869243180910754 0.98732061012991 0.9494032424823939 1.04932726574285 1.0357550129073398 1.06517290479825 0.972780032254483 0.9976115563724459 0.963313206029208 1.1665889925068151 1.1509631890131873 1.1130225630006723 1.1257255374172992 0.0 1.0721413202019598 0.9640587480857 0.9377573129639979 0.905385179958657 1.12723764058747 1.15588893000007 1.08157425456958 1.1367877133278 1.00690541548134 1.14385871497253 1.16848244585321 1.15009116983644 0.921838784653478 0.8138550925982009 0.9404790301719259 0.915991363751764 1.02448142340189 1.0531704156183601 1.0217119293148 0.979449247545518 1.01986723088745 1.03106406977915 1.0656159784494499 1.05295813111486 1.0581803270974202 1.05230180005115 1.00643601109109 1.026012410829 0.990441678876825 0.887367846794128 0.9279760801249219 1.00665321051653 0.949562941494119 0.894535997324986 1.11254416965868 1.15521943552873 1.14165027039132 1.17349388050574 1.0837194477060899 1.12677724291532 0.9743469470516759 1.0359067539171298
Hernandez_bildungsroman_ne0320 1.0558302166342801 1.06535434419355 1.0225667651987 0.999993757005673 1.0287599799609002 0.9764390251036559 1.0126110270119102 1.04023815984124 1.05000807019733 0.9792198945877841 1.05729076600291 0.986566677813918 1.01074986228174 1.0476240621196 1.09944298800742 1.05871346363488 1.0319694262022099 1.05761636593916 1.04229704600288 1.0242668915561302 1.1291320066133501 1.1204431037941698 1.04268913455885 1.06040115877629 1.06154614385605 1.07353616976007 1.0429645598526802 1.0721413202019598 0.0 1.0315172006534201 1.04592891484001 1.0607627448291999 0.9913685378108751 0.957515603934954 0.9455771540301708 0.929120688990294 1.04564211063024 1.01060733103192 0.9611789576698159 0.9811105469808691 0.9919916685273159 1.0905619600552001 1.09037028999975 1.09854153806722 0.9688652861876 1.0178388558929898 1.06452585229613 1.0322691856778499 0.963784475935467 1.00395978035835 0.96725127027384 0.9841280635606949 1.0158101869893001 1.0319094044167298 1.03375121520458 1.0197246710269 0.955345736861348 1.07936330899011 1.04536312646534 1.04075188739483 1.04565065657637 1.09288087650562 0.9584501562289691 0.973285824907739 0.968829134114506 0.9163543428380259 0.999569361506888 0.992614674311509 1.04383238276283 1.06436186454728
Lanza_bildungsroman_ne0193 0.8926895783808051 0.9401383548827641 0.9887549457112941 1.0460845536405199 1.0062471806586801 1.01500653928872 0.9521629655234108 0.9241599395834049 0.964477097928953 1.08095367613002 0.977168271284991 1.0185958744305201 1.02547352877895 1.01389563418039 0.9184418740045609 1.0261813079041 1.0103360358002902 1.07615427895411 0.9448738316759839 1.06476662816115 0.944036798324741 0.971063839746744 1.02063598054086 0.9836321158167329 0.945232228287943 0.922345202543986 0.9805536236488579 0.9640587480857 1.0315172006534201 0.0 1.3131040519787085 1.2525535431349115 1.0796677038498699 1.0537148047416 1.02769649111629 1.04340388895925 1.05225635421664 1.07950165113814 1.11005700045347 1.10132913460909 1.01214908244848 0.951953744311042 0.9921463515377109 0.9733012772776641 1.00248974212904 1.07458915609078 1.0580282807496701 0.969314130323397 1.0452801800069 1.0382074225933802 0.9983934382064229 1.08001398378056 1.0232454119713401 1.0007743781325 1.02714007193857 1.00292091201123 0.99144865688494 1.0209193778174201 1.03285945806543 1.08786045284593 1.0489971263971098 0.972160114823558 1.12027154685081 1.14087073818501 1.1195168836018201 1.09168209396027 1.07317491939829 1.04842563076331 1.04510190263728 1.06307606935352
Lanza_bildungsroman_ne0289 0.90755208586501 0.9648750198565089 0.989610348578745 1.03034764698304 1.01745282333257 1.02792328925611 0.960592842920545 0.9772042265866271 0.9538365212385028 1.08253722649329 0.9864804406384209 1.0001560877580502 1.04590766942955 1.00072968698838 0.958107100840412 1.0441559999277499 1.01216798171364 1.0738076127363299 0.9414500528062729 1.04167866371434 0.963041052778538 0.957875021224612 0.992146707653457 1.00260528980619 0.983520502795104 0.969096810883148 0.9905592566689301 0.9377573129639979 1.04592891484001 1.3131040519787085 0.0 1.2557802657644237 1.09627756404194 1.06394200227043 1.0506356245750998 1.07300569774875 1.02699793736114 1.0866004482396 1.13585777450558 1.10929683250929 0.9827617453761021 0.951511158102493 0.9933179602494309 1.03638328608216 0.9907259173377879 1.05969398517478 1.02658018539736 0.9613333286335299 1.0469865513849201 1.04971317560023 1.0380149599307098 1.08114812167394 0.9686377587975659 0.993192075065439 1.06695474055882 1.02624988012424 1.04148547559803 0.9720788648342521 0.8923083175796691 1.0411046931163102 1.04537231571959 0.950386685600252 1.09783524465627 1.08585776847816 1.0997041775439098 1.08311288990542 1.05381311749749 1.07426988116087 1.05071379587677 1.02924228028261
